Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
BL0,O3,01/01/2019 00:00,32.40000,ug m-3,R
BL0,O3,02/01/2019 00:00,29.70000,ug m-3,R
BL0,O3,03/01/2019 00:00,25.30000,ug m-3,R
BL0,O3,04/01/2019 00:00,14.60000,ug m-3,R
BL0,O3,05/01/2019 00:00,17.40000,ug m-3,R
BL0,O3,06/01/2019 00:00,13.40000,ug m-3,R
BL0,O3,07/01/2019 00:00,23.50000,ug m-3,R
BL0,O3,08/01/2019 00:00,27.10000,ug m-3,R
BL0,O3,09/01/2019 00:00,22.30000,ug m-3,R
BL0,O3,10/01/2019 00:00,7.70000,ug m-3,R
BL0,O3,11/01/2019 00:00,10.10000,ug m-3,R
BL0,O3,12/01/2019 00:00,27.10000,ug m-3,R
BL0,O3,13/01/2019 00:00,43.00000,ug m-3,R
BL0,O3,14/01/2019 00:00,28.60000,ug m-3,R
BL0,O3,15/01/2019 00:00,29.30000,ug m-3,R
BL0,O3,16/01/2019 00:00,37.80000,ug m-3,R
BL0,O3,17/01/2019 00:00,19.10000,ug m-3,R
BL0,O3,18/01/2019 00:00,17.90000,ug m-3,R
BL0,O3,19/01/2019 00:00,23.00000,ug m-3,R
BL0,O3,20/01/2019 00:00,7.00000,ug m-3,R
BL0,O3,21/01/2019 00:00,13.10000,ug m-3,R
BL0,O3,22/01/2019 00:00,27.60000,ug m-3,R
BL0,O3,23/01/2019 00:00,18.10000,ug m-3,R
BL0,O3,24/01/2019 00:00,1.80000,ug m-3,R
BL0,O3,25/01/2019 00:00,7.10000,ug m-3,R
BL0,O3,26/01/2019 00:00,46.60000,ug m-3,R
BL0,O3,27/01/2019 00:00,46.60000,ug m-3,R
BL0,O3,28/01/2019 00:00,,ug m-3,R
BL0,O3,29/01/2019 00:00,,ug m-3,R
BL0,O3,30/01/2019 00:00,14.70000,ug m-3,R
BL0,O3,31/01/2019 00:00,11.40000,ug m-3,R
BL0,O3,01/02/2019 00:00,24.70000,ug m-3,R
BL0,O3,02/02/2019 00:00,24.30000,ug m-3,R
BL0,O3,03/02/2019 00:00,26.20000,ug m-3,R
BL0,O3,04/02/2019 00:00,30.60000,ug m-3,R
BL0,O3,05/02/2019 00:00,21.30000,ug m-3,R
BL0,O3,06/02/2019 00:00,,ug m-3,R
BL0,O3,07/02/2019 00:00,,ug m-3,R
BL0,O3,08/02/2019 00:00,56.00000,ug m-3,R
BL0,O3,09/02/2019 00:00,61.00000,ug m-3,R
BL0,O3,10/02/2019 00:00,39.90000,ug m-3,R
BL0,O3,11/02/2019 00:00,25.50000,ug m-3,R
BL0,O3,12/02/2019 00:00,28.80000,ug m-3,R
BL0,O3,13/02/2019 00:00,31.80000,ug m-3,R
BL0,O3,14/02/2019 00:00,11.00000,ug m-3,R
BL0,O3,15/02/2019 00:00,13.90000,ug m-3,R
BL0,O3,16/02/2019 00:00,23.20000,ug m-3,R
BL0,O3,17/02/2019 00:00,38.60000,ug m-3,R
BL0,O3,18/02/2019 00:00,39.40000,ug m-3,R
BL0,O3,19/02/2019 00:00,43.70000,ug m-3,R
BL0,O3,20/02/2019 00:00,45.00000,ug m-3,R
BL0,O3,21/02/2019 00:00,40.60000,ug m-3,R
BL0,O3,22/02/2019 00:00,12.70000,ug m-3,R
BL0,O3,23/02/2019 00:00,11.60000,ug m-3,R
BL0,O3,24/02/2019 00:00,5.60000,ug m-3,R
BL0,O3,25/02/2019 00:00,4.30000,ug m-3,R
BL0,O3,26/02/2019 00:00,4.10000,ug m-3,R
BL0,O3,27/02/2019 00:00,14.40000,ug m-3,R
BL0,O3,28/02/2019 00:00,32.30000,ug m-3,R
BL0,O3,01/03/2019 00:00,28.20000,ug m-3,R
BL0,O3,02/03/2019 00:00,51.40000,ug m-3,R
BL0,O3,03/03/2019 00:00,67.70000,ug m-3,R
BL0,O3,04/03/2019 00:00,52.60000,ug m-3,R
BL0,O3,05/03/2019 00:00,58.50000,ug m-3,R
BL0,O3,06/03/2019 00:00,55.00000,ug m-3,R
BL0,O3,07/03/2019 00:00,52.90000,ug m-3,R
BL0,O3,08/03/2019 00:00,43.00000,ug m-3,R
BL0,O3,09/03/2019 00:00,60.90000,ug m-3,R
BL0,O3,10/03/2019 00:00,57.20000,ug m-3,R
BL0,O3,11/03/2019 00:00,52.50000,ug m-3,R
BL0,O3,12/03/2019 00:00,59.50000,ug m-3,R
BL0,O3,13/03/2019 00:00,53.80000,ug m-3,R
BL0,O3,14/03/2019 00:00,55.40000,ug m-3,R
BL0,O3,15/03/2019 00:00,50.80000,ug m-3,R
BL0,O3,16/03/2019 00:00,72.60000,ug m-3,R
BL0,O3,17/03/2019 00:00,51.50000,ug m-3,R
BL0,O3,18/03/2019 00:00,30.70000,ug m-3,R
BL0,O3,19/03/2019 00:00,30.30000,ug m-3,R
BL0,O3,20/03/2019 00:00,42.60000,ug m-3,R
BL0,O3,21/03/2019 00:00,25.50000,ug m-3,R
BL0,O3,22/03/2019 00:00,40.70000,ug m-3,R
BL0,O3,23/03/2019 00:00,30.80000,ug m-3,R
BL0,O3,24/03/2019 00:00,41.30000,ug m-3,R
BL0,O3,25/03/2019 00:00,48.30000,ug m-3,R
