Date,NO2_weighted_value(ug m-3)
2024-06-28,32.2
2024-06-29,47.3
2024-06-30,32.599999999999994
2024-07-01,38.45
2024-07-02,46.45
2024-07-03,37.15
2024-07-04,50.099999999999994
2024-07-05,64.3
2024-07-06,59.85
2024-07-07,47.15
2024-07-08,50.0
2024-07-09,57.95
2024-07-10,55.05
2024-07-11,53.3
2024-07-12,46.7
2024-07-13,47.05
2024-07-14,44.9
2024-07-15,51.55
2024-07-16,62.650000000000006
2024-07-17,59.3
2024-07-18,50.5
2024-07-19,52.1
2024-07-20,44.6
2024-07-21,48.4
2024-07-22,45.7
2024-07-23,44.05
2024-07-24,58.599999999999994
2024-07-25,59.2
2024-07-26,53.55
2024-07-27,49.3
2024-07-28,33.849999999999994
2024-07-29,33.1
2024-07-30,30.799999999999997
2024-07-31,41.1
