Date,NO2_weighted_value(ug m-3)
2021-06-19,14.8
2021-06-20,11.6
2021-06-21,15.2
2021-06-22,17.0
2021-06-23,22.6
2021-06-24,28.8
2021-06-25,16.8
2021-06-26,17.0
2021-06-27,13.1
2021-06-28,19.9
2021-06-29,20.8
2021-06-30,20.1
2021-07-01,22.3
2021-07-02,18.4
2021-07-03,12.5
2021-07-04,8.6
2021-07-05,9.0
2021-07-06,11.5
2021-07-07,9.3
2021-07-08,12.6
2021-07-09,14.9
2021-07-10,26.3
2021-07-11,13.6
2021-07-12,25.2
2021-07-13,22.0
2021-07-14,21.0
2021-07-15,18.2
2021-07-16,18.8
2021-07-17,16.8
2021-07-18,27.5
2021-07-19,27.7
2021-07-20,31.5
2021-07-21,27.4
2021-07-22,25.1
2021-07-23,12.3
2021-07-24,15.8
2021-07-25,20.6
2021-07-26,16.8
2021-07-27,11.1
2021-07-28,14.525
2021-07-29,14.325
2021-07-30,17.3
2021-07-31,19.0
2021-08-01,15.6
2021-08-02,14.0
2021-08-03,17.3
2021-08-04,22.2
2021-08-05,15.4
2021-08-06,9.1
2021-08-07,11.8
2021-08-08,6.7
2021-08-09,11.7
2021-08-10,12.7
2021-08-11,12.6
2021-08-12,11.0
2021-08-13,10.4
2021-08-14,9.4
2021-08-15,8.2
2021-08-16,26.0
2021-08-17,30.1
2021-08-18,19.8
2021-08-19,13.7
2021-08-20,15.0
2021-08-21,18.6
2021-08-22,22.6
2021-08-23,17.8
2021-08-24,17.3
2021-08-25,17.5
2021-08-26,16.7
2021-08-27,19.7
2021-08-28,17.3
2021-08-29,16.7
2021-08-30,13.4
2021-08-31,19.2
2021-09-01,18.9
2021-09-02,17.1
2021-09-03,20.2
2021-09-04,18.9
2021-09-05,22.1
2021-09-06,42.4
2021-09-07,48.6
2021-09-08,44.3
2021-09-09,17.5
2021-09-10,15.8
2021-09-11,12.2
2021-09-12,19.0
2021-09-13,20.2
2021-09-14,31.7
2021-09-15,28.6
2021-09-16,26.6
2021-09-17,19.5
2021-09-18,31.4
2021-09-19,32.1
2021-09-20,25.1
2021-09-21,36.2
2021-09-22,27.2
2021-09-23,20.0
2021-09-24,16.2
2021-09-25,19.3
2021-09-26,17.2
2021-09-27,11.6
2021-09-28,15.5
2021-09-29,29.0
2021-09-30,14.9
2021-10-01,17.7
2021-10-02,18.2
2021-10-03,9.9
2021-10-04,15.5
2021-10-05,23.0
2021-10-06,38.3
2021-10-07,23.0
2021-10-08,24.6
2021-10-09,35.1
2021-10-10,31.1
2021-10-11,27.0
2021-10-12,24.5
2021-10-13,25.2
2021-10-14,30.46666666666667
2021-10-15,25.5
2021-10-16,44.9
2021-10-17,26.4
2021-10-18,29.0
2021-10-19,11.5
2021-10-20,14.4
2021-10-21,40.1
2021-10-22,40.0
2021-10-23,24.5
2021-10-24,15.2
2021-10-25,26.1
2021-10-26,17.8
2021-10-27,13.7
2021-10-28,20.7
2021-10-29,21.2
2021-10-30,21.2
2021-10-31,12.7
2021-11-01,23.5
2021-11-02,52.5
2021-11-03,46.2
2021-11-04,32.5
2021-11-05,52.3
2021-11-06,17.3
2021-11-07,40.1
2021-11-08,36.6
2021-11-09,23.8
2021-11-10,30.8
2021-11-11,27.1
2021-11-12,20.5
2021-11-13,33.7
2021-11-14,20.4
2021-11-15,40.1
2021-11-16,43.9
2021-11-17,50.5
2021-11-18,35.8
2021-11-19,39.2
2021-11-20,45.3
2021-11-21,21.9
2021-11-22,32.8
2021-11-23,47.9
2021-11-24,52.5
2021-11-25,42.6
2021-11-26,40.2
2021-11-27,21.1
2021-11-28,27.4
2021-11-29,49.0
2021-11-30,27.5
2021-12-01,36.2
2021-12-02,48.3
2021-12-03,47.7
2021-12-04,48.0
2021-12-05,27.7
2021-12-06,44.7
2021-12-07,35.1
2021-12-08,18.5
2021-12-09,30.7
2021-12-10,44.8
2021-12-11,40.7
2021-12-12,17.4
2021-12-13,19.4
2021-12-14,26.5
2021-12-15,32.9
2021-12-16,34.0
2021-12-17,28.3
2021-12-18,29.5
2021-12-19,26.7
2021-12-20,26.2
2021-12-21,34.9
2021-12-22,44.2
2021-12-23,30.0
2021-12-24,34.0
2021-12-25,25.1
2021-12-26,32.6
2021-12-27,22.0
2021-12-28,30.8
2021-12-29,21.1
2021-12-30,9.8
2021-12-31,12.1
2022-01-01,11.8
2022-01-02,9.6
2022-01-03,14.2
2022-01-04,41.6
2022-01-05,58.1
2022-01-06,40.2
2022-01-07,32.2
2022-01-08,29.1
2022-01-09,32.8
2022-01-10,53.8
2022-01-11,31.2
2022-01-12,61.4
2022-01-13,59.6
2022-01-14,78.2
2022-01-15,44.0
2022-01-16,40.2
2022-01-17,65.6
2022-01-18,60.2
2022-01-19,37.5
2022-01-20,38.7
2022-01-21,65.6
2022-01-22,37.3
2022-01-23,15.7
2022-01-24,28.7
2022-01-25,35.1
2022-01-26,39.8
2022-01-27,41.1
2022-01-28,43.1
2022-01-29,26.6
2022-01-30,28.6
2022-01-31,36.3
2022-02-01,38.6
2022-02-02,36.5
2022-02-03,22.3
2022-02-04,30.3
2022-02-05,16.5
2022-02-06,19.3
2022-02-07,28.5
2022-02-08,14.0
2022-02-09,20.9
2022-02-10,49.3
2022-02-11,36.4
2022-02-12,16.8
2022-02-13,9.8
2022-02-14,26.6
2022-02-15,23.6
2022-02-16,12.0
2022-02-17,22.2
2022-02-18,12.1
2022-02-19,20.1
2022-02-20,9.1
2022-02-21,21.7
2022-02-22,25.3
2022-02-23,20.7
2022-02-24,26.5
2022-02-25,39.6
2022-02-26,37.5
2022-02-27,17.3
2022-02-28,23.1
2022-03-01,32.0
2022-03-02,50.6
2022-03-03,41.3
2022-03-04,32.3
2022-03-05,22.2
2022-03-06,15.2
2022-03-07,25.7
2022-03-08,29.3
2022-03-09,21.9
2022-03-10,27.3
2022-03-11,24.8
2022-03-12,13.9
2022-03-13,15.8
2022-03-14,34.6
2022-03-15,34.019999999999996
2022-03-16,29.3
2022-03-17,33.2
2022-03-18,31.3
2022-03-19,25.3
2022-03-20,20.8
2022-03-21,42.1
2022-03-22,45.9
2022-03-23,30.580000000000002
2022-03-24,29.26
2022-03-25,35.14
2022-03-26,35.339999999999996
2022-03-27,32.3
2022-03-28,29.22
2022-03-29,28.419999999999998
2022-03-30,38.46
2022-03-31,16.7
2022-04-01,19.5
2022-04-02,23.3
2022-04-03,24.8
2022-04-04,25.4
2022-04-05,27.2
2022-04-06,9.4
2022-04-07,24.3
2022-04-08,24.1
2022-04-09,32.8
2022-04-10,16.9
2022-04-11,38.7
2022-04-12,26.8
2022-04-13,23.6
2022-04-14,34.8
2022-04-15,43.5
2022-04-16,40.7
2022-04-17,26.1
2022-04-18,31.6
2022-04-19,28.8
2022-04-20,37.46
2022-04-21,40.48
2022-04-22,36.88
2022-04-23,35.339999999999996
2022-04-24,29.360000000000003
2022-04-25,22.28
2022-04-26,22.6
2022-04-27,35.56
2022-04-28,30.439999999999998
2022-04-29,27.26
2022-04-30,29.98
2022-05-01,33.379999999999995
2022-05-02,35.1
2022-05-03,29.24
2022-05-04,30.22
2022-05-05,30.26
2022-05-06,32.2
2022-05-07,31.939999999999998
2022-05-08,28.76
2022-05-09,28.7
2022-05-10,20.4
2022-05-11,25.18
2022-05-12,24.48
2022-05-13,29.76
2022-05-14,28.380000000000003
2022-05-15,32.36
2022-05-16,30.22
2022-05-17,18.4
2022-05-18,14.9
2022-05-19,17.8
2022-05-20,17.8
2022-05-21,17.2
2022-05-22,13.6
2022-05-23,22.2
2022-05-24,22.9
2022-05-25,11.9
2022-05-26,11.4
2022-05-27,21.3
2022-05-28,14.7
2022-05-29,12.3
2022-05-30,15.6
2022-05-31,22.8
2022-06-01,31.4
2022-06-02,26.3
2022-06-03,17.7
2022-06-04,11.2
2022-06-05,15.0
2022-06-06,21.2
2022-06-07,12.8
2022-06-08,16.6
2022-06-09,13.1
2022-06-10,7.4
2022-06-11,11.3
2022-06-12,16.4
2022-06-13,22.3
2022-06-14,13.2
2022-06-15,27.2
2022-06-16,26.5
2022-06-17,14.7
2022-06-18,17.0
2022-06-19,10.1
2022-06-20,15.6
2022-06-21,23.9
2022-06-22,22.7
2022-06-23,22.4
2022-06-24,9.4
2022-06-25,7.4
2022-06-26,6.8
2022-06-27,10.2
2022-06-28,10.0
2022-06-29,11.5
2022-06-30,11.8
2022-07-01,11.6
2022-07-02,9.8
2022-07-03,14.4
2022-07-04,20.9
2022-07-05,20.0
2022-07-06,21.6
2022-07-07,21.3
2022-07-08,24.6
2022-07-09,17.8
2022-07-10,13.2
2022-07-11,15.2
2022-07-12,19.2
2022-07-13,21.8
2022-07-14,21.6
2022-07-15,20.4
2022-07-16,14.7
2022-07-17,15.1
2022-07-18,33.4
2022-07-19,34.4
2022-07-20,12.2
2022-07-21,18.5
2022-07-22,18.3
2022-07-23,9.0
2022-07-24,4.7
2022-07-25,11.1
2022-07-26,15.4
2022-07-27,20.4
2022-07-28,20.1
2022-07-29,19.4
2022-07-30,11.8
2022-07-31,8.6
2022-08-01,12.9
2022-08-02,7.4
2022-08-03,25.733333333333334
2022-08-04,21.275
2022-08-05,14.5
2022-08-06,12.55
2022-08-07,22.65
2022-08-08,18.22
2022-08-09,19.06
2022-08-10,18.06
2022-08-11,18.82
2022-08-12,20.3
2022-08-13,16.740000000000002
2022-08-14,16.675
2022-08-15,14.7
2022-08-16,30.7
2022-08-17,43.7
2022-08-18,18.4
2022-08-19,19.0
2022-08-20,13.2
2022-08-21,13.6
2022-08-22,19.4
2022-08-23,12.6
2022-08-24,16.4
2022-08-25,33.3
2022-08-26,35.8
2022-08-27,33.4
2022-08-28,21.9
2022-08-29,21.3
2022-08-30,24.4
2022-08-31,23.2
2022-09-01,28.5
2022-09-02,42.8
2022-09-03,24.2
2022-09-04,17.2
2022-09-05,27.3
2022-09-06,20.7
2022-09-07,19.3
2022-09-08,22.9
2022-09-09,28.6
2022-09-10,35.5
2022-09-11,22.8
2022-09-12,28.1
2022-09-13,28.0
2022-09-14,32.0
2022-09-15,31.6
2022-09-16,27.4
2022-09-17,28.6
2022-09-18,25.2
2022-09-19,17.4
2022-09-20,37.7
2022-09-21,43.6
2022-09-22,25.3
2022-09-23,28.4
2022-09-24,21.3
2022-09-25,20.4
2022-09-26,24.0
2022-09-27,35.4
2022-09-28,40.7
2022-09-29,43.2
2022-09-30,28.1
2022-10-01,14.2
2022-10-02,26.0
2022-10-03,34.7
2022-10-04,14.2
2022-10-05,11.5
2022-10-06,15.5
2022-10-07,15.0
2022-10-08,24.8
2022-10-09,23.9
2022-10-10,33.4
2022-10-11,43.3
2022-10-12,29.6
2022-10-13,35.3
2022-10-14,29.8
2022-10-15,15.2
2022-10-16,12.9
2022-10-17,16.5
2022-10-18,40.5
2022-10-19,35.0
2022-10-20,36.9
2022-10-21,24.6
2022-10-22,15.7
2022-10-23,21.9
2022-10-24,10.4
2022-10-25,18.0
2022-10-26,17.1
2022-10-27,25.1
2022-10-28,21.6
2022-10-29,26.5
2022-10-30,13.8
2022-10-31,23.4
2022-11-01,10.2
2022-11-02,12.7
2022-11-03,33.4
2022-11-04,42.1
2022-11-05,22.1
2022-11-06,12.9
2022-11-07,13.5
2022-11-08,13.2
2022-11-09,16.1
2022-11-10,17.1
2022-11-11,16.5
2022-11-12,30.3
2022-11-13,33.2
2022-11-14,33.9
2022-11-15,21.5
2022-11-16,27.7
2022-11-17,26.2
2022-11-18,35.8
2022-11-19,37.4
2022-11-20,38.3
2022-11-21,29.5
2022-11-22,36.8
2022-11-23,25.4
2022-11-24,21.3
2022-11-25,27.8
2022-11-26,19.7
2022-11-27,20.8
2022-11-28,39.2
2022-11-29,32.6
2022-11-30,37.9
2022-12-01,37.7
2022-12-02,28.3
2022-12-03,19.8
2022-12-04,19.3
2022-12-05,28.8
2022-12-06,35.6
2022-12-07,45.6
2022-12-08,61.5
2022-12-09,54.7
2022-12-10,51.3
2022-12-11,57.0
2022-12-12,35.9
2022-12-13,59.8
2022-12-14,44.9
2022-12-15,57.3
2022-12-16,68.9
2022-12-17,60.7
2022-12-18,30.6
2022-12-19,13.4
2022-12-20,26.8
2022-12-21,27.9
2022-12-22,32.7
2022-12-23,26.0
2022-12-24,19.7
2022-12-25,11.9
2022-12-26,19.5
2022-12-27,15.2
2022-12-28,10.1
2022-12-29,13.4
2022-12-30,14.5
2022-12-31,8.9
2023-01-01,16.7
2023-01-02,32.6
2023-01-03,18.0
2023-01-04,14.8
2023-01-05,16.7
2023-01-06,17.3
2023-01-07,10.3
2023-01-08,13.3
2023-01-09,30.5
2023-01-10,17.5
2023-01-11,13.5
2023-01-12,11.8
2023-01-13,20.7
2023-01-14,18.8
2023-01-15,15.2
2023-01-16,36.1
2023-01-17,67.9
2023-01-18,50.9
2023-01-19,55.8
2023-01-20,47.8
2023-01-21,48.4
2023-01-22,62.2
2023-01-23,67.4
2023-01-24,38.4
2023-01-25,42.260000000000005
2023-01-26,36.1
2023-01-27,40.7
2023-01-28,39.0
2023-01-29,25.2
2023-01-30,46.2
2023-01-31,37.2
2023-02-01,29.2
2023-02-02,25.3
2023-02-03,39.0
2023-02-04,45.3
2023-02-05,33.9
2023-02-06,55.7
2023-02-07,66.2
2023-02-08,60.4
2023-02-09,56.3
2023-02-10,51.3
2023-02-11,31.2
2023-02-12,21.3
2023-02-13,34.0
2023-02-14,62.9
2023-02-15,32.38
2023-02-16,26.24
2023-02-17,16.2
2023-02-18,20.5
2023-02-19,26.6
2023-02-20,17.9
2023-02-21,28.9
2023-02-22,40.4
2023-02-23,32.7
2023-02-24,48.0
2023-02-25,28.4
2023-02-26,29.1
2023-02-27,33.5
2023-02-28,34.3
2023-03-01,29.6
2023-03-02,33.0
2023-03-03,36.0
2023-03-04,33.0
2023-03-05,34.3
2023-03-06,33.8
2023-03-07,39.3
2023-03-08,46.6
2023-03-09,38.0
2023-03-10,38.7
2023-03-11,36.4
2023-03-12,13.0
2023-03-13,9.3
2023-03-14,35.3
2023-03-15,35.1
2023-03-16,19.8
2023-03-17,24.4
2023-03-18,22.9
2023-03-19,29.1
2023-03-20,17.2
2023-03-21,13.8
2023-03-22,10.9
2023-03-23,11.2
2023-03-24,15.2
2023-03-25,17.2
2023-03-26,25.2
2023-03-27,26.1
2023-03-28,20.5
2023-03-29,20.2
2023-03-30,12.7
2023-03-31,25.1
2023-04-01,27.2
2023-04-02,18.9
2023-04-03,29.7
2023-04-04,41.7
2023-04-05,23.7
2023-04-06,36.4
2023-04-07,28.2
2023-04-08,28.7
2023-04-09,20.6
2023-04-10,15.8
2023-04-11,11.8
2023-04-12,14.1
2023-04-13,19.6
2023-04-14,25.4
2023-04-15,29.7
2023-04-16,29.6
2023-04-17,31.5
2023-04-18,23.1
2023-04-19,24.1
2023-04-20,23.4
2023-04-21,33.9
2023-04-22,41.4
2023-04-23,24.0
2023-04-24,30.4
2023-04-25,25.2
2023-04-26,30.1
2023-04-27,39.7
2023-04-28,30.5
2023-04-29,32.1
2023-04-30,17.0
2023-05-01,26.4
2023-05-02,24.2
2023-05-03,28.6
2023-05-04,29.0
2023-05-05,13.6
2023-05-06,18.8
2023-05-07,14.7
2023-05-08,12.7
2023-05-09,20.3
2023-05-10,20.4
2023-05-11,32.1
2023-05-12,22.6
2023-05-13,22.9
2023-05-14,19.3
2023-05-15,24.2
2023-05-16,29.7
2023-05-17,29.7
2023-05-18,25.4
2023-05-19,28.0
2023-05-20,19.5
2023-05-21,18.3
2023-05-22,26.3
2023-05-23,21.1
2023-05-24,24.0
2023-05-25,21.4
2023-05-26,16.5
2023-05-27,17.3
2023-05-28,16.8
2023-05-29,11.1
2023-05-30,12.7
2023-05-31,12.1
2023-06-01,14.2
2023-06-02,12.7
2023-06-03,15.9
2023-06-04,14.4
2023-06-05,13.1
2023-06-06,13.1
2023-06-07,16.2
2023-06-08,16.1
2023-06-09,16.9
2023-06-10,23.0
2023-06-11,27.2
2023-06-12,28.6
2023-06-13,24.1
2023-06-14,22.7
2023-06-15,22.6
2023-06-16,23.3
2023-06-17,34.7
2023-06-18,22.6
2023-06-19,10.3
2023-06-20,22.3
2023-06-21,9.5
2023-06-22,23.6
2023-06-23,21.8
2023-06-24,13.1
2023-06-25,11.5
2023-06-26,12.3
2023-06-27,12.2
2023-06-28,13.2
2023-06-29,21.6
2023-06-30,14.5
2023-07-01,12.1
2023-07-02,11.0
2023-07-03,9.8
2023-07-04,15.6
2023-07-05,15.6
2023-07-06,12.4
2023-07-07,32.2
2023-07-08,33.0
2023-07-09,10.3
2023-07-10,9.5
2023-07-11,7.8
2023-07-12,9.6
2023-07-13,9.2
2023-07-14,19.6
2023-07-15,6.6
2023-07-16,5.5
2023-07-17,9.6
2023-07-18,11.9
2023-07-19,15.4
2023-07-20,21.2
2023-07-21,18.6
2023-07-22,9.5
2023-07-23,5.9
2023-07-24,17.6
2023-07-25,19.4
2023-07-26,16.7
2023-07-27,9.6
2023-07-28,9.7
2023-07-29,7.5
2023-07-30,7.2
2023-07-31,10.9
2023-08-01,8.1
2023-08-02,16.259999999999998
2023-08-03,25.733333333333334
2023-08-04,15.3
2023-08-05,15.0
2023-08-06,15.2
2023-08-07,13.3
2023-08-08,13.3
2023-08-09,19.5
2023-08-10,15.9
2023-08-11,9.3
2023-08-12,7.5
2023-08-13,6.5
2023-08-14,12.9
2023-08-15,15.0
2023-08-16,24.0
2023-08-17,19.8
2023-08-18,29.3
2023-08-19,10.0
2023-08-20,7.9
2023-08-21,15.7
2023-08-22,17.1
2023-08-23,18.24
2023-08-24,24.080000000000002
2023-08-25,27.139999999999997
2023-08-26,27.839999999999996
2023-08-27,28.3
2023-08-28,18.66
2023-08-29,21.84
2023-08-30,19.339999999999996
2023-08-31,22.96
2023-09-01,25.72
2023-09-02,26.8
2023-09-03,24.28
2023-09-04,21.479999999999997
2023-09-05,27.860000000000003
2023-09-06,28.1
2023-09-07,29.4
2023-09-08,25.16
2023-09-09,22.02
2023-09-10,26.520000000000003
2023-09-11,18.52
2023-09-12,22.84
2023-09-13,27.080000000000002
2023-09-14,36.64
2023-09-15,27.975
2023-09-16,24.525
2023-09-17,24.375
2023-09-18,26.2
2023-09-19,27.15
2023-09-20,33.15
2023-09-21,40.725
2023-09-22,26.25
2023-09-23,22.775
2023-09-24,25.5
2023-09-25,27.975
2023-09-26,26.65
2023-09-27,28.25
2023-09-28,24.650000000000002
2023-09-29,32.85
2023-09-30,25.15
2023-10-01,21.625
2023-10-02,26.125
2023-10-03,29.7
2023-10-04,21.25
2023-10-05,26.9
2023-10-06,26.55
2023-10-07,23.95
2023-10-08,24.175
2023-10-09,29.0
2023-10-10,37.95
2023-10-11,28.65
2023-10-12,24.5
2023-10-13,25.2
2023-10-14,30.46666666666667
2023-10-15,25.5
2023-10-16,31.2
2023-10-17,29.075
2023-10-18,31.25
2023-10-19,33.225
2023-10-20,36.625
2023-10-21,34.15
2023-10-22,35.05
2023-10-23,37.75
2023-10-24,27.4
2023-10-25,27.75
2023-10-26,22.575
2023-10-27,25.2
2023-10-28,27.825
2023-10-29,31.75
2023-10-30,30.75
2023-10-31,34.55
2023-11-01,29.3
2023-11-02,33.675
2023-11-03,35.3
2023-11-04,35.1
2023-11-05,40.4
2023-11-06,25.775
2023-11-07,27.175
2023-11-08,33.175
2023-11-09,27.900000000000002
2023-11-10,28.7
2023-11-11,26.5
2023-11-12,29.75
2023-11-13,35.75
2023-11-14,32.9
2023-11-15,33.8
2023-11-16,36.15
2023-11-17,43.05
2023-11-18,37.949999999999996
2023-11-19,41.0
2023-11-20,40.125
2023-11-21,34.925
2023-11-22,41.75
2023-11-23,42.525
2023-11-24,37.475
2023-11-25,32.725
2023-11-26,31.9
2023-11-27,35.839999999999996
2023-11-28,38.519999999999996
2023-11-29,40.239999999999995
2023-11-30,39.559999999999995
2023-12-01,36.019999999999996
2023-12-02,43.32
2023-12-03,42.05
2023-12-04,43.525
2023-12-05,34.839999999999996
2023-12-06,35.58
2023-12-07,37.06
2023-12-08,33.78
2023-12-09,42.36
2023-12-10,42.46
2023-12-11,48.239999999999995
2023-12-12,39.239999999999995
2023-12-13,41.14
2023-12-14,34.44
2023-12-15,34.3
2023-12-16,42.0
2023-12-17,40.06
2023-12-18,27.840000000000003
2023-12-19,22.619999999999997
2023-12-20,28.119999999999997
2023-12-21,26.18
2023-12-22,37.64
2023-12-23,28.580000000000002
2023-12-24,29.160000000000004
2023-12-25,30.72
2023-12-26,25.76
2023-12-27,32.760000000000005
2023-12-28,31.619999999999997
2023-12-29,27.119999999999997
2023-12-30,32.72
2023-12-31,23.85
2024-01-01,33.43333333333333
2024-01-02,28.96666666666667
2024-01-03,30.366666666666664
2024-01-04,35.88333333333333
2024-01-05,37.56666666666667
2024-01-06,38.06666666666667
2024-01-07,33.9
2024-01-08,35.2
2024-01-09,37.18333333333333
2024-01-10,46.949999999999996
2024-01-11,31.866666666666664
2024-01-12,37.416666666666664
2024-01-13,36.65
2024-01-14,41.5
2024-01-15,36.96666666666666
2024-01-16,38.766666666666666
2024-01-17,54.65
2024-01-18,50.199999999999996
2024-01-19,40.4
2024-01-20,52.1
2024-01-21,57.96
2024-01-22,48.28
2024-01-23,41.0
2024-01-24,42.81666666666666
2024-01-25,42.260000000000005
2024-01-26,35.13333333333333
2024-01-27,35.833333333333336
2024-01-28,34.38
2024-01-29,30.8
2024-01-30,39.833333333333336
2024-01-31,36.46666666666667
2024-02-01,35.18333333333333
2024-02-02,32.63333333333333
2024-02-03,39.15
2024-02-04,37.6
2024-02-05,33.916666666666664
2024-02-06,41.9
2024-02-07,39.06666666666667
2024-02-08,29.983333333333334
2024-02-09,30.76
2024-02-10,39.38333333333333
2024-02-11,40.199999999999996
2024-02-12,32.43333333333333
2024-02-13,31.0
2024-02-14,40.416666666666664
2024-02-15,32.38
2024-02-16,26.24
2024-02-17,26.8
2024-02-18,25.333333333333332
2024-02-19,30.316666666666666
2024-02-20,23.683333333333334
2024-02-21,27.916666666666668
2024-02-22,40.36666666666667
2024-02-23,33.85
2024-02-24,39.1
2024-02-25,45.699999999999996
2024-02-26,52.4
2024-02-27,43.82
2024-02-28,35.96666666666667
2024-02-29,21.4
2024-03-01,31.599999999999998
2024-03-02,37.9
2024-03-03,39.71666666666666
2024-03-04,35.63333333333333
2024-03-05,30.349999999999998
2024-03-06,31.083333333333332
2024-03-07,35.833333333333336
2024-03-08,35.75
2024-03-09,36.333333333333336
2024-03-10,27.566666666666666
2024-03-11,34.53333333333333
2024-03-12,25.150000000000002
2024-03-13,29.45
2024-03-14,34.6
2024-03-15,34.019999999999996
2024-03-16,29.400000000000002
2024-03-17,28.400000000000002
2024-03-18,31.900000000000002
2024-03-19,29.366666666666664
2024-03-20,28.816666666666666
2024-03-21,34.1
2024-03-22,32.38333333333333
2024-03-23,30.580000000000002
2024-03-24,29.26
2024-03-25,35.14
2024-03-26,35.339999999999996
2024-03-27,32.3
2024-03-28,29.22
2024-03-29,28.419999999999998
2024-03-30,38.46
2024-03-31,33.36666666666667
2024-04-01,29.383333333333336
2024-04-02,32.449999999999996
2024-04-03,29.650000000000002
2024-04-04,27.516666666666666
2024-04-05,26.666666666666668
2024-04-06,31.383333333333336
2024-04-07,37.1
2024-04-08,35.56666666666667
2024-04-09,37.65
2024-04-10,29.849999999999998
2024-04-11,32.71666666666667
2024-04-12,30.483333333333334
2024-04-13,27.53333333333333
2024-04-14,32.53333333333333
2024-04-15,37.06666666666667
2024-04-16,38.4
2024-04-17,30.766666666666666
2024-04-18,33.4
2024-04-19,37.63333333333333
2024-04-20,37.46
2024-04-21,40.48
2024-04-22,36.88
2024-04-23,35.339999999999996
2024-04-24,29.360000000000003
2024-04-25,22.28
2024-04-26,22.6
2024-04-27,35.56
2024-04-28,30.439999999999998
2024-04-29,27.26
2024-04-30,29.98
2024-05-01,33.379999999999995
2024-05-02,35.1
2024-05-03,29.24
2024-05-04,30.22
2024-05-05,30.26
2024-05-06,32.2
2024-05-07,31.939999999999998
2024-05-08,28.76
2024-05-09,28.7
2024-05-10,20.4
2024-05-11,25.18
2024-05-12,24.48
2024-05-13,29.76
2024-05-14,28.380000000000003
2024-05-15,32.36
2024-05-16,30.22
2024-05-17,30.266666666666666
2024-05-18,28.983333333333334
2024-05-19,32.96666666666667
2024-05-20,25.066666666666666
2024-05-21,24.933333333333334
2024-05-22,23.2
2024-05-23,21.366666666666664
2024-05-24,28.0
2024-05-25,25.166666666666668
2024-05-26,23.0
2024-05-27,25.916666666666668
2024-05-28,24.2
2024-05-29,21.283333333333335
2024-05-30,19.533333333333335
2024-05-31,21.316666666666666
2024-06-01,23.2
2024-06-02,21.916666666666668
2024-06-03,20.316666666666666
2024-06-04,22.349999999999998
2024-06-05,22.416666666666668
2024-06-06,21.483333333333334
2024-06-07,24.733333333333334
2024-06-08,16.8
2024-06-09,16.633333333333333
2024-06-10,18.150000000000002
2024-06-11,20.349999999999998
2024-06-12,25.916666666666668
2024-06-13,21.933333333333334
2024-06-14,17.45
2024-06-15,21.083333333333332
2024-06-16,17.233333333333334
2024-06-17,19.866666666666667
2024-06-18,21.2
2024-06-19,14.533333333333333
2024-06-20,15.200000000000001
2024-06-21,19.55
2024-06-22,20.55
2024-06-23,25.0
2024-06-24,25.633333333333336
2024-06-25,23.983333333333334
2024-06-26,19.099999999999998
2024-06-27,14.716666666666667
2024-06-28,16.9
2024-06-29,20.333333333333332
2024-06-30,14.450000000000001
2024-07-01,16.166666666666668
2024-07-02,18.366666666666667
2024-07-03,17.416666666666668
2024-07-04,18.966666666666665
2024-07-05,19.766666666666666
2024-07-06,21.349999999999998
2024-07-07,23.2
2024-07-08,24.083333333333332
2024-07-09,19.083333333333332
2024-07-10,18.933333333333334
2024-07-11,17.833333333333332
2024-07-12,21.26666666666667
2024-07-13,21.21666666666667
2024-07-14,19.933333333333334
2024-07-15,19.0
2024-07-16,18.833333333333332
2024-07-17,17.216666666666665
2024-07-18,22.083333333333332
2024-07-19,25.683333333333334
2024-07-20,20.833333333333332
2024-07-21,20.599999999999998
2024-07-22,16.783333333333335
2024-07-23,17.466666666666665
2024-07-24,14.475000000000001
2024-07-25,21.700000000000003
2024-07-26,24.125
2024-07-27,18.8
2024-07-28,14.525
2024-07-29,14.325
