Site,ReadingDateTime,Value
London N. Kensington (RBKC North Kensington),29/10/2018 00:00,2.8145000000000002
London N. Kensington (RBKC North Kensington),30/10/2018 00:00,6.317833333333333
London N. Kensington (RBKC North Kensington),31/10/2018 00:00,9.317083333333334
London N. Kensington (RBKC North Kensington),01/11/2018 00:00,9.075416666666667
London N. Kensington (RBKC North Kensington),02/11/2018 00:00,10.226999999999999
London N. Kensington (RBKC North Kensington),03/11/2018 00:00,8.818833333333332
London N. Kensington (RBKC North Kensington),04/11/2018 00:00,13.082749999999999
London N. Kensington (RBKC North Kensington),05/11/2018 00:00,32.063875
London N. Kensington (RBKC North Kensington),06/11/2018 00:00,13.524041666666667
London N. Kensington (RBKC North Kensington),07/11/2018 00:00,3.656708333333333
London N. Kensington (RBKC North Kensington),08/11/2018 00:00,5.9355
London N. Kensington (RBKC North Kensington),09/11/2018 00:00,6.999791666666667
London N. Kensington (RBKC North Kensington),10/11/2018 00:00,6.244083333333333
London N. Kensington (RBKC North Kensington),11/11/2018 00:00,4.19525
London N. Kensington (RBKC North Kensington),12/11/2018 00:00,5.088416666666666
London N. Kensington (RBKC North Kensington),13/11/2018 00:00,5.622083333333333
London N. Kensington (RBKC North Kensington),14/11/2018 00:00,7.665208333333333
London N. Kensington (RBKC North Kensington),15/11/2018 00:00,16.28441666666667
London N. Kensington (RBKC North Kensington),16/11/2018 00:00,11.533166666666666
London N. Kensington (RBKC North Kensington),17/11/2018 00:00,18.948666666666668
London N. Kensington (RBKC North Kensington),18/11/2018 00:00,12.432208333333334
London N. Kensington (RBKC North Kensington),19/11/2018 00:00,4.4870833333333335
London N. Kensington (RBKC North Kensington),20/11/2018 00:00,10.064833333333334
London N. Kensington (RBKC North Kensington),21/11/2018 00:00,19.292458333333332
London N. Kensington (RBKC North Kensington),22/11/2018 00:00,35.50633333333334
London N. Kensington (RBKC North Kensington),23/11/2018 00:00,30.793166666666668
London N. Kensington (RBKC North Kensington),24/11/2018 00:00,21.227541666666667
London N. Kensington (RBKC North Kensington),25/11/2018 00:00,15.522874999999999
London N. Kensington (RBKC North Kensington),26/11/2018 00:00,9.278708333333332
London N. Kensington (RBKC North Kensington),27/11/2018 00:00,13.500375
London N. Kensington (RBKC North Kensington),28/11/2018 00:00,4.61475
London N. Kensington (RBKC North Kensington),29/11/2018 00:00,4.64025
London N. Kensington (RBKC North Kensington),30/11/2018 00:00,6.093833333333333
London N. Kensington (RBKC North Kensington),01/12/2018 00:00,3.4729166666666664
London N. Kensington (RBKC North Kensington),02/12/2018 00:00,1.8269166666666667
London N. Kensington (RBKC North Kensington),03/12/2018 00:00,6.337458333333333
London N. Kensington (RBKC North Kensington),04/12/2018 00:00,6.757124999999999
London N. Kensington (RBKC North Kensington),05/12/2018 00:00,5.6003333333333325
London N. Kensington (RBKC North Kensington),06/12/2018 00:00,3.8295833333333333
London N. Kensington (RBKC North Kensington),07/12/2018 00:00,3.2265416666666664
London N. Kensington (RBKC North Kensington),08/12/2018 00:00,6.288
London N. Kensington (RBKC North Kensington),09/12/2018 00:00,4.051666666666667
London N. Kensington (RBKC North Kensington),10/12/2018 00:00,5.825875
London N. Kensington (RBKC North Kensington),11/12/2018 00:00,13.370375000000001
London N. Kensington (RBKC North Kensington),12/12/2018 00:00,12.028333333333334
London N. Kensington (RBKC North Kensington),13/12/2018 00:00,14.03825
London N. Kensington (RBKC North Kensington),14/12/2018 00:00,18.388041666666666
London N. Kensington (RBKC North Kensington),15/12/2018 00:00,14.89425
London N. Kensington (RBKC North Kensington),16/12/2018 00:00,5.692541666666667
London N. Kensington (RBKC North Kensington),17/12/2018 00:00,6.003374999999999
London N. Kensington (RBKC North Kensington),18/12/2018 00:00,5.557833333333334
London N. Kensington (RBKC North Kensington),19/12/2018 00:00,3.252875
London N. Kensington (RBKC North Kensington),20/12/2018 00:00,4.5203750000000005
London N. Kensington (RBKC North Kensington),21/12/2018 00:00,7.351333333333334
London N. Kensington (RBKC North Kensington),22/12/2018 00:00,6.922166666666667
London N. Kensington (RBKC North Kensington),23/12/2018 00:00,3.9445416666666664
London N. Kensington (RBKC North Kensington),24/12/2018 00:00,12.03725
London N. Kensington (RBKC North Kensington),25/12/2018 00:00,13.34225
