Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
KC1,NOX,31/10/2018 00:00,114.40000,ug m-3 as NO2,R
KC1,NOX,01/11/2018 00:00,85.10000,ug m-3 as NO2,R
KC1,NOX,02/11/2018 00:00,118.60000,ug m-3 as NO2,R
KC1,NOX,03/11/2018 00:00,41.10000,ug m-3 as NO2,R
KC1,NOX,04/11/2018 00:00,32.40000,ug m-3 as NO2,R
KC1,NOX,05/11/2018 00:00,140.50000,ug m-3 as NO2,R
KC1,NOX,06/11/2018 00:00,57.70000,ug m-3 as NO2,R
KC1,NOX,07/11/2018 00:00,22.30000,ug m-3 as NO2,R
KC1,NOX,08/11/2018 00:00,33.80000,ug m-3 as NO2,R
KC1,NOX,09/11/2018 00:00,34.30000,ug m-3 as NO2,R
KC1,NOX,10/11/2018 00:00,29.00000,ug m-3 as NO2,R
KC1,NOX,11/11/2018 00:00,23.90000,ug m-3 as NO2,R
KC1,NOX,12/11/2018 00:00,33.20000,ug m-3 as NO2,R
KC1,NOX,13/11/2018 00:00,36.50000,ug m-3 as NO2,R
KC1,NOX,14/11/2018 00:00,48.00000,ug m-3 as NO2,R
KC1,NOX,15/11/2018 00:00,50.20000,ug m-3 as NO2,R
KC1,NOX,16/11/2018 00:00,61.20000,ug m-3 as NO2,R
KC1,NOX,17/11/2018 00:00,59.80000,ug m-3 as NO2,R
KC1,NOX,18/11/2018 00:00,37.90000,ug m-3 as NO2,R
KC1,NOX,19/11/2018 00:00,25.50000,ug m-3 as NO2,R
KC1,NOX,20/11/2018 00:00,38.50000,ug m-3 as NO2,R
KC1,NOX,21/11/2018 00:00,85.10000,ug m-3 as NO2,R
KC1,NOX,22/11/2018 00:00,159.00000,ug m-3 as NO2,R
KC1,NOX,23/11/2018 00:00,103.10000,ug m-3 as NO2,R
KC1,NOX,24/11/2018 00:00,59.90000,ug m-3 as NO2,R
KC1,NOX,25/11/2018 00:00,34.20000,ug m-3 as NO2,R
KC1,NOX,26/11/2018 00:00,52.90000,ug m-3 as NO2,R
KC1,NOX,27/11/2018 00:00,73.90000,ug m-3 as NO2,R
KC1,NOX,28/11/2018 00:00,24.60000,ug m-3 as NO2,R
KC1,NOX,29/11/2018 00:00,17.30000,ug m-3 as NO2,R
KC1,NOX,30/11/2018 00:00,36.40000,ug m-3 as NO2,R
KC1,NOX,01/12/2018 00:00,25.90000,ug m-3 as NO2,R
KC1,NOX,02/12/2018 00:00,15.40000,ug m-3 as NO2,R
KC1,NOX,03/12/2018 00:00,34.60000,ug m-3 as NO2,R
KC1,NOX,04/12/2018 00:00,127.00000,ug m-3 as NO2,R
KC1,NOX,05/12/2018 00:00,48.90000,ug m-3 as NO2,R
KC1,NOX,06/12/2018 00:00,30.20000,ug m-3 as NO2,R
KC1,NOX,07/12/2018 00:00,21.00000,ug m-3 as NO2,R
KC1,NOX,08/12/2018 00:00,15.60000,ug m-3 as NO2,R
KC1,NOX,09/12/2018 00:00,19.80000,ug m-3 as NO2,R
KC1,NOX,10/12/2018 00:00,66.10000,ug m-3 as NO2,R
KC1,NOX,11/12/2018 00:00,141.20000,ug m-3 as NO2,R
KC1,NOX,12/12/2018 00:00,48.70000,ug m-3 as NO2,R
KC1,NOX,13/12/2018 00:00,72.80000,ug m-3 as NO2,R
KC1,NOX,14/12/2018 00:00,92.00000,ug m-3 as NO2,R
KC1,NOX,15/12/2018 00:00,37.10000,ug m-3 as NO2,R
KC1,NOX,16/12/2018 00:00,45.70000,ug m-3 as NO2,R
KC1,NOX,17/12/2018 00:00,58.40000,ug m-3 as NO2,R
KC1,NOX,18/12/2018 00:00,22.20000,ug m-3 as NO2,R
KC1,NOX,19/12/2018 00:00,35.30000,ug m-3 as NO2,R
KC1,NOX,20/12/2018 00:00,32.40000,ug m-3 as NO2,R
KC1,NOX,21/12/2018 00:00,20.40000,ug m-3 as NO2,R
KC1,NOX,22/12/2018 00:00,32.50000,ug m-3 as NO2,R
KC1,NOX,23/12/2018 00:00,26.40000,ug m-3 as NO2,R
KC1,NOX,24/12/2018 00:00,94.40000,ug m-3 as NO2,R
KC1,NOX,25/12/2018 00:00,115.10000,ug m-3 as NO2,R
KC1,NOX,26/12/2018 00:00,40.00000,ug m-3 as NO2,R
KC1,NOX,27/12/2018 00:00,285.60001,ug m-3 as NO2,R
KC1,NOX,28/12/2018 00:00,149.30000,ug m-3 as NO2,R
KC1,NOX,29/12/2018 00:00,54.60000,ug m-3 as NO2,R
KC1,NOX,30/12/2018 00:00,36.40000,ug m-3 as NO2,R
KC1,NOX,31/12/2018 00:00,21.30000,ug m-3 as NO2,R
KC1,NOX,01/01/2019 00:00,22.90000,ug m-3 as NO2,R
KC1,NOX,02/01/2019 00:00,35.10000,ug m-3 as NO2,R
KC1,NOX,03/01/2019 00:00,38.50000,ug m-3 as NO2,R
KC1,NOX,04/01/2019 00:00,55.00000,ug m-3 as NO2,R
KC1,NOX,05/01/2019 00:00,53.80000,ug m-3 as NO2,R
KC1,NOX,06/01/2019 00:00,44.20000,ug m-3 as NO2,R
