Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
WMC,DUST,20/09/2018 00:00,31.00000,ug/m3,R
WMC,DUST,21/09/2018 00:00,24.00000,ug/m3,R
WMC,DUST,22/09/2018 00:00,17.00000,ug/m3,R
WMC,DUST,23/09/2018 00:00,12.00000,ug/m3,R
WMC,DUST,24/09/2018 00:00,20.00000,ug/m3,R
WMC,DUST,25/09/2018 00:00,34.00000,ug/m3,R
WMC,DUST,26/09/2018 00:00,46.00000,ug/m3,R
WMC,DUST,27/09/2018 00:00,39.00000,ug/m3,R
WMC,DUST,28/09/2018 00:00,24.00000,ug/m3,R
WMC,DUST,29/09/2018 00:00,29.00000,ug/m3,R
WMC,DUST,30/09/2018 00:00,20.00000,ug/m3,R
WMC,DUST,01/10/2018 00:00,20.00000,ug/m3,R
WMC,DUST,02/10/2018 00:00,26.00000,ug/m3,R
WMC,DUST,03/10/2018 00:00,25.00000,ug/m3,R
WMC,DUST,04/10/2018 00:00,27.00000,ug/m3,R
WMC,DUST,05/10/2018 00:00,39.00000,ug/m3,R
WMC,DUST,06/10/2018 00:00,18.00000,ug/m3,R
WMC,DUST,07/10/2018 00:00,16.00000,ug/m3,R
WMC,DUST,08/10/2018 00:00,31.00000,ug/m3,R
WMC,DUST,09/10/2018 00:00,28.00000,ug/m3,R
WMC,DUST,10/10/2018 00:00,53.00000,ug/m3,R
WMC,DUST,11/10/2018 00:00,31.00000,ug/m3,R
WMC,DUST,12/10/2018 00:00,31.00000,ug/m3,R
WMC,DUST,13/10/2018 00:00,20.00000,ug/m3,R
WMC,DUST,14/10/2018 00:00,10.00000,ug/m3,R
WMC,DUST,15/10/2018 00:00,17.00000,ug/m3,R
WMC,DUST,16/10/2018 00:00,31.00000,ug/m3,R
WMC,DUST,17/10/2018 00:00,23.00000,ug/m3,R
WMC,DUST,18/10/2018 00:00,21.00000,ug/m3,R
WMC,DUST,19/10/2018 00:00,27.00000,ug/m3,R
WMC,DUST,20/10/2018 00:00,40.00000,ug/m3,R
WMC,DUST,21/10/2018 00:00,24.00000,ug/m3,R
WMC,DUST,22/10/2018 00:00,25.00000,ug/m3,R
WMC,DUST,23/10/2018 00:00,31.00000,ug/m3,R
WMC,DUST,24/10/2018 00:00,35.00000,ug/m3,R
WMC,DUST,25/10/2018 00:00,29.00000,ug/m3,R
WMC,DUST,26/10/2018 00:00,17.00000,ug/m3,R
WMC,DUST,27/10/2018 00:00,11.00000,ug/m3,R
WMC,DUST,28/10/2018 00:00,9.00000,ug/m3,R
WMC,DUST,29/10/2018 00:00,13.00000,ug/m3,R
WMC,DUST,30/10/2018 00:00,21.00000,ug/m3,R
WMC,DUST,31/10/2018 00:00,28.00000,ug/m3,R
WMC,DUST,01/11/2018 00:00,24.00000,ug/m3,R
WMC,DUST,02/11/2018 00:00,36.00000,ug/m3,R
WMC,DUST,03/11/2018 00:00,24.00000,ug/m3,R
WMC,DUST,04/11/2018 00:00,27.00000,ug/m3,R
WMC,DUST,05/11/2018 00:00,55.00000,ug/m3,R
WMC,DUST,06/11/2018 00:00,36.00000,ug/m3,R
WMC,DUST,07/11/2018 00:00,24.00000,ug/m3,R
WMC,DUST,08/11/2018 00:00,36.00000,ug/m3,R
WMC,DUST,09/11/2018 00:00,29.00000,ug/m3,R
WMC,DUST,10/11/2018 00:00,23.00000,ug/m3,R
WMC,DUST,11/11/2018 00:00,16.00000,ug/m3,R
WMC,DUST,12/11/2018 00:00,26.00000,ug/m3,R
WMC,DUST,13/11/2018 00:00,34.00000,ug/m3,R
WMC,DUST,14/11/2018 00:00,32.00000,ug/m3,R
WMC,DUST,15/11/2018 00:00,39.00000,ug/m3,R
WMC,DUST,16/11/2018 00:00,23.00000,ug/m3,R
WMC,DUST,17/11/2018 00:00,31.00000,ug/m3,R
WMC,DUST,18/11/2018 00:00,25.00000,ug/m3,R
WMC,DUST,19/11/2018 00:00,17.00000,ug/m3,R
WMC,DUST,20/11/2018 00:00,17.00000,ug/m3,R
WMC,DUST,21/11/2018 00:00,32.00000,ug/m3,R
WMC,DUST,22/11/2018 00:00,55.00000,ug/m3,R
WMC,DUST,23/11/2018 00:00,46.00000,ug/m3,R
WMC,DUST,24/11/2018 00:00,32.00000,ug/m3,R
WMC,DUST,25/11/2018 00:00,24.00000,ug/m3,R
WMC,DUST,26/11/2018 00:00,22.00000,ug/m3,R
WMC,DUST,27/11/2018 00:00,26.00000,ug/m3,R
WMC,DUST,28/11/2018 00:00,18.00000,ug/m3,R
WMC,DUST,29/11/2018 00:00,23.00000,ug/m3,R
WMC,DUST,30/11/2018 00:00,32.00000,ug/m3,R
WMC,DUST,01/12/2018 00:00,16.00000,ug/m3,R
WMC,DUST,02/12/2018 00:00,11.00000,ug/m3,R
WMC,DUST,03/12/2018 00:00,27.00000,ug/m3,R
WMC,DUST,04/12/2018 00:00,30.00000,ug/m3,R
WMC,DUST,05/12/2018 00:00,22.00000,ug/m3,R
WMC,DUST,06/12/2018 00:00,26.00000,ug/m3,R
WMC,DUST,07/12/2018 00:00,25.00000,ug/m3,R
WMC,DUST,08/12/2018 00:00,26.00000,ug/m3,R
WMC,DUST,09/12/2018 00:00,17.00000,ug/m3,R
WMC,DUST,10/12/2018 00:00,27.00000,ug/m3,R
WMC,DUST,11/12/2018 00:00,38.00000,ug/m3,R
WMC,DUST,12/12/2018 00:00,33.00000,ug/m3,R
WMC,DUST,13/12/2018 00:00,32.00000,ug/m3,R
WMC,DUST,14/12/2018 00:00,38.00000,ug/m3,R
WMC,DUST,15/12/2018 00:00,27.00000,ug/m3,R
WMC,DUST,16/12/2018 00:00,20.00000,ug/m3,R
WMC,DUST,17/12/2018 00:00,30.00000,ug/m3,R
WMC,DUST,18/12/2018 00:00,26.00000,ug/m3,R
WMC,DUST,19/12/2018 00:00,20.00000,ug/m3,R
WMC,DUST,20/12/2018 00:00,28.00000,ug/m3,R
WMC,DUST,21/12/2018 00:00,33.00000,ug/m3,R
WMC,DUST,22/12/2018 00:00,27.00000,ug/m3,R
