Hourly Data,,RBKC Cromwell Road,,,
13/03/2022,7:00:00,5.8,R ugm-3 (Ref.eq),7,R ugm-3 (BAM)
13/03/2022,8:00:00,3.9,R ugm-3 (Ref.eq),7,R ugm-3 (BAM)
13/03/2022,9:00:00,14.5,R ugm-3 (Ref.eq),8,R ugm-3 (BAM)
13/03/2022,10:00:00,19.3,R ugm-3 (Ref.eq),7,R ugm-3 (BAM)
13/03/2022,11:00:00,26.1,R ugm-3 (Ref.eq),4,R ugm-3 (BAM)
13/03/2022,12:00:00,15.5,R ugm-3 (Ref.eq),7,R ugm-3 (BAM)
13/03/2022,13:00:00,11.6,R ugm-3 (Ref.eq),9,R ugm-3 (BAM)
13/03/2022,14:00:00,9.7,R ugm-3 (Ref.eq),8,R ugm-3 (BAM)
13/03/2022,15:00:00,23.2,R ugm-3 (Ref.eq),6,R ugm-3 (BAM)
13/03/2022,16:00:00,16.4,R ugm-3 (Ref.eq),7,R ugm-3 (BAM)
13/03/2022,17:00:00,20.3,R ugm-3 (Ref.eq),7,R ugm-3 (BAM)
13/03/2022,18:00:00,16.4,R ugm-3 (Ref.eq),7,R ugm-3 (BAM)
13/03/2022,19:00:00,23.2,R ugm-3 (Ref.eq),10,R ugm-3 (BAM)
13/03/2022,20:00:00,16.4,R ugm-3 (Ref.eq),9,R ugm-3 (BAM)
13/03/2022,21:00:00,23.2,R ugm-3 (Ref.eq),11,R ugm-3 (BAM)
13/03/2022,22:00:00,19.3,R ugm-3 (Ref.eq),10,R ugm-3 (BAM)
13/03/2022,23:00:00,14.5,R ugm-3 (Ref.eq),10,R ugm-3 (BAM)
13/03/2022,24:00:00,16.4,R ugm-3 (Ref.eq),9,R ugm-3 (BAM)
14/03/2022,1:00:00,11.6,R ugm-3 (Ref.eq),10,R ugm-3 (BAM)
14/03/2022,2:00:00,18.4,R ugm-3 (Ref.eq),14,R ugm-3 (BAM)
14/03/2022,3:00:00,20.3,R ugm-3 (Ref.eq),11,R ugm-3 (BAM)
14/03/2022,4:00:00,20.3,R ugm-3 (Ref.eq),8,R ugm-3 (BAM)
14/03/2022,5:00:00,18.4,R ugm-3 (Ref.eq),10,R ugm-3 (BAM)
14/03/2022,6:00:00,18.4,R ugm-3 (Ref.eq),14,R ugm-3 (BAM)
14/03/2022,7:00:00,23.2,R ugm-3 (Ref.eq),10,R ugm-3 (BAM)
14/03/2022,8:00:00,18.4,R ugm-3 (Ref.eq),8,R ugm-3 (BAM)
14/03/2022,9:00:00,17.4,R ugm-3 (Ref.eq),9,R ugm-3 (BAM)
14/03/2022,10:00:00,29,R ugm-3 (Ref.eq),10,R ugm-3 (BAM)
14/03/2022,11:00:00,19.3,R ugm-3 (Ref.eq),10,R ugm-3 (BAM)
14/03/2022,12:00:00,14.5,R ugm-3 (Ref.eq),7,R ugm-3 (BAM)
14/03/2022,13:00:00,12.6,R ugm-3 (Ref.eq),4,R ugm-3 (BAM)
14/03/2022,14:00:00,16.4,R ugm-3 (Ref.eq),8,R ugm-3 (BAM)
14/03/2022,15:00:00,14.5,R ugm-3 (Ref.eq),7,R ugm-3 (BAM)
14/03/2022,16:00:00,12.6,R ugm-3 (Ref.eq),6,R ugm-3 (BAM)
14/03/2022,17:00:00,9.7,R ugm-3 (Ref.eq),4,R ugm-3 (BAM)
14/03/2022,18:00:00,15.5,R ugm-3 (Ref.eq),7,R ugm-3 (BAM)
14/03/2022,19:00:00,23.2,R ugm-3 (Ref.eq),10,R ugm-3 (BAM)
14/03/2022,20:00:00,22.2,R ugm-3 (Ref.eq),9,R ugm-3 (BAM)
14/03/2022,21:00:00,19.3,R ugm-3 (Ref.eq),11,R ugm-3 (BAM)
14/03/2022,22:00:00,15.5,R ugm-3 (Ref.eq),14,R ugm-3 (BAM)
14/03/2022,23:00:00,29,R ugm-3 (Ref.eq),16,R ugm-3 (BAM)
14/03/2022,24:00:00,18.4,R ugm-3 (Ref.eq),16,R ugm-3 (BAM)
15/03/2022,1:00:00,19.3,R ugm-3 (Ref.eq),11,R ugm-3 (BAM)
15/03/2022,2:00:00,14.5,R ugm-3 (Ref.eq),14,R ugm-3 (BAM)
15/03/2022,3:00:00,13.5,R ugm-3 (Ref.eq),12,R ugm-3 (BAM)
15/03/2022,4:00:00,8.7,R ugm-3 (Ref.eq),10,R ugm-3 (BAM)
15/03/2022,5:00:00,17.4,R ugm-3 (Ref.eq),11,R ugm-3 (BAM)
15/03/2022,6:00:00,17.4,R ugm-3 (Ref.eq),9,R ugm-3 (BAM)
15/03/2022,7:00:00,22.2,R ugm-3 (Ref.eq),19,R ugm-3 (BAM)
15/03/2022,8:00:00,31.9,R ugm-3 (Ref.eq),15,R ugm-3 (BAM)
15/03/2022,9:00:00,38.6,R ugm-3 (Ref.eq),20,R ugm-3 (BAM)
15/03/2022,10:00:00,37.7,R ugm-3 (Ref.eq),15,R ugm-3 (BAM)
15/03/2022,11:00:00,25.1,R ugm-3 (Ref.eq),14,R ugm-3 (BAM)
15/03/2022,12:00:00,28,R ugm-3 (Ref.eq),15,R ugm-3 (BAM)
15/03/2022,13:00:00,24.2,R ugm-3 (Ref.eq),10,R ugm-3 (BAM)
15/03/2022,14:00:00,18.4,R ugm-3 (Ref.eq),8,R ugm-3 (BAM)
15/03/2022,15:00:00,23.2,R ugm-3 (Ref.eq),9,R ugm-3 (BAM)
15/03/2022,16:00:00,20.3,R ugm-3 (Ref.eq),9,R ugm-3 (BAM)
15/03/2022,17:00:00,21.3,R ugm-3 (Ref.eq),10,R ugm-3 (BAM)
15/03/2022,18:00:00,20.3,R ugm-3 (Ref.eq),10,R ugm-3 (BAM)
15/03/2022,19:00:00,20.3,R ugm-3 (Ref.eq),13,R ugm-3 (BAM)
15/03/2022,20:00:00,23.2,R ugm-3 (Ref.eq),14,R ugm-3 (BAM)
15/03/2022,21:00:00,16.4,R ugm-3 (Ref.eq),14,R ugm-3 (BAM)
15/03/2022,22:00:00,16.4,R ugm-3 (Ref.eq),13,R ugm-3 (BAM)
15/03/2022,23:00:00,17.4,R ugm-3 (Ref.eq),13,R ugm-3 (BAM)
15/03/2022,24:00:00,16.4,R ugm-3 (Ref.eq),13,R ugm-3 (BAM)
16/03/2022,1:00:00,23.2,R ugm-3 (Ref.eq),13,R ugm-3 (BAM)
16/03/2022,2:00:00,17.4,R ugm-3 (Ref.eq),16,R ugm-3 (BAM)
16/03/2022,3:00:00,20.3,R ugm-3 (Ref.eq),23,R ugm-3 (BAM)
16/03/2022,4:00:00,24.2,R ugm-3 (Ref.eq),23,R ugm-3 (BAM)
16/03/2022,5:00:00,16.4,R ugm-3 (Ref.eq),17,R ugm-3 (BAM)
16/03/2022,6:00:00,16.4,R ugm-3 (Ref.eq),16,R ugm-3 (BAM)
16/03/2022,7:00:00,20.3,R ugm-3 (Ref.eq),19,R ugm-3 (BAM)
16/03/2022,8:00:00,21.3,R ugm-3 (Ref.eq),19,R ugm-3 (BAM)
16/03/2022,9:00:00,27.1,R ugm-3 (Ref.eq),18,R ugm-3 (BAM)
16/03/2022,10:00:00,27.1,R ugm-3 (Ref.eq),19,R ugm-3 (BAM)
16/03/2022,11:00:00,26.1,R ugm-3 (Ref.eq),19,R ugm-3 (BAM)
16/03/2022,12:00:00,31.9,R ugm-3 (Ref.eq),21,R ugm-3 (BAM)
16/03/2022,13:00:00,43.5,R ugm-3 (Ref.eq),22,R ugm-3 (BAM)
16/03/2022,14:00:00,27.1,R ugm-3 (Ref.eq),20,R ugm-3 (BAM)
16/03/2022,15:00:00,28,R ugm-3 (Ref.eq),22,R ugm-3 (BAM)
16/03/2022,16:00:00,39.6,R ugm-3 (Ref.eq),21,R ugm-3 (BAM)
16/03/2022,17:00:00,26.1,R ugm-3 (Ref.eq),21,R ugm-3 (BAM)
16/03/2022,18:00:00,11.6,R ugm-3 (Ref.eq),11,R ugm-3 (BAM)
16/03/2022,19:00:00,7.7,R ugm-3 (Ref.eq),8,R ugm-3 (BAM)
16/03/2022,20:00:00,8.7,R ugm-3 (Ref.eq),7,R ugm-3 (BAM)
16/03/2022,21:00:00,5.8,R ugm-3 (Ref.eq),7,R ugm-3 (BAM)
16/03/2022,22:00:00,4.8,R ugm-3 (Ref.eq),6,R ugm-3 (BAM)
16/03/2022,23:00:00,3.9,R ugm-3 (Ref.eq),6,R ugm-3 (BAM)
16/03/2022,24:00:00,3.9,R ugm-3 (Ref.eq),5,R ugm-3 (BAM)
17/03/2022,1:00:00,5.8,R ugm-3 (Ref.eq),5,R ugm-3 (BAM)
17/03/2022,2:00:00,6.8,R ugm-3 (Ref.eq),4,R ugm-3 (BAM)
17/03/2022,3:00:00,6.8,R ugm-3 (Ref.eq),4,R ugm-3 (BAM)
17/03/2022,4:00:00,4.8,R ugm-3 (Ref.eq),3,R ugm-3 (BAM)
17/03/2022,5:00:00,12.6,R ugm-3 (Ref.eq),6,R ugm-3 (BAM)
17/03/2022,6:00:00,6.8,R ugm-3 (Ref.eq),7,R ugm-3 (BAM)
17/03/2022,7:00:00,12.6,R ugm-3 (Ref.eq),8,R ugm-3 (BAM)
17/03/2022,8:00:00,20.3,R ugm-3 (Ref.eq),8,R ugm-3 (BAM)
17/03/2022,9:00:00,21.3,R ugm-3 (Ref.eq),10,R ugm-3 (BAM)
17/03/2022,10:00:00,27.1,R ugm-3 (Ref.eq),9,R ugm-3 (BAM)
17/03/2022,11:00:00,26.1,R ugm-3 (Ref.eq),8,R ugm-3 (BAM)
17/03/2022,12:00:00,26.1,R ugm-3 (Ref.eq),6,R ugm-3 (BAM)
17/03/2022,13:00:00,17.4,R ugm-3 (Ref.eq),4,R ugm-3 (BAM)
17/03/2022,14:00:00,21.3,R ugm-3 (Ref.eq),2,R ugm-3 (BAM)
17/03/2022,15:00:00,16.4,R ugm-3 (Ref.eq),6,R ugm-3 (BAM)
17/03/2022,16:00:00,14.5,R ugm-3 (Ref.eq),6,R ugm-3 (BAM)
17/03/2022,17:00:00,16.4,R ugm-3 (Ref.eq),8,R ugm-3 (BAM)
17/03/2022,18:00:00,13.5,R ugm-3 (Ref.eq),7,R ugm-3 (BAM)
17/03/2022,19:00:00,11.6,R ugm-3 (Ref.eq),6,R ugm-3 (BAM)
17/03/2022,20:00:00,15.5,R ugm-3 (Ref.eq),8,R ugm-3 (BAM)
17/03/2022,21:00:00,11.6,R ugm-3 (Ref.eq),10,R ugm-3 (BAM)
17/03/2022,22:00:00,22.2,R ugm-3 (Ref.eq),12,R ugm-3 (BAM)
17/03/2022,23:00:00,24.2,R ugm-3 (Ref.eq),13,R ugm-3 (BAM)
17/03/2022,24:00:00,22.2,R ugm-3 (Ref.eq),12,R ugm-3 (BAM)
18/03/2022,1:00:00,17.4,R ugm-3 (Ref.eq),11,R ugm-3 (BAM)
18/03/2022,2:00:00,22.2,R ugm-3 (Ref.eq),12,R ugm-3 (BAM)
18/03/2022,3:00:00,16.4,R ugm-3 (Ref.eq),8,R ugm-3 (BAM)
18/03/2022,4:00:00,13.5,R ugm-3 (Ref.eq),8,R ugm-3 (BAM)
18/03/2022,5:00:00,26.1,R ugm-3 (Ref.eq),12,R ugm-3 (BAM)
18/03/2022,6:00:00,16.4,R ugm-3 (Ref.eq),13,R ugm-3 (BAM)
18/03/2022,7:00:00,30,R ugm-3 (Ref.eq),19,R ugm-3 (BAM)
18/03/2022,8:00:00,39.6,R ugm-3 (Ref.eq),18,R ugm-3 (BAM)
18/03/2022,9:00:00,32.9,R ugm-3 (Ref.eq),13,R ugm-3 (BAM)
18/03/2022,10:00:00,36.7,R ugm-3 (Ref.eq),12,R ugm-3 (BAM)
18/03/2022,11:00:00,30.9,R ugm-3 (Ref.eq),16,R ugm-3 (BAM)
18/03/2022,12:00:00,29,R ugm-3 (Ref.eq),11,R ugm-3 (BAM)
18/03/2022,13:00:00,18.4,R ugm-3 (Ref.eq),9,R ugm-3 (BAM)
18/03/2022,14:00:00,22.2,R ugm-3 (Ref.eq),9,R ugm-3 (BAM)
18/03/2022,15:00:00,23.2,R ugm-3 (Ref.eq),11,R ugm-3 (BAM)
18/03/2022,16:00:00,21.3,R ugm-3 (Ref.eq),9,R ugm-3 (BAM)
18/03/2022,17:00:00,22.2,R ugm-3 (Ref.eq),8,R ugm-3 (BAM)
18/03/2022,18:00:00,19.3,R ugm-3 (Ref.eq),8,R ugm-3 (BAM)
18/03/2022,19:00:00,18.4,R ugm-3 (Ref.eq),8,R ugm-3 (BAM)
18/03/2022,20:00:00,26.1,R ugm-3 (Ref.eq),10,R ugm-3 (BAM)
18/03/2022,21:00:00,24.2,R ugm-3 (Ref.eq),13,R ugm-3 (BAM)
18/03/2022,22:00:00,26.1,R ugm-3 (Ref.eq),11,R ugm-3 (BAM)
18/03/2022,23:00:00,18.4,R ugm-3 (Ref.eq),12,R ugm-3 (BAM)
18/03/2022,24:00:00,27.1,R ugm-3 (Ref.eq),12,R ugm-3 (BAM)
19/03/2022,1:00:00,30.9,R ugm-3 (Ref.eq),16,R ugm-3 (BAM)
19/03/2022,2:00:00,32.9,R ugm-3 (Ref.eq),18,R ugm-3 (BAM)
19/03/2022,3:00:00,30.9,R ugm-3 (Ref.eq),22,R ugm-3 (BAM)
19/03/2022,4:00:00,33.8,R ugm-3 (Ref.eq),23,R ugm-3 (BAM)
19/03/2022,5:00:00,32.9,R ugm-3 (Ref.eq),22,R ugm-3 (BAM)
19/03/2022,6:00:00,27.1,R ugm-3 (Ref.eq),21,R ugm-3 (BAM)
19/03/2022,7:00:00,30.9,R ugm-3 (Ref.eq),19,R ugm-3 (BAM)
19/03/2022,8:00:00,30.9,R ugm-3 (Ref.eq),18,R ugm-3 (BAM)
19/03/2022,9:00:00,36.7,R ugm-3 (Ref.eq),22,R ugm-3 (BAM)
19/03/2022,10:00:00,42.5,R ugm-3 (Ref.eq),25,R ugm-3 (BAM)
19/03/2022,11:00:00,38.6,R ugm-3 (Ref.eq),17,R ugm-3 (BAM)
19/03/2022,12:00:00,35.7,R ugm-3 (Ref.eq),15,R ugm-3 (BAM)
19/03/2022,13:00:00,35.7,R ugm-3 (Ref.eq),15,R ugm-3 (BAM)
19/03/2022,14:00:00,30,R ugm-3 (Ref.eq),16,R ugm-3 (BAM)
19/03/2022,15:00:00,25.1,R ugm-3 (Ref.eq),15,R ugm-3 (BAM)
19/03/2022,16:00:00,29,R ugm-3 (Ref.eq),13,R ugm-3 (BAM)
19/03/2022,17:00:00,30,R ugm-3 (Ref.eq),14,R ugm-3 (BAM)
19/03/2022,18:00:00,35.7,R ugm-3 (Ref.eq),13,R ugm-3 (BAM)
19/03/2022,19:00:00,21.3,R ugm-3 (Ref.eq),15,R ugm-3 (BAM)
19/03/2022,20:00:00,26.1,R ugm-3 (Ref.eq),12,R ugm-3 (BAM)
19/03/2022,21:00:00,24.2,R ugm-3 (Ref.eq),11,R ugm-3 (BAM)
19/03/2022,22:00:00,28,R ugm-3 (Ref.eq),9,R ugm-3 (BAM)
19/03/2022,23:00:00,20.3,R ugm-3 (Ref.eq),10,R ugm-3 (BAM)
19/03/2022,24:00:00,26.1,R ugm-3 (Ref.eq),10,R ugm-3 (BAM)
20/03/2022,1:00:00,25.1,R ugm-3 (Ref.eq),8,R ugm-3 (BAM)
20/03/2022,2:00:00,15.5,R ugm-3 (Ref.eq),8,R ugm-3 (BAM)
20/03/2022,3:00:00,15.5,R ugm-3 (Ref.eq),12,R ugm-3 (BAM)
20/03/2022,4:00:00,17.4,R ugm-3 (Ref.eq),9,R ugm-3 (BAM)
20/03/2022,5:00:00,15.5,R ugm-3 (Ref.eq),11,R ugm-3 (BAM)
20/03/2022,6:00:00,16.4,R ugm-3 (Ref.eq),13,R ugm-3 (BAM)
20/03/2022,7:00:00,18.4,R ugm-3 (Ref.eq),10,R ugm-3 (BAM)
20/03/2022,8:00:00,18.4,R ugm-3 (Ref.eq),10,R ugm-3 (BAM)
20/03/2022,9:00:00,24.2,R ugm-3 (Ref.eq),13,R ugm-3 (BAM)
20/03/2022,10:00:00,22.2,R ugm-3 (Ref.eq),16,R ugm-3 (BAM)
20/03/2022,11:00:00,23.2,R ugm-3 (Ref.eq),19,R ugm-3 (BAM)
20/03/2022,12:00:00,27.1,R ugm-3 (Ref.eq),18,R ugm-3 (BAM)
20/03/2022,13:00:00,28,R ugm-3 (Ref.eq),18,R ugm-3 (BAM)
20/03/2022,14:00:00,28,R ugm-3 (Ref.eq),24,R ugm-3 (BAM)
20/03/2022,15:00:00,32.9,R ugm-3 (Ref.eq),28,R ugm-3 (BAM)
20/03/2022,16:00:00,28,R ugm-3 (Ref.eq),25,R ugm-3 (BAM)
20/03/2022,17:00:00,32.9,R ugm-3 (Ref.eq),25,R ugm-3 (BAM)
20/03/2022,18:00:00,31.9,R ugm-3 (Ref.eq),21,R ugm-3 (BAM)
20/03/2022,19:00:00,31.9,R ugm-3 (Ref.eq),18,R ugm-3 (BAM)
20/03/2022,20:00:00,37.7,R ugm-3 (Ref.eq),32,R ugm-3 (BAM)
20/03/2022,21:00:00,42.5,R ugm-3 (Ref.eq),32,R ugm-3 (BAM)
20/03/2022,22:00:00,39.6,R ugm-3 (Ref.eq),39,R ugm-3 (BAM)
20/03/2022,23:00:00,36.7,R ugm-3 (Ref.eq),37,R ugm-3 (BAM)
20/03/2022,24:00:00,39.6,R ugm-3 (Ref.eq),35,R ugm-3 (BAM)
21/03/2022,1:00:00,41.5,R ugm-3 (Ref.eq),41,R ugm-3 (BAM)
21/03/2022,2:00:00,40.6,R ugm-3 (Ref.eq),41,R ugm-3 (BAM)
21/03/2022,3:00:00,45.4,R ugm-3 (Ref.eq),40,R ugm-3 (BAM)
21/03/2022,4:00:00,43.5,R ugm-3 (Ref.eq),38,R ugm-3 (BAM)
21/03/2022,5:00:00,36.7,R ugm-3 (Ref.eq),40,R ugm-3 (BAM)
21/03/2022,6:00:00,46.4,R ugm-3 (Ref.eq),46,R ugm-3 (BAM)
21/03/2022,7:00:00,55.1,R ugm-3 (Ref.eq),52,R ugm-3 (BAM)
21/03/2022,8:00:00,60.9,R ugm-3 (Ref.eq),50,R ugm-3 (BAM)
21/03/2022,9:00:00,58,R ugm-3 (Ref.eq),51,R ugm-3 (BAM)
21/03/2022,10:00:00,58.9,R ugm-3 (Ref.eq),45,R ugm-3 (BAM)
21/03/2022,11:00:00,49.3,R ugm-3 (Ref.eq),37,R ugm-3 (BAM)
21/03/2022,12:00:00,40.6,R ugm-3 (Ref.eq),29,R ugm-3 (BAM)
21/03/2022,13:00:00,32.9,R ugm-3 (Ref.eq),18,R ugm-3 (BAM)
21/03/2022,14:00:00,32.9,R ugm-3 (Ref.eq),24,R ugm-3 (BAM)
21/03/2022,15:00:00,34.8,R ugm-3 (Ref.eq),18,R ugm-3 (BAM)
21/03/2022,16:00:00,30.9,R ugm-3 (Ref.eq),18,R ugm-3 (BAM)
21/03/2022,17:00:00,30.9,R ugm-3 (Ref.eq),20,R ugm-3 (BAM)
21/03/2022,18:00:00,38.6,R ugm-3 (Ref.eq),26,R ugm-3 (BAM)
21/03/2022,19:00:00,40.6,R ugm-3 (Ref.eq),25,R ugm-3 (BAM)
21/03/2022,20:00:00,45.4,R ugm-3 (Ref.eq),27,R ugm-3 (BAM)
21/03/2022,21:00:00,45.4,R ugm-3 (Ref.eq),36,R ugm-3 (BAM)
21/03/2022,22:00:00,42.5,R ugm-3 (Ref.eq),32,R ugm-3 (BAM)
21/03/2022,23:00:00,41.5,R ugm-3 (Ref.eq),39,R ugm-3 (BAM)
21/03/2022,24:00:00,53.1,R ugm-3 (Ref.eq),37,R ugm-3 (BAM)
22/03/2022,1:00:00,60.9,R ugm-3 (Ref.eq),45,R ugm-3 (BAM)
22/03/2022,2:00:00,59.9,R ugm-3 (Ref.eq),48,R ugm-3 (BAM)
22/03/2022,3:00:00,61.8,R ugm-3 (Ref.eq),59,R ugm-3 (BAM)
22/03/2022,4:00:00,66.7,R ugm-3 (Ref.eq),65,R ugm-3 (BAM)
22/03/2022,5:00:00,68.6,R ugm-3 (Ref.eq),59,R ugm-3 (BAM)
22/03/2022,6:00:00,66.7,R ugm-3 (Ref.eq),61,R ugm-3 (BAM)
22/03/2022,7:00:00,70.5,R ugm-3 (Ref.eq),61,R ugm-3 (BAM)
22/03/2022,8:00:00,68.6,R ugm-3 (Ref.eq),59,R ugm-3 (BAM)
22/03/2022,9:00:00,72.5,R ugm-3 (Ref.eq),56,R ugm-3 (BAM)
22/03/2022,10:00:00,63.8,R ugm-3 (Ref.eq),48,R ugm-3 (BAM)
22/03/2022,11:00:00,61.8,R ugm-3 (Ref.eq),47,R ugm-3 (BAM)
22/03/2022,12:00:00,41.5,R ugm-3 (Ref.eq),28,R ugm-3 (BAM)
22/03/2022,13:00:00,26.1,R ugm-3 (Ref.eq),12,R ugm-3 (BAM)
22/03/2022,14:00:00,24.2,R ugm-3 (Ref.eq),13,R ugm-3 (BAM)
22/03/2022,15:00:00,28,R ugm-3 (Ref.eq),17,R ugm-3 (BAM)
22/03/2022,16:00:00,21.3,R ugm-3 (Ref.eq),13,R ugm-3 (BAM)
22/03/2022,17:00:00,26.1,R ugm-3 (Ref.eq),14,R ugm-3 (BAM)
22/03/2022,18:00:00,29,R ugm-3 (Ref.eq),18,R ugm-3 (BAM)
22/03/2022,19:00:00,25.1,R ugm-3 (Ref.eq),18,R ugm-3 (BAM)
22/03/2022,20:00:00,26.1,R ugm-3 (Ref.eq),19,R ugm-3 (BAM)
22/03/2022,21:00:00,45.4,R ugm-3 (Ref.eq),31,R ugm-3 (BAM)
22/03/2022,22:00:00,52.2,R ugm-3 (Ref.eq),38,R ugm-3 (BAM)
22/03/2022,23:00:00,56,R ugm-3 (Ref.eq),36,R ugm-3 (BAM)
22/03/2022,24:00:00,57,R ugm-3 (Ref.eq),45,R ugm-3 (BAM)
23/03/2022,1:00:00,59.9,R ugm-3 (Ref.eq),46,R ugm-3 (BAM)
23/03/2022,2:00:00,58,R ugm-3 (Ref.eq),50,R ugm-3 (BAM)
23/03/2022,3:00:00,68.6,R ugm-3 (Ref.eq),56,R ugm-3 (BAM)
23/03/2022,4:00:00,67.6,R ugm-3 (Ref.eq),57,R ugm-3 (BAM)
23/03/2022,5:00:00,60.9,R ugm-3 (Ref.eq),58,R ugm-3 (BAM)
23/03/2022,6:00:00,69.6,R ugm-3 (Ref.eq),61,R ugm-3 (BAM)
23/03/2022,7:00:00,69.6,R ugm-3 (Ref.eq),59,R ugm-3 (BAM)
23/03/2022,8:00:00,70.5,R ugm-3 (Ref.eq),63,R ugm-3 (BAM)
23/03/2022,9:00:00,83.1,R ugm-3 (Ref.eq),63,R ugm-3 (BAM)
23/03/2022,10:00:00,79.2,R ugm-3 (Ref.eq),57,R ugm-3 (BAM)
23/03/2022,11:00:00,60.9,R ugm-3 (Ref.eq),49,R ugm-3 (BAM)
23/03/2022,12:00:00,41.5,R ugm-3 (Ref.eq),25,R ugm-3 (BAM)
23/03/2022,13:00:00,39.6,R ugm-3 (Ref.eq),21,R ugm-3 (BAM)
23/03/2022,14:00:00,25.1,R ugm-3 (Ref.eq),16,R ugm-3 (BAM)
23/03/2022,15:00:00,33.8,R ugm-3 (Ref.eq),21,R ugm-3 (BAM)
23/03/2022,16:00:00,30.9,R ugm-3 (Ref.eq),19,R ugm-3 (BAM)
23/03/2022,17:00:00,34.8,R ugm-3 (Ref.eq),22,R ugm-3 (BAM)
23/03/2022,18:00:00,36.7,R ugm-3 (Ref.eq),24,R ugm-3 (BAM)
23/03/2022,19:00:00,30,R ugm-3 (Ref.eq),17,R ugm-3 (BAM)
23/03/2022,20:00:00,53.1,R ugm-3 (Ref.eq),30,R ugm-3 (BAM)
23/03/2022,21:00:00,63.8,R ugm-3 (Ref.eq),48,R ugm-3 (BAM)
23/03/2022,22:00:00,74.4,R ugm-3 (Ref.eq),57,R ugm-3 (BAM)
23/03/2022,23:00:00,79.2,R ugm-3 (Ref.eq),63,R ugm-3 (BAM)
23/03/2022,24:00:00,84.1,R ugm-3 (Ref.eq),61,R ugm-3 (BAM)
24/03/2022,1:00:00,91.8,R ugm-3 (Ref.eq),65,R ugm-3 (BAM)
24/03/2022,2:00:00,90.8,R ugm-3 (Ref.eq),74,R ugm-3 (BAM)
24/03/2022,3:00:00,94.7,R ugm-3 (Ref.eq),80,R ugm-3 (BAM)
24/03/2022,4:00:00,88.9,R ugm-3 (Ref.eq),72,R ugm-3 (BAM)
24/03/2022,5:00:00,58.9,R ugm-3 (Ref.eq),44,R ugm-3 (BAM)
24/03/2022,6:00:00,48.3,R ugm-3 (Ref.eq),37,R ugm-3 (BAM)
24/03/2022,7:00:00,47.3,R ugm-3 (Ref.eq),35,R ugm-3 (BAM)
24/03/2022,8:00:00,55.1,R ugm-3 (Ref.eq),38,R ugm-3 (BAM)
24/03/2022,9:00:00,74.4,R ugm-3 (Ref.eq),44,R ugm-3 (BAM)
24/03/2022,10:00:00,68.6,R ugm-3 (Ref.eq),46,R ugm-3 (BAM)
24/03/2022,11:00:00,41.5,R ugm-3 (Ref.eq),31,R ugm-3 (BAM)
24/03/2022,12:00:00,41.5,R ugm-3 (Ref.eq),23,R ugm-3 (BAM)
24/03/2022,13:00:00,42.5,R ugm-3 (Ref.eq),22,R ugm-3 (BAM)
24/03/2022,14:00:00,37.7,R ugm-3 (Ref.eq),25,R ugm-3 (BAM)
24/03/2022,15:00:00,36.7,R ugm-3 (Ref.eq),25,R ugm-3 (BAM)
24/03/2022,16:00:00,46.4,R ugm-3 (Ref.eq),24,R ugm-3 (BAM)
24/03/2022,17:00:00,36.7,R ugm-3 (Ref.eq),23,R ugm-3 (BAM)
24/03/2022,18:00:00,31.9,R ugm-3 (Ref.eq),27,R ugm-3 (BAM)
24/03/2022,19:00:00,39.6,R ugm-3 (Ref.eq),29,R ugm-3 (BAM)
24/03/2022,20:00:00,59.9,R ugm-3 (Ref.eq),45,R ugm-3 (BAM)
24/03/2022,21:00:00,72.5,R ugm-3 (Ref.eq),52,R ugm-3 (BAM)
24/03/2022,22:00:00,71.5,R ugm-3 (Ref.eq),59,R ugm-3 (BAM)
24/03/2022,23:00:00,79.2,R ugm-3 (Ref.eq),65,R ugm-3 (BAM)
24/03/2022,24:00:00,73.4,R ugm-3 (Ref.eq),59,R ugm-3 (BAM)
25/03/2022,1:00:00,70.5,R ugm-3 (Ref.eq),61,R ugm-3 (BAM)
25/03/2022,2:00:00,74.4,R ugm-3 (Ref.eq),69,R ugm-3 (BAM)
25/03/2022,3:00:00,71.5,R ugm-3 (Ref.eq),63,R ugm-3 (BAM)
25/03/2022,4:00:00,68.6,R ugm-3 (Ref.eq),67,R ugm-3 (BAM)
25/03/2022,5:00:00,86,R ugm-3 (Ref.eq),73,R ugm-3 (BAM)
25/03/2022,6:00:00,87.9,R ugm-3 (Ref.eq),88,R ugm-3 (BAM)
25/03/2022,7:00:00,105.3,R ugm-3 (Ref.eq),86,R ugm-3 (BAM)
25/03/2022,8:00:00,104.3,R ugm-3 (Ref.eq),91,R ugm-3 (BAM)
25/03/2022,9:00:00,104.3,R ugm-3 (Ref.eq),83,R ugm-3 (BAM)
25/03/2022,10:00:00,75.4,R ugm-3 (Ref.eq),65,R ugm-3 (BAM)
25/03/2022,11:00:00,75.4,R ugm-3 (Ref.eq),60,R ugm-3 (BAM)
25/03/2022,12:00:00,60.9,R ugm-3 (Ref.eq),41,R ugm-3 (BAM)
25/03/2022,13:00:00,50.2,R ugm-3 (Ref.eq),37,R ugm-3 (BAM)
25/03/2022,14:00:00,40.6,R ugm-3 (Ref.eq),21,R ugm-3 (BAM)
25/03/2022,15:00:00,36.7,R ugm-3 (Ref.eq),21,R ugm-3 (BAM)
25/03/2022,16:00:00,30,R ugm-3 (Ref.eq),19,R ugm-3 (BAM)
