Hourly Data,,London N. Kensington,,,
10/02/2019,7:00:00,1.95,R ugm-3 (FIDAS),1.462,R ugm-3 (Ref.eq)
10/02/2019,8:00:00,1.675,R ugm-3 (FIDAS),1.226,R ugm-3 (Ref.eq)
10/02/2019,9:00:00,1.45,R ugm-3 (FIDAS),0.896,R ugm-3 (Ref.eq)
10/02/2019,10:00:00,1.4,R ugm-3 (FIDAS),0.92,R ugm-3 (Ref.eq)
10/02/2019,11:00:00,1.225,R ugm-3 (FIDAS),0.896,R ugm-3 (Ref.eq)
10/02/2019,12:00:00,1.05,R ugm-3 (FIDAS),0.66,R ugm-3 (Ref.eq)
10/02/2019,13:00:00,1.45,R ugm-3 (FIDAS),0.92,R ugm-3 (Ref.eq)
10/02/2019,14:00:00,2.45,R ugm-3 (FIDAS),1.91,R ugm-3 (Ref.eq)
10/02/2019,15:00:00,3.4,R ugm-3 (FIDAS),2.453,R ugm-3 (Ref.eq)
10/02/2019,16:00:00,2.475,R ugm-3 (FIDAS),1.557,R ugm-3 (Ref.eq)
10/02/2019,17:00:00,3.325,R ugm-3 (FIDAS),1.887,R ugm-3 (Ref.eq)
10/02/2019,18:00:00,4.975,R ugm-3 (FIDAS),2.901,R ugm-3 (Ref.eq)
10/02/2019,19:00:00,4.975,R ugm-3 (FIDAS),2.901,R ugm-3 (Ref.eq)
10/02/2019,20:00:00,5.05,R ugm-3 (FIDAS),3.066,R ugm-3 (Ref.eq)
10/02/2019,21:00:00,6.325,R ugm-3 (FIDAS),3.868,R ugm-3 (Ref.eq)
10/02/2019,22:00:00,6.6,R ugm-3 (FIDAS),4.127,R ugm-3 (Ref.eq)
10/02/2019,23:00:00,8.125,R ugm-3 (FIDAS),4.717,R ugm-3 (Ref.eq)
10/02/2019,24:00:00,9.75,R ugm-3 (FIDAS),5.566,R ugm-3 (Ref.eq)
11/02/2019,1:00:00,10.425,R ugm-3 (FIDAS),5.613,R ugm-3 (Ref.eq)
11/02/2019,2:00:00,11.425,R ugm-3 (FIDAS),5.307,R ugm-3 (Ref.eq)
11/02/2019,3:00:00,9.075,R ugm-3 (FIDAS),4.741,R ugm-3 (Ref.eq)
11/02/2019,4:00:00,7.775,R ugm-3 (FIDAS),4.575,R ugm-3 (Ref.eq)
11/02/2019,5:00:00,7.475,R ugm-3 (FIDAS),4.788,R ugm-3 (Ref.eq)
11/02/2019,6:00:00,8.025,R ugm-3 (FIDAS),4.976,R ugm-3 (Ref.eq)
11/02/2019,7:00:00,13.15,R ugm-3 (FIDAS),5.542,R ugm-3 (Ref.eq)
11/02/2019,8:00:00,24.15,R ugm-3 (FIDAS),8.16,R ugm-3 (Ref.eq)
11/02/2019,9:00:00,12.1,R ugm-3 (FIDAS),6.91,R ugm-3 (Ref.eq)
11/02/2019,10:00:00,13.6,R ugm-3 (FIDAS),6.722,R ugm-3 (Ref.eq)
11/02/2019,11:00:00,7.4,R ugm-3 (FIDAS),4.151,R ugm-3 (Ref.eq)
11/02/2019,12:00:00,5.2,R ugm-3 (FIDAS),3.255,R ugm-3 (Ref.eq)
11/02/2019,13:00:00,4.7,R ugm-3 (FIDAS),2.571,R ugm-3 (Ref.eq)
11/02/2019,14:00:00,4.8,R ugm-3 (FIDAS),2.311,R ugm-3 (Ref.eq)
11/02/2019,15:00:00,4.6,R ugm-3 (FIDAS),2.17,R ugm-3 (Ref.eq)
11/02/2019,16:00:00,4.7,R ugm-3 (FIDAS),2.311,R ugm-3 (Ref.eq)
11/02/2019,17:00:00,5.575,R ugm-3 (FIDAS),2.335,R ugm-3 (Ref.eq)
11/02/2019,18:00:00,5.175,R ugm-3 (FIDAS),2.524,R ugm-3 (Ref.eq)
11/02/2019,19:00:00,5.775,R ugm-3 (FIDAS),2.972,R ugm-3 (Ref.eq)
11/02/2019,20:00:00,8.925,R ugm-3 (FIDAS),4.835,R ugm-3 (Ref.eq)
11/02/2019,21:00:00,11.475,R ugm-3 (FIDAS),6.415,R ugm-3 (Ref.eq)
11/02/2019,22:00:00,12.85,R ugm-3 (FIDAS),7.83,R ugm-3 (Ref.eq)
11/02/2019,23:00:00,13.9,R ugm-3 (FIDAS),9.811,R ugm-3 (Ref.eq)
11/02/2019,24:00:00,13.5,R ugm-3 (FIDAS),9.717,R ugm-3 (Ref.eq)
12/02/2019,1:00:00,13.45,R ugm-3 (FIDAS),10.024,R ugm-3 (Ref.eq)
12/02/2019,2:00:00,12.3,R ugm-3 (FIDAS),9.953,R ugm-3 (Ref.eq)
12/02/2019,3:00:00,12.75,R ugm-3 (FIDAS),10.33,R ugm-3 (Ref.eq)
12/02/2019,4:00:00,11.925,R ugm-3 (FIDAS),9.67,R ugm-3 (Ref.eq)
12/02/2019,5:00:00,9.2,R ugm-3 (FIDAS),7.547,R ugm-3 (Ref.eq)
12/02/2019,6:00:00,9.275,R ugm-3 (FIDAS),7.665,R ugm-3 (Ref.eq)
12/02/2019,7:00:00,9.275,R ugm-3 (FIDAS),7.335,R ugm-3 (Ref.eq)
12/02/2019,8:00:00,10.4,R ugm-3 (FIDAS),7.783,R ugm-3 (Ref.eq)
12/02/2019,9:00:00,12.6,R ugm-3 (FIDAS),8.278,R ugm-3 (Ref.eq)
12/02/2019,10:00:00,15.85,R ugm-3 (FIDAS),10.189,R ugm-3 (Ref.eq)
12/02/2019,11:00:00,17.45,R ugm-3 (FIDAS),12.052,R ugm-3 (Ref.eq)
12/02/2019,12:00:00,14.7,R ugm-3 (FIDAS),9.316,R ugm-3 (Ref.eq)
12/02/2019,13:00:00,11.8,R ugm-3 (FIDAS),6.509,R ugm-3 (Ref.eq)
12/02/2019,14:00:00,10.175,R ugm-3 (FIDAS),4.811,R ugm-3 (Ref.eq)
12/02/2019,15:00:00,10.4,R ugm-3 (FIDAS),4.882,R ugm-3 (Ref.eq)
12/02/2019,16:00:00,10.175,R ugm-3 (FIDAS),4.835,R ugm-3 (Ref.eq)
12/02/2019,17:00:00,8.6,R ugm-3 (FIDAS),4.56,R ugm-3 (Ref.eq)
12/02/2019,18:00:00,9.55,R ugm-3 (FIDAS),5.047,R ugm-3 (Ref.eq)
12/02/2019,19:00:00,12.75,R ugm-3 (FIDAS),7.618,R ugm-3 (Ref.eq)
12/02/2019,20:00:00,15.275,R ugm-3 (FIDAS),9.741,R ugm-3 (Ref.eq)
12/02/2019,21:00:00,15.575,R ugm-3 (FIDAS),9.953,R ugm-3 (Ref.eq)
12/02/2019,22:00:00,14.225,R ugm-3 (FIDAS),9.859,R ugm-3 (Ref.eq)
12/02/2019,23:00:00,14.425,R ugm-3 (FIDAS),10.024,R ugm-3 (Ref.eq)
12/02/2019,24:00:00,13.675,R ugm-3 (FIDAS),9.623,R ugm-3 (Ref.eq)
13/02/2019,1:00:00,13.325,R ugm-3 (FIDAS),9.693,R ugm-3 (Ref.eq)
13/02/2019,2:00:00,13,R ugm-3 (FIDAS),9.591,R ugm-3 (Ref.eq)
13/02/2019,3:00:00,11.375,R ugm-3 (FIDAS),8.585,R ugm-3 (Ref.eq)
13/02/2019,4:00:00,10.7,R ugm-3 (FIDAS),8.231,R ugm-3 (Ref.eq)
13/02/2019,5:00:00,10.05,R ugm-3 (FIDAS),7.877,R ugm-3 (Ref.eq)
13/02/2019,6:00:00,9.3,R ugm-3 (FIDAS),7.146,R ugm-3 (Ref.eq)
13/02/2019,7:00:00,9.85,R ugm-3 (FIDAS),7.854,R ugm-3 (Ref.eq)
13/02/2019,8:00:00,12.6,R ugm-3 (FIDAS),9.811,R ugm-3 (Ref.eq)
13/02/2019,9:00:00,14.975,R ugm-3 (FIDAS),9.835,R ugm-3 (Ref.eq)
13/02/2019,10:00:00,15.325,R ugm-3 (FIDAS),10.165,R ugm-3 (Ref.eq)
13/02/2019,11:00:00,18.25,R ugm-3 (FIDAS),12.972,R ugm-3 (Ref.eq)
13/02/2019,12:00:00,21.175,R ugm-3 (FIDAS),13.962,R ugm-3 (Ref.eq)
13/02/2019,13:00:00,20.3,R ugm-3 (FIDAS),14.033,R ugm-3 (Ref.eq)
13/02/2019,14:00:00,18.8,R ugm-3 (FIDAS),12.005,R ugm-3 (Ref.eq)
13/02/2019,15:00:00,15.975,R ugm-3 (FIDAS),10.33,R ugm-3 (Ref.eq)
13/02/2019,16:00:00,15.275,R ugm-3 (FIDAS),9.552,R ugm-3 (Ref.eq)
13/02/2019,17:00:00,15.7,R ugm-3 (FIDAS),10.094,R ugm-3 (Ref.eq)
13/02/2019,18:00:00,14.65,R ugm-3 (FIDAS),10.307,R ugm-3 (Ref.eq)
13/02/2019,19:00:00,15.375,R ugm-3 (FIDAS),11.109,R ugm-3 (Ref.eq)
13/02/2019,20:00:00,18.3,R ugm-3 (FIDAS),14.41,R ugm-3 (Ref.eq)
13/02/2019,21:00:00,19.575,R ugm-3 (FIDAS),15.991,R ugm-3 (Ref.eq)
13/02/2019,22:00:00,18.25,R ugm-3 (FIDAS),14.552,R ugm-3 (Ref.eq)
13/02/2019,23:00:00,18.1,R ugm-3 (FIDAS),14.599,R ugm-3 (Ref.eq)
13/02/2019,24:00:00,19.225,R ugm-3 (FIDAS),15.731,R ugm-3 (Ref.eq)
14/02/2019,1:00:00,19.925,R ugm-3 (FIDAS),16.981,R ugm-3 (Ref.eq)
14/02/2019,2:00:00,22.25,R ugm-3 (FIDAS),18.703,R ugm-3 (Ref.eq)
14/02/2019,3:00:00,24.05,R ugm-3 (FIDAS),20.401,R ugm-3 (Ref.eq)
14/02/2019,4:00:00,23.725,R ugm-3 (FIDAS),20.873,R ugm-3 (Ref.eq)
14/02/2019,5:00:00,25.2,R ugm-3 (FIDAS),22.123,R ugm-3 (Ref.eq)
14/02/2019,6:00:00,25.425,R ugm-3 (FIDAS),22.524,R ugm-3 (Ref.eq)
14/02/2019,7:00:00,25.825,R ugm-3 (FIDAS),22.359,R ugm-3 (Ref.eq)
14/02/2019,8:00:00,27.175,R ugm-3 (FIDAS),23.514,R ugm-3 (Ref.eq)
14/02/2019,9:00:00,30.95,R ugm-3 (FIDAS),25.047,R ugm-3 (Ref.eq)
14/02/2019,10:00:00,32.025,R ugm-3 (FIDAS),23.679,R ugm-3 (Ref.eq)
14/02/2019,11:00:00,31.1,R ugm-3 (FIDAS),21.227,R ugm-3 (Ref.eq)
14/02/2019,12:00:00,33.75,R ugm-3 (FIDAS),22.877,R ugm-3 (Ref.eq)
14/02/2019,13:00:00,30.9,R ugm-3 (FIDAS),21.439,R ugm-3 (Ref.eq)
14/02/2019,14:00:00,29.15,R ugm-3 (FIDAS),18.514,R ugm-3 (Ref.eq)
14/02/2019,15:00:00,20.05,R ugm-3 (FIDAS),11.509,R ugm-3 (Ref.eq)
14/02/2019,16:00:00,18.35,R ugm-3 (FIDAS),12.359,R ugm-3 (Ref.eq)
14/02/2019,17:00:00,16.125,R ugm-3 (FIDAS),10.873,R ugm-3 (Ref.eq)
14/02/2019,18:00:00,16.75,R ugm-3 (FIDAS),10.566,R ugm-3 (Ref.eq)
14/02/2019,19:00:00,19.15,R ugm-3 (FIDAS),12.642,R ugm-3 (Ref.eq)
14/02/2019,20:00:00,22.725,R ugm-3 (FIDAS),17.146,R ugm-3 (Ref.eq)
14/02/2019,21:00:00,23.975,R ugm-3 (FIDAS),18.75,R ugm-3 (Ref.eq)
14/02/2019,22:00:00,26.625,R ugm-3 (FIDAS),21.392,R ugm-3 (Ref.eq)
14/02/2019,23:00:00,27.4,R ugm-3 (FIDAS),22.877,R ugm-3 (Ref.eq)
14/02/2019,24:00:00,28.35,R ugm-3 (FIDAS),23.656,R ugm-3 (Ref.eq)
15/02/2019,1:00:00,28.4,R ugm-3 (FIDAS),24.41,R ugm-3 (Ref.eq)
15/02/2019,2:00:00,28.875,R ugm-3 (FIDAS),25,R ugm-3 (Ref.eq)
15/02/2019,3:00:00,31.125,R ugm-3 (FIDAS),26.061,R ugm-3 (Ref.eq)
15/02/2019,4:00:00,32.45,R ugm-3 (FIDAS),27.406,R ugm-3 (Ref.eq)
15/02/2019,5:00:00,33.325,R ugm-3 (FIDAS),27.76,R ugm-3 (Ref.eq)
15/02/2019,6:00:00,33.3,R ugm-3 (FIDAS),28.326,R ugm-3 (Ref.eq)
15/02/2019,7:00:00,36.675,R ugm-3 (FIDAS),31.462,R ugm-3 (Ref.eq)
15/02/2019,8:00:00,36.3,R ugm-3 (FIDAS),30.33,R ugm-3 (Ref.eq)
15/02/2019,9:00:00,40.4,R ugm-3 (FIDAS),31.958,R ugm-3 (Ref.eq)
15/02/2019,10:00:00,41.7,R ugm-3 (FIDAS),31.911,R ugm-3 (Ref.eq)
15/02/2019,11:00:00,41.1,R ugm-3 (FIDAS),30.283,R ugm-3 (Ref.eq)
15/02/2019,12:00:00,34.85,R ugm-3 (FIDAS),25.637,R ugm-3 (Ref.eq)
15/02/2019,13:00:00,22.35,R ugm-3 (FIDAS),16.25,R ugm-3 (Ref.eq)
15/02/2019,14:00:00,21.325,R ugm-3 (FIDAS),15.708,R ugm-3 (Ref.eq)
15/02/2019,15:00:00,21.825,R ugm-3 (FIDAS),15.66,R ugm-3 (Ref.eq)
15/02/2019,16:00:00,22.275,R ugm-3 (FIDAS),16.038,R ugm-3 (Ref.eq)
15/02/2019,17:00:00,20.55,R ugm-3 (FIDAS),15.118,R ugm-3 (Ref.eq)
15/02/2019,18:00:00,19.475,R ugm-3 (FIDAS),13.113,R ugm-3 (Ref.eq)
15/02/2019,19:00:00,24.575,R ugm-3 (FIDAS),16.698,R ugm-3 (Ref.eq)
15/02/2019,20:00:00,28.25,R ugm-3 (FIDAS),20.896,R ugm-3 (Ref.eq)
15/02/2019,21:00:00,30.2,R ugm-3 (FIDAS),23.844,R ugm-3 (Ref.eq)
15/02/2019,22:00:00,33.125,R ugm-3 (FIDAS),26.91,R ugm-3 (Ref.eq)
15/02/2019,23:00:00,32.925,R ugm-3 (FIDAS),27.594,R ugm-3 (Ref.eq)
15/02/2019,24:00:00,37,R ugm-3 (FIDAS),30.661,R ugm-3 (Ref.eq)
16/02/2019,1:00:00,35.775,R ugm-3 (FIDAS),29.859,R ugm-3 (Ref.eq)
16/02/2019,2:00:00,36.1,R ugm-3 (FIDAS),30.566,R ugm-3 (Ref.eq)
16/02/2019,3:00:00,36.425,R ugm-3 (FIDAS),32.17,R ugm-3 (Ref.eq)
16/02/2019,4:00:00,39.625,R ugm-3 (FIDAS),34.293,R ugm-3 (Ref.eq)
16/02/2019,5:00:00,39.025,R ugm-3 (FIDAS),34.34,R ugm-3 (Ref.eq)
16/02/2019,6:00:00,36.875,R ugm-3 (FIDAS),31.58,R ugm-3 (Ref.eq)
16/02/2019,7:00:00,37.075,R ugm-3 (FIDAS),30.944,R ugm-3 (Ref.eq)
16/02/2019,8:00:00,32.225,R ugm-3 (FIDAS),26.227,R ugm-3 (Ref.eq)
16/02/2019,9:00:00,28.95,R ugm-3 (FIDAS),22.948,R ugm-3 (Ref.eq)
16/02/2019,10:00:00,27.225,R ugm-3 (FIDAS),21.415,R ugm-3 (Ref.eq)
16/02/2019,11:00:00,22.375,R ugm-3 (FIDAS),18.043,R ugm-3 (Ref.eq)
16/02/2019,12:00:00,19.825,R ugm-3 (FIDAS),16.557,R ugm-3 (Ref.eq)
16/02/2019,13:00:00,18.975,R ugm-3 (FIDAS),15.142,R ugm-3 (Ref.eq)
16/02/2019,14:00:00,18.025,R ugm-3 (FIDAS),12.783,R ugm-3 (Ref.eq)
16/02/2019,15:00:00,16.525,R ugm-3 (FIDAS),11.25,R ugm-3 (Ref.eq)
16/02/2019,16:00:00,17.95,R ugm-3 (FIDAS),11.722,R ugm-3 (Ref.eq)
16/02/2019,17:00:00,15.9,R ugm-3 (FIDAS),11.038,R ugm-3 (Ref.eq)
16/02/2019,18:00:00,19.45,R ugm-3 (FIDAS),13.868,R ugm-3 (Ref.eq)
16/02/2019,19:00:00,22.35,R ugm-3 (FIDAS),16.533,R ugm-3 (Ref.eq)
16/02/2019,20:00:00,25.2,R ugm-3 (FIDAS),17.571,R ugm-3 (Ref.eq)
16/02/2019,21:00:00,25.275,R ugm-3 (FIDAS),16.84,R ugm-3 (Ref.eq)
16/02/2019,22:00:00,23.5,R ugm-3 (FIDAS),14.859,R ugm-3 (Ref.eq)
16/02/2019,23:00:00,26.1,R ugm-3 (FIDAS),14.505,R ugm-3 (Ref.eq)
16/02/2019,24:00:00,29.725,R ugm-3 (FIDAS),17.948,R ugm-3 (Ref.eq)
17/02/2019,1:00:00,29.425,R ugm-3 (FIDAS),18.703,R ugm-3 (Ref.eq)
17/02/2019,2:00:00,20.15,R ugm-3 (FIDAS),14.057,R ugm-3 (Ref.eq)
17/02/2019,3:00:00,23,R ugm-3 (FIDAS),17.571,R ugm-3 (Ref.eq)
17/02/2019,4:00:00,29.025,R ugm-3 (FIDAS),23.679,R ugm-3 (Ref.eq)
17/02/2019,5:00:00,31.975,R ugm-3 (FIDAS),27.076,R ugm-3 (Ref.eq)
17/02/2019,6:00:00,31.325,R ugm-3 (FIDAS),26.722,R ugm-3 (Ref.eq)
17/02/2019,7:00:00,29.75,R ugm-3 (FIDAS),25.189,R ugm-3 (Ref.eq)
17/02/2019,8:00:00,25.825,R ugm-3 (FIDAS),22.17,R ugm-3 (Ref.eq)
17/02/2019,9:00:00,22.65,R ugm-3 (FIDAS),19.033,R ugm-3 (Ref.eq)
17/02/2019,10:00:00,20.3,R ugm-3 (FIDAS),15.896,R ugm-3 (Ref.eq)
17/02/2019,11:00:00,19.075,R ugm-3 (FIDAS),14.269,R ugm-3 (Ref.eq)
17/02/2019,12:00:00,19.275,R ugm-3 (FIDAS),13.255,R ugm-3 (Ref.eq)
17/02/2019,13:00:00,20.425,R ugm-3 (FIDAS),13.491,R ugm-3 (Ref.eq)
17/02/2019,14:00:00,27.25,R ugm-3 (FIDAS),14.41,R ugm-3 (Ref.eq)
17/02/2019,15:00:00,27.9,R ugm-3 (FIDAS),13.986,R ugm-3 (Ref.eq)
17/02/2019,16:00:00,23.6,R ugm-3 (FIDAS),12.642,R ugm-3 (Ref.eq)
17/02/2019,17:00:00,23.925,R ugm-3 (FIDAS),13.16,R ugm-3 (Ref.eq)
17/02/2019,18:00:00,26.825,R ugm-3 (FIDAS),14.693,R ugm-3 (Ref.eq)
17/02/2019,19:00:00,27.25,R ugm-3 (FIDAS),15.236,R ugm-3 (Ref.eq)
17/02/2019,20:00:00,28.35,R ugm-3 (FIDAS),16.887,R ugm-3 (Ref.eq)
17/02/2019,21:00:00,32.55,R ugm-3 (FIDAS),18.538,R ugm-3 (Ref.eq)
17/02/2019,22:00:00,33.375,R ugm-3 (FIDAS),18.467,R ugm-3 (Ref.eq)
17/02/2019,23:00:00,29.275,R ugm-3 (FIDAS),16.321,R ugm-3 (Ref.eq)
17/02/2019,24:00:00,21.375,R ugm-3 (FIDAS),12.17,R ugm-3 (Ref.eq)
18/02/2019,1:00:00,19.1,R ugm-3 (FIDAS),11.132,R ugm-3 (Ref.eq)
18/02/2019,2:00:00,20.325,R ugm-3 (FIDAS),11.486,R ugm-3 (Ref.eq)
18/02/2019,3:00:00,18.75,R ugm-3 (FIDAS),11.439,R ugm-3 (Ref.eq)
18/02/2019,4:00:00,18.575,R ugm-3 (FIDAS),11.25,R ugm-3 (Ref.eq)
18/02/2019,5:00:00,18.275,R ugm-3 (FIDAS),10.684,R ugm-3 (Ref.eq)
18/02/2019,6:00:00,16.75,R ugm-3 (FIDAS),10.094,R ugm-3 (Ref.eq)
18/02/2019,7:00:00,16.425,R ugm-3 (FIDAS),9.882,R ugm-3 (Ref.eq)
18/02/2019,8:00:00,16.425,R ugm-3 (FIDAS),10.495,R ugm-3 (Ref.eq)
18/02/2019,9:00:00,16.7,R ugm-3 (FIDAS),10.731,R ugm-3 (Ref.eq)
18/02/2019,10:00:00,19.225,R ugm-3 (FIDAS),11.344,R ugm-3 (Ref.eq)
18/02/2019,11:00:00,21.45,R ugm-3 (FIDAS),12.288,R ugm-3 (Ref.eq)
18/02/2019,12:00:00,14.2,R ugm-3 (FIDAS),8.231,R ugm-3 (Ref.eq)
18/02/2019,13:00:00,8.975,R ugm-3 (FIDAS),4.316,R ugm-3 (Ref.eq)
18/02/2019,14:00:00,8.575,R ugm-3 (FIDAS),4.198,R ugm-3 (Ref.eq)
18/02/2019,15:00:00,8.3,R ugm-3 (FIDAS),4.552,R ugm-3 (Ref.eq)
18/02/2019,16:00:00,9.125,R ugm-3 (FIDAS),4.292,R ugm-3 (Ref.eq)
18/02/2019,17:00:00,8.825,R ugm-3 (FIDAS),4.245,R ugm-3 (Ref.eq)
18/02/2019,18:00:00,5.3,R ugm-3 (FIDAS),3.821,R ugm-3 (Ref.eq)
18/02/2019,19:00:00,4.175,R ugm-3 (FIDAS),2.854,R ugm-3 (Ref.eq)
18/02/2019,20:00:00,3.9,R ugm-3 (FIDAS),2.807,R ugm-3 (Ref.eq)
18/02/2019,21:00:00,3.975,R ugm-3 (FIDAS),2.877,R ugm-3 (Ref.eq)
18/02/2019,22:00:00,5.625,R ugm-3 (FIDAS),3.844,R ugm-3 (Ref.eq)
18/02/2019,23:00:00,7.375,R ugm-3 (FIDAS),5.212,R ugm-3 (Ref.eq)
18/02/2019,24:00:00,9.725,R ugm-3 (FIDAS),6.132,R ugm-3 (Ref.eq)
19/02/2019,1:00:00,10.375,R ugm-3 (FIDAS),6.91,R ugm-3 (Ref.eq)
19/02/2019,2:00:00,12.275,R ugm-3 (FIDAS),7.288,R ugm-3 (Ref.eq)
19/02/2019,3:00:00,12.825,R ugm-3 (FIDAS),7.052,R ugm-3 (Ref.eq)
19/02/2019,4:00:00,12.3,R ugm-3 (FIDAS),6.84,R ugm-3 (Ref.eq)
19/02/2019,5:00:00,11.875,R ugm-3 (FIDAS),6.675,R ugm-3 (Ref.eq)
19/02/2019,6:00:00,11.9,R ugm-3 (FIDAS),6.557,R ugm-3 (Ref.eq)
19/02/2019,7:00:00,11.675,R ugm-3 (FIDAS),6.533,R ugm-3 (Ref.eq)
19/02/2019,8:00:00,11.675,R ugm-3 (FIDAS),6.698,R ugm-3 (Ref.eq)
19/02/2019,9:00:00,13.425,R ugm-3 (FIDAS),7.052,R ugm-3 (Ref.eq)
19/02/2019,10:00:00,13.65,R ugm-3 (FIDAS),7.406,R ugm-3 (Ref.eq)
19/02/2019,11:00:00,15.125,R ugm-3 (FIDAS),7.807,R ugm-3 (Ref.eq)
19/02/2019,12:00:00,14.2,R ugm-3 (FIDAS),7.311,R ugm-3 (Ref.eq)
19/02/2019,13:00:00,13.3,R ugm-3 (FIDAS),6.274,R ugm-3 (Ref.eq)
19/02/2019,14:00:00,11.675,R ugm-3 (FIDAS),5.165,R ugm-3 (Ref.eq)
19/02/2019,15:00:00,8.875,R ugm-3 (FIDAS),4.127,R ugm-3 (Ref.eq)
19/02/2019,16:00:00,11.675,R ugm-3 (FIDAS),5.142,R ugm-3 (Ref.eq)
19/02/2019,17:00:00,11.725,R ugm-3 (FIDAS),5.472,R ugm-3 (Ref.eq)
19/02/2019,18:00:00,10.75,R ugm-3 (FIDAS),5.377,R ugm-3 (Ref.eq)
19/02/2019,19:00:00,10.25,R ugm-3 (FIDAS),5.802,R ugm-3 (Ref.eq)
19/02/2019,20:00:00,9.85,R ugm-3 (FIDAS),6.038,R ugm-3 (Ref.eq)
19/02/2019,21:00:00,10.925,R ugm-3 (FIDAS),6.392,R ugm-3 (Ref.eq)
19/02/2019,22:00:00,10.25,R ugm-3 (FIDAS),6.085,R ugm-3 (Ref.eq)
19/02/2019,23:00:00,10.8,R ugm-3 (FIDAS),6.203,R ugm-3 (Ref.eq)
19/02/2019,24:00:00,11.3,R ugm-3 (FIDAS),6.792,R ugm-3 (Ref.eq)
20/02/2019,1:00:00,10.525,R ugm-3 (FIDAS),6.439,R ugm-3 (Ref.eq)
20/02/2019,2:00:00,9.95,R ugm-3 (FIDAS),6.509,R ugm-3 (Ref.eq)
20/02/2019,3:00:00,11.575,R ugm-3 (FIDAS),8.184,R ugm-3 (Ref.eq)
20/02/2019,4:00:00,13.5,R ugm-3 (FIDAS),10.212,R ugm-3 (Ref.eq)
20/02/2019,5:00:00,16,R ugm-3 (FIDAS),12.028,R ugm-3 (Ref.eq)
20/02/2019,6:00:00,15.1,R ugm-3 (FIDAS),11.368,R ugm-3 (Ref.eq)
20/02/2019,7:00:00,14.85,R ugm-3 (FIDAS),10.896,R ugm-3 (Ref.eq)
20/02/2019,8:00:00,14.925,R ugm-3 (FIDAS),10.377,R ugm-3 (Ref.eq)
20/02/2019,9:00:00,15.95,R ugm-3 (FIDAS),10.33,R ugm-3 (Ref.eq)
20/02/2019,10:00:00,16.4,R ugm-3 (FIDAS),9.269,R ugm-3 (Ref.eq)
20/02/2019,11:00:00,14.6,R ugm-3 (FIDAS),8.538,R ugm-3 (Ref.eq)
20/02/2019,12:00:00,14.025,R ugm-3 (FIDAS),8.042,R ugm-3 (Ref.eq)
20/02/2019,13:00:00,11.25,R ugm-3 (FIDAS),6.462,R ugm-3 (Ref.eq)
20/02/2019,14:00:00,10.775,R ugm-3 (FIDAS),5.495,R ugm-3 (Ref.eq)
20/02/2019,15:00:00,8.95,R ugm-3 (FIDAS),4.717,R ugm-3 (Ref.eq)
20/02/2019,16:00:00,9.95,R ugm-3 (FIDAS),4.906,R ugm-3 (Ref.eq)
20/02/2019,17:00:00,9.775,R ugm-3 (FIDAS),5.142,R ugm-3 (Ref.eq)
20/02/2019,18:00:00,9.025,R ugm-3 (FIDAS),5.33,R ugm-3 (Ref.eq)
20/02/2019,19:00:00,10.075,R ugm-3 (FIDAS),6.321,R ugm-3 (Ref.eq)
20/02/2019,20:00:00,10.65,R ugm-3 (FIDAS),7.17,R ugm-3 (Ref.eq)
20/02/2019,21:00:00,11.05,R ugm-3 (FIDAS),7.712,R ugm-3 (Ref.eq)
20/02/2019,22:00:00,9.725,R ugm-3 (FIDAS),7.076,R ugm-3 (Ref.eq)
20/02/2019,23:00:00,9.3,R ugm-3 (FIDAS),6.769,R ugm-3 (Ref.eq)
20/02/2019,24:00:00,9.025,R ugm-3 (FIDAS),6.816,R ugm-3 (Ref.eq)
21/02/2019,1:00:00,10.3,R ugm-3 (FIDAS),8.042,R ugm-3 (Ref.eq)
21/02/2019,2:00:00,12.35,R ugm-3 (FIDAS),9.528,R ugm-3 (Ref.eq)
21/02/2019,3:00:00,14.125,R ugm-3 (FIDAS),11.179,R ugm-3 (Ref.eq)
21/02/2019,4:00:00,16.45,R ugm-3 (FIDAS),12.925,R ugm-3 (Ref.eq)
21/02/2019,5:00:00,15.175,R ugm-3 (FIDAS),11.509,R ugm-3 (Ref.eq)
21/02/2019,6:00:00,13.875,R ugm-3 (FIDAS),10.33,R ugm-3 (Ref.eq)
21/02/2019,7:00:00,14.025,R ugm-3 (FIDAS),10.283,R ugm-3 (Ref.eq)
21/02/2019,8:00:00,14.65,R ugm-3 (FIDAS),10.684,R ugm-3 (Ref.eq)
21/02/2019,9:00:00,14.975,R ugm-3 (FIDAS),10.613,R ugm-3 (Ref.eq)
21/02/2019,10:00:00,14.5,R ugm-3 (FIDAS),10.047,R ugm-3 (Ref.eq)
21/02/2019,11:00:00,13.5,R ugm-3 (FIDAS),8.939,R ugm-3 (Ref.eq)
21/02/2019,12:00:00,13.95,R ugm-3 (FIDAS),8.892,R ugm-3 (Ref.eq)
21/02/2019,13:00:00,14.375,R ugm-3 (FIDAS),9.175,R ugm-3 (Ref.eq)
21/02/2019,14:00:00,14.875,R ugm-3 (FIDAS),9.458,R ugm-3 (Ref.eq)
21/02/2019,15:00:00,17.1,R ugm-3 (FIDAS),11.061,R ugm-3 (Ref.eq)
21/02/2019,16:00:00,16.775,R ugm-3 (FIDAS),10.802,R ugm-3 (Ref.eq)
