Hourly Data,,London N. Kensington,,,
09/03/2022,7:00:00,14.9,R ugm-3 (FIDAS),9.057,R ugm-3 (Ref.eq)
09/03/2022,8:00:00,16.9,R ugm-3 (FIDAS),9.717,R ugm-3 (Ref.eq)
09/03/2022,9:00:00,17.5,R ugm-3 (FIDAS),9.434,R ugm-3 (Ref.eq)
09/03/2022,10:00:00,17.2,R ugm-3 (FIDAS),8.774,R ugm-3 (Ref.eq)
09/03/2022,11:00:00,14.4,R ugm-3 (FIDAS),7.642,R ugm-3 (Ref.eq)
09/03/2022,12:00:00,,,,
09/03/2022,13:00:00,11.4,R ugm-3 (FIDAS),5.566,R ugm-3 (Ref.eq)
09/03/2022,14:00:00,9.8,R ugm-3 (FIDAS),5,R ugm-3 (Ref.eq)
09/03/2022,15:00:00,10.5,R ugm-3 (FIDAS),5,R ugm-3 (Ref.eq)
09/03/2022,16:00:00,9.8,R ugm-3 (FIDAS),4.811,R ugm-3 (Ref.eq)
09/03/2022,17:00:00,10.6,R ugm-3 (FIDAS),5.283,R ugm-3 (Ref.eq)
09/03/2022,18:00:00,12,R ugm-3 (FIDAS),6.792,R ugm-3 (Ref.eq)
09/03/2022,19:00:00,13.7,R ugm-3 (FIDAS),9.057,R ugm-3 (Ref.eq)
09/03/2022,20:00:00,15.6,R ugm-3 (FIDAS),10.094,R ugm-3 (Ref.eq)
09/03/2022,21:00:00,16.7,R ugm-3 (FIDAS),11.038,R ugm-3 (Ref.eq)
09/03/2022,22:00:00,14.1,R ugm-3 (FIDAS),9.434,R ugm-3 (Ref.eq)
09/03/2022,23:00:00,11.9,R ugm-3 (FIDAS),7.925,R ugm-3 (Ref.eq)
09/03/2022,24:00:00,12.1,R ugm-3 (FIDAS),7.925,R ugm-3 (Ref.eq)
10/03/2022,1:00:00,10.7,R ugm-3 (FIDAS),7.453,R ugm-3 (Ref.eq)
10/03/2022,2:00:00,10.1,R ugm-3 (FIDAS),7.453,R ugm-3 (Ref.eq)
10/03/2022,3:00:00,12.5,R ugm-3 (FIDAS),9.057,R ugm-3 (Ref.eq)
10/03/2022,4:00:00,14.6,R ugm-3 (FIDAS),10.943,R ugm-3 (Ref.eq)
10/03/2022,5:00:00,16.7,R ugm-3 (FIDAS),12.736,R ugm-3 (Ref.eq)
10/03/2022,6:00:00,18.1,R ugm-3 (FIDAS),13.868,R ugm-3 (Ref.eq)
10/03/2022,7:00:00,19.9,R ugm-3 (FIDAS),14.434,R ugm-3 (Ref.eq)
10/03/2022,8:00:00,22.8,R ugm-3 (FIDAS),16.038,R ugm-3 (Ref.eq)
10/03/2022,9:00:00,25.1,R ugm-3 (FIDAS),17.076,R ugm-3 (Ref.eq)
10/03/2022,10:00:00,22.7,R ugm-3 (FIDAS),14.434,R ugm-3 (Ref.eq)
10/03/2022,11:00:00,19.6,R ugm-3 (FIDAS),11.132,R ugm-3 (Ref.eq)
10/03/2022,12:00:00,17.8,R ugm-3 (FIDAS),10.755,R ugm-3 (Ref.eq)
10/03/2022,13:00:00,14.8,R ugm-3 (FIDAS),9.245,R ugm-3 (Ref.eq)
10/03/2022,14:00:00,12.9,R ugm-3 (FIDAS),7.359,R ugm-3 (Ref.eq)
10/03/2022,15:00:00,14.6,R ugm-3 (FIDAS),8.396,R ugm-3 (Ref.eq)
10/03/2022,16:00:00,14.4,R ugm-3 (FIDAS),8.962,R ugm-3 (Ref.eq)
10/03/2022,17:00:00,15.5,R ugm-3 (FIDAS),10.566,R ugm-3 (Ref.eq)
10/03/2022,18:00:00,17.1,R ugm-3 (FIDAS),11.604,R ugm-3 (Ref.eq)
10/03/2022,19:00:00,19.4,R ugm-3 (FIDAS),14.057,R ugm-3 (Ref.eq)
10/03/2022,20:00:00,19.8,R ugm-3 (FIDAS),14.717,R ugm-3 (Ref.eq)
10/03/2022,21:00:00,18,R ugm-3 (FIDAS),13.113,R ugm-3 (Ref.eq)
10/03/2022,22:00:00,16.8,R ugm-3 (FIDAS),12.359,R ugm-3 (Ref.eq)
10/03/2022,23:00:00,16.9,R ugm-3 (FIDAS),12.17,R ugm-3 (Ref.eq)
10/03/2022,24:00:00,15.9,R ugm-3 (FIDAS),12.076,R ugm-3 (Ref.eq)
11/03/2022,1:00:00,19.5,R ugm-3 (FIDAS),13.774,R ugm-3 (Ref.eq)
11/03/2022,2:00:00,20.2,R ugm-3 (FIDAS),14.528,R ugm-3 (Ref.eq)
11/03/2022,3:00:00,16,R ugm-3 (FIDAS),11.887,R ugm-3 (Ref.eq)
11/03/2022,4:00:00,15.3,R ugm-3 (FIDAS),11.415,R ugm-3 (Ref.eq)
11/03/2022,5:00:00,16.2,R ugm-3 (FIDAS),12.642,R ugm-3 (Ref.eq)
11/03/2022,6:00:00,17.4,R ugm-3 (FIDAS),13.868,R ugm-3 (Ref.eq)
11/03/2022,7:00:00,19.1,R ugm-3 (FIDAS),14.906,R ugm-3 (Ref.eq)
11/03/2022,8:00:00,19.7,R ugm-3 (FIDAS),15.094,R ugm-3 (Ref.eq)
11/03/2022,9:00:00,19.9,R ugm-3 (FIDAS),13.302,R ugm-3 (Ref.eq)
11/03/2022,10:00:00,20.5,R ugm-3 (FIDAS),12.076,R ugm-3 (Ref.eq)
11/03/2022,11:00:00,17,R ugm-3 (FIDAS),9.811,R ugm-3 (Ref.eq)
11/03/2022,12:00:00,16.5,R ugm-3 (FIDAS),9.528,R ugm-3 (Ref.eq)
11/03/2022,13:00:00,16.6,R ugm-3 (FIDAS),9.811,R ugm-3 (Ref.eq)
11/03/2022,14:00:00,13.9,R ugm-3 (FIDAS),9.151,R ugm-3 (Ref.eq)
11/03/2022,15:00:00,12.8,R ugm-3 (FIDAS),8.396,R ugm-3 (Ref.eq)
11/03/2022,16:00:00,9.4,R ugm-3 (FIDAS),5.943,R ugm-3 (Ref.eq)
11/03/2022,17:00:00,6.4,R ugm-3 (FIDAS),3.962,R ugm-3 (Ref.eq)
11/03/2022,18:00:00,6.1,R ugm-3 (FIDAS),3.585,R ugm-3 (Ref.eq)
11/03/2022,19:00:00,7.4,R ugm-3 (FIDAS),4.434,R ugm-3 (Ref.eq)
11/03/2022,20:00:00,9.6,R ugm-3 (FIDAS),5.943,R ugm-3 (Ref.eq)
11/03/2022,21:00:00,7,R ugm-3 (FIDAS),5,R ugm-3 (Ref.eq)
11/03/2022,22:00:00,5.3,R ugm-3 (FIDAS),3.868,R ugm-3 (Ref.eq)
11/03/2022,23:00:00,5,R ugm-3 (FIDAS),3.019,R ugm-3 (Ref.eq)
11/03/2022,24:00:00,6.1,R ugm-3 (FIDAS),3.302,R ugm-3 (Ref.eq)
12/03/2022,1:00:00,7.1,R ugm-3 (FIDAS),3.962,R ugm-3 (Ref.eq)
12/03/2022,2:00:00,9.5,R ugm-3 (FIDAS),4.717,R ugm-3 (Ref.eq)
12/03/2022,3:00:00,9.1,R ugm-3 (FIDAS),4.811,R ugm-3 (Ref.eq)
12/03/2022,4:00:00,8.3,R ugm-3 (FIDAS),4.245,R ugm-3 (Ref.eq)
12/03/2022,5:00:00,6.7,R ugm-3 (FIDAS),3.491,R ugm-3 (Ref.eq)
12/03/2022,6:00:00,5.8,R ugm-3 (FIDAS),2.83,R ugm-3 (Ref.eq)
12/03/2022,7:00:00,8.2,R ugm-3 (FIDAS),3.679,R ugm-3 (Ref.eq)
12/03/2022,8:00:00,8.5,R ugm-3 (FIDAS),4.151,R ugm-3 (Ref.eq)
12/03/2022,9:00:00,8.1,R ugm-3 (FIDAS),3.774,R ugm-3 (Ref.eq)
12/03/2022,10:00:00,12.3,R ugm-3 (FIDAS),5.849,R ugm-3 (Ref.eq)
12/03/2022,11:00:00,11,R ugm-3 (FIDAS),5.189,R ugm-3 (Ref.eq)
12/03/2022,12:00:00,10.4,R ugm-3 (FIDAS),4.906,R ugm-3 (Ref.eq)
12/03/2022,13:00:00,9.4,R ugm-3 (FIDAS),4.528,R ugm-3 (Ref.eq)
12/03/2022,14:00:00,8.4,R ugm-3 (FIDAS),4.245,R ugm-3 (Ref.eq)
12/03/2022,15:00:00,8.4,R ugm-3 (FIDAS),4.151,R ugm-3 (Ref.eq)
12/03/2022,16:00:00,8.7,R ugm-3 (FIDAS),4.528,R ugm-3 (Ref.eq)
12/03/2022,17:00:00,9.2,R ugm-3 (FIDAS),4.717,R ugm-3 (Ref.eq)
12/03/2022,18:00:00,12.1,R ugm-3 (FIDAS),7.264,R ugm-3 (Ref.eq)
12/03/2022,19:00:00,13.6,R ugm-3 (FIDAS),8.868,R ugm-3 (Ref.eq)
12/03/2022,20:00:00,10.9,R ugm-3 (FIDAS),7.359,R ugm-3 (Ref.eq)
12/03/2022,21:00:00,10.5,R ugm-3 (FIDAS),7.359,R ugm-3 (Ref.eq)
12/03/2022,22:00:00,7.8,R ugm-3 (FIDAS),5.283,R ugm-3 (Ref.eq)
12/03/2022,23:00:00,6.4,R ugm-3 (FIDAS),4.623,R ugm-3 (Ref.eq)
12/03/2022,24:00:00,7.2,R ugm-3 (FIDAS),4.811,R ugm-3 (Ref.eq)
13/03/2022,1:00:00,7.4,R ugm-3 (FIDAS),5.283,R ugm-3 (Ref.eq)
13/03/2022,2:00:00,6.4,R ugm-3 (FIDAS),4.623,R ugm-3 (Ref.eq)
13/03/2022,3:00:00,5.6,R ugm-3 (FIDAS),4.057,R ugm-3 (Ref.eq)
13/03/2022,4:00:00,6.7,R ugm-3 (FIDAS),4.528,R ugm-3 (Ref.eq)
13/03/2022,5:00:00,7.3,R ugm-3 (FIDAS),5,R ugm-3 (Ref.eq)
13/03/2022,6:00:00,5.5,R ugm-3 (FIDAS),4.151,R ugm-3 (Ref.eq)
13/03/2022,7:00:00,5.9,R ugm-3 (FIDAS),4.434,R ugm-3 (Ref.eq)
13/03/2022,8:00:00,7.4,R ugm-3 (FIDAS),5,R ugm-3 (Ref.eq)
13/03/2022,9:00:00,9.7,R ugm-3 (FIDAS),5.283,R ugm-3 (Ref.eq)
13/03/2022,10:00:00,10.6,R ugm-3 (FIDAS),5.472,R ugm-3 (Ref.eq)
13/03/2022,11:00:00,11.6,R ugm-3 (FIDAS),5.755,R ugm-3 (Ref.eq)
13/03/2022,12:00:00,10.6,R ugm-3 (FIDAS),5.566,R ugm-3 (Ref.eq)
13/03/2022,13:00:00,6.5,R ugm-3 (FIDAS),3.962,R ugm-3 (Ref.eq)
13/03/2022,14:00:00,5.7,R ugm-3 (FIDAS),3.774,R ugm-3 (Ref.eq)
13/03/2022,15:00:00,5.8,R ugm-3 (FIDAS),3.585,R ugm-3 (Ref.eq)
13/03/2022,16:00:00,8.2,R ugm-3 (FIDAS),4.434,R ugm-3 (Ref.eq)
13/03/2022,17:00:00,9.4,R ugm-3 (FIDAS),4.811,R ugm-3 (Ref.eq)
13/03/2022,18:00:00,9,R ugm-3 (FIDAS),4.717,R ugm-3 (Ref.eq)
13/03/2022,19:00:00,8.6,R ugm-3 (FIDAS),4.811,R ugm-3 (Ref.eq)
13/03/2022,20:00:00,10.1,R ugm-3 (FIDAS),5.755,R ugm-3 (Ref.eq)
13/03/2022,21:00:00,10.8,R ugm-3 (FIDAS),6.226,R ugm-3 (Ref.eq)
13/03/2022,22:00:00,11.6,R ugm-3 (FIDAS),6.887,R ugm-3 (Ref.eq)
13/03/2022,23:00:00,11.8,R ugm-3 (FIDAS),7.359,R ugm-3 (Ref.eq)
13/03/2022,24:00:00,12.9,R ugm-3 (FIDAS),7.642,R ugm-3 (Ref.eq)
14/03/2022,1:00:00,14.1,R ugm-3 (FIDAS),8.868,R ugm-3 (Ref.eq)
14/03/2022,2:00:00,14.6,R ugm-3 (FIDAS),9.717,R ugm-3 (Ref.eq)
14/03/2022,3:00:00,13.9,R ugm-3 (FIDAS),9.623,R ugm-3 (Ref.eq)
14/03/2022,4:00:00,13.1,R ugm-3 (FIDAS),9.057,R ugm-3 (Ref.eq)
14/03/2022,5:00:00,11.6,R ugm-3 (FIDAS),8.302,R ugm-3 (Ref.eq)
14/03/2022,6:00:00,12.2,R ugm-3 (FIDAS),8.396,R ugm-3 (Ref.eq)
14/03/2022,7:00:00,12,R ugm-3 (FIDAS),8.679,R ugm-3 (Ref.eq)
14/03/2022,8:00:00,13.1,R ugm-3 (FIDAS),8.585,R ugm-3 (Ref.eq)
14/03/2022,9:00:00,13.9,R ugm-3 (FIDAS),7.547,R ugm-3 (Ref.eq)
14/03/2022,10:00:00,13.8,R ugm-3 (FIDAS),7.264,R ugm-3 (Ref.eq)
14/03/2022,11:00:00,14,R ugm-3 (FIDAS),6.792,R ugm-3 (Ref.eq)
14/03/2022,12:00:00,11.6,R ugm-3 (FIDAS),5.283,R ugm-3 (Ref.eq)
14/03/2022,13:00:00,9.1,R ugm-3 (FIDAS),3.962,R ugm-3 (Ref.eq)
14/03/2022,14:00:00,9.7,R ugm-3 (FIDAS),4.151,R ugm-3 (Ref.eq)
14/03/2022,15:00:00,7.2,R ugm-3 (FIDAS),3.113,R ugm-3 (Ref.eq)
14/03/2022,16:00:00,6.4,R ugm-3 (FIDAS),2.736,R ugm-3 (Ref.eq)
14/03/2022,17:00:00,6.2,R ugm-3 (FIDAS),3.113,R ugm-3 (Ref.eq)
14/03/2022,18:00:00,7.4,R ugm-3 (FIDAS),3.868,R ugm-3 (Ref.eq)
14/03/2022,19:00:00,8.4,R ugm-3 (FIDAS),4.906,R ugm-3 (Ref.eq)
14/03/2022,20:00:00,9.4,R ugm-3 (FIDAS),6.226,R ugm-3 (Ref.eq)
14/03/2022,21:00:00,12.1,R ugm-3 (FIDAS),8.396,R ugm-3 (Ref.eq)
14/03/2022,22:00:00,12.7,R ugm-3 (FIDAS),9.057,R ugm-3 (Ref.eq)
14/03/2022,23:00:00,13.2,R ugm-3 (FIDAS),9.434,R ugm-3 (Ref.eq)
14/03/2022,24:00:00,14.8,R ugm-3 (FIDAS),10.943,R ugm-3 (Ref.eq)
15/03/2022,1:00:00,16.2,R ugm-3 (FIDAS),11.981,R ugm-3 (Ref.eq)
15/03/2022,2:00:00,13.5,R ugm-3 (FIDAS),10.189,R ugm-3 (Ref.eq)
15/03/2022,3:00:00,14.6,R ugm-3 (FIDAS),10.094,R ugm-3 (Ref.eq)
15/03/2022,4:00:00,15.1,R ugm-3 (FIDAS),10.566,R ugm-3 (Ref.eq)
15/03/2022,5:00:00,17.8,R ugm-3 (FIDAS),12.076,R ugm-3 (Ref.eq)
15/03/2022,6:00:00,20,R ugm-3 (FIDAS),12.736,R ugm-3 (Ref.eq)
15/03/2022,7:00:00,20.1,R ugm-3 (FIDAS),14.151,R ugm-3 (Ref.eq)
15/03/2022,8:00:00,20.4,R ugm-3 (FIDAS),13.962,R ugm-3 (Ref.eq)
15/03/2022,9:00:00,23.7,R ugm-3 (FIDAS),14.906,R ugm-3 (Ref.eq)
15/03/2022,10:00:00,24.5,R ugm-3 (FIDAS),13.774,R ugm-3 (Ref.eq)
15/03/2022,11:00:00,22.2,R ugm-3 (FIDAS),12.076,R ugm-3 (Ref.eq)
15/03/2022,12:00:00,20.6,R ugm-3 (FIDAS),10.943,R ugm-3 (Ref.eq)
15/03/2022,13:00:00,20.6,R ugm-3 (FIDAS),11.415,R ugm-3 (Ref.eq)
15/03/2022,14:00:00,11.5,R ugm-3 (FIDAS),5.66,R ugm-3 (Ref.eq)
15/03/2022,15:00:00,12.5,R ugm-3 (FIDAS),6.038,R ugm-3 (Ref.eq)
15/03/2022,16:00:00,12,R ugm-3 (FIDAS),6.698,R ugm-3 (Ref.eq)
15/03/2022,17:00:00,13,R ugm-3 (FIDAS),6.698,R ugm-3 (Ref.eq)
15/03/2022,18:00:00,12.3,R ugm-3 (FIDAS),7.359,R ugm-3 (Ref.eq)
15/03/2022,19:00:00,12.8,R ugm-3 (FIDAS),8.019,R ugm-3 (Ref.eq)
15/03/2022,20:00:00,12.9,R ugm-3 (FIDAS),8.396,R ugm-3 (Ref.eq)
15/03/2022,21:00:00,9.6,R ugm-3 (FIDAS),6.887,R ugm-3 (Ref.eq)
15/03/2022,22:00:00,11.2,R ugm-3 (FIDAS),8.019,R ugm-3 (Ref.eq)
15/03/2022,23:00:00,13.9,R ugm-3 (FIDAS),10.66,R ugm-3 (Ref.eq)
15/03/2022,24:00:00,15.6,R ugm-3 (FIDAS),12.83,R ugm-3 (Ref.eq)
16/03/2022,1:00:00,16.1,R ugm-3 (FIDAS),13.396,R ugm-3 (Ref.eq)
16/03/2022,2:00:00,19,R ugm-3 (FIDAS),15.849,R ugm-3 (Ref.eq)
16/03/2022,3:00:00,21.6,R ugm-3 (FIDAS),18.019,R ugm-3 (Ref.eq)
16/03/2022,4:00:00,22.1,R ugm-3 (FIDAS),18.113,R ugm-3 (Ref.eq)
16/03/2022,5:00:00,19.3,R ugm-3 (FIDAS),15.377,R ugm-3 (Ref.eq)
16/03/2022,6:00:00,19.3,R ugm-3 (FIDAS),14.811,R ugm-3 (Ref.eq)
16/03/2022,7:00:00,21.5,R ugm-3 (FIDAS),15.66,R ugm-3 (Ref.eq)
16/03/2022,8:00:00,27.1,R ugm-3 (FIDAS),17.359,R ugm-3 (Ref.eq)
16/03/2022,9:00:00,30.6,R ugm-3 (FIDAS),17.925,R ugm-3 (Ref.eq)
16/03/2022,10:00:00,34,R ugm-3 (FIDAS),18.868,R ugm-3 (Ref.eq)
16/03/2022,11:00:00,31.3,R ugm-3 (FIDAS),18.679,R ugm-3 (Ref.eq)
16/03/2022,12:00:00,35,R ugm-3 (FIDAS),20.094,R ugm-3 (Ref.eq)
16/03/2022,13:00:00,41.5,R ugm-3 (FIDAS),21.038,R ugm-3 (Ref.eq)
16/03/2022,14:00:00,31,R ugm-3 (FIDAS),18.302,R ugm-3 (Ref.eq)
16/03/2022,15:00:00,31.7,R ugm-3 (FIDAS),18.679,R ugm-3 (Ref.eq)
16/03/2022,16:00:00,29.1,R ugm-3 (FIDAS),19.151,R ugm-3 (Ref.eq)
16/03/2022,17:00:00,21.4,R ugm-3 (FIDAS),16.981,R ugm-3 (Ref.eq)
16/03/2022,18:00:00,10.1,R ugm-3 (FIDAS),8.019,R ugm-3 (Ref.eq)
16/03/2022,19:00:00,6.3,R ugm-3 (FIDAS),5,R ugm-3 (Ref.eq)
16/03/2022,20:00:00,5.7,R ugm-3 (FIDAS),4.528,R ugm-3 (Ref.eq)
16/03/2022,21:00:00,4.9,R ugm-3 (FIDAS),3.585,R ugm-3 (Ref.eq)
16/03/2022,22:00:00,4.3,R ugm-3 (FIDAS),3.396,R ugm-3 (Ref.eq)
16/03/2022,23:00:00,4.1,R ugm-3 (FIDAS),3.019,R ugm-3 (Ref.eq)
16/03/2022,24:00:00,7.4,R ugm-3 (FIDAS),5.377,R ugm-3 (Ref.eq)
17/03/2022,1:00:00,8.3,R ugm-3 (FIDAS),6.038,R ugm-3 (Ref.eq)
17/03/2022,2:00:00,6.9,R ugm-3 (FIDAS),4.245,R ugm-3 (Ref.eq)
17/03/2022,3:00:00,7,R ugm-3 (FIDAS),3.491,R ugm-3 (Ref.eq)
17/03/2022,4:00:00,6.1,R ugm-3 (FIDAS),3.491,R ugm-3 (Ref.eq)
17/03/2022,5:00:00,6.7,R ugm-3 (FIDAS),3.679,R ugm-3 (Ref.eq)
17/03/2022,6:00:00,6.4,R ugm-3 (FIDAS),3.868,R ugm-3 (Ref.eq)
17/03/2022,7:00:00,7.8,R ugm-3 (FIDAS),4.34,R ugm-3 (Ref.eq)
17/03/2022,8:00:00,8.4,R ugm-3 (FIDAS),4.528,R ugm-3 (Ref.eq)
17/03/2022,9:00:00,9.7,R ugm-3 (FIDAS),5.472,R ugm-3 (Ref.eq)
17/03/2022,10:00:00,12.1,R ugm-3 (FIDAS),5.849,R ugm-3 (Ref.eq)
17/03/2022,11:00:00,12.4,R ugm-3 (FIDAS),5.566,R ugm-3 (Ref.eq)
17/03/2022,12:00:00,9.1,R ugm-3 (FIDAS),4.528,R ugm-3 (Ref.eq)
17/03/2022,13:00:00,7.7,R ugm-3 (FIDAS),3.491,R ugm-3 (Ref.eq)
17/03/2022,14:00:00,8.8,R ugm-3 (FIDAS),3.679,R ugm-3 (Ref.eq)
17/03/2022,15:00:00,6.8,R ugm-3 (FIDAS),3.019,R ugm-3 (Ref.eq)
17/03/2022,16:00:00,6.7,R ugm-3 (FIDAS),2.642,R ugm-3 (Ref.eq)
17/03/2022,17:00:00,7.7,R ugm-3 (FIDAS),3.208,R ugm-3 (Ref.eq)
17/03/2022,18:00:00,6.8,R ugm-3 (FIDAS),2.736,R ugm-3 (Ref.eq)
17/03/2022,19:00:00,10.7,R ugm-3 (FIDAS),3.585,R ugm-3 (Ref.eq)
17/03/2022,20:00:00,13.6,R ugm-3 (FIDAS),6.226,R ugm-3 (Ref.eq)
17/03/2022,21:00:00,12,R ugm-3 (FIDAS),5.849,R ugm-3 (Ref.eq)
17/03/2022,22:00:00,14.6,R ugm-3 (FIDAS),7.076,R ugm-3 (Ref.eq)
17/03/2022,23:00:00,16.7,R ugm-3 (FIDAS),9.528,R ugm-3 (Ref.eq)
17/03/2022,24:00:00,18.5,R ugm-3 (FIDAS),11.509,R ugm-3 (Ref.eq)
18/03/2022,1:00:00,18.3,R ugm-3 (FIDAS),11.604,R ugm-3 (Ref.eq)
18/03/2022,2:00:00,16.9,R ugm-3 (FIDAS),11.226,R ugm-3 (Ref.eq)
18/03/2022,3:00:00,18.4,R ugm-3 (FIDAS),11.981,R ugm-3 (Ref.eq)
18/03/2022,4:00:00,18.8,R ugm-3 (FIDAS),12.453,R ugm-3 (Ref.eq)
18/03/2022,5:00:00,18.6,R ugm-3 (FIDAS),12.83,R ugm-3 (Ref.eq)
18/03/2022,6:00:00,20.4,R ugm-3 (FIDAS),13.774,R ugm-3 (Ref.eq)
18/03/2022,7:00:00,27.7,R ugm-3 (FIDAS),15.566,R ugm-3 (Ref.eq)
18/03/2022,8:00:00,35.7,R ugm-3 (FIDAS),17.453,R ugm-3 (Ref.eq)
18/03/2022,9:00:00,22.4,R ugm-3 (FIDAS),13.208,R ugm-3 (Ref.eq)
18/03/2022,10:00:00,25.5,R ugm-3 (FIDAS),13.491,R ugm-3 (Ref.eq)
18/03/2022,11:00:00,22.8,R ugm-3 (FIDAS),11.887,R ugm-3 (Ref.eq)
18/03/2022,12:00:00,21.1,R ugm-3 (FIDAS),10.755,R ugm-3 (Ref.eq)
18/03/2022,13:00:00,18.5,R ugm-3 (FIDAS),8.868,R ugm-3 (Ref.eq)
18/03/2022,14:00:00,15.3,R ugm-3 (FIDAS),7.736,R ugm-3 (Ref.eq)
18/03/2022,15:00:00,19.2,R ugm-3 (FIDAS),10.472,R ugm-3 (Ref.eq)
18/03/2022,16:00:00,17.9,R ugm-3 (FIDAS),8.585,R ugm-3 (Ref.eq)
18/03/2022,17:00:00,17.2,R ugm-3 (FIDAS),7.359,R ugm-3 (Ref.eq)
18/03/2022,18:00:00,12.4,R ugm-3 (FIDAS),5.566,R ugm-3 (Ref.eq)
18/03/2022,19:00:00,11.3,R ugm-3 (FIDAS),6.415,R ugm-3 (Ref.eq)
18/03/2022,20:00:00,15.4,R ugm-3 (FIDAS),9.245,R ugm-3 (Ref.eq)
18/03/2022,21:00:00,15.2,R ugm-3 (FIDAS),10,R ugm-3 (Ref.eq)
18/03/2022,22:00:00,14.7,R ugm-3 (FIDAS),9.906,R ugm-3 (Ref.eq)
18/03/2022,23:00:00,14.4,R ugm-3 (FIDAS),10,R ugm-3 (Ref.eq)
18/03/2022,24:00:00,18.5,R ugm-3 (FIDAS),12.453,R ugm-3 (Ref.eq)
19/03/2022,1:00:00,21.5,R ugm-3 (FIDAS),15.943,R ugm-3 (Ref.eq)
19/03/2022,2:00:00,22.1,R ugm-3 (FIDAS),15.943,R ugm-3 (Ref.eq)
19/03/2022,3:00:00,24,R ugm-3 (FIDAS),16.793,R ugm-3 (Ref.eq)
19/03/2022,4:00:00,25.8,R ugm-3 (FIDAS),19.151,R ugm-3 (Ref.eq)
19/03/2022,5:00:00,25.5,R ugm-3 (FIDAS),18.962,R ugm-3 (Ref.eq)
19/03/2022,6:00:00,26.8,R ugm-3 (FIDAS),19.434,R ugm-3 (Ref.eq)
19/03/2022,7:00:00,26.4,R ugm-3 (FIDAS),18.396,R ugm-3 (Ref.eq)
19/03/2022,8:00:00,25.8,R ugm-3 (FIDAS),17.359,R ugm-3 (Ref.eq)
19/03/2022,9:00:00,32.9,R ugm-3 (FIDAS),19.717,R ugm-3 (Ref.eq)
19/03/2022,10:00:00,39.4,R ugm-3 (FIDAS),21.227,R ugm-3 (Ref.eq)
19/03/2022,11:00:00,41.4,R ugm-3 (FIDAS),20.66,R ugm-3 (Ref.eq)
19/03/2022,12:00:00,37.4,R ugm-3 (FIDAS),19.811,R ugm-3 (Ref.eq)
19/03/2022,13:00:00,29.1,R ugm-3 (FIDAS),15.66,R ugm-3 (Ref.eq)
19/03/2022,14:00:00,22.1,R ugm-3 (FIDAS),12.076,R ugm-3 (Ref.eq)
19/03/2022,15:00:00,21.6,R ugm-3 (FIDAS),12.359,R ugm-3 (Ref.eq)
19/03/2022,16:00:00,25,R ugm-3 (FIDAS),13.868,R ugm-3 (Ref.eq)
19/03/2022,17:00:00,27.8,R ugm-3 (FIDAS),13.679,R ugm-3 (Ref.eq)
19/03/2022,18:00:00,22.2,R ugm-3 (FIDAS),11.698,R ugm-3 (Ref.eq)
19/03/2022,19:00:00,19.1,R ugm-3 (FIDAS),9.528,R ugm-3 (Ref.eq)
19/03/2022,20:00:00,20,R ugm-3 (FIDAS),10.472,R ugm-3 (Ref.eq)
19/03/2022,21:00:00,19.7,R ugm-3 (FIDAS),10.755,R ugm-3 (Ref.eq)
19/03/2022,22:00:00,19.4,R ugm-3 (FIDAS),9.717,R ugm-3 (Ref.eq)
19/03/2022,23:00:00,18.4,R ugm-3 (FIDAS),8.585,R ugm-3 (Ref.eq)
19/03/2022,24:00:00,17.5,R ugm-3 (FIDAS),7.453,R ugm-3 (Ref.eq)
20/03/2022,1:00:00,15,R ugm-3 (FIDAS),6.792,R ugm-3 (Ref.eq)
20/03/2022,2:00:00,13.9,R ugm-3 (FIDAS),6.604,R ugm-3 (Ref.eq)
20/03/2022,3:00:00,13.1,R ugm-3 (FIDAS),6.792,R ugm-3 (Ref.eq)
20/03/2022,4:00:00,13,R ugm-3 (FIDAS),6.887,R ugm-3 (Ref.eq)
20/03/2022,5:00:00,14.1,R ugm-3 (FIDAS),7.359,R ugm-3 (Ref.eq)
20/03/2022,6:00:00,13.3,R ugm-3 (FIDAS),6.981,R ugm-3 (Ref.eq)
20/03/2022,7:00:00,15,R ugm-3 (FIDAS),7.925,R ugm-3 (Ref.eq)
20/03/2022,8:00:00,16.9,R ugm-3 (FIDAS),9.151,R ugm-3 (Ref.eq)
20/03/2022,9:00:00,17.6,R ugm-3 (FIDAS),10.472,R ugm-3 (Ref.eq)
20/03/2022,10:00:00,21.9,R ugm-3 (FIDAS),14.245,R ugm-3 (Ref.eq)
20/03/2022,11:00:00,25,R ugm-3 (FIDAS),17.264,R ugm-3 (Ref.eq)
20/03/2022,12:00:00,26.1,R ugm-3 (FIDAS),18.679,R ugm-3 (Ref.eq)
20/03/2022,13:00:00,30.4,R ugm-3 (FIDAS),21.887,R ugm-3 (Ref.eq)
20/03/2022,14:00:00,31.2,R ugm-3 (FIDAS),23.019,R ugm-3 (Ref.eq)
20/03/2022,15:00:00,33.7,R ugm-3 (FIDAS),25.66,R ugm-3 (Ref.eq)
20/03/2022,16:00:00,30.5,R ugm-3 (FIDAS),23.113,R ugm-3 (Ref.eq)
20/03/2022,17:00:00,29.4,R ugm-3 (FIDAS),21.981,R ugm-3 (Ref.eq)
20/03/2022,18:00:00,29.6,R ugm-3 (FIDAS),22.547,R ugm-3 (Ref.eq)
