Hourly Data,,London N. Kensington,,,
End Date,End Time,PM10,Status/units,PM25,Status/units
07/07/2018,22:00:00,12.05,R ugm-3 (FIDAS),7.547,R ugm-3 (Ref.eq)
07/07/2018,23:00:00,18.3,R ugm-3 (FIDAS),11.109,R ugm-3 (Ref.eq)
07/07/2018,24:00:00,20.075,R ugm-3 (FIDAS),13.066,R ugm-3 (Ref.eq)
08/07/2018,1:00:00,19.825,R ugm-3 (FIDAS),13.585,R ugm-3 (Ref.eq)
08/07/2018,2:00:00,20.525,R ugm-3 (FIDAS),14.057,R ugm-3 (Ref.eq)
08/07/2018,3:00:00,19.65,R ugm-3 (FIDAS),13.467,R ugm-3 (Ref.eq)
08/07/2018,4:00:00,17.75,R ugm-3 (FIDAS),12.571,R ugm-3 (Ref.eq)
08/07/2018,5:00:00,16.75,R ugm-3 (FIDAS),11.84,R ugm-3 (Ref.eq)
08/07/2018,6:00:00,15.925,R ugm-3 (FIDAS),10.66,R ugm-3 (Ref.eq)
08/07/2018,7:00:00,14.15,R ugm-3 (FIDAS),9.387,R ugm-3 (Ref.eq)
08/07/2018,8:00:00,13.875,R ugm-3 (FIDAS),8.726,R ugm-3 (Ref.eq)
08/07/2018,9:00:00,15.175,R ugm-3 (FIDAS),9.552,R ugm-3 (Ref.eq)
08/07/2018,10:00:00,15.65,R ugm-3 (FIDAS),10.094,R ugm-3 (Ref.eq)
08/07/2018,11:00:00,15.275,R ugm-3 (FIDAS),9.882,R ugm-3 (Ref.eq)
08/07/2018,12:00:00,15.75,R ugm-3 (FIDAS),9.976,R ugm-3 (Ref.eq)
08/07/2018,13:00:00,14.15,R ugm-3 (FIDAS),8.892,R ugm-3 (Ref.eq)
08/07/2018,14:00:00,11.4,R ugm-3 (FIDAS),6.981,R ugm-3 (Ref.eq)
08/07/2018,15:00:00,7.7,R ugm-3 (FIDAS),4.528,R ugm-3 (Ref.eq)
08/07/2018,16:00:00,5.55,R ugm-3 (FIDAS),2.995,R ugm-3 (Ref.eq)
08/07/2018,17:00:00,6.95,R ugm-3 (FIDAS),3.42,R ugm-3 (Ref.eq)
08/07/2018,18:00:00,9,R ugm-3 (FIDAS),4.41,R ugm-3 (Ref.eq)
08/07/2018,19:00:00,9.775,R ugm-3 (FIDAS),4.481,R ugm-3 (Ref.eq)
08/07/2018,20:00:00,10.325,R ugm-3 (FIDAS),5.495,R ugm-3 (Ref.eq)
08/07/2018,21:00:00,11.875,R ugm-3 (FIDAS),7.052,R ugm-3 (Ref.eq)
08/07/2018,22:00:00,11.075,R ugm-3 (FIDAS),6.203,R ugm-3 (Ref.eq)
08/07/2018,23:00:00,10.7,R ugm-3 (FIDAS),6.132,R ugm-3 (Ref.eq)
08/07/2018,24:00:00,10.15,R ugm-3 (FIDAS),5.684,R ugm-3 (Ref.eq)
09/07/2018,1:00:00,9.575,R ugm-3 (FIDAS),5.778,R ugm-3 (Ref.eq)
09/07/2018,2:00:00,10.275,R ugm-3 (FIDAS),6.297,R ugm-3 (Ref.eq)
09/07/2018,3:00:00,10.9,R ugm-3 (FIDAS),6.462,R ugm-3 (Ref.eq)
09/07/2018,4:00:00,10.275,R ugm-3 (FIDAS),6.439,R ugm-3 (Ref.eq)
09/07/2018,5:00:00,11.05,R ugm-3 (FIDAS),7.146,R ugm-3 (Ref.eq)
09/07/2018,6:00:00,13.025,R ugm-3 (FIDAS),8.609,R ugm-3 (Ref.eq)
09/07/2018,7:00:00,28.3,R ugm-3 (FIDAS),12.241,R ugm-3 (Ref.eq)
09/07/2018,8:00:00,17.525,R ugm-3 (FIDAS),8.679,R ugm-3 (Ref.eq)
09/07/2018,9:00:00,18.95,R ugm-3 (FIDAS),8.349,R ugm-3 (Ref.eq)
09/07/2018,10:00:00,14.4,R ugm-3 (FIDAS),6.533,R ugm-3 (Ref.eq)
09/07/2018,11:00:00,12.025,R ugm-3 (FIDAS),5.778,R ugm-3 (Ref.eq)
09/07/2018,12:00:00,10.625,R ugm-3 (FIDAS),5.66,R ugm-3 (Ref.eq)
09/07/2018,13:00:00,10.525,R ugm-3 (FIDAS),5.92,R ugm-3 (Ref.eq)
09/07/2018,14:00:00,13.325,R ugm-3 (FIDAS),6.722,R ugm-3 (Ref.eq)
09/07/2018,15:00:00,15.35,R ugm-3 (FIDAS),6.863,R ugm-3 (Ref.eq)
09/07/2018,16:00:00,13.1,R ugm-3 (FIDAS),6.085,R ugm-3 (Ref.eq)
09/07/2018,17:00:00,16.2,R ugm-3 (FIDAS),6.486,R ugm-3 (Ref.eq)
09/07/2018,18:00:00,19.925,R ugm-3 (FIDAS),7.146,R ugm-3 (Ref.eq)
09/07/2018,19:00:00,18.275,R ugm-3 (FIDAS),5.495,R ugm-3 (Ref.eq)
09/07/2018,20:00:00,9.4,R ugm-3 (FIDAS),4.198,R ugm-3 (Ref.eq)
09/07/2018,21:00:00,16.225,R ugm-3 (FIDAS),9.104,R ugm-3 (Ref.eq)
09/07/2018,22:00:00,18.6,R ugm-3 (FIDAS),10.684,R ugm-3 (Ref.eq)
09/07/2018,23:00:00,16.45,R ugm-3 (FIDAS),9.175,R ugm-3 (Ref.eq)
09/07/2018,24:00:00,12.475,R ugm-3 (FIDAS),6.981,R ugm-3 (Ref.eq)
10/07/2018,1:00:00,6.45,R ugm-3 (FIDAS),3.774,R ugm-3 (Ref.eq)
10/07/2018,2:00:00,9.225,R ugm-3 (FIDAS),5.118,R ugm-3 (Ref.eq)
10/07/2018,3:00:00,8.05,R ugm-3 (FIDAS),4.646,R ugm-3 (Ref.eq)
10/07/2018,4:00:00,6.675,R ugm-3 (FIDAS),4.057,R ugm-3 (Ref.eq)
10/07/2018,5:00:00,7.35,R ugm-3 (FIDAS),4.175,R ugm-3 (Ref.eq)
10/07/2018,6:00:00,7.425,R ugm-3 (FIDAS),4.127,R ugm-3 (Ref.eq)
10/07/2018,7:00:00,6.75,R ugm-3 (FIDAS),3.396,R ugm-3 (Ref.eq)
10/07/2018,8:00:00,7.925,R ugm-3 (FIDAS),3.302,R ugm-3 (Ref.eq)
10/07/2018,9:00:00,8.975,R ugm-3 (FIDAS),3.585,R ugm-3 (Ref.eq)
10/07/2018,10:00:00,9.325,R ugm-3 (FIDAS),3.467,R ugm-3 (Ref.eq)
10/07/2018,11:00:00,11.35,R ugm-3 (FIDAS),4.575,R ugm-3 (Ref.eq)
10/07/2018,12:00:00,,,,
10/07/2018,13:00:00,10.925,R ugm-3 (FIDAS),4.387,R ugm-3 (Ref.eq)
10/07/2018,14:00:00,11.5,R ugm-3 (FIDAS),4.811,R ugm-3 (Ref.eq)
10/07/2018,15:00:00,13.775,R ugm-3 (FIDAS),5.59,R ugm-3 (Ref.eq)
10/07/2018,16:00:00,11.025,R ugm-3 (FIDAS),4.623,R ugm-3 (Ref.eq)
10/07/2018,17:00:00,11.45,R ugm-3 (FIDAS),5.118,R ugm-3 (Ref.eq)
10/07/2018,18:00:00,12,R ugm-3 (FIDAS),5.472,R ugm-3 (Ref.eq)
10/07/2018,19:00:00,12.875,R ugm-3 (FIDAS),6.109,R ugm-3 (Ref.eq)
10/07/2018,20:00:00,12.65,R ugm-3 (FIDAS),6.179,R ugm-3 (Ref.eq)
10/07/2018,21:00:00,12.7,R ugm-3 (FIDAS),6.132,R ugm-3 (Ref.eq)
10/07/2018,22:00:00,12.25,R ugm-3 (FIDAS),5.991,R ugm-3 (Ref.eq)
10/07/2018,23:00:00,10.975,R ugm-3 (FIDAS),5.825,R ugm-3 (Ref.eq)
10/07/2018,24:00:00,12.125,R ugm-3 (FIDAS),6.274,R ugm-3 (Ref.eq)
11/07/2018,1:00:00,11.5,R ugm-3 (FIDAS),6.722,R ugm-3 (Ref.eq)
11/07/2018,2:00:00,10.2,R ugm-3 (FIDAS),7.099,R ugm-3 (Ref.eq)
11/07/2018,3:00:00,9.5,R ugm-3 (FIDAS),6.792,R ugm-3 (Ref.eq)
11/07/2018,4:00:00,9.65,R ugm-3 (FIDAS),6.722,R ugm-3 (Ref.eq)
11/07/2018,5:00:00,10.625,R ugm-3 (FIDAS),7.076,R ugm-3 (Ref.eq)
11/07/2018,6:00:00,9.2,R ugm-3 (FIDAS),6.462,R ugm-3 (Ref.eq)
11/07/2018,7:00:00,9.2,R ugm-3 (FIDAS),6.533,R ugm-3 (Ref.eq)
11/07/2018,8:00:00,11.65,R ugm-3 (FIDAS),6.816,R ugm-3 (Ref.eq)
11/07/2018,9:00:00,12.55,R ugm-3 (FIDAS),6.58,R ugm-3 (Ref.eq)
11/07/2018,10:00:00,12.05,R ugm-3 (FIDAS),6.274,R ugm-3 (Ref.eq)
11/07/2018,11:00:00,12.1,R ugm-3 (FIDAS),6.58,R ugm-3 (Ref.eq)
11/07/2018,12:00:00,12.45,R ugm-3 (FIDAS),6.887,R ugm-3 (Ref.eq)
11/07/2018,13:00:00,13,R ugm-3 (FIDAS),7.429,R ugm-3 (Ref.eq)
11/07/2018,14:00:00,15,R ugm-3 (FIDAS),7.406,R ugm-3 (Ref.eq)
11/07/2018,15:00:00,15.325,R ugm-3 (FIDAS),7.406,R ugm-3 (Ref.eq)
11/07/2018,16:00:00,12.975,R ugm-3 (FIDAS),6.91,R ugm-3 (Ref.eq)
11/07/2018,17:00:00,12.775,R ugm-3 (FIDAS),7.028,R ugm-3 (Ref.eq)
11/07/2018,18:00:00,12.525,R ugm-3 (FIDAS),7.146,R ugm-3 (Ref.eq)
11/07/2018,19:00:00,13.325,R ugm-3 (FIDAS),7.241,R ugm-3 (Ref.eq)
11/07/2018,20:00:00,13,R ugm-3 (FIDAS),6.863,R ugm-3 (Ref.eq)
11/07/2018,21:00:00,11.725,R ugm-3 (FIDAS),6.533,R ugm-3 (Ref.eq)
11/07/2018,22:00:00,11.7,R ugm-3 (FIDAS),6.958,R ugm-3 (Ref.eq)
11/07/2018,23:00:00,14.075,R ugm-3 (FIDAS),7.571,R ugm-3 (Ref.eq)
11/07/2018,24:00:00,15.775,R ugm-3 (FIDAS),8.373,R ugm-3 (Ref.eq)
12/07/2018,1:00:00,15.175,R ugm-3 (FIDAS),8.585,R ugm-3 (Ref.eq)
12/07/2018,2:00:00,14.8,R ugm-3 (FIDAS),9.387,R ugm-3 (Ref.eq)
12/07/2018,3:00:00,16.3,R ugm-3 (FIDAS),9.576,R ugm-3 (Ref.eq)
12/07/2018,4:00:00,14.675,R ugm-3 (FIDAS),9.528,R ugm-3 (Ref.eq)
12/07/2018,5:00:00,16.575,R ugm-3 (FIDAS),9.953,R ugm-3 (Ref.eq)
12/07/2018,6:00:00,17.625,R ugm-3 (FIDAS),10.637,R ugm-3 (Ref.eq)
12/07/2018,7:00:00,19.625,R ugm-3 (FIDAS),11.321,R ugm-3 (Ref.eq)
12/07/2018,8:00:00,13.8,R ugm-3 (FIDAS),9.222,R ugm-3 (Ref.eq)
12/07/2018,9:00:00,14.325,R ugm-3 (FIDAS),8.844,R ugm-3 (Ref.eq)
12/07/2018,10:00:00,17.15,R ugm-3 (FIDAS),10.047,R ugm-3 (Ref.eq)
12/07/2018,11:00:00,16.05,R ugm-3 (FIDAS),8.679,R ugm-3 (Ref.eq)
12/07/2018,12:00:00,17.425,R ugm-3 (FIDAS),9.198,R ugm-3 (Ref.eq)
12/07/2018,13:00:00,15.525,R ugm-3 (FIDAS),8.467,R ugm-3 (Ref.eq)
12/07/2018,14:00:00,17.4,R ugm-3 (FIDAS),9.151,R ugm-3 (Ref.eq)
12/07/2018,15:00:00,17.075,R ugm-3 (FIDAS),8.16,R ugm-3 (Ref.eq)
12/07/2018,16:00:00,12.9,R ugm-3 (FIDAS),6.604,R ugm-3 (Ref.eq)
12/07/2018,17:00:00,14.2,R ugm-3 (FIDAS),6.863,R ugm-3 (Ref.eq)
12/07/2018,18:00:00,14,R ugm-3 (FIDAS),7.5,R ugm-3 (Ref.eq)
12/07/2018,19:00:00,11.925,R ugm-3 (FIDAS),7.264,R ugm-3 (Ref.eq)
12/07/2018,20:00:00,13.325,R ugm-3 (FIDAS),7.807,R ugm-3 (Ref.eq)
12/07/2018,21:00:00,24.775,R ugm-3 (FIDAS),12.547,R ugm-3 (Ref.eq)
12/07/2018,22:00:00,22.375,R ugm-3 (FIDAS),12.83,R ugm-3 (Ref.eq)
12/07/2018,23:00:00,17.775,R ugm-3 (FIDAS),10.991,R ugm-3 (Ref.eq)
12/07/2018,24:00:00,18.675,R ugm-3 (FIDAS),12.382,R ugm-3 (Ref.eq)
13/07/2018,1:00:00,18.2,R ugm-3 (FIDAS),12.311,R ugm-3 (Ref.eq)
13/07/2018,2:00:00,16.325,R ugm-3 (FIDAS),11.274,R ugm-3 (Ref.eq)
13/07/2018,3:00:00,17.9,R ugm-3 (FIDAS),12.547,R ugm-3 (Ref.eq)
13/07/2018,4:00:00,18.175,R ugm-3 (FIDAS),11.557,R ugm-3 (Ref.eq)
13/07/2018,5:00:00,15.75,R ugm-3 (FIDAS),10.826,R ugm-3 (Ref.eq)
13/07/2018,6:00:00,17.15,R ugm-3 (FIDAS),11.368,R ugm-3 (Ref.eq)
13/07/2018,7:00:00,20.475,R ugm-3 (FIDAS),13.278,R ugm-3 (Ref.eq)
13/07/2018,8:00:00,18.825,R ugm-3 (FIDAS),10.802,R ugm-3 (Ref.eq)
13/07/2018,9:00:00,20.175,R ugm-3 (FIDAS),11.179,R ugm-3 (Ref.eq)
13/07/2018,10:00:00,20.625,R ugm-3 (FIDAS),11.439,R ugm-3 (Ref.eq)
13/07/2018,11:00:00,17.425,R ugm-3 (FIDAS),9.741,R ugm-3 (Ref.eq)
13/07/2018,12:00:00,16.6,R ugm-3 (FIDAS),9.222,R ugm-3 (Ref.eq)
13/07/2018,13:00:00,16.775,R ugm-3 (FIDAS),8.538,R ugm-3 (Ref.eq)
13/07/2018,14:00:00,14.25,R ugm-3 (FIDAS),7.642,R ugm-3 (Ref.eq)
13/07/2018,15:00:00,13.95,R ugm-3 (FIDAS),7.288,R ugm-3 (Ref.eq)
13/07/2018,16:00:00,11.925,R ugm-3 (FIDAS),6.84,R ugm-3 (Ref.eq)
13/07/2018,17:00:00,16.75,R ugm-3 (FIDAS),8.042,R ugm-3 (Ref.eq)
13/07/2018,18:00:00,19.475,R ugm-3 (FIDAS),9.835,R ugm-3 (Ref.eq)
13/07/2018,19:00:00,25.4,R ugm-3 (FIDAS),13.043,R ugm-3 (Ref.eq)
13/07/2018,20:00:00,12.8,R ugm-3 (FIDAS),10.142,R ugm-3 (Ref.eq)
13/07/2018,21:00:00,15.55,R ugm-3 (FIDAS),11.392,R ugm-3 (Ref.eq)
13/07/2018,22:00:00,13.775,R ugm-3 (FIDAS),8.868,R ugm-3 (Ref.eq)
13/07/2018,23:00:00,12.125,R ugm-3 (FIDAS),7.712,R ugm-3 (Ref.eq)
13/07/2018,24:00:00,13.225,R ugm-3 (FIDAS),7.712,R ugm-3 (Ref.eq)
14/07/2018,1:00:00,12.025,R ugm-3 (FIDAS),7.925,R ugm-3 (Ref.eq)
14/07/2018,2:00:00,15.625,R ugm-3 (FIDAS),10.047,R ugm-3 (Ref.eq)
14/07/2018,3:00:00,17.5,R ugm-3 (FIDAS),12.712,R ugm-3 (Ref.eq)
14/07/2018,4:00:00,16.35,R ugm-3 (FIDAS),11.934,R ugm-3 (Ref.eq)
14/07/2018,5:00:00,13.5,R ugm-3 (FIDAS),9.292,R ugm-3 (Ref.eq)
14/07/2018,6:00:00,13.425,R ugm-3 (FIDAS),8.939,R ugm-3 (Ref.eq)
14/07/2018,7:00:00,14.6,R ugm-3 (FIDAS),9.34,R ugm-3 (Ref.eq)
14/07/2018,8:00:00,16.8,R ugm-3 (FIDAS),11.698,R ugm-3 (Ref.eq)
14/07/2018,9:00:00,18.95,R ugm-3 (FIDAS),12.311,R ugm-3 (Ref.eq)
14/07/2018,10:00:00,18.375,R ugm-3 (FIDAS),10.637,R ugm-3 (Ref.eq)
14/07/2018,11:00:00,16.325,R ugm-3 (FIDAS),10.212,R ugm-3 (Ref.eq)
14/07/2018,12:00:00,16.025,R ugm-3 (FIDAS),9.458,R ugm-3 (Ref.eq)
14/07/2018,13:00:00,13.3,R ugm-3 (FIDAS),8.16,R ugm-3 (Ref.eq)
14/07/2018,14:00:00,13.775,R ugm-3 (FIDAS),7.759,R ugm-3 (Ref.eq)
14/07/2018,15:00:00,12.075,R ugm-3 (FIDAS),7.547,R ugm-3 (Ref.eq)
14/07/2018,16:00:00,12.025,R ugm-3 (FIDAS),7.193,R ugm-3 (Ref.eq)
14/07/2018,17:00:00,11.5,R ugm-3 (FIDAS),6.651,R ugm-3 (Ref.eq)
14/07/2018,18:00:00,12.075,R ugm-3 (FIDAS),7.076,R ugm-3 (Ref.eq)
14/07/2018,19:00:00,13.675,R ugm-3 (FIDAS),7.901,R ugm-3 (Ref.eq)
14/07/2018,20:00:00,13.075,R ugm-3 (FIDAS),7.476,R ugm-3 (Ref.eq)
14/07/2018,21:00:00,14.15,R ugm-3 (FIDAS),7.642,R ugm-3 (Ref.eq)
14/07/2018,22:00:00,13.8,R ugm-3 (FIDAS),8.16,R ugm-3 (Ref.eq)
14/07/2018,23:00:00,13.675,R ugm-3 (FIDAS),8.561,R ugm-3 (Ref.eq)
14/07/2018,24:00:00,15.325,R ugm-3 (FIDAS),9.127,R ugm-3 (Ref.eq)
15/07/2018,1:00:00,15.875,R ugm-3 (FIDAS),10.33,R ugm-3 (Ref.eq)
15/07/2018,2:00:00,15.675,R ugm-3 (FIDAS),10.283,R ugm-3 (Ref.eq)
15/07/2018,3:00:00,14.9,R ugm-3 (FIDAS),10.118,R ugm-3 (Ref.eq)
15/07/2018,4:00:00,14.125,R ugm-3 (FIDAS),9.835,R ugm-3 (Ref.eq)
15/07/2018,5:00:00,14.525,R ugm-3 (FIDAS),10.472,R ugm-3 (Ref.eq)
15/07/2018,6:00:00,15.975,R ugm-3 (FIDAS),11.604,R ugm-3 (Ref.eq)
15/07/2018,7:00:00,16.325,R ugm-3 (FIDAS),11.84,R ugm-3 (Ref.eq)
15/07/2018,8:00:00,16,R ugm-3 (FIDAS),10.66,R ugm-3 (Ref.eq)
15/07/2018,9:00:00,14.85,R ugm-3 (FIDAS),9.741,R ugm-3 (Ref.eq)
15/07/2018,10:00:00,12.15,R ugm-3 (FIDAS),7.288,R ugm-3 (Ref.eq)
15/07/2018,11:00:00,9.45,R ugm-3 (FIDAS),6.038,R ugm-3 (Ref.eq)
15/07/2018,12:00:00,8.475,R ugm-3 (FIDAS),4.953,R ugm-3 (Ref.eq)
15/07/2018,13:00:00,7.475,R ugm-3 (FIDAS),4.552,R ugm-3 (Ref.eq)
15/07/2018,14:00:00,8.15,R ugm-3 (FIDAS),4.646,R ugm-3 (Ref.eq)
15/07/2018,15:00:00,8.05,R ugm-3 (FIDAS),5.189,R ugm-3 (Ref.eq)
15/07/2018,16:00:00,9.175,R ugm-3 (FIDAS),5.943,R ugm-3 (Ref.eq)
15/07/2018,17:00:00,9.175,R ugm-3 (FIDAS),6.297,R ugm-3 (Ref.eq)
15/07/2018,18:00:00,9.575,R ugm-3 (FIDAS),6.415,R ugm-3 (Ref.eq)
15/07/2018,19:00:00,8.175,R ugm-3 (FIDAS),5.212,R ugm-3 (Ref.eq)
15/07/2018,20:00:00,6.75,R ugm-3 (FIDAS),4.033,R ugm-3 (Ref.eq)
15/07/2018,21:00:00,8.775,R ugm-3 (FIDAS),5.66,R ugm-3 (Ref.eq)
15/07/2018,22:00:00,7.125,R ugm-3 (FIDAS),4.788,R ugm-3 (Ref.eq)
15/07/2018,23:00:00,9.55,R ugm-3 (FIDAS),5.991,R ugm-3 (Ref.eq)
15/07/2018,24:00:00,10.4,R ugm-3 (FIDAS),6.792,R ugm-3 (Ref.eq)
16/07/2018,1:00:00,11.275,R ugm-3 (FIDAS),7.359,R ugm-3 (Ref.eq)
16/07/2018,2:00:00,10.375,R ugm-3 (FIDAS),7.311,R ugm-3 (Ref.eq)
16/07/2018,3:00:00,11.825,R ugm-3 (FIDAS),7.901,R ugm-3 (Ref.eq)
16/07/2018,4:00:00,12.6,R ugm-3 (FIDAS),8.326,R ugm-3 (Ref.eq)
16/07/2018,5:00:00,14,R ugm-3 (FIDAS),8.726,R ugm-3 (Ref.eq)
16/07/2018,6:00:00,14.525,R ugm-3 (FIDAS),8.679,R ugm-3 (Ref.eq)
16/07/2018,7:00:00,24.625,R ugm-3 (FIDAS),10.212,R ugm-3 (Ref.eq)
16/07/2018,8:00:00,20.3,R ugm-3 (FIDAS),9.859,R ugm-3 (Ref.eq)
16/07/2018,9:00:00,14.375,R ugm-3 (FIDAS),8.326,R ugm-3 (Ref.eq)
16/07/2018,10:00:00,14.275,R ugm-3 (FIDAS),8.184,R ugm-3 (Ref.eq)
16/07/2018,11:00:00,11.85,R ugm-3 (FIDAS),6.91,R ugm-3 (Ref.eq)
16/07/2018,12:00:00,11.275,R ugm-3 (FIDAS),6.203,R ugm-3 (Ref.eq)
16/07/2018,13:00:00,9.625,R ugm-3 (FIDAS),5.377,R ugm-3 (Ref.eq)
16/07/2018,14:00:00,10.55,R ugm-3 (FIDAS),5.566,R ugm-3 (Ref.eq)
16/07/2018,15:00:00,10.15,R ugm-3 (FIDAS),5.519,R ugm-3 (Ref.eq)
16/07/2018,16:00:00,11.65,R ugm-3 (FIDAS),5.165,R ugm-3 (Ref.eq)
16/07/2018,17:00:00,11.75,R ugm-3 (FIDAS),5.189,R ugm-3 (Ref.eq)
16/07/2018,18:00:00,10.6,R ugm-3 (FIDAS),5.519,R ugm-3 (Ref.eq)
16/07/2018,19:00:00,10.375,R ugm-3 (FIDAS),4.953,R ugm-3 (Ref.eq)
16/07/2018,20:00:00,8.85,R ugm-3 (FIDAS),4.34,R ugm-3 (Ref.eq)
16/07/2018,21:00:00,16.95,R ugm-3 (FIDAS),7.028,R ugm-3 (Ref.eq)
16/07/2018,22:00:00,10.975,R ugm-3 (FIDAS),5.896,R ugm-3 (Ref.eq)
16/07/2018,23:00:00,8.425,R ugm-3 (FIDAS),3.986,R ugm-3 (Ref.eq)
16/07/2018,24:00:00,6.525,R ugm-3 (FIDAS),3.113,R ugm-3 (Ref.eq)
17/07/2018,1:00:00,6.75,R ugm-3 (FIDAS),3.821,R ugm-3 (Ref.eq)
17/07/2018,2:00:00,6.725,R ugm-3 (FIDAS),4.127,R ugm-3 (Ref.eq)
17/07/2018,3:00:00,6.75,R ugm-3 (FIDAS),3.868,R ugm-3 (Ref.eq)
17/07/2018,4:00:00,5.95,R ugm-3 (FIDAS),3.75,R ugm-3 (Ref.eq)
17/07/2018,5:00:00,6.35,R ugm-3 (FIDAS),3.75,R ugm-3 (Ref.eq)
17/07/2018,6:00:00,7.6,R ugm-3 (FIDAS),4.363,R ugm-3 (Ref.eq)
17/07/2018,7:00:00,7.725,R ugm-3 (FIDAS),4.269,R ugm-3 (Ref.eq)
17/07/2018,8:00:00,9.1,R ugm-3 (FIDAS),4.292,R ugm-3 (Ref.eq)
17/07/2018,9:00:00,11.75,R ugm-3 (FIDAS),4.41,R ugm-3 (Ref.eq)
17/07/2018,10:00:00,8.15,R ugm-3 (FIDAS),3.113,R ugm-3 (Ref.eq)
17/07/2018,11:00:00,7.85,R ugm-3 (FIDAS),2.689,R ugm-3 (Ref.eq)
17/07/2018,12:00:00,8.25,R ugm-3 (FIDAS),2.854,R ugm-3 (Ref.eq)
17/07/2018,13:00:00,9.125,R ugm-3 (FIDAS),2.712,R ugm-3 (Ref.eq)
17/07/2018,14:00:00,8.475,R ugm-3 (FIDAS),2.642,R ugm-3 (Ref.eq)
17/07/2018,15:00:00,11.375,R ugm-3 (FIDAS),4.906,R ugm-3 (Ref.eq)
17/07/2018,16:00:00,8.85,R ugm-3 (FIDAS),2.972,R ugm-3 (Ref.eq)
17/07/2018,17:00:00,10.575,R ugm-3 (FIDAS),3.278,R ugm-3 (Ref.eq)
17/07/2018,18:00:00,9.675,R ugm-3 (FIDAS),3.302,R ugm-3 (Ref.eq)
17/07/2018,19:00:00,9.925,R ugm-3 (FIDAS),3.609,R ugm-3 (Ref.eq)
17/07/2018,20:00:00,10.025,R ugm-3 (FIDAS),3.656,R ugm-3 (Ref.eq)
17/07/2018,21:00:00,9.525,R ugm-3 (FIDAS),3.585,R ugm-3 (Ref.eq)
17/07/2018,22:00:00,9.775,R ugm-3 (FIDAS),3.797,R ugm-3 (Ref.eq)
17/07/2018,23:00:00,8.25,R ugm-3 (FIDAS),3.373,R ugm-3 (Ref.eq)
17/07/2018,24:00:00,9.075,R ugm-3 (FIDAS),3.396,R ugm-3 (Ref.eq)
18/07/2018,1:00:00,8,R ugm-3 (FIDAS),2.854,R ugm-3 (Ref.eq)
18/07/2018,2:00:00,6.975,R ugm-3 (FIDAS),3.113,R ugm-3 (Ref.eq)
18/07/2018,3:00:00,7.975,R ugm-3 (FIDAS),3.491,R ugm-3 (Ref.eq)
18/07/2018,4:00:00,7,R ugm-3 (FIDAS),3.632,R ugm-3 (Ref.eq)
18/07/2018,5:00:00,6.675,R ugm-3 (FIDAS),3.443,R ugm-3 (Ref.eq)
18/07/2018,6:00:00,6.625,R ugm-3 (FIDAS),3.538,R ugm-3 (Ref.eq)
18/07/2018,7:00:00,8.225,R ugm-3 (FIDAS),4.151,R ugm-3 (Ref.eq)
18/07/2018,8:00:00,9.775,R ugm-3 (FIDAS),4.481,R ugm-3 (Ref.eq)
18/07/2018,9:00:00,9.525,R ugm-3 (FIDAS),3.868,R ugm-3 (Ref.eq)
18/07/2018,10:00:00,7.275,R ugm-3 (FIDAS),2.972,R ugm-3 (Ref.eq)
18/07/2018,11:00:00,9.1,R ugm-3 (FIDAS),3.278,R ugm-3 (Ref.eq)
18/07/2018,12:00:00,9.1,R ugm-3 (FIDAS),3.467,R ugm-3 (Ref.eq)
18/07/2018,13:00:00,8.275,R ugm-3 (FIDAS),3.349,R ugm-3 (Ref.eq)
18/07/2018,14:00:00,8.425,R ugm-3 (FIDAS),3.962,R ugm-3 (Ref.eq)
18/07/2018,15:00:00,8.675,R ugm-3 (FIDAS),4.198,R ugm-3 (Ref.eq)
18/07/2018,16:00:00,8.575,R ugm-3 (FIDAS),4.009,R ugm-3 (Ref.eq)
18/07/2018,17:00:00,7.875,R ugm-3 (FIDAS),3.821,R ugm-3 (Ref.eq)
18/07/2018,18:00:00,9.175,R ugm-3 (FIDAS),4.198,R ugm-3 (Ref.eq)
18/07/2018,19:00:00,10.1,R ugm-3 (FIDAS),4.552,R ugm-3 (Ref.eq)
18/07/2018,20:00:00,9.7,R ugm-3 (FIDAS),5.212,R ugm-3 (Ref.eq)
18/07/2018,21:00:00,10.725,R ugm-3 (FIDAS),5.637,R ugm-3 (Ref.eq)
18/07/2018,22:00:00,11.025,R ugm-3 (FIDAS),5.873,R ugm-3 (Ref.eq)
18/07/2018,23:00:00,10.125,R ugm-3 (FIDAS),5.991,R ugm-3 (Ref.eq)
18/07/2018,24:00:00,10.525,R ugm-3 (FIDAS),6.368,R ugm-3 (Ref.eq)
19/07/2018,1:00:00,11.775,R ugm-3 (FIDAS),6.91,R ugm-3 (Ref.eq)
19/07/2018,2:00:00,11.925,R ugm-3 (FIDAS),6.863,R ugm-3 (Ref.eq)
19/07/2018,3:00:00,11.475,R ugm-3 (FIDAS),6.816,R ugm-3 (Ref.eq)
19/07/2018,4:00:00,11.35,R ugm-3 (FIDAS),6.722,R ugm-3 (Ref.eq)
19/07/2018,5:00:00,11.75,R ugm-3 (FIDAS),6.792,R ugm-3 (Ref.eq)
19/07/2018,6:00:00,12.8,R ugm-3 (FIDAS),6.91,R ugm-3 (Ref.eq)
19/07/2018,7:00:00,12.95,R ugm-3 (FIDAS),6.675,R ugm-3 (Ref.eq)
