Date,PM25_weighted_value(ug m-3)
2024-06-16,9.725000000000001
2024-06-17,10.9
2024-06-18,8.25
2024-06-19,9.45
2024-06-20,6.633333333333334
2024-06-21,6.3999999999999995
2024-06-22,6.733333333333333
2024-06-23,11.3
2024-06-24,15.975
2024-06-25,13.525
2024-06-26,10.9
2024-06-27,11.25
2024-06-28,10.274999999999999
2024-06-29,10.775
2024-06-30,7.233333333333333
2024-07-01,10.699999999999998
2024-07-02,11.6
2024-07-03,9.766666666666667
2024-07-04,10.166666666666666
2024-07-05,12.666666666666666
2024-07-06,10.35
2024-07-07,14.6
2024-07-08,10.733333333333334
2024-07-09,11.55
2024-07-10,9.2
2024-07-11,7.8
2024-07-12,6.65
2024-07-13,6.050000000000001
2024-07-14,9.6
2024-07-15,8.133333333333333
2024-07-16,10.333333333333334
2024-07-17,10.55
2024-07-18,7.05
2024-07-19,5.15
2024-07-20,4.25
2024-07-21,4.65
2024-07-22,13.9
2024-07-23,10.1
2024-07-24,13.9
2024-07-25,13.425
2024-07-26,14.333333333333334
2024-07-27,13.2
2024-07-28,7.300000000000001
2024-07-29,7.75
2024-07-30,8.75
2024-07-31,11.733333333333334
