TravelDate,DayOFWeek,Station,EntryTapCount,ExitTapCount,Borough
20200330,Monday,Queensway,9,10,Westminster
20200330,Monday,Royal Oak,268,286,Westminster
20200330,Monday,St James's Park,0,8,Westminster
20200330,Monday,Victoria,5353,5438,Westminster
20200330,Monday,Westbourne Park,483,483,Westminster
20200330,Monday,Westminster,1827,1923,Westminster
20200331,Tuesday,Baker Street,2039,2149,Westminster
20200331,Tuesday,Bayswater,3,5,Westminster
20200331,Tuesday,Bond Street,1166,1126,Westminster
20200331,Tuesday,Charing Cross,1,1,Westminster
20200331,Tuesday,Covent Garden,0,7,Westminster
20200331,Tuesday,Embankment,1010,1067,Westminster
20200331,Tuesday,Green Park,1612,1731,Westminster
20200331,Tuesday,Leicester Square,755,747,Westminster
20200331,Tuesday,Maida Vale,326,350,Westminster
20200331,Tuesday,Marble Arch,633,658,Westminster
20200331,Tuesday,Marylebone,556,532,Westminster
20200331,Tuesday,Oxford Circus,2144,2223,Westminster
20200331,Tuesday,Paddington,1759,2127,Westminster
20200331,Tuesday,Piccadilly Circus,938,790,Westminster
20200331,Tuesday,Pimlico,0,1,Westminster
20200331,Tuesday,Queensway,7,5,Westminster
20200331,Tuesday,Royal Oak,317,310,Westminster
20200331,Tuesday,St James's Park,1,0,Westminster
20200331,Tuesday,Victoria,5079,5353,Westminster
20200331,Tuesday,Westbourne Park,503,479,Westminster
20200331,Tuesday,Westminster,1831,1890,Westminster
20200401,Wednesday,Baker Street,2047,2119,Westminster
20200401,Wednesday,Bayswater,1,0,Westminster
20200401,Wednesday,Bond Street,1149,1131,Westminster
20200401,Wednesday,Charing Cross,1,0,Westminster
20200401,Wednesday,Covent Garden,0,4,Westminster
20200401,Wednesday,Embankment,975,1041,Westminster
20200401,Wednesday,Green Park,1545,1711,Westminster
20200401,Wednesday,Leicester Square,749,762,Westminster
20200401,Wednesday,Maida Vale,329,352,Westminster
20200401,Wednesday,Marble Arch,642,657,Westminster
20200401,Wednesday,Marylebone,533,495,Westminster
20200401,Wednesday,Oxford Circus,2041,2110,Westminster
20200401,Wednesday,Paddington,1742,2156,Westminster
20200401,Wednesday,Piccadilly Circus,869,742,Westminster
20200401,Wednesday,Queensway,2,2,Westminster
20200401,Wednesday,Royal Oak,325,288,Westminster
20200401,Wednesday,St James's Park,0,6,Westminster
20200401,Wednesday,Victoria,4999,5240,Westminster
20200401,Wednesday,Westbourne Park,476,448,Westminster
20200401,Wednesday,Westminster,1856,1906,Westminster
20200402,Thursday,Baker Street,1994,2041,Westminster
20200402,Thursday,Bond Street,1079,1069,Westminster
20200402,Thursday,Covent Garden,0,2,Westminster
20200402,Thursday,Embankment,1005,1070,Westminster
20200402,Thursday,Great Portland Street,0,2,Westminster
20200402,Thursday,Green Park,1545,1540,Westminster
20200402,Thursday,Leicester Square,752,758,Westminster
20200402,Thursday,Maida Vale,332,340,Westminster
20200402,Thursday,Marble Arch,604,726,Westminster
20200402,Thursday,Marylebone,515,513,Westminster
20200402,Thursday,Oxford Circus,1942,2053,Westminster
20200402,Thursday,Paddington,1753,2214,Westminster
20200402,Thursday,Piccadilly Circus,877,731,Westminster
20200402,Thursday,Queensway,11,7,Westminster
20200402,Thursday,Royal Oak,291,274,Westminster
20200402,Thursday,St James's Park,0,2,Westminster
20200402,Thursday,Victoria,4763,4965,Westminster
20200402,Thursday,Westbourne Park,467,466,Westminster
20200402,Thursday,Westminster,1805,1866,Westminster
20200403,Friday,Baker Street,1912,2027,Westminster
20200403,Friday,Bond Street,1079,1101,Westminster
20200403,Friday,Embankment,1020,1077,Westminster
20200403,Friday,Green Park,1530,1637,Westminster
20200403,Friday,Lancaster Gate,0,2,Westminster
20200403,Friday,Leicester Square,772,790,Westminster
20200403,Friday,Maida Vale,330,341,Westminster
20200403,Friday,Marble Arch,653,637,Westminster
20200403,Friday,Marylebone,500,521,Westminster
20200403,Friday,Oxford Circus,1985,1943,Westminster
20200403,Friday,Paddington,1662,2052,Westminster
20200403,Friday,Piccadilly Circus,882,770,Westminster
20200403,Friday,Queensway,2,2,Westminster
20200403,Friday,Royal Oak,257,261,Westminster
20200403,Friday,Victoria,4909,5098,Westminster
20200403,Friday,Westbourne Park,467,457,Westminster
20200403,Friday,Westminster,1713,1785,Westminster
20200404,Saturday,Baker Street,950,950,Westminster
20200404,Saturday,Bond Street,513,564,Westminster
20200404,Saturday,Embankment,418,433,Westminster
20200404,Saturday,Green Park,920,940,Westminster
20200404,Saturday,Leicester Square,529,520,Westminster
20200404,Saturday,Maida Vale,192,208,Westminster
20200404,Saturday,Marble Arch,387,378,Westminster
20200404,Saturday,Marylebone,246,266,Westminster
20200404,Saturday,Oxford Circus,938,940,Westminster
20200404,Saturday,Paddington,1049,1087,Westminster
20200404,Saturday,Piccadilly Circus,510,452,Westminster
20200404,Saturday,Queensway,2,3,Westminster
20200404,Saturday,Royal Oak,146,155,Westminster
20200404,Saturday,St James's Park,1,1,Westminster
20200404,Saturday,Victoria,2472,2569,Westminster
20200404,Saturday,Westbourne Park,322,306,Westminster
20200404,Saturday,Westminster,627,617,Westminster
20200405,Sunday,Baker Street,670,708,Westminster
20200405,Sunday,Bond Street,385,384,Westminster
20200405,Sunday,Charing Cross,5,13,Westminster
20200405,Sunday,Embankment,290,309,Westminster
20200405,Sunday,Green Park,730,794,Westminster
20200405,Sunday,Leicester Square,388,373,Westminster
20200405,Sunday,Maida Vale,140,138,Westminster
20200405,Sunday,Marble Arch,316,297,Westminster
20200405,Sunday,Marylebone,177,167,Westminster
20200405,Sunday,Oxford Circus,714,727,Westminster
20200405,Sunday,Paddington,730,701,Westminster
20200405,Sunday,Piccadilly Circus,370,329,Westminster
20200405,Sunday,Pimlico,0,0,Westminster
20200405,Sunday,Queensway,6,5,Westminster
20200405,Sunday,Royal Oak,96,103,Westminster
20200405,Sunday,St James's Park,0,2,Westminster
20200405,Sunday,Victoria,1947,1963,Westminster
20200405,Sunday,Warwick Avenue,3,0,Westminster
20200405,Sunday,Westbourne Park,228,229,Westminster
20200405,Sunday,Westminster,528,516,Westminster
20200406,Monday,Baker Street,1977,2019,Westminster
20200406,Monday,Bayswater,0,2,Westminster
20200406,Monday,Bond Street,1076,1105,Westminster
20200406,Monday,Embankment,1063,1139,Westminster
20200406,Monday,Great Portland Street,0,1,Westminster
20200406,Monday,Green Park,1520,1571,Westminster
20200406,Monday,Hyde Park Corner,0,1,Westminster
20200406,Monday,Leicester Square,854,820,Westminster
20200406,Monday,Maida Vale,303,322,Westminster
20200406,Monday,Marble Arch,578,588,Westminster
20200406,Monday,Marylebone,527,506,Westminster
20200406,Monday,Oxford Circus,1890,1991,Westminster
20200406,Monday,Paddington,1633,1943,Westminster
20200406,Monday,Piccadilly Circus,829,743,Westminster
20200406,Monday,Queensway,5,3,Westminster
20200406,Monday,Royal Oak,235,241,Westminster
20200406,Monday,Victoria,4775,4958,Westminster
20200406,Monday,Warwick Avenue,0,1,Westminster
20200406,Monday,Westbourne Park,471,485,Westminster
20200406,Monday,Westminster,1767,1906,Westminster
20200407,Tuesday,Baker Street,2037,2064,Westminster
20200407,Tuesday,Bond Street,1035,1038,Westminster
20200407,Tuesday,Embankment,1069,1143,Westminster
20200407,Tuesday,Green Park,1483,1587,Westminster
20200407,Tuesday,Leicester Square,731,743,Westminster
20200407,Tuesday,Maida Vale,315,330,Westminster
20200407,Tuesday,Marble Arch,635,644,Westminster
20200407,Tuesday,Marylebone,495,470,Westminster
20200407,Tuesday,Oxford Circus,1938,1954,Westminster
20200407,Tuesday,Paddington,1476,1826,Westminster
20200407,Tuesday,Piccadilly Circus,833,736,Westminster
20200407,Tuesday,Queensway,7,5,Westminster
20200407,Tuesday,Royal Oak,273,248,Westminster
20200407,Tuesday,St James's Park,0,1,Westminster
20200407,Tuesday,Victoria,4615,4664,Westminster
20200407,Tuesday,Westbourne Park,479,481,Westminster
20200407,Tuesday,Westminster,1796,1811,Westminster
20200408,Wednesday,Baker Street,1966,2013,Westminster
20200408,Wednesday,Bayswater,0,2,Westminster
20200408,Wednesday,Bond Street,1020,1024,Westminster
20200408,Wednesday,Charing Cross,0,2,Westminster
20200408,Wednesday,Embankment,1036,1092,Westminster
20200408,Wednesday,Green Park,1598,1685,Westminster
20200408,Wednesday,Lancaster Gate,0,1,Westminster
20200408,Wednesday,Leicester Square,744,759,Westminster
20200408,Wednesday,Maida Vale,292,311,Westminster
20200408,Wednesday,Marble Arch,592,582,Westminster
20200408,Wednesday,Marylebone,510,513,Westminster
20200408,Wednesday,Oxford Circus,1851,1957,Westminster
20200408,Wednesday,Paddington,1363,1757,Westminster
20200408,Wednesday,Piccadilly Circus,864,692,Westminster
20200408,Wednesday,Queensway,1,1,Westminster
20200408,Wednesday,Royal Oak,226,236,Westminster
20200408,Wednesday,St James's Park,0,1,Westminster
20200408,Wednesday,Victoria,4382,4470,Westminster
20200408,Wednesday,Westbourne Park,458,428,Westminster
20200408,Wednesday,Westminster,1722,1780,Westminster
20200409,Thursday,Baker Street,1942,1967,Westminster
20200409,Thursday,Bond Street,964,1032,Westminster
20200409,Thursday,Embankment,1074,1048,Westminster
20200409,Thursday,Great Portland Street,0,1,Westminster
20200409,Thursday,Green Park,1668,1637,Westminster
20200409,Thursday,Leicester Square,704,753,Westminster
20200409,Thursday,Maida Vale,290,311,Westminster
20200409,Thursday,Marble Arch,600,618,Westminster
20200409,Thursday,Marylebone,461,481,Westminster
20200409,Thursday,Oxford Circus,1909,1916,Westminster
20200409,Thursday,Paddington,1455,1859,Westminster
20200409,Thursday,Piccadilly Circus,780,688,Westminster
20200409,Thursday,Queensway,3,1,Westminster
20200409,Thursday,Royal Oak,251,239,Westminster
20200409,Thursday,Temple,0,1,Westminster
20200409,Thursday,Victoria,4338,4542,Westminster
20200409,Thursday,Westbourne Park,474,462,Westminster
20200409,Thursday,Westminster,1622,1691,Westminster
20200410,Friday,Baker Street,964,1043,Westminster
20200410,Friday,Bayswater,1,3,Westminster
20200410,Friday,Bond Street,521,552,Westminster
20200410,Friday,Charing Cross,0,1,Westminster
20200410,Friday,Covent Garden,0,1,Westminster
20200410,Friday,Embankment,392,400,Westminster
20200410,Friday,Great Portland Street,1,0,Westminster
20200410,Friday,Green Park,881,944,Westminster
20200410,Friday,Leicester Square,418,429,Westminster
20200410,Friday,Maida Vale,169,186,Westminster
20200410,Friday,Marble Arch,313,320,Westminster
20200410,Friday,Marylebone,254,268,Westminster
20200410,Friday,Oxford Circus,883,885,Westminster
20200410,Friday,Paddington,917,1096,Westminster
20200410,Friday,Piccadilly Circus,452,419,Westminster
20200410,Friday,Queensway,1,0,Westminster
20200410,Friday,Royal Oak,164,153,Westminster
20200410,Friday,Victoria,2318,2279,Westminster
20200410,Friday,Westbourne Park,340,341,Westminster
20200410,Friday,Westminster,721,710,Westminster
20200411,Saturday,Baker Street,897,961,Westminster
20200411,Saturday,Bayswater,6,7,Westminster
20200411,Saturday,Bond Street,437,479,Westminster
20200411,Saturday,Embankment,402,394,Westminster
20200411,Saturday,Green Park,787,802,Westminster
20200411,Saturday,Leicester Square,368,375,Westminster
20200411,Saturday,Maida Vale,155,185,Westminster
20200411,Saturday,Marble Arch,313,337,Westminster
20200411,Saturday,Marylebone,202,202,Westminster
20200411,Saturday,Oxford Circus,736,770,Westminster
20200411,Saturday,Paddington,899,956,Westminster
20200411,Saturday,Piccadilly Circus,475,401,Westminster
20200411,Saturday,Royal Oak,145,139,Westminster
20200411,Saturday,Victoria,2165,2249,Westminster
20200411,Saturday,Westbourne Park,280,253,Westminster
20200411,Saturday,Westminster,582,591,Westminster
20200412,Sunday,Baker Street,692,686,Westminster
20200412,Sunday,Bayswater,2,2,Westminster
20200412,Sunday,Bond Street,242,285,Westminster
20200412,Sunday,Embankment,270,295,Westminster
20200412,Sunday,Green Park,618,676,Westminster
20200412,Sunday,Leicester Square,286,276,Westminster
20200412,Sunday,Maida Vale,119,119,Westminster
20200412,Sunday,Marble Arch,221,213,Westminster
20200412,Sunday,Marylebone,175,177,Westminster
20200412,Sunday,Oxford Circus,497,540,Westminster
20200412,Sunday,Paddington,634,606,Westminster
20200412,Sunday,Piccadilly Circus,325,262,Westminster
20200412,Sunday,Royal Oak,97,94,Westminster
20200412,Sunday,Victoria,1556,1461,Westminster
20200412,Sunday,Westbourne Park,210,199,Westminster
20200412,Sunday,Westminster,511,500,Westminster
20200413,Monday,Baker Street,915,917,Westminster
20200413,Monday,Bayswater,5,5,Westminster
20200413,Monday,Bond Street,417,437,Westminster
20200413,Monday,Embankment,348,371,Westminster
20200413,Monday,Green Park,798,843,Westminster
20200413,Monday,Leicester Square,406,401,Westminster
20200413,Monday,Maida Vale,179,207,Westminster
20200413,Monday,Marble Arch,292,283,Westminster
20200413,Monday,Marylebone,279,244,Westminster
20200413,Monday,Oxford Circus,785,824,Westminster
20200413,Monday,Paddington,857,945,Westminster
20200413,Monday,Piccadilly Circus,432,402,Westminster
20200413,Monday,Queensway,1,1,Westminster
20200413,Monday,Royal Oak,123,140,Westminster
20200413,Monday,St James's Park,0,1,Westminster
20200413,Monday,Victoria,1999,2164,Westminster
20200413,Monday,Westbourne Park,275,262,Westminster
20200413,Monday,Westminster,613,660,Westminster
20200414,Tuesday,Baker Street,2015,2083,Westminster
20200414,Tuesday,Bond Street,1058,1094,Westminster
20200414,Tuesday,Embankment,991,1024,Westminster
20200414,Tuesday,Green Park,1631,1725,Westminster
20200414,Tuesday,Leicester Square,819,821,Westminster
20200414,Tuesday,Maida Vale,309,323,Westminster
20200414,Tuesday,Marble Arch,590,597,Westminster
20200414,Tuesday,Marylebone,417,483,Westminster
20200414,Tuesday,Oxford Circus,1840,1911,Westminster
20200414,Tuesday,Paddington,1700,2097,Westminster
20200414,Tuesday,Piccadilly Circus,855,715,Westminster
20200414,Tuesday,Queensway,2,0,Westminster
20200414,Tuesday,Royal Oak,234,241,Westminster
20200414,Tuesday,St James's Park,0,1,Westminster
20200414,Tuesday,Victoria,4550,4755,Westminster
20200414,Tuesday,Westbourne Park,496,464,Westminster
20200414,Tuesday,Westminster,1735,1853,Westminster
20200415,Wednesday,Baker Street,2040,2064,Westminster
20200415,Wednesday,Bond Street,1020,1029,Westminster
20200415,Wednesday,Embankment,1027,1075,Westminster
20200415,Wednesday,Green Park,1507,1669,Westminster
20200415,Wednesday,Leicester Square,789,818,Westminster
20200415,Wednesday,Maida Vale,307,336,Westminster
20200415,Wednesday,Marble Arch,622,640,Westminster
20200415,Wednesday,Marylebone,455,463,Westminster
20200415,Wednesday,Oxford Circus,1927,1927,Westminster
20200415,Wednesday,Paddington,1722,2138,Westminster
20200415,Wednesday,Piccadilly Circus,797,707,Westminster
20200415,Wednesday,Royal Oak,225,245,Westminster
20200415,Wednesday,Victoria,4674,4811,Westminster
20200415,Wednesday,Westbourne Park,479,459,Westminster
20200415,Wednesday,Westminster,1790,1846,Westminster
20200416,Thursday,Baker Street,1992,2097,Westminster
20200416,Thursday,Bayswater,1,0,Westminster
20200416,Thursday,Bond Street,985,995,Westminster
20200416,Thursday,Embankment,1048,1076,Westminster
20200416,Thursday,Green Park,1626,1690,Westminster
20200416,Thursday,Leicester Square,713,753,Westminster
20200416,Thursday,Maida Vale,322,361,Westminster
20200416,Thursday,Marble Arch,593,611,Westminster
20200416,Thursday,Marylebone,479,471,Westminster
20200416,Thursday,Oxford Circus,1833,1863,Westminster
20200416,Thursday,Paddington,1671,1969,Westminster
20200416,Thursday,Piccadilly Circus,380,259,Westminster
20200416,Thursday,Royal Oak,240,240,Westminster
20200416,Thursday,St James's Park,1,0,Westminster
20200416,Thursday,Temple,0,1,Westminster
20200416,Thursday,Victoria,4619,4768,Westminster
20200416,Thursday,Westbourne Park,447,434,Westminster
20200416,Thursday,Westminster,1778,1822,Westminster
20200417,Friday,Baker Street,1906,2042,Westminster
20200417,Friday,Bayswater,1,1,Westminster
20200417,Friday,Bond Street,1018,1046,Westminster
20200417,Friday,Embankment,1037,1065,Westminster
20200417,Friday,Green Park,1612,1676,Westminster
20200417,Friday,Leicester Square,832,804,Westminster
20200417,Friday,Maida Vale,302,339,Westminster
20200417,Friday,Marble Arch,653,684,Westminster
20200417,Friday,Marylebone,504,495,Westminster
20200417,Friday,Oxford Circus,1923,1939,Westminster
20200417,Friday,Paddington,1624,1968,Westminster
20200417,Friday,Piccadilly Circus,731,690,Westminster
20200417,Friday,Royal Oak,231,237,Westminster
20200417,Friday,Victoria,4675,4923,Westminster
20200417,Friday,Westbourne Park,477,476,Westminster
20200417,Friday,Westminster,1758,1818,Westminster
20200418,Saturday,Baker Street,956,915,Westminster
20200418,Saturday,Bond Street,442,483,Westminster
20200418,Saturday,Embankment,445,458,Westminster
20200418,Saturday,Green Park,865,925,Westminster
20200418,Saturday,Leicester Square,447,429,Westminster
20200418,Saturday,Maida Vale,197,227,Westminster
20200418,Saturday,Marble Arch,358,369,Westminster
20200418,Saturday,Marylebone,202,227,Westminster
20200418,Saturday,Oxford Circus,808,858,Westminster
20200418,Saturday,Paddington,906,929,Westminster
20200418,Saturday,Piccadilly Circus,437,378,Westminster
20200418,Saturday,Royal Oak,140,129,Westminster
20200418,Saturday,Victoria,2187,2203,Westminster
20200418,Saturday,Westbourne Park,305,296,Westminster
20200418,Saturday,Westminster,704,702,Westminster
20200419,Sunday,Baker Street,803,797,Westminster
20200419,Sunday,Bond Street,332,326,Westminster
20200419,Sunday,Charing Cross,0,1,Westminster
20200419,Sunday,Embankment,309,292,Westminster
20200419,Sunday,Green Park,695,744,Westminster
20200419,Sunday,Leicester Square,366,341,Westminster
20200419,Sunday,Maida Vale,119,136,Westminster
20200419,Sunday,Marble Arch,299,281,Westminster
20200419,Sunday,Marylebone,176,148,Westminster
20200419,Sunday,Oxford Circus,623,667,Westminster
20200419,Sunday,Paddington,713,721,Westminster
20200419,Sunday,Piccadilly Circus,298,295,Westminster
20200419,Sunday,Queensway,1,1,Westminster
20200419,Sunday,Royal Oak,117,100,Westminster
20200419,Sunday,Victoria,1417,1423,Westminster
20200419,Sunday,Westbourne Park,206,232,Westminster
20200419,Sunday,Westminster,622,577,Westminster
20200420,Monday,Baker Street,1889,2010,Westminster
20200420,Monday,Bayswater,5,7,Westminster
20200420,Monday,Bond Street,1053,1126,Westminster
20200420,Monday,Embankment,1018,1064,Westminster
20200420,Monday,Green Park,1686,1770,Westminster
20200420,Monday,Leicester Square,754,769,Westminster
20200420,Monday,Maida Vale,322,326,Westminster
20200420,Monday,Marble Arch,611,657,Westminster
20200420,Monday,Marylebone,493,480,Westminster
20200420,Monday,Oxford Circus,1891,1959,Westminster
20200420,Monday,Paddington,1649,1937,Westminster
20200420,Monday,Piccadilly Circus,759,684,Westminster
20200420,Monday,Royal Oak,315,300,Westminster
20200420,Monday,Victoria,4624,4813,Westminster
20200420,Monday,Westbourne Park,492,491,Westminster
20200420,Monday,Westminster,1840,1895,Westminster
20200421,Tuesday,Baker Street,2087,2062,Westminster
20200421,Tuesday,Bayswater,0,1,Westminster
20200421,Tuesday,Bond Street,1031,1107,Westminster
20200421,Tuesday,Charing Cross,0,1,Westminster
20200421,Tuesday,Embankment,1099,1126,Westminster
20200421,Tuesday,Green Park,1704,1815,Westminster
20200421,Tuesday,Leicester Square,773,803,Westminster
20200421,Tuesday,Maida Vale,316,341,Westminster
20200421,Tuesday,Marble Arch,666,656,Westminster
20200421,Tuesday,Marylebone,473,444,Westminster
20200421,Tuesday,Oxford Circus,1991,2035,Westminster
20200421,Tuesday,Paddington,1593,1853,Westminster
20200421,Tuesday,Piccadilly Circus,745,664,Westminster
20200421,Tuesday,Queensway,1,0,Westminster
20200421,Tuesday,Royal Oak,296,293,Westminster
20200421,Tuesday,St James's Park,0,4,Westminster
20200421,Tuesday,Victoria,4653,4753,Westminster
20200421,Tuesday,Westbourne Park,504,500,Westminster
20200421,Tuesday,Westminster,1878,1948,Westminster
20200422,Wednesday,Baker Street,1955,2042,Westminster
20200422,Wednesday,Bayswater,2,2,Westminster
20200422,Wednesday,Bond Street,1065,1126,Westminster
20200422,Wednesday,Embankment,1022,1086,Westminster
20200422,Wednesday,Green Park,1715,1743,Westminster
20200422,Wednesday,Leicester Square,772,762,Westminster
20200422,Wednesday,Maida Vale,318,331,Westminster
20200422,Wednesday,Marble Arch,735,767,Westminster
20200422,Wednesday,Marylebone,458,449,Westminster
20200422,Wednesday,Oxford Circus,1952,2030,Westminster
20200422,Wednesday,Paddington,1531,1879,Westminster
20200422,Wednesday,Piccadilly Circus,788,707,Westminster
20200422,Wednesday,Royal Oak,251,244,Westminster
20200422,Wednesday,Victoria,4651,4866,Westminster
20200422,Wednesday,Westbourne Park,517,501,Westminster
20200422,Wednesday,Westminster,1939,1946,Westminster
20200423,Thursday,Baker Street,1904,2069,Westminster
20200423,Thursday,Bayswater,0,1,Westminster
20200423,Thursday,Bond Street,1049,1096,Westminster
20200423,Thursday,Embankment,1083,1124,Westminster
20200423,Thursday,Green Park,1697,1862,Westminster
20200423,Thursday,Leicester Square,828,825,Westminster
20200423,Thursday,Maida Vale,287,311,Westminster
20200423,Thursday,Marble Arch,711,735,Westminster
20200423,Thursday,Marylebone,443,427,Westminster
20200423,Thursday,Oxford Circus,1986,2042,Westminster
20200423,Thursday,Paddington,1608,1912,Westminster
20200423,Thursday,Piccadilly Circus,758,702,Westminster
20200423,Thursday,Queensway,2,2,Westminster
20200423,Thursday,Royal Oak,344,288,Westminster
20200423,Thursday,Victoria,4613,4819,Westminster
20200423,Thursday,Westbourne Park,504,495,Westminster
20200423,Thursday,Westminster,1848,1909,Westminster
20200424,Friday,Baker Street,1904,2007,Westminster
20200424,Friday,Bayswater,2,1,Westminster
20200424,Friday,Bond Street,1104,1158,Westminster
20200424,Friday,Charing Cross,0,3,Westminster
20200424,Friday,Embankment,995,1029,Westminster
20200424,Friday,Green Park,1720,1840,Westminster
20200424,Friday,Leicester Square,832,817,Westminster
20200424,Friday,Maida Vale,287,316,Westminster
20200424,Friday,Marble Arch,714,774,Westminster
20200424,Friday,Marylebone,504,483,Westminster
20200424,Friday,Oxford Circus,2060,2094,Westminster
20200424,Friday,Paddington,1630,1917,Westminster
20200424,Friday,Piccadilly Circus,715,676,Westminster
20200424,Friday,Royal Oak,321,312,Westminster
20200424,Friday,Victoria,4649,4759,Westminster
20200424,Friday,Westbourne Park,525,494,Westminster
20200424,Friday,Westminster,1720,1775,Westminster
20200425,Saturday,Baker Street,1062,1068,Westminster
20200425,Saturday,Bayswater,1,2,Westminster
20200425,Saturday,Bond Street,427,453,Westminster
20200425,Saturday,Embankment,449,450,Westminster
20200425,Saturday,Green Park,974,1005,Westminster
20200425,Saturday,Leicester Square,477,448,Westminster
20200425,Saturday,Maida Vale,187,182,Westminster
20200425,Saturday,Marble Arch,388,408,Westminster
20200425,Saturday,Marylebone,222,211,Westminster
20200425,Saturday,Oxford Circus,841,943,Westminster
20200425,Saturday,Paddington,1005,1076,Westminster
20200425,Saturday,Piccadilly Circus,411,393,Westminster
20200425,Saturday,Royal Oak,152,170,Westminster
20200425,Saturday,Victoria,2138,2207,Westminster
20200425,Saturday,Westbourne Park,310,292,Westminster
20200425,Saturday,Westminster,687,702,Westminster
20200426,Sunday,Baker Street,859,846,Westminster
20200426,Sunday,Bayswater,1,0,Westminster
20200426,Sunday,Bond Street,284,338,Westminster
20200426,Sunday,Embankment,235,264,Westminster
20200426,Sunday,Green Park,771,810,Westminster
20200426,Sunday,Leicester Square,377,331,Westminster
20200426,Sunday,Maida Vale,121,139,Westminster
20200426,Sunday,Marble Arch,300,273,Westminster
20200426,Sunday,Marylebone,152,142,Westminster
20200426,Sunday,Oxford Circus,593,648,Westminster
20200426,Sunday,Paddington,808,763,Westminster
20200426,Sunday,Piccadilly Circus,289,269,Westminster
20200426,Sunday,Pimlico,0,1,Westminster
20200426,Sunday,Queensway,1,4,Westminster
20200426,Sunday,Royal Oak,148,152,Westminster
20200426,Sunday,Victoria,1574,1574,Westminster
20200426,Sunday,Westbourne Park,233,235,Westminster
20200426,Sunday,Westminster,618,566,Westminster
20200427,Monday,Baker Street,2177,2265,Westminster
20200427,Monday,Bond Street,1381,1405,Westminster
20200427,Monday,Charing Cross,0,1,Westminster
20200427,Monday,Embankment,1116,1180,Westminster
20200427,Monday,Great Portland Street,1,0,Westminster
20200427,Monday,Green Park,1812,1908,Westminster
20200427,Monday,Leicester Square,785,851,Westminster
20200427,Monday,Maida Vale,327,337,Westminster
20200427,Monday,Marble Arch,748,805,Westminster
20200427,Monday,Marylebone,495,483,Westminster
20200427,Monday,Oxford Circus,1974,2113,Westminster
20200427,Monday,Paddington,1702,1947,Westminster
20200427,Monday,Piccadilly Circus,669,637,Westminster
20200427,Monday,Queensway,1,1,Westminster
20200427,Monday,Royal Oak,330,316,Westminster
20200427,Monday,Victoria,4709,5060,Westminster
20200427,Monday,Westbourne Park,471,463,Westminster
20200427,Monday,Westminster,1939,2043,Westminster
20200428,Tuesday,Baker Street,2048,2128,Westminster
20200428,Tuesday,Bond Street,1301,1374,Westminster
20200428,Tuesday,Charing Cross,0,0,Westminster
20200428,Tuesday,Embankment,1191,1236,Westminster
20200428,Tuesday,Green Park,1802,1924,Westminster
20200428,Tuesday,Leicester Square,833,835,Westminster
20200428,Tuesday,Maida Vale,313,338,Westminster
20200428,Tuesday,Marble Arch,786,790,Westminster
20200428,Tuesday,Marylebone,515,508,Westminster
20200428,Tuesday,Oxford Circus,2043,2172,Westminster
20200428,Tuesday,Paddington,1684,1993,Westminster
20200428,Tuesday,Piccadilly Circus,698,641,Westminster
20200428,Tuesday,Royal Oak,312,303,Westminster
20200428,Tuesday,Victoria,4848,5070,Westminster
20200428,Tuesday,Westbourne Park,455,459,Westminster
20200428,Tuesday,Westminster,2050,2163,Westminster
20200429,Wednesday,Baker Street,2143,2130,Westminster
20200429,Wednesday,Bond Street,1453,1518,Westminster
20200429,Wednesday,Charing Cross,2,0,Westminster
20200429,Wednesday,Embankment,1213,1256,Westminster
20200429,Wednesday,Green Park,1818,1934,Westminster
20200429,Wednesday,Leicester Square,877,884,Westminster
20200429,Wednesday,Maida Vale,350,360,Westminster
20200429,Wednesday,Marble Arch,761,781,Westminster
20200429,Wednesday,Marylebone,456,473,Westminster
20200429,Wednesday,Oxford Circus,2104,2195,Westminster
20200429,Wednesday,Paddington,1685,2010,Westminster
20200429,Wednesday,Piccadilly Circus,693,639,Westminster
20200429,Wednesday,Royal Oak,256,255,Westminster
20200429,Wednesday,Victoria,4926,5114,Westminster
20200429,Wednesday,Westbourne Park,457,478,Westminster
20200429,Wednesday,Westminster,2091,2118,Westminster
20200430,Thursday,Baker Street,2170,2056,Westminster
20200430,Thursday,Bond Street,1380,1482,Westminster
20200430,Thursday,Charing Cross,1,0,Westminster
20200430,Thursday,Embankment,1180,1234,Westminster
20200430,Thursday,Green Park,1854,2032,Westminster
20200430,Thursday,Leicester Square,854,856,Westminster
20200430,Thursday,Maida Vale,352,376,Westminster
20200430,Thursday,Marble Arch,815,813,Westminster
20200430,Thursday,Marylebone,473,492,Westminster
20200430,Thursday,Oxford Circus,2123,2172,Westminster
20200430,Thursday,Paddington,1788,2111,Westminster
20200430,Thursday,Piccadilly Circus,690,667,Westminster
20200430,Thursday,Queensway,0,3,Westminster
20200430,Thursday,Royal Oak,322,321,Westminster
20200430,Thursday,Victoria,4929,5168,Westminster
20200430,Thursday,Westbourne Park,501,465,Westminster
20200430,Thursday,Westminster,2078,2074,Westminster
20200501,Friday,Baker Street,2177,2201,Westminster
20200501,Friday,Bond Street,1416,1418,Westminster
20200501,Friday,Charing Cross,1,1,Westminster
20200501,Friday,Embankment,1154,1166,Westminster
20200501,Friday,Green Park,1864,1928,Westminster
20200501,Friday,Hyde Park Corner,2,1,Westminster
