TravelDate,DayOfWeek,Station,EntryTapCount,ExitTapCount
20240510,Friday,Elm Park,4233,4256
20240510,Friday,Elverson Road,1332,982
20240510,Friday,Embankment,26752,26390
20240510,Friday,Emerson Park,361,252
20240510,Friday,Enfield Town,3936,3617
20240510,Friday,Epping,4435,4272
20240510,Friday,Euston,41686,47017
20240510,Friday,Euston NR,9311,11399
20240510,Friday,Euston Square,15025,16850
20240510,Friday,Fairlop,1454,1412
20240510,Friday,Farringdon,56283,55259
20240510,Friday,Finchley Central,6891,6957
20240510,Friday,Finchley Road,12010,11145
20240510,Friday,Finchley Road & Frognal,3139,3138
20240510,Friday,Finsbury Park,28590,26272
20240510,Friday,Forest Gate,9238,8621
20240510,Friday,Forest Hill,6261,5551
20240510,Friday,Fulham Broadway,11212,10942
20240510,Friday,Gallions Reach,2186,1978
20240510,Friday,Gants Hill,7700,7388
20240510,Friday,Gidea Park,4408,4052
20240510,Friday,Gloucester Road,19351,18229
20240510,Friday,Golders Green,10081,9931
20240510,Friday,Goldhawk Road,3044,2823
20240510,Friday,Goodge Street,6984,7550
20240510,Friday,Goodmayes,6993,6621
20240510,Friday,Gospel Oak,4945,4698
20240510,Friday,Grange Hill,536,501
20240510,Friday,Great Portland Street,8572,8530
20240510,Friday,Green Park,46220,54607
20240510,Friday,Greenford,5044,4950
20240510,Friday,Greenwich,5026,4419
20240510,Friday,Gunnersbury,5141,5500
20240510,Friday,Hackney Central,8951,9313
20240510,Friday,Hackney Downs,3767,3730
20240510,Friday,Hackney Wick,6522,7371
20240510,Friday,Haggerston,4992,5043
20240510,Friday,Hainault,4787,4601
20240510,Friday,Hammersmith C&H,14918,14425
20240510,Friday,Hammersmith D&P,33863,33895
20240510,Friday,Hampstead,6444,7628
20240510,Friday,Hampstead Heath,7011,7138
20240510,Friday,Hanger Lane,3879,3686
20240510,Friday,Hanwell,2709,2102
20240510,Friday,Harlesden,4268,4115
20240510,Friday,Harold Wood,5444,5161
20240510,Friday,Harringay Green Lanes,2346,2309
20240510,Friday,Harrow & Wealdstone,6664,5838
20240510,Friday,Harrow-on-the-Hill,13093,13807
20240510,Friday,Hatch End,1031,1077
20240510,Friday,Hatton Cross,4997,5107
20240510,Friday,Hayes & Harlington,11624,10904
20240510,Friday,Headstone Lane,826,703
20240510,Friday,Heathrow T2&3 TfL Rail/HEx,8619,8223
20240510,Friday,Heathrow T4 TfL Rail/HEx,2588,2404
20240510,Friday,Heathrow T5 TfL Rail/HEx,4341,4657
20240510,Friday,Heathrow Terminal 4,2827,2507
20240510,Friday,Heathrow Terminal 5,6948,5825
20240510,Friday,Heathrow Terminals 2&3,10762,8267
20240510,Friday,Hendon Central,7522,7403
20240510,Friday,Heron Quays,5145,5714
20240510,Friday,High Barnet,5714,5463
20240510,Friday,High Street Kensington,15559,14777
20240510,Friday,Highams Park,4285,4102
20240510,Friday,Highbury & Islington,23586,24338
20240510,Friday,Highgate,6672,6512
20240510,Friday,Hillingdon,2411,2232
20240510,Friday,Holborn,27256,29108
20240510,Friday,Holland Park,5073,5320
20240510,Friday,Holloway Road,7313,7021
20240510,Friday,Homerton,7144,6554
20240510,Friday,Honor Oak Park,3667,3398
20240510,Friday,Hornchurch,2606,2637
20240510,Friday,Hounslow Central,5020,5031
20240510,Friday,Hounslow East,5407,5892
20240510,Friday,Hounslow West,4587,4600
20240510,Friday,Hoxton,5385,5650
20240510,Friday,Hyde Park Corner,7973,8427
20240510,Friday,Ickenham,1514,1460
20240510,Friday,Ilford,15289,15212
20240510,Friday,Imperial Wharf,4628,4359
20240510,Friday,Island Gardens,2876,2069
20240510,Friday,Iver,340,304
20240510,Friday,Kennington,7721,7366
20240510,Friday,Kensal Green,3059,2888
20240510,Friday,Kensal Rise,4300,4119
20240510,Friday,Kensington Olympia,3942,3760
20240510,Friday,Kentish Town,1752,1348
20240510,Friday,Kentish Town West,3359,3261
20240510,Friday,Kenton,2649,2619
20240510,Friday,Kew Gardens,5372,5315
20240510,Friday,Kilburn,8816,8655
20240510,Friday,Kilburn High Road,1298,1246
20240510,Friday,Kilburn Park,4148,3881
20240510,Friday,King George V,1762,1542
20240510,Friday,Kings Cross St Pancras,109599,116522
20240510,Friday,Kingsbury,5973,5911
20240510,Friday,Knightsbridge,22883,20181
20240510,Friday,Ladbroke Grove,11403,11117
20240510,Friday,Lambeth North,4568,4207
20240510,Friday,Lancaster Gate,6141,5677
20240510,Friday,Langdon Park,2960,2422
20240510,Friday,Langley Berks,781,758
20240510,Friday,Latimer Road,3341,3202
20240510,Friday,Leicester Square,45346,39425
20240510,Friday,Lewisham DLR,7178,6133
20240510,Friday,Leyton,13006,12380
20240510,Friday,Leyton Midland Road,2564,2492
20240510,Friday,Leytonstone,11174,11058
20240510,Friday,Leytonstone High Road,1893,1897
20240510,Friday,Limehouse DLR,7826,6808
20240510,Friday,Liverpool St NR,28531,27604
20240510,Friday,Liverpool Street,80047,80975
20240510,Friday,London Bridge,82927,79792
20240510,Friday,London City Airport,3260,4092
20240510,Friday,London Fields,2546,3052
20240510,Friday,Loughton,4456,4459
20240510,Friday,Maida Vale,4233,4076
20240510,Friday,Maidenhead,1782,1752
20240510,Friday,Manor House,9584,9329
20240510,Friday,Manor Park,6456,5972
20240510,Friday,Mansion House,7408,7545
20240510,Friday,Marble Arch,15655,15179
20240510,Friday,Maryland,6404,5601
20240510,Friday,Marylebone,10017,11336
20240510,Friday,Mile End,15810,15267
20240510,Friday,Mill Hill East,2234,1993
20240510,Friday,Monument,13503,12375
20240510,Friday,Moor Park,1396,1337
20240510,Friday,Moorgate,29419,33129
20240510,Friday,Morden,14046,13481
20240510,Friday,Mornington Crescent,4182,3521
20240510,Friday,Mudchute,2017,1649
20240510,Friday,Neasden,4307,3927
20240510,Friday,New Cross,4153,4213
20240510,Friday,New Cross Gate,6764,7245
20240510,Friday,Newbury Park,5404,4920
20240510,Friday,Nine Elms,5973,5382
20240510,Friday,North Acton,8950,9063
20240510,Friday,North Ealing,1077,1039
20240510,Friday,North Greenwich,38279,41014
20240510,Friday,North Harrow,2402,2222
20240510,Friday,North Wembley,2147,2067
20240510,Friday,Northfields,3953,3927
20240510,Friday,Northolt,6647,6283
20240510,Friday,Northwick Park,4834,4714
20240510,Friday,Northwood,3809,3647
20240510,Friday,Northwood Hills,2582,2486
20240510,Friday,Norwood Junction,6016,5326
20240510,Friday,Notting Hill Gate,19169,21909
20240510,Friday,Oakwood,3827,3946
20240510,Friday,Old Street,21986,22540
20240510,Friday,Osterley,2664,2603
20240510,Friday,Oval,10643,10117
20240510,Friday,Oxford Circus,69557,78208
20240510,Friday,Paddington,41706,43784
20240510,Friday,Paddington EL,30457,31680
20240510,Friday,Park Royal,2712,2835
20240510,Friday,Parsons Green,8881,8775
20240510,Friday,Peckham Rye,8780,9508
20240510,Friday,Penge West,970,847
20240510,Friday,Perivale,2606,2607
20240510,Friday,Piccadilly Circus,41717,39264
20240510,Friday,Pimlico,11414,10983
20240510,Friday,Pinner,3629,3584
20240510,Friday,Plaistow,7915,7403
20240510,Friday,Pontoon Dock DLR,3541,3226
20240510,Friday,Poplar,1353,1355
20240510,Friday,Preston Road,3988,3873
20240510,Friday,Prince Regent,1809,1624
20240510,Friday,Pudding Mill Lane,2910,2619
20240510,Friday,Putney Bridge,7182,7855
20240510,Friday,Queens Park,6989,6557
20240510,Friday,Queens Rd Peckham,4632,4093
20240510,Friday,Queensbury,4914,4840
20240510,Friday,Queensway,10432,10633
20240510,Friday,Ravenscourt Park,4665,4533
20240510,Friday,Rayners Lane,5525,5333
20240510,Friday,Reading,1449,1523
20240510,Friday,Rectory Road,2014,1792
20240510,Friday,Redbridge,3281,3015
20240510,Friday,Regents Park,3717,4651
20240510,Friday,Richmond,16582,16010
20240510,Friday,Rickmansworth,3300,3191
20240510,Friday,Roding Valley,268,263
20240510,Friday,Romford,14990,15792
20240510,Friday,Rotherhithe,2816,2608
20240510,Friday,Royal Albert,1730,1692
20240510,Friday,Royal Oak,3585,3403
20240510,Friday,Royal Victoria,2928,2462
20240510,Friday,Ruislip,2585,2588
20240510,Friday,Ruislip Gardens,1264,1149
20240510,Friday,Ruislip Manor,2432,2414
20240510,Friday,Russell Square,12313,13103
20240510,Friday,Seven Kings,6225,5548
20240510,Friday,Seven Sisters,20488,20098
20240510,Friday,Shadwell DLR,6800,6672
20240510,Friday,Shadwell LO,6277,6364
20240510,Friday,Shenfield,3320,3446
20240510,Friday,Shepherds Bush,19352,18592
20240510,Friday,Shepherds Bush LO,9802,9559
20240510,Friday,Shepherds Bush Market,6011,5351
20240510,Friday,Shoreditch High Street,10159,11548
20240510,Friday,Silver Street,3595,3219
20240510,Friday,Sloane Square,21210,21083
20240510,Friday,Slough,2733,2689
20240510,Friday,Snaresbrook,3005,2796
20240510,Friday,South Acton,1089,1060
20240510,Friday,South Ealing,3622,3563
20240510,Friday,South Hampstead,685,580
20240510,Friday,South Harrow,3511,3240
20240510,Friday,South Kensington,40942,43150
20240510,Friday,South Kenton,1231,1081
20240510,Friday,South Quay,4709,4267
20240510,Friday,South Ruislip,2186,2137
20240510,Friday,South Tottenham,2355,2503
20240510,Friday,South Wimbledon,5931,5840
20240510,Friday,South Woodford,6277,6363
20240510,Friday,Southall,10413,9877
20240510,Friday,Southbury,1646,1852
20240510,Friday,Southfields,8138,7385
20240510,Friday,Southgate,6420,6665
20240510,Friday,Southwark,13130,15817
20240510,Friday,St James Street,2553,2487
20240510,Friday,St James's Park,16676,18848
20240510,Friday,St Johns Wood,10291,10621
20240510,Friday,St Pauls,13781,14031
20240510,Friday,Stamford Brook,3635,3515
20240510,Friday,Stamford Hill,1247,1066
20240510,Friday,Stanmore,5331,5458
20240510,Friday,Star Lane DLR,1748,1580
20240510,Friday,Stepney Green,7969,7566
20240510,Friday,Stockwell,12800,10946
20240510,Friday,Stoke Newington,2301,1955
20240510,Friday,Stonebridge Park,4107,3864
20240510,Friday,Stratford,77542,79841
20240510,Friday,Stratford High Street,876,984
20240510,Friday,Stratford International,3437,3020
20240510,Friday,Sudbury Hill,2889,2763
20240510,Friday,Sudbury Town,2808,2435
20240510,Friday,Surrey Quays,7932,7208
20240510,Friday,Swiss Cottage,8695,8813
20240510,Friday,Sydenham SR,5144,4998
20240510,Friday,Taplow,295,269
20240510,Friday,Temple,8428,8506
20240510,Friday,Theobalds Grove,1241,1166
20240510,Friday,Theydon Bois,1133,1098
20240510,Friday,Tooting Bec,10222,9340
20240510,Friday,Tooting Broadway,19846,19355
20240510,Friday,Tottenham Court Road,88591,91250
20240510,Friday,Tottenham Hale,20891,20120
20240510,Friday,Totteridge & Whetstone,3352,3289
20240510,Friday,Tower Gateway,3315,3208
20240510,Friday,Tower Hill,29754,31974
20240510,Friday,Tufnell Park,7556,7063
20240510,Friday,Turkey Street,1988,1805
20240510,Friday,Turnham Green,7682,6811
20240510,Friday,Turnpike Lane,12885,13011
20240510,Friday,Twyford,448,375
20240510,Friday,Upminster,5648,5573
20240510,Friday,Upminster Bridge,1309,1322
20240510,Friday,Upney,3896,3503
20240510,Friday,Upper Holloway,2545,2379
20240510,Friday,Upton Park,15374,14526
20240510,Friday,Uxbridge,8787,8561
20240510,Friday,Vauxhall,32871,29616
20240510,Friday,Victoria,89288,90662
20240510,Friday,W Silvertown,2890,2721
20240510,Friday,Walthamstow Central,21489,21141
20240510,Friday,Walthamstow Queens Road,1719,1780
20240510,Friday,Wandsworth Road,1002,866
20240510,Friday,Wanstead,2968,3180
20240510,Friday,Wanstead Park,2356,2397
20240510,Friday,Wapping,3527,3238
20240510,Friday,Warren Street,19933,21311
20240510,Friday,Warwick Avenue,4838,4700
20240510,Friday,Waterloo,86602,81023
20240510,Friday,Watford High Street,2160,2049
20240510,Friday,Watford Junction,6427,5983
20240510,Friday,Watford Met,2915,2857
20240510,Friday,Wembley Central,7482,7963
20240510,Friday,Wembley Park,28332,28834
20240510,Friday,West Acton,1578,1655
20240510,Friday,West Brompton,7233,6853
20240510,Friday,West Croydon,6648,6050
20240510,Friday,West Drayton,4654,4328
20240510,Friday,West Ealing,3872,3229
20240510,Friday,West Finchley,2099,1881
20240510,Friday,West Ham,8571,8363
20240510,Friday,West Hampstead,13346,12585
20240510,Friday,West Hampstead LO,7904,7812
20240510,Friday,West Harrow,1536,1427
20240510,Friday,West India Quay,1450,1604
20240510,Friday,West Kensington,6667,5615
20240510,Friday,West Ruislip,1978,1903
20240510,Friday,Westbourne Park,6443,5871
20240510,Friday,Westferry,4404,3689
20240510,Friday,Westminster,31596,34376
20240510,Friday,White City,11259,11218
20240510,Friday,White Hart Lane,3678,3321
20240510,Friday,Whitechapel,28208,27775
20240510,Friday,Willesden Green,8985,8944
20240510,Friday,Willesden Junction,7562,7152
20240510,Friday,Wimbledon,23987,24074
20240510,Friday,Wimbledon Park,3140,3014
20240510,Friday,Wood Green,14897,14342
20240510,Friday,Wood Lane,7113,7276
20240510,Friday,Wood Street,3120,2873
20240510,Friday,Woodford,7013,6683
20240510,Friday,Woodgrange Park,1635,1422
20240510,Friday,Woodside Park,4050,3350
20240510,Friday,Woolwich Arsenal DLR,8214,8520
20240510,Friday,Woolwich Arsenal NR,1823,1505
20240510,Friday,Woolwich EL,19800,18751
20240511,Saturday,Abbey Road DLR,708,609
20240511,Saturday,Abbey Wood,13646,12337
20240511,Saturday,Acton Central,2459,2459
20240511,Saturday,Acton Main Line,3619,3205
20240511,Saturday,Acton Town,6116,6378
20240511,Saturday,Aldgate,6627,7604
20240511,Saturday,Aldgate East,16994,16434
20240511,Saturday,All Saints,1355,1152
20240511,Saturday,Alperton,3652,3675
20240511,Saturday,Amersham,2689,2480
20240511,Saturday,Anerley,1191,908
20240511,Saturday,Angel,15861,17165
20240511,Saturday,Archway,9922,9071
20240511,Saturday,Arnos Grove,5221,4802
20240511,Saturday,Arsenal,3482,3357
20240511,Saturday,Baker Street,33219,33875
20240511,Saturday,Balham,14663,14307
20240511,Saturday,Bank,15880,17322
20240511,Saturday,Barbican,4872,4977
20240511,Saturday,Barking,20957,20447
20240511,Saturday,Barking Riverside,1163,998
20240511,Saturday,Barkingside,1359,1336
20240511,Saturday,Barons Court,6393,6287
20240511,Saturday,Battersea Power Station,16586,15231
20240511,Saturday,Bayswater,6748,5867
20240511,Saturday,Beckton,1622,1553
20240511,Saturday,Beckton Park,421,333
20240511,Saturday,Becontree,3930,3637
20240511,Saturday,Belsize Park,7500,7214
20240511,Saturday,Bermondsey,10229,10229
20240511,Saturday,Bethnal Green,16450,15842
20240511,Saturday,Bethnal Green NR,2678,2709
20240511,Saturday,Blackfriars,12309,11495
20240511,Saturday,Blackhorse Road,13057,12009
20240511,Saturday,Blackwall,1431,1100
20240511,Saturday,Bond Street,46815,48421
20240511,Saturday,Borough,5397,5655
20240511,Saturday,Boston Manor,1791,1855
20240511,Saturday,Bounds Green,6045,5801
20240511,Saturday,Bow Church,2561,2211
20240511,Saturday,Bow Road,6485,6377
20240511,Saturday,Brent Cross,2095,1967
20240511,Saturday,Brentwood,3447,3122
20240511,Saturday,Brixton,31733,30629
20240511,Saturday,Brockley,5175,4737
20240511,Saturday,Bromley-by-Bow,5063,4987
20240511,Saturday,Brondesbury,4117,3540
20240511,Saturday,Brondesbury Park,1483,1433
20240511,Saturday,Bruce Grove,2020,1768
20240511,Saturday,Buckhurst Hill,2487,2267
20240511,Saturday,Burnham Bucks,757,743
20240511,Saturday,Burnt Oak,4073,4016
20240511,Saturday,Bush Hill Park,1767,1353
20240511,Saturday,Bushey,1255,832
20240511,Saturday,Caledonian Road,5590,5282
20240511,Saturday,Caledonian Road & Barnsbury,2498,2196
20240511,Saturday,Cambridge Heath,1498,1528
20240511,Saturday,Camden Road,7585,7667
20240511,Saturday,Camden Town,38259,42026
20240511,Saturday,Canada Water,15104,14766
20240511,Saturday,Canary Wharf,34606,35748
20240511,Saturday,Canary Wharf DLR,7238,7730
20240511,Saturday,Canary Wharf EL,18562,18910
20240511,Saturday,Canning Town,18757,19495
20240511,Saturday,Cannon Street,3352,2904
20240511,Saturday,Canonbury,4537,4091
20240511,Saturday,Canons Park,2457,1689
20240511,Saturday,Carpenders Park,1381,1422
20240511,Saturday,Chadwell Heath,5781,5309
20240511,Saturday,Chalfont & Latimer,1543,1522
20240511,Saturday,Chalk Farm,14555,11757
20240511,Saturday,Chancery Lane,4474,4346
20240511,Saturday,Charing Cross,26177,24602
20240511,Saturday,Chesham,1812,1608
20240511,Saturday,Cheshunt,3235,2716
20240511,Saturday,Chigwell,296,263
20240511,Saturday,Chingford,2826,2834
20240511,Saturday,Chiswick Park,2278,2375
20240511,Saturday,Chorleywood,930,853
20240511,Saturday,Clapham Common,14455,15873
20240511,Saturday,Clapham High Street,2112,1977
20240511,Saturday,Clapham Junction,24960,25612
20240511,Saturday,Clapham North,8807,8822
20240511,Saturday,Clapham South,8951,8582
20240511,Saturday,Clapton,2658,2341
20240511,Saturday,Cockfosters,2769,2821
20240511,Saturday,Colindale,8356,8064
20240511,Saturday,Colliers Wood,8463,7709
20240511,Saturday,Covent Garden,20966,27144
20240511,Saturday,Crossharbour,3333,2789
20240511,Saturday,Crouch Hill,1496,1478
20240511,Saturday,Croxley,890,810
20240511,Saturday,Crystal Palace,3652,3782
20240511,Saturday,Custom House DLR,3749,2857
20240511,Saturday,Custom House EL,12290,12226
20240511,Saturday,Cutty Sark,12804,11162
20240511,Saturday,Cyprus,700,569
20240511,Saturday,Dagenham East,3617,3346
20240511,Saturday,Dagenham Heathway,6371,6060
20240511,Saturday,Dalston Junction,9051,9179
20240511,Saturday,Dalston Kingsland,8891,9124
20240511,Saturday,Debden,2435,2250
20240511,Saturday,Denmark Hill,3847,3384
20240511,Saturday,Deptford Bridge,2583,2180
20240511,Saturday,Devons Road,2393,1951
20240511,Saturday,Dollis Hill,3435,2344
20240511,Saturday,Ealing Broadway,19495,20595
20240511,Saturday,Ealing Common,2867,2841
20240511,Saturday,Earls Court,22116,22119
20240511,Saturday,East Acton,3681,3499
20240511,Saturday,East Finchley,6425,6075
20240511,Saturday,East Ham,14760,13684
20240511,Saturday,East India,2890,2558
20240511,Saturday,East Putney,7735,7201
20240511,Saturday,Eastcote,2685,2552
20240511,Saturday,Edgware,6170,6158
20240511,Saturday,Edgware Road B,4764,4947
20240511,Saturday,Edgware Road C&H,7941,7392
20240511,Saturday,Edmonton Green,4639,4071
20240511,Saturday,Elephant & Castle,19001,18116
20240511,Saturday,Elm Park,3149,3080
20240511,Saturday,Elverson Road,1107,867
20240511,Saturday,Embankment,26513,26306
20240511,Saturday,Emerson Park,273,160
20240511,Saturday,Enfield Town,3463,3249
20240511,Saturday,Epping,4967,4651
20240511,Saturday,Euston,42706,43452
20240511,Saturday,Euston NR,6963,9871
20240511,Saturday,Euston Square,10748,11354
20240511,Saturday,Fairlop,1250,1266
20240511,Saturday,Farringdon,35696,33496
20240511,Saturday,Finchley Central,5598,5593
20240511,Saturday,Finchley Road,9066,9257
20240511,Saturday,Finchley Road & Frognal,2755,2537
20240511,Saturday,Finsbury Park,27270,24844
20240511,Saturday,Forest Gate,7458,7009
20240511,Saturday,Forest Hill,5462,4735
20240511,Saturday,Fulham Broadway,8218,7551
20240511,Saturday,Gallions Reach,1946,1564
20240511,Saturday,Gants Hill,6011,5795
20240511,Saturday,Gidea Park,3799,3478
20240511,Saturday,Gloucester Road,14864,13897
20240511,Saturday,Golders Green,8447,8162
20240511,Saturday,Goldhawk Road,2730,2461
20240511,Saturday,Goodge Street,4702,5175
20240511,Saturday,Goodmayes,5180,4893
20240511,Saturday,Gospel Oak,5901,5556
20240511,Saturday,Grange Hill,373,308
20240511,Saturday,Great Portland Street,6579,6368
20240511,Saturday,Green Park,33912,40327
20240511,Saturday,Greenford,3920,3748
20240511,Saturday,Greenwich,5094,4799
20240511,Saturday,Gunnersbury,4499,4322
20240511,Saturday,Hackney Central,9169,9926
20240511,Saturday,Hackney Downs,3378,3695
20240511,Saturday,Hackney Wick,11235,12777
20240511,Saturday,Haggerston,4791,4999
20240511,Saturday,Hainault,3454,3389
20240511,Saturday,Hammersmith C&H,12356,11887
20240511,Saturday,Hammersmith D&P,29557,29080
20240511,Saturday,Hampstead,7110,8868
20240511,Saturday,Hampstead Heath,9533,10528
20240511,Saturday,Hanger Lane,3372,3249
20240511,Saturday,Hanwell,2872,2898
20240511,Saturday,Harlesden,2779,2709
20240511,Saturday,Harold Wood,4139,3849
20240511,Saturday,Harringay Green Lanes,2335,2156
20240511,Saturday,Harrow & Wealdstone,4886,4317
20240511,Saturday,Harrow-on-the-Hill,10640,12143
20240511,Saturday,Hatch End,791,806
20240511,Saturday,Hatton Cross,4474,4731
20240511,Saturday,Hayes & Harlington,10007,9402
20240511,Saturday,Headstone Lane,546,504
20240511,Saturday,Heathrow T2&3 TfL Rail/HEx,7939,7384
20240511,Saturday,Heathrow T4 TfL Rail/HEx,2587,2238
20240511,Saturday,Heathrow T5 TfL Rail/HEx,4121,3962
20240511,Saturday,Heathrow Terminal 4,2262,2301
20240511,Saturday,Heathrow Terminal 5,6199,5655
20240511,Saturday,Heathrow Terminals 2&3,9299,8693
20240511,Saturday,Hendon Central,6115,5590
20240511,Saturday,Heron Quays,4243,5002
20240511,Saturday,High Barnet,4556,4464
20240511,Saturday,High Street Kensington,14561,13063
20240511,Saturday,Highams Park,3394,3092
20240511,Saturday,Highbury & Islington,23100,24893
20240511,Saturday,Highgate,6034,5979
20240511,Saturday,Hillingdon,2117,1765
20240511,Saturday,Holborn,20237,20579
20240511,Saturday,Holland Park,4978,5274
20240511,Saturday,Holloway Road,6572,6019
20240511,Saturday,Homerton,5887,5595
20240511,Saturday,Honor Oak Park,3242,3045
20240511,Saturday,Hornchurch,2055,2157
20240511,Saturday,Hounslow Central,4698,4573
20240511,Saturday,Hounslow East,4850,5032
20240511,Saturday,Hounslow West,4233,4226
20240511,Saturday,Hoxton,4761,5145
20240511,Saturday,Hyde Park Corner,8768,9510
20240511,Saturday,Ickenham,1241,1146
20240511,Saturday,Ilford,12603,12244
20240511,Saturday,Imperial Wharf,2504,2095
20240511,Saturday,Island Gardens,3007,2072
20240511,Saturday,Iver,307,258
20240511,Saturday,Kennington,7541,7594
20240511,Saturday,Kensal Green,2233,2155
20240511,Saturday,Kensal Rise,3847,3506
20240511,Saturday,Kensington Olympia,2974,2571
20240511,Saturday,Kentish Town,1345,1081
20240511,Saturday,Kentish Town West,2974,2755
20240511,Saturday,Kenton,2150,2408
20240511,Saturday,Kew Gardens,9028,9096
20240511,Saturday,Kilburn,7215,6630
20240511,Saturday,Kilburn High Road,1133,1056
20240511,Saturday,Kilburn Park,3896,3658
20240511,Saturday,King George V,1370,1193
20240511,Saturday,Kings Cross St Pancras,109452,115374
20240511,Saturday,Kingsbury,3249,2406
20240511,Saturday,Knightsbridge,23365,19773
20240511,Saturday,Ladbroke Grove,13057,13441
20240511,Saturday,Lambeth North,3924,3738
20240511,Saturday,Lancaster Gate,6871,6100
20240511,Saturday,Langdon Park,2600,2125
20240511,Saturday,Langley Berks,703,654
20240511,Saturday,Latimer Road,2251,2194
20240511,Saturday,Leicester Square,55199,47376
20240511,Saturday,Lewisham DLR,6337,5189
20240511,Saturday,Leyton,11629,11319
20240511,Saturday,Leyton Midland Road,2167,1894
20240511,Saturday,Leytonstone,9348,9322
20240511,Saturday,Leytonstone High Road,1690,1535
20240511,Saturday,Limehouse DLR,6392,5885
20240511,Saturday,Liverpool St NR,28469,27747
20240511,Saturday,Liverpool Street,69486,73369
20240511,Saturday,London Bridge,82502,79049
20240511,Saturday,London City Airport,1238,1159
20240511,Saturday,London Fields,3122,4033
20240511,Saturday,Loughton,4085,4129
20240511,Saturday,Maida Vale,3597,3234
20240511,Saturday,Maidenhead,1475,1534
20240511,Saturday,Manor House,9195,9158
20240511,Saturday,Manor Park,5121,4788
20240511,Saturday,Mansion House,4860,4532
20240511,Saturday,Marble Arch,17475,16487
20240511,Saturday,Maryland,5151,4412
20240511,Saturday,Marylebone,8172,8841
20240511,Saturday,Mile End,14591,14845
20240511,Saturday,Mill Hill East,1618,1544
20240511,Saturday,Monument,10466,9867
20240511,Saturday,Moor Park,922,933
20240511,Saturday,Moorgate,13791,16116
20240511,Saturday,Morden,11983,11650
20240511,Saturday,Mornington Crescent,6133,3489
20240511,Saturday,Mudchute,2096,1868
20240511,Saturday,Neasden,2500,2215
20240511,Saturday,New Cross,3417,3414
20240511,Saturday,New Cross Gate,6074,6562
20240511,Saturday,Newbury Park,4323,4010
20240511,Saturday,Nine Elms,4859,4463
20240511,Saturday,North Acton,6380,6309
20240511,Saturday,North Ealing,739,615
20240511,Saturday,North Greenwich,38995,42564
20240511,Saturday,North Harrow,1752,1672
20240511,Saturday,North Wembley,1742,1551
20240511,Saturday,Northfields,3040,3171
20240511,Saturday,Northolt,5248,4839
20240511,Saturday,Northwick Park,3275,2952
20240511,Saturday,Northwood,2653,2488
20240511,Saturday,Northwood Hills,1825,1771
20240511,Saturday,Norwood Junction,5479,4680
20240511,Saturday,Notting Hill Gate,20665,25252
20240511,Saturday,Oakwood,3512,3682
20240511,Saturday,Old Street,19216,20149
20240511,Saturday,Osterley,2392,2282
20240511,Saturday,Oval,9159,9017
20240511,Saturday,Oxford Circus,61973,72502
20240511,Saturday,Paddington,41910,41628
20240511,Saturday,Paddington EL,26207,26131
20240511,Saturday,Park Royal,2167,2197
20240511,Saturday,Parsons Green,7007,6419
20240511,Saturday,Peckham Rye,8340,8864
20240511,Saturday,Penge West,1055,873
20240511,Saturday,Perivale,2049,1935
20240511,Saturday,Piccadilly Circus,42235,40608
20240511,Saturday,Pimlico,8272,8165
20240511,Saturday,Pinner,2766,2534
20240511,Saturday,Plaistow,6170,5667
20240511,Saturday,Pontoon Dock DLR,3547,3206
20240511,Saturday,Poplar,965,935
20240511,Saturday,Preston Road,3204,3655
20240511,Saturday,Prince Regent,1431,1136
20240511,Saturday,Pudding Mill Lane,5209,4774
20240511,Saturday,Putney Bridge,11814,12594
20240511,Saturday,Queens Park,5788,5690
20240511,Saturday,Queens Rd Peckham,3846,3465
20240511,Saturday,Queensbury,3396,2267
20240511,Saturday,Queensway,10824,10819
20240511,Saturday,Ravenscourt Park,3487,3280
20240511,Saturday,Rayners Lane,4381,4257
20240511,Saturday,Reading,1411,1491
20240511,Saturday,Rectory Road,1687,1279
20240511,Saturday,Redbridge,2877,2681
20240511,Saturday,Regents Park,4020,5482
20240511,Saturday,Richmond,22756,22737
20240511,Saturday,Rickmansworth,2212,2317
20240511,Saturday,Roding Valley,186,165
20240511,Saturday,Romford,13221,13314
20240511,Saturday,Rotherhithe,2698,2503
20240511,Saturday,Royal Albert,1538,1400
20240511,Saturday,Royal Oak,3046,2680
20240511,Saturday,Royal Victoria,3127,2423
20240511,Saturday,Ruislip,2394,2237
20240511,Saturday,Ruislip Gardens,1108,1046
20240511,Saturday,Ruislip Manor,1832,1637
20240511,Saturday,Russell Square,10184,10533
20240511,Saturday,Seven Kings,4733,4246
20240511,Saturday,Seven Sisters,25006,26318
20240511,Saturday,Shadwell DLR,6066,5691
20240511,Saturday,Shadwell LO,5808,5902
20240511,Saturday,Shenfield,3453,3255
20240511,Saturday,Shepherds Bush,18936,18139
20240511,Saturday,Shepherds Bush LO,7614,8500
20240511,Saturday,Shepherds Bush Market,5381,4753
20240511,Saturday,Shoreditch High Street,10420,11878
20240511,Saturday,Silver Street,2370,2316
20240511,Saturday,Sloane Square,18772,19708
20240511,Saturday,Slough,2581,2491
20240511,Saturday,Snaresbrook,2389,2281
20240511,Saturday,South Acton,1026,913
20240511,Saturday,South Ealing,2876,2932
20240511,Saturday,South Hampstead,665,491
20240511,Saturday,South Harrow,2537,2930
20240511,Saturday,South Kensington,33449,35553
