TravelDate,DayOfWeek,Station,EntryTapCount,ExitTapCount,Borough
20230211,Saturday,Westminster,23090,25117,Westminster
20230212,Sunday,Baker Street,17864,18124,Westminster
20230212,Sunday,Bayswater,4578,4104,Westminster
20230212,Sunday,Bond Street,30967,30824,Westminster
20230212,Sunday,Charing Cross,11336,10110,Westminster
20230212,Sunday,Covent Garden,14561,15137,Westminster
20230212,Sunday,Embankment,18035,14868,Westminster
20230212,Sunday,Great Portland Street,2990,2591,Westminster
20230212,Sunday,Green Park,21455,26779,Westminster
20230212,Sunday,Hyde Park Corner,3580,3532,Westminster
20230212,Sunday,Lancaster Gate,4281,4046,Westminster
20230212,Sunday,Leicester Square,42152,40697,Westminster
20230212,Sunday,Maida Vale,2360,2245,Westminster
20230212,Sunday,Marble Arch,9896,9080,Westminster
20230212,Sunday,Marylebone,7479,7679,Westminster
20230212,Sunday,Oxford Circus,42177,47093,Westminster
20230212,Sunday,Paddington,30692,29589,Westminster
20230212,Sunday,Piccadilly Circus,31242,29910,Westminster
20230212,Sunday,Pimlico,6347,6298,Westminster
20230212,Sunday,Queensway,7235,7489,Westminster
20230212,Sunday,Royal Oak,2119,1917,Westminster
20230212,Sunday,St James's Park,5566,6469,Westminster
20230212,Sunday,Temple,3425,3520,Westminster
20230212,Sunday,Victoria,54383,57338,Westminster
20230212,Sunday,Warwick Avenue,2490,2623,Westminster
20230212,Sunday,Westbourne Park,3145,3078,Westminster
20230212,Sunday,Westminster,19305,19659,Westminster
20230213,Monday,Baker Street,31822,32642,Westminster
20230213,Monday,Bayswater,5042,4795,Westminster
20230213,Monday,Bond Street,52576,52015,Westminster
20230213,Monday,Charing Cross,17996,17123,Westminster
20230213,Monday,Covent Garden,16307,18559,Westminster
20230213,Monday,Embankment,22278,21264,Westminster
20230213,Monday,Great Portland Street,7725,7777,Westminster
20230213,Monday,Green Park,36641,43064,Westminster
20230213,Monday,Hyde Park Corner,5592,5688,Westminster
20230213,Monday,Lancaster Gate,5013,4583,Westminster
20230213,Monday,Leicester Square,42009,39238,Westminster
20230213,Monday,Maida Vale,3606,3355,Westminster
20230213,Monday,Marble Arch,13055,11985,Westminster
20230213,Monday,Marylebone,11090,11307,Westminster
20230213,Monday,Oxford Circus,71241,79717,Westminster
20230213,Monday,Paddington,35772,35038,Westminster
20230213,Monday,Piccadilly Circus,37325,35092,Westminster
20230213,Monday,Pimlico,9556,9415,Westminster
20230213,Monday,Queensway,8833,9361,Westminster
20230213,Monday,Royal Oak,3000,2750,Westminster
20230213,Monday,St James's Park,12281,12794,Westminster
20230213,Monday,Temple,10046,10812,Westminster
20230213,Monday,Victoria,82392,85270,Westminster
20230213,Monday,Warwick Avenue,3835,3743,Westminster
20230213,Monday,Westbourne Park,4981,4700,Westminster
20230213,Monday,Westminster,28201,29164,Westminster
20230214,Tuesday,Baker Street,35700,36205,Westminster
20230214,Tuesday,Bayswater,5650,5116,Westminster
20230214,Tuesday,Bond Street,61297,59338,Westminster
20230214,Tuesday,Charing Cross,22659,21011,Westminster
20230214,Tuesday,Covent Garden,19570,23375,Westminster
20230214,Tuesday,Embankment,27775,26752,Westminster
20230214,Tuesday,Great Portland Street,9274,9066,Westminster
20230214,Tuesday,Green Park,43303,50402,Westminster
20230214,Tuesday,Hyde Park Corner,6264,5998,Westminster
20230214,Tuesday,Lancaster Gate,387,701,Westminster
20230214,Tuesday,Leicester Square,52614,49353,Westminster
20230214,Tuesday,Maida Vale,3936,3580,Westminster
20230214,Tuesday,Marble Arch,16216,15391,Westminster
20230214,Tuesday,Marylebone,13042,13205,Westminster
20230214,Tuesday,Oxford Circus,79851,94441,Westminster
20230214,Tuesday,Paddington,41153,42068,Westminster
20230214,Tuesday,Piccadilly Circus,45564,43583,Westminster
20230214,Tuesday,Pimlico,11150,10930,Westminster
20230214,Tuesday,Queensway,10867,12809,Westminster
20230214,Tuesday,Royal Oak,3330,3041,Westminster
20230214,Tuesday,St James's Park,14490,14392,Westminster
20230214,Tuesday,Temple,10778,11698,Westminster
20230214,Tuesday,Victoria,94784,96899,Westminster
20230214,Tuesday,Warwick Avenue,4357,4235,Westminster
20230214,Tuesday,Westbourne Park,5597,5467,Westminster
20230214,Tuesday,Westminster,29825,31609,Westminster
20230215,Wednesday,Baker Street,35549,35574,Westminster
20230215,Wednesday,Bayswater,5465,5098,Westminster
20230215,Wednesday,Bond Street,58184,58123,Westminster
20230215,Wednesday,Charing Cross,23917,21823,Westminster
20230215,Wednesday,Covent Garden,20065,22861,Westminster
20230215,Wednesday,Embankment,27661,26530,Westminster
20230215,Wednesday,Great Portland Street,8824,8846,Westminster
20230215,Wednesday,Green Park,43874,51916,Westminster
20230215,Wednesday,Hyde Park Corner,5641,6009,Westminster
20230215,Wednesday,Lancaster Gate,5044,4762,Westminster
20230215,Wednesday,Leicester Square,49610,46705,Westminster
20230215,Wednesday,Maida Vale,3784,3544,Westminster
20230215,Wednesday,Marble Arch,14321,13446,Westminster
20230215,Wednesday,Marylebone,13708,14509,Westminster
20230215,Wednesday,Oxford Circus,76648,88132,Westminster
20230215,Wednesday,Paddington,42490,42394,Westminster
20230215,Wednesday,Piccadilly Circus,44739,41849,Westminster
20230215,Wednesday,Pimlico,10642,10278,Westminster
20230215,Wednesday,Queensway,10051,10011,Westminster
20230215,Wednesday,Royal Oak,3396,2994,Westminster
20230215,Wednesday,St James's Park,15527,16597,Westminster
20230215,Wednesday,Temple,10458,11084,Westminster
20230215,Wednesday,Victoria,99253,101721,Westminster
20230215,Wednesday,Warwick Avenue,4447,4151,Westminster
20230215,Wednesday,Westbourne Park,5801,5386,Westminster
20230215,Wednesday,Westminster,30391,31419,Westminster
20230216,Thursday,Baker Street,36738,37333,Westminster
20230216,Thursday,Bayswater,5471,4948,Westminster
20230216,Thursday,Bond Street,58820,59170,Westminster
20230216,Thursday,Charing Cross,23767,22363,Westminster
20230216,Thursday,Covent Garden,19505,24177,Westminster
20230216,Thursday,Embankment,28084,27500,Westminster
20230216,Thursday,Great Portland Street,9644,9779,Westminster
20230216,Thursday,Green Park,43168,49743,Westminster
20230216,Thursday,Hyde Park Corner,5588,5764,Westminster
20230216,Thursday,Lancaster Gate,4892,4799,Westminster
20230216,Thursday,Leicester Square,50187,47003,Westminster
20230216,Thursday,Maida Vale,3906,3591,Westminster
20230216,Thursday,Marble Arch,14371,13313,Westminster
20230216,Thursday,Marylebone,14138,14686,Westminster
20230216,Thursday,Oxford Circus,83550,95036,Westminster
20230216,Thursday,Paddington,43552,43948,Westminster
20230216,Thursday,Piccadilly Circus,44187,43390,Westminster
20230216,Thursday,Pimlico,11192,10946,Westminster
20230216,Thursday,Queensway,9806,10268,Westminster
20230216,Thursday,Royal Oak,3346,2958,Westminster
20230216,Thursday,St James's Park,15162,15269,Westminster
20230216,Thursday,Temple,11308,12187,Westminster
20230216,Thursday,Victoria,99261,102185,Westminster
20230216,Thursday,Warwick Avenue,4429,4074,Westminster
20230216,Thursday,Westbourne Park,5712,5325,Westminster
20230216,Thursday,Westminster,28242,30353,Westminster
20230217,Friday,Baker Street,31901,33144,Westminster
20230217,Friday,Bayswater,5616,5262,Westminster
20230217,Friday,Bond Street,52283,54418,Westminster
20230217,Friday,Charing Cross,22893,21419,Westminster
20230217,Friday,Covent Garden,20017,24731,Westminster
20230217,Friday,Embankment,27333,26107,Westminster
20230217,Friday,Great Portland Street,7144,7069,Westminster
20230217,Friday,Green Park,39210,48069,Westminster
20230217,Friday,Hyde Park Corner,5770,5667,Westminster
20230217,Friday,Lancaster Gate,3326,3569,Westminster
20230217,Friday,Leicester Square,57139,54042,Westminster
20230217,Friday,Maida Vale,3673,3191,Westminster
20230217,Friday,Marble Arch,14235,13501,Westminster
20230217,Friday,Marylebone,12385,12954,Westminster
20230217,Friday,Oxford Circus,74607,87402,Westminster
20230217,Friday,Paddington,41039,39948,Westminster
20230217,Friday,Piccadilly Circus,45738,46023,Westminster
20230217,Friday,Pimlico,9882,9605,Westminster
20230217,Friday,Queensway,10166,10701,Westminster
20230217,Friday,Royal Oak,3146,2744,Westminster
20230217,Friday,St James's Park,11248,11912,Westminster
20230217,Friday,Temple,8291,10403,Westminster
20230217,Friday,Victoria,89978,90408,Westminster
20230217,Friday,Warwick Avenue,4156,3820,Westminster
20230217,Friday,Westbourne Park,5579,5089,Westminster
20230217,Friday,Westminster,26272,26929,Westminster
20230218,Saturday,Baker Street,24193,24829,Westminster
20230218,Saturday,Bayswater,5360,4957,Westminster
20230218,Saturday,Bond Street,44572,45389,Westminster
20230218,Saturday,Charing Cross,22934,21462,Westminster
20230218,Saturday,Covent Garden,19943,28134,Westminster
20230218,Saturday,Embankment,28696,28720,Westminster
20230218,Saturday,Great Portland Street,4564,4645,Westminster
20230218,Saturday,Green Park,26906,32992,Westminster
20230218,Saturday,Hyde Park Corner,5151,5302,Westminster
20230218,Saturday,Lancaster Gate,5113,5080,Westminster
20230218,Saturday,Leicester Square,67306,55799,Westminster
20230218,Saturday,Maida Vale,3339,2740,Westminster
20230218,Saturday,Marble Arch,13404,13350,Westminster
20230218,Saturday,Marylebone,10330,9849,Westminster
20230218,Saturday,Oxford Circus,71512,85893,Westminster
20230218,Saturday,Paddington,39071,38212,Westminster
20230218,Saturday,Piccadilly Circus,47228,52103,Westminster
20230218,Saturday,Pimlico,8101,8126,Westminster
20230218,Saturday,Queensway,9164,9677,Westminster
20230218,Saturday,Royal Oak,2988,2546,Westminster
20230218,Saturday,St James's Park,7757,7949,Westminster
20230218,Saturday,Temple,5186,5666,Westminster
20230218,Saturday,Victoria,64307,65287,Westminster
20230218,Saturday,Warwick Avenue,3540,3318,Westminster
20230218,Saturday,Westbourne Park,4594,4068,Westminster
20230218,Saturday,Westminster,20234,21005,Westminster
20230219,Sunday,Baker Street,17734,17534,Westminster
20230219,Sunday,Bayswater,4483,3796,Westminster
20230219,Sunday,Bond Street,26780,26362,Westminster
20230219,Sunday,Charing Cross,14239,12708,Westminster
20230219,Sunday,Covent Garden,12251,14853,Westminster
20230219,Sunday,Embankment,18370,18105,Westminster
20230219,Sunday,Great Portland Street,3534,3166,Westminster
20230219,Sunday,Green Park,18324,22841,Westminster
20230219,Sunday,Hyde Park Corner,3574,4075,Westminster
20230219,Sunday,Lancaster Gate,4966,4227,Westminster
20230219,Sunday,Leicester Square,35067,32302,Westminster
20230219,Sunday,Maida Vale,2238,2234,Westminster
20230219,Sunday,Marble Arch,10206,10133,Westminster
20230219,Sunday,Marylebone,7334,7086,Westminster
20230219,Sunday,Oxford Circus,40000,46267,Westminster
20230219,Sunday,Paddington,30577,29820,Westminster
20230219,Sunday,Piccadilly Circus,27883,25305,Westminster
20230219,Sunday,Pimlico,6085,6057,Westminster
20230219,Sunday,Queensway,7238,7275,Westminster
20230219,Sunday,Royal Oak,2263,2010,Westminster
20230219,Sunday,St James's Park,5965,7154,Westminster
20230219,Sunday,Temple,3187,3050,Westminster
20230219,Sunday,Victoria,45167,46167,Westminster
20230219,Sunday,Warwick Avenue,2511,2971,Westminster
20230219,Sunday,Westbourne Park,3230,2977,Westminster
20230219,Sunday,Westminster,15571,14907,Westminster
20230220,Monday,Baker Street,31451,31694,Westminster
20230220,Monday,Bayswater,4816,4709,Westminster
20230220,Monday,Bond Street,47340,47754,Westminster
20230220,Monday,Charing Cross,16679,15693,Westminster
20230220,Monday,Covent Garden,12765,14803,Westminster
20230220,Monday,Embankment,19222,18064,Westminster
20230220,Monday,Great Portland Street,7905,7928,Westminster
20230220,Monday,Green Park,36071,41246,Westminster
20230220,Monday,Hyde Park Corner,4871,5122,Westminster
20230220,Monday,Lancaster Gate,4441,4249,Westminster
20230220,Monday,Leicester Square,34101,31826,Westminster
20230220,Monday,Maida Vale,3650,3522,Westminster
20230220,Monday,Marble Arch,11407,11324,Westminster
20230220,Monday,Marylebone,11212,11376,Westminster
20230220,Monday,Oxford Circus,60208,69269,Westminster
20230220,Monday,Paddington,34922,33156,Westminster
20230220,Monday,Piccadilly Circus,33523,32866,Westminster
20230220,Monday,Pimlico,10217,10308,Westminster
20230220,Monday,Queensway,8054,8699,Westminster
20230220,Monday,Royal Oak,2987,2740,Westminster
20230220,Monday,St James's Park,13577,13889,Westminster
20230220,Monday,Temple,7588,7564,Westminster
20230220,Monday,Victoria,78999,81964,Westminster
20230220,Monday,Warwick Avenue,4095,4046,Westminster
20230220,Monday,Westbourne Park,5230,4957,Westminster
20230220,Monday,Westminster,25983,26969,Westminster
20230221,Tuesday,Baker Street,36835,35315,Westminster
20230221,Tuesday,Bayswater,5535,5508,Westminster
20230221,Tuesday,Bond Street,53726,54792,Westminster
20230221,Tuesday,Charing Cross,20321,19246,Westminster
20230221,Tuesday,Covent Garden,14622,17111,Westminster
20230221,Tuesday,Embankment,24137,23607,Westminster
20230221,Tuesday,Great Portland Street,9942,9755,Westminster
20230221,Tuesday,Green Park,42452,47867,Westminster
20230221,Tuesday,Hyde Park Corner,5524,5624,Westminster
20230221,Tuesday,Lancaster Gate,4917,4933,Westminster
20230221,Tuesday,Leicester Square,38648,36657,Westminster
20230221,Tuesday,Maida Vale,4137,4080,Westminster
20230221,Tuesday,Marble Arch,13075,12641,Westminster
20230221,Tuesday,Marylebone,11893,14371,Westminster
20230221,Tuesday,Oxford Circus,72498,80970,Westminster
20230221,Tuesday,Paddington,40649,40991,Westminster
20230221,Tuesday,Piccadilly Circus,38679,36972,Westminster
20230221,Tuesday,Pimlico,11757,11402,Westminster
20230221,Tuesday,Queensway,8522,9272,Westminster
20230221,Tuesday,Royal Oak,3499,3254,Westminster
20230221,Tuesday,St James's Park,16866,16908,Westminster
20230221,Tuesday,Temple,9551,9697,Westminster
20230221,Tuesday,Victoria,92724,96607,Westminster
20230221,Tuesday,Warwick Avenue,4727,4658,Westminster
20230221,Tuesday,Westbourne Park,5752,5448,Westminster
20230221,Tuesday,Westminster,30085,31430,Westminster
20230222,Wednesday,Baker Street,34534,34920,Westminster
20230222,Wednesday,Bayswater,6088,5774,Westminster
20230222,Wednesday,Bond Street,54893,56571,Westminster
20230222,Wednesday,Charing Cross,22279,21083,Westminster
20230222,Wednesday,Covent Garden,16652,19590,Westminster
20230222,Wednesday,Embankment,25092,24726,Westminster
20230222,Wednesday,Great Portland Street,9870,9919,Westminster
20230222,Wednesday,Green Park,45041,52270,Westminster
20230222,Wednesday,Hyde Park Corner,5383,5748,Westminster
20230222,Wednesday,Lancaster Gate,5192,4898,Westminster
20230222,Wednesday,Leicester Square,41799,40074,Westminster
20230222,Wednesday,Maida Vale,4333,4078,Westminster
20230222,Wednesday,Marble Arch,13624,13338,Westminster
20230222,Wednesday,Marylebone,14316,14720,Westminster
20230222,Wednesday,Oxford Circus,75704,85688,Westminster
20230222,Wednesday,Paddington,42090,42224,Westminster
20230222,Wednesday,Piccadilly Circus,42165,41003,Westminster
20230222,Wednesday,Pimlico,11966,11533,Westminster
20230222,Wednesday,Queensway,9214,9813,Westminster
20230222,Wednesday,Royal Oak,3553,3258,Westminster
20230222,Wednesday,St James's Park,17207,17757,Westminster
20230222,Wednesday,Temple,9353,9850,Westminster
20230222,Wednesday,Victoria,97732,100467,Westminster
20230222,Wednesday,Warwick Avenue,4796,4571,Westminster
20230222,Wednesday,Westbourne Park,5606,5495,Westminster
20230222,Wednesday,Westminster,30341,31365,Westminster
20230223,Thursday,Baker Street,37643,37668,Westminster
20230223,Thursday,Bayswater,6044,5766,Westminster
20230223,Thursday,Bond Street,57444,59432,Westminster
20230223,Thursday,Charing Cross,24616,23578,Westminster
20230223,Thursday,Covent Garden,18147,21019,Westminster
20230223,Thursday,Embankment,26501,27387,Westminster
20230223,Thursday,Great Portland Street,10264,9577,Westminster
20230223,Thursday,Green Park,45516,52340,Westminster
20230223,Thursday,Hyde Park Corner,5892,5952,Westminster
20230223,Thursday,Lancaster Gate,5287,5380,Westminster
20230223,Thursday,Leicester Square,45521,42306,Westminster
20230223,Thursday,Maida Vale,4452,4214,Westminster
20230223,Thursday,Marble Arch,14089,13976,Westminster
20230223,Thursday,Marylebone,14935,15816,Westminster
20230223,Thursday,Oxford Circus,82559,91458,Westminster
20230223,Thursday,Paddington,43804,45501,Westminster
20230223,Thursday,Piccadilly Circus,45101,44367,Westminster
20230223,Thursday,Pimlico,12356,12096,Westminster
20230223,Thursday,Queensway,9544,9994,Westminster
20230223,Thursday,Royal Oak,3683,3384,Westminster
20230223,Thursday,St James's Park,18303,18525,Westminster
20230223,Thursday,Temple,10047,10503,Westminster
20230223,Thursday,Victoria,102307,106162,Westminster
20230223,Thursday,Warwick Avenue,4932,4897,Westminster
20230223,Thursday,Westbourne Park,6030,5584,Westminster
20230223,Thursday,Westminster,30996,33075,Westminster
20230224,Friday,Baker Street,33179,33749,Westminster
20230224,Friday,Bayswater,6714,6395,Westminster
20230224,Friday,Bond Street,52019,54110,Westminster
20230224,Friday,Charing Cross,22553,20789,Westminster
20230224,Friday,Covent Garden,18947,22878,Westminster
20230224,Friday,Embankment,24777,23741,Westminster
20230224,Friday,Great Portland Street,7746,7815,Westminster
20230224,Friday,Green Park,41954,49625,Westminster
20230224,Friday,Hyde Park Corner,6192,6444,Westminster
20230224,Friday,Lancaster Gate,5885,5686,Westminster
20230224,Friday,Leicester Square,52313,48760,Westminster
20230224,Friday,Maida Vale,4183,3901,Westminster
20230224,Friday,Marble Arch,14176,13811,Westminster
20230224,Friday,Marylebone,12444,13109,Westminster
20230224,Friday,Oxford Circus,74117,85248,Westminster
20230224,Friday,Paddington,41583,43547,Westminster
20230224,Friday,Piccadilly Circus,46723,46376,Westminster
20230224,Friday,Pimlico,11341,11152,Westminster
20230224,Friday,Queensway,11149,10945,Westminster
20230224,Friday,Royal Oak,3670,3365,Westminster
20230224,Friday,St James's Park,13485,14118,Westminster
20230224,Friday,Temple,7711,8306,Westminster
20230224,Friday,Victoria,94004,93312,Westminster
20230224,Friday,Warwick Avenue,4661,4412,Westminster
20230224,Friday,Westbourne Park,5880,5452,Westminster
20230224,Friday,Westminster,27679,29071,Westminster
20230225,Saturday,Baker Street,27838,28133,Westminster
20230225,Saturday,Bayswater,1,1,Westminster
20230225,Saturday,Bond Street,49581,51891,Westminster
20230225,Saturday,Charing Cross,31694,27436,Westminster
20230225,Saturday,Covent Garden,22242,32486,Westminster
20230225,Saturday,Embankment,25478,23157,Westminster
20230225,Saturday,Great Portland Street,4642,4563,Westminster
20230225,Saturday,Green Park,35842,43824,Westminster
20230225,Saturday,Hyde Park Corner,5947,6208,Westminster
20230225,Saturday,Lancaster Gate,6746,6532,Westminster
20230225,Saturday,Leicester Square,68497,63430,Westminster
20230225,Saturday,Maida Vale,3669,3284,Westminster
20230225,Saturday,Marble Arch,13348,13809,Westminster
20230225,Saturday,Marylebone,11782,12637,Westminster
20230225,Saturday,Oxford Circus,74093,87145,Westminster
20230225,Saturday,Paddington,37595,37855,Westminster
20230225,Saturday,Piccadilly Circus,58457,56517,Westminster
20230225,Saturday,Pimlico,8928,9321,Westminster
20230225,Saturday,Queensway,11996,12552,Westminster
20230225,Saturday,Royal Oak,3686,3267,Westminster
20230225,Saturday,St James's Park,7254,6775,Westminster
20230225,Saturday,Temple,4644,4617,Westminster
20230225,Saturday,Victoria,83464,81090,Westminster
20230225,Saturday,Warwick Avenue,3750,3896,Westminster
20230225,Saturday,Westbourne Park,5014,4617,Westminster
20230225,Saturday,Westminster,28514,28123,Westminster
20230226,Sunday,Baker Street,24500,24710,Westminster
20230226,Sunday,Bayswater,1,3,Westminster
20230226,Sunday,Bond Street,29293,29784,Westminster
20230226,Sunday,Charing Cross,16728,14296,Westminster
20230226,Sunday,Covent Garden,14561,18217,Westminster
20230226,Sunday,Embankment,13087,11708,Westminster
20230226,Sunday,Great Portland Street,3534,3026,Westminster
20230226,Sunday,Green Park,24096,30056,Westminster
20230226,Sunday,Hyde Park Corner,4085,4666,Westminster
20230226,Sunday,Lancaster Gate,5920,5771,Westminster
20230226,Sunday,Leicester Square,41531,37691,Westminster
20230226,Sunday,Maida Vale,2384,2424,Westminster
20230226,Sunday,Marble Arch,9662,9209,Westminster
20230226,Sunday,Marylebone,8681,8600,Westminster
20230226,Sunday,Oxford Circus,41900,47856,Westminster
20230226,Sunday,Paddington,32240,29075,Westminster
20230226,Sunday,Piccadilly Circus,31535,29796,Westminster
20230226,Sunday,Pimlico,6819,7029,Westminster
20230226,Sunday,Queensway,7281,6621,Westminster
20230226,Sunday,Royal Oak,2581,2377,Westminster
20230226,Sunday,St James's Park,5109,5024,Westminster
20230226,Sunday,Temple,2450,2390,Westminster
20230226,Sunday,Victoria,58427,61202,Westminster
20230226,Sunday,Warwick Avenue,2669,2891,Westminster
20230226,Sunday,Westbourne Park,3204,3040,Westminster
20230226,Sunday,Westminster,18410,16984,Westminster
20230227,Monday,Baker Street,30791,30722,Westminster
20230227,Monday,Bayswater,4537,3866,Westminster
20230227,Monday,Bond Street,46703,48155,Westminster
20230227,Monday,Charing Cross,17357,16454,Westminster
20230227,Monday,Covent Garden,12692,14359,Westminster
20230227,Monday,Embankment,18360,18188,Westminster
20230227,Monday,Great Portland Street,7721,7541,Westminster
20230227,Monday,Green Park,37399,42995,Westminster
20230227,Monday,Hyde Park Corner,4919,5077,Westminster
20230227,Monday,Lancaster Gate,4633,4265,Westminster
20230227,Monday,Leicester Square,32431,30071,Westminster
20230227,Monday,Maida Vale,3815,3703,Westminster
20230227,Monday,Marble Arch,11845,11451,Westminster
20230227,Monday,Marylebone,10963,11192,Westminster
20230227,Monday,Oxford Circus,60137,67880,Westminster
20230227,Monday,Paddington,34645,33129,Westminster
20230227,Monday,Piccadilly Circus,33215,31702,Westminster
20230227,Monday,Pimlico,10362,10276,Westminster
20230227,Monday,Queensway,8620,8753,Westminster
20230227,Monday,Royal Oak,3234,2969,Westminster
20230227,Monday,St James's Park,13338,13405,Westminster
20230227,Monday,Temple,9538,10245,Westminster
20230227,Monday,Victoria,77938,83104,Westminster
20230227,Monday,Warwick Avenue,4146,4076,Westminster
20230227,Monday,Westbourne Park,5363,4897,Westminster
20230227,Monday,Westminster,25941,27086,Westminster
20230228,Tuesday,Baker Street,34554,33482,Westminster
20230228,Tuesday,Bayswater,4920,4834,Westminster
20230228,Tuesday,Bond Street,52276,53725,Westminster
20230228,Tuesday,Charing Cross,19819,19349,Westminster
20230228,Tuesday,Covent Garden,14019,16454,Westminster
20230228,Tuesday,Embankment,22791,22645,Westminster
20230228,Tuesday,Great Portland Street,9767,9797,Westminster
20230228,Tuesday,Green Park,43244,49008,Westminster
20230228,Tuesday,Hyde Park Corner,5279,5669,Westminster
20230228,Tuesday,Lancaster Gate,4716,4746,Westminster
20230228,Tuesday,Leicester Square,36182,33686,Westminster
20230228,Tuesday,Maida Vale,4375,4167,Westminster
20230228,Tuesday,Marble Arch,12749,12733,Westminster
20230228,Tuesday,Marylebone,14725,14278,Westminster
20230228,Tuesday,Oxford Circus,70962,78746,Westminster
20230228,Tuesday,Paddington,37200,37847,Westminster
20230228,Tuesday,Piccadilly Circus,37356,36051,Westminster
20230228,Tuesday,Pimlico,12082,11819,Westminster
20230228,Tuesday,Queensway,8297,9023,Westminster
20230228,Tuesday,Royal Oak,3576,3369,Westminster
20230228,Tuesday,St James's Park,16363,16749,Westminster
20230228,Tuesday,Temple,12239,12987,Westminster
20230228,Tuesday,Victoria,91420,96308,Westminster
20230228,Tuesday,Warwick Avenue,4752,4667,Westminster
20230228,Tuesday,Westbourne Park,5933,5593,Westminster
20230228,Tuesday,Westminster,27927,29323,Westminster
20230301,Wednesday,Baker Street,33091,33033,Westminster
20230301,Wednesday,Bayswater,5128,5117,Westminster
20230301,Wednesday,Bond Street,54366,56304,Westminster
20230301,Wednesday,Charing Cross,21424,20892,Westminster
20230301,Wednesday,Covent Garden,15691,17781,Westminster
20230301,Wednesday,Embankment,24940,24121,Westminster
20230301,Wednesday,Great Portland Street,9445,9441,Westminster
20230301,Wednesday,Green Park,44561,51325,Westminster
20230301,Wednesday,Hyde Park Corner,5412,5745,Westminster
20230301,Wednesday,Lancaster Gate,5015,4929,Westminster
20230301,Wednesday,Leicester Square,40273,38007,Westminster
20230301,Wednesday,Maida Vale,4320,4105,Westminster
20230301,Wednesday,Marble Arch,13114,12854,Westminster
20230301,Wednesday,Marylebone,13164,14155,Westminster
20230301,Wednesday,Oxford Circus,72171,80103,Westminster
20230301,Wednesday,Paddington,40230,40113,Westminster
20230301,Wednesday,Piccadilly Circus,39944,38148,Westminster
20230301,Wednesday,Pimlico,11681,11274,Westminster
20230301,Wednesday,Queensway,8851,9237,Westminster
20230301,Wednesday,Royal Oak,3446,3135,Westminster
20230301,Wednesday,St James's Park,17095,17381,Westminster
20230301,Wednesday,Temple,11228,12190,Westminster
20230301,Wednesday,Victoria,95367,98577,Westminster
20230301,Wednesday,Warwick Avenue,4740,4608,Westminster
20230301,Wednesday,Westbourne Park,5991,5600,Westminster
20230301,Wednesday,Westminster,28666,29781,Westminster
20230302,Thursday,Baker Street,34942,35661,Westminster
20230302,Thursday,Bayswater,5366,5214,Westminster
20230302,Thursday,Bond Street,55845,57907,Westminster
20230302,Thursday,Charing Cross,22377,20981,Westminster
20230302,Thursday,Covent Garden,16786,19314,Westminster
20230302,Thursday,Embankment,25272,25184,Westminster
20230302,Thursday,Great Portland Street,10175,10179,Westminster
20230302,Thursday,Green Park,43193,50330,Westminster
20230302,Thursday,Hyde Park Corner,5718,6427,Westminster
20230302,Thursday,Lancaster Gate,5443,5166,Westminster
20230302,Thursday,Leicester Square,42027,38881,Westminster
20230302,Thursday,Maida Vale,4480,4212,Westminster
20230302,Thursday,Marble Arch,13478,13291,Westminster
20230302,Thursday,Marylebone,13650,14849,Westminster
20230302,Thursday,Oxford Circus,76706,85835,Westminster
20230302,Thursday,Paddington,41050,41967,Westminster
20230302,Thursday,Piccadilly Circus,41272,40289,Westminster
20230302,Thursday,Pimlico,11600,11029,Westminster
20230302,Thursday,Queensway,9095,9622,Westminster
20230302,Thursday,Royal Oak,3469,3188,Westminster
20230302,Thursday,St James's Park,15721,15910,Westminster
20230302,Thursday,Temple,12659,14015,Westminster
20230302,Thursday,Victoria,97075,102139,Westminster
20230302,Thursday,Warwick Avenue,4942,4713,Westminster
20230302,Thursday,Westbourne Park,5968,5598,Westminster
20230302,Thursday,Westminster,27483,29189,Westminster
20230303,Friday,Baker Street,31062,31385,Westminster
20230303,Friday,Bayswater,5768,5613,Westminster
20230303,Friday,Bond Street,49950,52231,Westminster
20230303,Friday,Charing Cross,20613,19631,Westminster
20230303,Friday,Covent Garden,16864,21299,Westminster
20230303,Friday,Embankment,21998,21421,Westminster
20230303,Friday,Great Portland Street,7816,7705,Westminster
20230303,Friday,Green Park,39578,46439,Westminster
20230303,Friday,Hyde Park Corner,5420,5972,Westminster
20230303,Friday,Lancaster Gate,5383,5456,Westminster
20230303,Friday,Leicester Square,48772,45918,Westminster
20230303,Friday,Maida Vale,4398,3922,Westminster
20230303,Friday,Marble Arch,13358,12596,Westminster
20230303,Friday,Marylebone,11744,12440,Westminster
20230303,Friday,Oxford Circus,68950,80038,Westminster
20230303,Friday,Paddington,38966,39215,Westminster
20230303,Friday,Piccadilly Circus,42907,43831,Westminster
20230303,Friday,Pimlico,10923,10501,Westminster
20230303,Friday,Queensway,9370,10252,Westminster
20230303,Friday,Royal Oak,3516,3164,Westminster
20230303,Friday,St James's Park,12524,13029,Westminster
20230303,Friday,Temple,9809,11430,Westminster
20230303,Friday,Victoria,89146,89051,Westminster
20230303,Friday,Warwick Avenue,4694,4438,Westminster
20230303,Friday,Westbourne Park,6040,5462,Westminster
20230303,Friday,Westminster,24810,26214,Westminster
20230304,Saturday,Baker Street,26492,26262,Westminster
20230304,Saturday,Bayswater,5457,5400,Westminster
