TravelDate,DayOfWeek,Station,EntryTapCount,ExitTapCount,Borough,LINES,NETWORK,Zone,x,y
2024-01-16,Tuesday,Aldgate,12905,14561,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
2024-01-16,Tuesday,Bank,61414,55058,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
2024-01-16,Tuesday,Barbican,9472,9816,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
2024-01-16,Tuesday,Blackfriars,19232,18730,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
2024-01-16,Tuesday,Cannon Street,9120,8696,City of London,"District, Circle",London Underground,1.0,-0.088801035,51.51096254
2024-01-16,Tuesday,Chancery Lane,15998,16939,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
2024-01-16,Tuesday,Liverpool Street,94266,96277,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
2024-01-16,Tuesday,Liverpool Street,94266,96277,City of London,,London Overground,1.0,-0.080013644,51.51752768
2024-01-16,Tuesday,Liverpool Street,94266,96277,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
2024-01-16,Tuesday,Mansion House,8829,10211,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
2024-01-16,Tuesday,Monument,16422,16042,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
2024-01-16,Tuesday,Moorgate,47907,51654,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
2024-01-17,Wednesday,Aldgate,12386,13676,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
2024-01-17,Wednesday,Bank,60389,62375,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
2024-01-17,Wednesday,Barbican,9176,9624,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
2024-01-17,Wednesday,Blackfriars,18662,17800,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
2024-01-17,Wednesday,Cannon Street,9003,7747,City of London,"District, Circle",London Underground,1.0,-0.088801035,51.51096254
2024-01-17,Wednesday,Chancery Lane,15670,16583,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
2024-01-17,Wednesday,Liverpool Street,94349,94841,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
2024-01-17,Wednesday,Liverpool Street,94349,94841,City of London,,London Overground,1.0,-0.080013644,51.51752768
2024-01-17,Wednesday,Liverpool Street,94349,94841,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
2024-01-17,Wednesday,Mansion House,8468,9190,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
2024-01-17,Wednesday,Monument,15935,14848,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
2024-01-17,Wednesday,Moorgate,47824,50742,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
2024-01-18,Thursday,Aldgate,13029,13306,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
2024-01-18,Thursday,Bank,65271,68961,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
2024-01-18,Thursday,Barbican,9861,9586,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
2024-01-18,Thursday,Blackfriars,19656,18833,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
2024-01-18,Thursday,Cannon Street,8909,7812,City of London,"District, Circle",London Underground,1.0,-0.088801035,51.51096254
2024-01-18,Thursday,Chancery Lane,16148,17793,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
2024-01-18,Thursday,Liverpool Street,101539,100894,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
2024-01-18,Thursday,Liverpool Street,101539,100894,City of London,,London Overground,1.0,-0.080013644,51.51752768
2024-01-18,Thursday,Liverpool Street,101539,100894,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
2024-01-18,Thursday,Mansion House,8793,9412,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
2024-01-18,Thursday,Monument,16980,15658,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
2024-01-18,Thursday,Moorgate,48814,54250,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
2024-01-19,Friday,Aldgate,9490,10918,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
2024-01-19,Friday,Bank,38922,40610,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
2024-01-19,Friday,Barbican,7495,7755,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
2024-01-19,Friday,Blackfriars,12537,12763,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
2024-01-19,Friday,Cannon Street,5288,4968,City of London,"District, Circle",London Underground,1.0,-0.088801035,51.51096254
2024-01-19,Friday,Chancery Lane,10514,11354,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
