TravelDate,DayOfWeek,Station,EntryTapCount,ExitTapCount,Borough
20240607,Friday,Mornington Crescent,4233,3938,Camden
20240607,Friday,Russell Square,10897,11014,Camden
20240607,Friday,Swiss Cottage,8739,8716,Camden
20240607,Friday,Tottenham Court Road,85396,90053,Camden
20240607,Friday,Warren Street,19711,19771,Camden
20240607,Friday,West Hampstead,13281,12404,Camden
20240608,Saturday,Belsize Park,5400,5379,Camden
20240608,Saturday,Camden Town,36640,37532,Camden
20240608,Saturday,Chalk Farm,9620,7397,Camden
20240608,Saturday,Euston,45500,48197,Camden
20240608,Saturday,Euston Square,11600,12732,Camden
20240608,Saturday,Finchley Road,9998,9488,Camden
20240608,Saturday,Goodge Street,4497,5377,Camden
20240608,Saturday,Hampstead,4761,5569,Camden
20240608,Saturday,Holborn,22102,26589,Camden
20240608,Saturday,Kentish Town,1109,969,Camden
20240608,Saturday,Mornington Crescent,4040,3300,Camden
20240608,Saturday,Russell Square,9703,15743,Camden
20240608,Saturday,Swiss Cottage,7029,7003,Camden
20240608,Saturday,Tottenham Court Road,91371,93807,Camden
20240608,Saturday,Warren Street,11692,12119,Camden
20240608,Saturday,West Hampstead,11449,10675,Camden
20240609,Sunday,Belsize Park,4218,4235,Camden
20240609,Sunday,Camden Town,25633,26405,Camden
20240609,Sunday,Chalk Farm,6755,5352,Camden
20240609,Sunday,Euston,36052,33338,Camden
20240609,Sunday,Euston Square,8123,8882,Camden
20240609,Sunday,Finchley Road,7824,7477,Camden
20240609,Sunday,Goodge Street,2535,2727,Camden
20240609,Sunday,Hampstead,4183,4803,Camden
20240609,Sunday,Holborn,13058,13049,Camden
20240609,Sunday,Kentish Town,3,0,Camden
20240609,Sunday,Mornington Crescent,2441,1722,Camden
20240609,Sunday,Russell Square,7537,7607,Camden
20240609,Sunday,Swiss Cottage,4877,5042,Camden
20240609,Sunday,Tottenham Court Road,54938,55088,Camden
20240609,Sunday,Warren Street,8349,8745,Camden
20240609,Sunday,West Hampstead,8752,8365,Camden
20240610,Monday,Belsize Park,7659,7662,Camden
20240610,Monday,Camden Town,22934,24101,Camden
20240610,Monday,Chalk Farm,7298,6521,Camden
20240610,Monday,Euston,43169,37529,Camden
20240610,Monday,Euston Square,14772,15274,Camden
20240610,Monday,Finchley Road,11111,10767,Camden
20240610,Monday,Goodge Street,6668,7071,Camden
20240610,Monday,Hampstead,5108,5842,Camden
20240610,Monday,Holborn,25659,27421,Camden
20240610,Monday,Kentish Town,2101,1784,Camden
20240610,Monday,Mornington Crescent,3754,3344,Camden
20240610,Monday,Russell Square,10397,11099,Camden
20240610,Monday,Swiss Cottage,8365,8341,Camden
20240610,Monday,Tottenham Court Road,72109,72411,Camden
20240610,Monday,Warren Street,19823,20643,Camden
20240610,Monday,West Hampstead,11544,10943,Camden
20240611,Tuesday,Belsize Park,8546,8515,Camden
20240611,Tuesday,Camden Town,25870,26429,Camden
20240611,Tuesday,Chalk Farm,8557,7433,Camden
20240611,Tuesday,Euston,47904,47050,Camden
20240611,Tuesday,Euston Square,18100,18834,Camden
20240611,Tuesday,Finchley Road,12161,11597,Camden
20240611,Tuesday,Goodge Street,8220,8663,Camden
20240611,Tuesday,Hampstead,5667,6624,Camden
20240611,Tuesday,Holborn,32480,34277,Camden
20240611,Tuesday,Kentish Town,2489,2187,Camden
20240611,Tuesday,Mornington Crescent,4824,4466,Camden
20240611,Tuesday,Russell Square,11749,11940,Camden
20240611,Tuesday,Swiss Cottage,9004,8746,Camden
20240611,Tuesday,Tottenham Court Road,86598,88403,Camden
20240611,Tuesday,Warren Street,23983,25050,Camden
20240611,Tuesday,West Hampstead,12993,12679,Camden
20240612,Wednesday,Belsize Park,8205,8205,Camden
20240612,Wednesday,Camden Town,25935,26846,Camden
20240612,Wednesday,Chalk Farm,8354,7069,Camden
20240612,Wednesday,Euston,46906,50362,Camden
20240612,Wednesday,Euston Square,18569,20077,Camden
20240612,Wednesday,Finchley Road,11968,11375,Camden
20240612,Wednesday,Goodge Street,8466,9346,Camden
20240612,Wednesday,Hampstead,5624,6450,Camden
20240612,Wednesday,Holborn,32239,34154,Camden
20240612,Wednesday,Kentish Town,2576,2378,Camden
20240612,Wednesday,Mornington Crescent,4683,4325,Camden
20240612,Wednesday,Russell Square,11605,12159,Camden
20240612,Wednesday,Swiss Cottage,8935,8694,Camden
20240612,Wednesday,Tottenham Court Road,90998,93996,Camden
20240612,Wednesday,Warren Street,23691,22645,Camden
20240612,Wednesday,West Hampstead,13236,12193,Camden
20240613,Thursday,Belsize Park,8324,7881,Camden
20240613,Thursday,Camden Town,25385,27643,Camden
20240613,Thursday,Chalk Farm,7023,5845,Camden
20240613,Thursday,Euston,49202,54298,Camden
20240613,Thursday,Euston Square,18735,20033,Camden
20240613,Thursday,Finchley Road,12155,11673,Camden
20240613,Thursday,Goodge Street,8233,8407,Camden
20240613,Thursday,Hampstead,5762,6401,Camden
20240613,Thursday,Holborn,33622,35463,Camden
20240613,Thursday,Kentish Town,2532,2154,Camden
20240613,Thursday,Mornington Crescent,4902,4288,Camden
20240613,Thursday,Russell Square,11912,12741,Camden
20240613,Thursday,Swiss Cottage,9098,8896,Camden
20240613,Thursday,Tottenham Court Road,96856,97814,Camden
20240613,Thursday,Warren Street,25284,26646,Camden
20240613,Thursday,West Hampstead,13355,12503,Camden
20240614,Friday,Belsize Park,7689,7420,Camden
20240614,Friday,Camden Town,29596,30968,Camden
20240614,Friday,Chalk Farm,8411,6922,Camden
20240614,Friday,Euston,46005,49369,Camden
20240614,Friday,Euston Square,13946,16185,Camden
20240614,Friday,Finchley Road,12231,11208,Camden
20240614,Friday,Goodge Street,6449,7155,Camden
20240614,Friday,Hampstead,5851,6587,Camden
20240614,Friday,Holborn,25019,26669,Camden
20240614,Friday,Kentish Town,2335,2001,Camden
20240614,Friday,Mornington Crescent,4533,4169,Camden
20240614,Friday,Russell Square,11057,11816,Camden
20240614,Friday,Swiss Cottage,8647,8570,Camden
20240614,Friday,Tottenham Court Road,84807,87941,Camden
20240614,Friday,Warren Street,19780,20470,Camden
20240614,Friday,West Hampstead,12417,11500,Camden
20240615,Saturday,Belsize Park,5358,5320,Camden
20240615,Saturday,Camden Town,31771,34496,Camden
20240615,Saturday,Chalk Farm,8226,6281,Camden
20240615,Saturday,Euston,47103,47489,Camden
20240615,Saturday,Euston Square,2,4,Camden
20240615,Saturday,Finchley Road,8846,8017,Camden
20240615,Saturday,Goodge Street,4694,5112,Camden
20240615,Saturday,Hampstead,5275,5963,Camden
20240615,Saturday,Holborn,20271,21340,Camden
20240615,Saturday,Kentish Town,1073,932,Camden
20240615,Saturday,Mornington Crescent,4766,3468,Camden
20240615,Saturday,Russell Square,9869,10711,Camden
20240615,Saturday,Swiss Cottage,6633,6674,Camden
20240615,Saturday,Tottenham Court Road,88849,90626,Camden
20240615,Saturday,Warren Street,15172,14110,Camden
20240615,Saturday,West Hampstead,10146,9609,Camden
20240616,Sunday,Belsize Park,4544,4562,Camden
20240616,Sunday,Camden Town,26289,27232,Camden
20240616,Sunday,Chalk Farm,5717,4402,Camden
20240616,Sunday,Euston,37100,33007,Camden
20240616,Sunday,Finchley Road,8051,7295,Camden
20240616,Sunday,Goodge Street,2965,3004,Camden
20240616,Sunday,Hampstead,4256,5035,Camden
20240616,Sunday,Holborn,13138,14477,Camden
20240616,Sunday,Kentish Town,1165,1028,Camden
20240616,Sunday,Mornington Crescent,2897,2338,Camden
20240616,Sunday,Russell Square,8195,8103,Camden
20240616,Sunday,Swiss Cottage,5043,5314,Camden
20240616,Sunday,Tottenham Court Road,55162,56598,Camden
20240616,Sunday,Warren Street,11371,10418,Camden
20240616,Sunday,West Hampstead,9213,7939,Camden
20240617,Monday,Belsize Park,7368,7479,Camden
20240617,Monday,Camden Town,24108,25257,Camden
20240617,Monday,Chalk Farm,5903,5054,Camden
20240617,Monday,Euston,43615,42543,Camden
20240617,Monday,Euston Square,14014,14815,Camden
20240617,Monday,Finchley Road,11705,11070,Camden
20240617,Monday,Goodge Street,6257,6555,Camden
20240617,Monday,Hampstead,5032,5855,Camden
20240617,Monday,Holborn,24608,26449,Camden
20240617,Monday,Kentish Town,1917,1653,Camden
20240617,Monday,Mornington Crescent,3014,2901,Camden
20240617,Monday,Russell Square,10159,10479,Camden
20240617,Monday,Swiss Cottage,8361,8226,Camden
20240617,Monday,Tottenham Court Road,72769,74676,Camden
20240617,Monday,Warren Street,19128,19879,Camden
20240617,Monday,West Hampstead,12102,11355,Camden
20240618,Tuesday,Belsize Park,7880,7828,Camden
20240618,Tuesday,Camden Town,25101,26303,Camden
20240618,Tuesday,Chalk Farm,6883,5696,Camden
20240618,Tuesday,Euston,46257,47190,Camden
20240618,Tuesday,Euston Square,17446,17917,Camden
20240618,Tuesday,Finchley Road,12145,11818,Camden
20240618,Tuesday,Goodge Street,7512,7922,Camden
20240618,Tuesday,Hampstead,5518,6399,Camden
20240618,Tuesday,Holborn,31689,33407,Camden
20240618,Tuesday,Kentish Town,2402,2157,Camden
20240618,Tuesday,Mornington Crescent,4638,4283,Camden
20240618,Tuesday,Russell Square,11176,12083,Camden
20240618,Tuesday,Swiss Cottage,9082,8978,Camden
20240618,Tuesday,Tottenham Court Road,86115,87385,Camden
20240618,Tuesday,Warren Street,22860,23607,Camden
20240618,Tuesday,West Hampstead,13086,12271,Camden
20240619,Wednesday,Belsize Park,8381,8385,Camden
20240619,Wednesday,Camden Town,26144,26986,Camden
20240619,Wednesday,Chalk Farm,7710,6358,Camden
20240619,Wednesday,Euston,48856,49379,Camden
20240619,Wednesday,Euston Square,17953,19001,Camden
20240619,Wednesday,Finchley Road,12297,11678,Camden
20240619,Wednesday,Goodge Street,8208,8826,Camden
20240619,Wednesday,Hampstead,5912,6838,Camden
20240619,Wednesday,Holborn,32080,34224,Camden
20240619,Wednesday,Kentish Town,2798,2447,Camden
20240619,Wednesday,Mornington Crescent,4876,4487,Camden
20240619,Wednesday,Russell Square,11487,12386,Camden
20240619,Wednesday,Swiss Cottage,9221,9174,Camden
20240619,Wednesday,Tottenham Court Road,92984,93874,Camden
20240619,Wednesday,Warren Street,23371,24596,Camden
20240619,Wednesday,West Hampstead,13484,13195,Camden
20240620,Thursday,Belsize Park,8569,8615,Camden
20240620,Thursday,Camden Town,28435,28491,Camden
20240620,Thursday,Chalk Farm,8129,6796,Camden
20240620,Thursday,Euston,50538,52017,Camden
20240620,Thursday,Euston Square,18185,18640,Camden
20240620,Thursday,Finchley Road,12898,12475,Camden
20240620,Thursday,Goodge Street,8213,8730,Camden
20240620,Thursday,Hampstead,6125,7354,Camden
20240620,Thursday,Holborn,32833,35743,Camden
20240620,Thursday,Kentish Town,2557,2478,Camden
20240620,Thursday,Mornington Crescent,5439,4988,Camden
20240620,Thursday,Russell Square,12057,13185,Camden
20240620,Thursday,Swiss Cottage,8611,8229,Camden
20240620,Thursday,Tottenham Court Road,95027,97292,Camden
20240620,Thursday,Warren Street,23334,24765,Camden
20240620,Thursday,West Hampstead,14485,12393,Camden
20240621,Friday,Belsize Park,8063,7909,Camden
20240621,Friday,Camden Town,32570,33467,Camden
20240621,Friday,Chalk Farm,8605,6787,Camden
20240621,Friday,Euston,47054,50742,Camden
20240621,Friday,Euston Square,15873,17348,Camden
20240621,Friday,Finchley Road,13334,12717,Camden
20240621,Friday,Goodge Street,6848,7206,Camden
20240621,Friday,Hampstead,6156,7021,Camden
20240621,Friday,Holborn,25386,27153,Camden
20240621,Friday,Kentish Town,2209,1802,Camden
20240621,Friday,Mornington Crescent,4521,4323,Camden
20240621,Friday,Russell Square,12017,12894,Camden
20240621,Friday,Swiss Cottage,9215,9137,Camden
20240621,Friday,Tottenham Court Road,88952,91007,Camden
20240621,Friday,Warren Street,18743,19675,Camden
20240621,Friday,West Hampstead,14562,12996,Camden
20240622,Saturday,Belsize Park,6190,6054,Camden
20240622,Saturday,Camden Town,34963,39355,Camden
20240622,Saturday,Chalk Farm,9473,7148,Camden
20240622,Saturday,Euston,40621,41106,Camden
20240622,Saturday,Euston Square,10531,11221,Camden
20240622,Saturday,Finchley Road,10652,10654,Camden
20240622,Saturday,Goodge Street,4791,5172,Camden
20240622,Saturday,Hampstead,5666,6729,Camden
20240622,Saturday,Holborn,21137,22737,Camden
20240622,Saturday,Kentish Town,1325,1183,Camden
20240622,Saturday,Mornington Crescent,5558,3280,Camden
20240622,Saturday,Russell Square,9936,10252,Camden
20240622,Saturday,Swiss Cottage,6888,6764,Camden
20240622,Saturday,Tottenham Court Road,91020,92451,Camden
20240622,Saturday,Warren Street,11748,11858,Camden
20240622,Saturday,West Hampstead,12651,11416,Camden
20240623,Sunday,Belsize Park,4844,4773,Camden
20240623,Sunday,Camden Town,28088,28941,Camden
20240623,Sunday,Chalk Farm,7337,5580,Camden
20240623,Sunday,Euston,33333,34867,Camden
20240623,Sunday,Euston Square,8761,9521,Camden
20240623,Sunday,Finchley Road,9183,9179,Camden
20240623,Sunday,Goodge Street,2362,2612,Camden
20240623,Sunday,Hampstead,5221,6236,Camden
20240623,Sunday,Holborn,12842,13264,Camden
20240623,Sunday,Kentish Town,11,0,Camden
20240623,Sunday,Mornington Crescent,2387,1739,Camden
20240623,Sunday,Russell Square,8033,7885,Camden
20240623,Sunday,Swiss Cottage,5126,5252,Camden
20240623,Sunday,Tottenham Court Road,53121,53977,Camden
20240623,Sunday,Warren Street,8601,8428,Camden
20240623,Sunday,West Hampstead,7935,7589,Camden
20240624,Monday,Belsize Park,7859,7808,Camden
20240624,Monday,Camden Town,25553,26534,Camden
20240624,Monday,Chalk Farm,6998,5700,Camden
20240624,Monday,Euston,40430,42668,Camden
20240624,Monday,Euston Square,14643,15729,Camden
20240624,Monday,Finchley Road,11420,10791,Camden
20240624,Monday,Goodge Street,6536,7040,Camden
20240624,Monday,Hampstead,5560,6598,Camden
20240624,Monday,Holborn,24416,26358,Camden
20240624,Monday,Kentish Town,2328,2126,Camden
20240624,Monday,Mornington Crescent,3941,3365,Camden
20240624,Monday,Russell Square,10836,11710,Camden
20240624,Monday,Swiss Cottage,8147,8241,Camden
20240624,Monday,Tottenham Court Road,75682,75936,Camden
20240624,Monday,Warren Street,19919,20872,Camden
20240624,Monday,West Hampstead,11775,11082,Camden
20240625,Tuesday,Belsize Park,8551,8764,Camden
20240625,Tuesday,Camden Town,26164,27266,Camden
20240625,Tuesday,Chalk Farm,9530,8037,Camden
20240625,Tuesday,Euston,46788,48369,Camden
20240625,Tuesday,Euston Square,18250,18736,Camden
20240625,Tuesday,Finchley Road,13054,12770,Camden
20240625,Tuesday,Goodge Street,8133,8527,Camden
20240625,Tuesday,Hampstead,6231,7449,Camden
20240625,Tuesday,Holborn,30589,32512,Camden
20240625,Tuesday,Kentish Town,2841,2485,Camden
20240625,Tuesday,Mornington Crescent,5266,4700,Camden
20240625,Tuesday,Russell Square,11145,11698,Camden
20240625,Tuesday,Swiss Cottage,7554,7482,Camden
20240625,Tuesday,Tottenham Court Road,88443,88499,Camden
20240625,Tuesday,Warren Street,23515,24233,Camden
20240625,Tuesday,West Hampstead,11918,10445,Camden
20240626,Wednesday,Belsize Park,8244,8243,Camden
20240626,Wednesday,Camden Town,27322,28095,Camden
20240626,Wednesday,Chalk Farm,8183,6665,Camden
20240626,Wednesday,Euston,47015,47953,Camden
20240626,Wednesday,Euston Square,18131,18689,Camden
20240626,Wednesday,Finchley Road,11856,11410,Camden
20240626,Wednesday,Goodge Street,8058,8484,Camden
20240626,Wednesday,Hampstead,5975,7005,Camden
20240626,Wednesday,Holborn,29369,31589,Camden
20240626,Wednesday,Kentish Town,2838,2361,Camden
20240626,Wednesday,Mornington Crescent,4702,4336,Camden
20240626,Wednesday,Russell Square,11372,12395,Camden
20240626,Wednesday,Swiss Cottage,8993,8895,Camden
20240626,Wednesday,Tottenham Court Road,88043,89102,Camden
20240626,Wednesday,Warren Street,22620,23256,Camden
20240626,Wednesday,West Hampstead,12904,12374,Camden
20240627,Thursday,Belsize Park,8484,8251,Camden
20240627,Thursday,Camden Town,28055,28232,Camden
20240627,Thursday,Chalk Farm,8124,6703,Camden
20240627,Thursday,Euston,50102,52217,Camden
20240627,Thursday,Euston Square,17858,18852,Camden
20240627,Thursday,Finchley Road,12594,11895,Camden
20240627,Thursday,Goodge Street,8104,8625,Camden
20240627,Thursday,Hampstead,6024,7003,Camden
20240627,Thursday,Holborn,32016,34851,Camden
20240627,Thursday,Kentish Town,2457,2012,Camden
20240627,Thursday,Mornington Crescent,4626,4527,Camden
20240627,Thursday,Russell Square,11550,12049,Camden
20240627,Thursday,Swiss Cottage,9108,9025,Camden
20240627,Thursday,Tottenham Court Road,90732,92399,Camden
20240627,Thursday,Warren Street,22974,24007,Camden
20240627,Thursday,West Hampstead,13381,12676,Camden
20240628,Friday,Belsize Park,8072,7741,Camden
20240628,Friday,Camden Town,33673,34661,Camden
20240628,Friday,Chalk Farm,8853,7004,Camden
20240628,Friday,Euston,47496,50411,Camden
20240628,Friday,Euston Square,15533,18372,Camden
20240628,Friday,Finchley Road,11846,11042,Camden
20240628,Friday,Goodge Street,7148,7602,Camden
20240628,Friday,Hampstead,6001,6972,Camden
20240628,Friday,Holborn,25515,26760,Camden
20240628,Friday,Kentish Town,2353,2137,Camden
20240628,Friday,Mornington Crescent,4248,4011,Camden
20240628,Friday,Russell Square,10294,11539,Camden
20240628,Friday,Swiss Cottage,8735,8596,Camden
20240628,Friday,Tottenham Court Road,90594,92481,Camden
20240628,Friday,Warren Street,19694,20909,Camden
20240628,Friday,West Hampstead,12573,11515,Camden
20240629,Saturday,Belsize Park,5792,5686,Camden
20240629,Saturday,Camden Town,35838,40260,Camden
20240629,Saturday,Chalk Farm,9081,6861,Camden
20240629,Saturday,Euston,49733,46189,Camden
20240629,Saturday,Euston Square,13168,14269,Camden
20240629,Saturday,Finchley Road,10692,10152,Camden
20240629,Saturday,Goodge Street,5644,5686,Camden
20240629,Saturday,Hampstead,5426,6330,Camden
20240629,Saturday,Holborn,21742,21321,Camden
20240629,Saturday,Kentish Town,1587,1433,Camden
20240629,Saturday,Mornington Crescent,5957,3643,Camden
20240629,Saturday,Russell Square,10300,10494,Camden
20240629,Saturday,Swiss Cottage,7520,7432,Camden
20240629,Saturday,Tottenham Court Road,125080,116275,Camden
20240629,Saturday,Warren Street,14211,13772,Camden
20240629,Saturday,West Hampstead,12678,11646,Camden
20240101,Monday,Angel,5601,5359,Islington
20240101,Monday,Archway,4153,4178,Islington
20240101,Monday,Arsenal,1311,1220,Islington
20240101,Monday,Caledonian Road,2780,2844,Islington
20240101,Monday,Farringdon,16602,14505,Islington
20240101,Monday,Finsbury Park,11994,12887,Islington
20240101,Monday,Highbury & Islington,6711,7733,Islington
20240101,Monday,Holloway Road,3372,3442,Islington
20240101,Monday,Old Street,7534,6850,Islington
20240101,Monday,Tufnell Park,2739,2933,Islington
20240102,Tuesday,Angel,10631,11212,Islington
20240102,Tuesday,Archway,7738,7308,Islington
20240102,Tuesday,Caledonian Road,4527,4267,Islington
20240102,Tuesday,Farringdon,38969,38462,Islington
20240102,Tuesday,Finsbury Park,21035,19141,Islington
20240102,Tuesday,Highbury & Islington,12264,13622,Islington
20240102,Tuesday,Holloway Road,5255,5383,Islington
20240102,Tuesday,Old Street,15765,15920,Islington
20240102,Tuesday,Tufnell Park,4702,4641,Islington
20240103,Wednesday,Angel,13049,13725,Islington
20240103,Wednesday,Archway,8928,8660,Islington
20240103,Wednesday,Arsenal,2822,3029,Islington
20240103,Wednesday,Caledonian Road,5212,5346,Islington
20240103,Wednesday,Farringdon,47847,45742,Islington
20240103,Wednesday,Finsbury Park,21814,20702,Islington
20240103,Wednesday,Highbury & Islington,14407,15282,Islington
20240103,Wednesday,Holloway Road,4976,4598,Islington
20240103,Wednesday,Old Street,18803,18632,Islington
20240103,Wednesday,Tufnell Park,5392,5353,Islington
20240104,Thursday,Angel,14052,15074,Islington
20240104,Thursday,Archway,9506,9173,Islington
20240104,Thursday,Arsenal,3104,3171,Islington
20240104,Thursday,Caledonian Road,3838,4116,Islington
20240104,Thursday,Farringdon,55875,53913,Islington
20240104,Thursday,Finsbury Park,22758,21823,Islington
20240104,Thursday,Highbury & Islington,15239,15958,Islington
20240104,Thursday,Holloway Road,5523,5878,Islington
20240104,Thursday,Old Street,22221,21912,Islington
20240104,Thursday,Tufnell Park,5633,5529,Islington
20240105,Friday,Angel,13064,13859,Islington
20240105,Friday,Archway,9506,8926,Islington
20240105,Friday,Arsenal,3058,2903,Islington
20240105,Friday,Caledonian Road,5080,4986,Islington
20240105,Friday,Farringdon,42562,41481,Islington
20240105,Friday,Finsbury Park,21996,20849,Islington
20240105,Friday,Highbury & Islington,16528,17134,Islington
20240105,Friday,Holloway Road,5254,5198,Islington
20240105,Friday,Old Street,17915,18622,Islington
20240105,Friday,Tufnell Park,5798,5583,Islington
20240106,Saturday,Angel,14597,15521,Islington
20240106,Saturday,Archway,8262,7661,Islington
20240106,Saturday,Arsenal,3287,3088,Islington
20240106,Saturday,Caledonian Road,4510,4433,Islington
20240106,Saturday,Farringdon,24812,25102,Islington
20240106,Saturday,Finsbury Park,23284,23247,Islington
20240106,Saturday,Highbury & Islington,15773,17016,Islington
20240106,Saturday,Holloway Road,5034,5089,Islington
20240106,Saturday,Old Street,14783,15938,Islington
20240106,Saturday,Tufnell Park,5786,5611,Islington
20240107,Sunday,Angel,9374,9101,Islington
20240107,Sunday,Archway,5789,5410,Islington
20240107,Sunday,Arsenal,2031,12138,Islington
20240107,Sunday,Caledonian Road,2906,2989,Islington
20240107,Sunday,Farringdon,15805,14755,Islington
20240107,Sunday,Finsbury Park,21600,22837,Islington
20240107,Sunday,Highbury & Islington,20408,20519,Islington
20240107,Sunday,Holloway Road,2271,4377,Islington
20240107,Sunday,Old Street,8541,8355,Islington
20240107,Sunday,Tufnell Park,3800,3701,Islington
20240108,Monday,Angel,11101,11587,Islington
20240108,Monday,Archway,8684,8488,Islington
20240108,Monday,Arsenal,1897,1440,Islington
20240108,Monday,Caledonian Road,4791,4888,Islington
20240108,Monday,Farringdon,47474,46367,Islington
20240108,Monday,Finsbury Park,21825,20820,Islington
20240108,Monday,Highbury & Islington,14751,15458,Islington
20240108,Monday,Holloway Road,4785,5054,Islington
20240108,Monday,Old Street,15920,15563,Islington
20240108,Monday,Tufnell Park,5181,5154,Islington
20240109,Tuesday,Angel,16415,17331,Islington
20240109,Tuesday,Archway,10933,10715,Islington
20240109,Tuesday,Arsenal,2811,2871,Islington
20240109,Tuesday,Caledonian Road,6232,6026,Islington
20240109,Tuesday,Farringdon,63568,62276,Islington
20240109,Tuesday,Finsbury Park,25088,23999,Islington
20240109,Tuesday,Highbury & Islington,18336,18988,Islington
20240109,Tuesday,Holloway Road,5952,6033,Islington
20240109,Tuesday,Old Street,23981,23769,Islington
20240109,Tuesday,Tufnell Park,6598,6574,Islington
20240110,Wednesday,Angel,17284,18088,Islington
20240110,Wednesday,Archway,11322,10845,Islington
20240110,Wednesday,Arsenal,2988,2857,Islington
20240110,Wednesday,Caledonian Road,6522,6256,Islington
20240110,Wednesday,Farringdon,66097,64202,Islington
20240110,Wednesday,Finsbury Park,25900,24792,Islington
20240110,Wednesday,Highbury & Islington,19586,20376,Islington
20240110,Wednesday,Holloway Road,6259,6393,Islington
20240110,Wednesday,Old Street,24070,23867,Islington
20240110,Wednesday,Tufnell Park,7509,7324,Islington
20240111,Thursday,Angel,17296,17939,Islington
20240111,Thursday,Archway,11724,11231,Islington
20240111,Thursday,Arsenal,3291,3012,Islington
20240111,Thursday,Caledonian Road,6667,6278,Islington
20240111,Thursday,Farringdon,72904,70315,Islington
20240111,Thursday,Finsbury Park,27411,26015,Islington
20240111,Thursday,Highbury & Islington,20018,20827,Islington
20240111,Thursday,Holloway Road,6638,6585,Islington
20240111,Thursday,Old Street,26729,26360,Islington
20240111,Thursday,Tufnell Park,7787,7535,Islington
20240112,Friday,Angel,15863,17755,Islington
20240112,Friday,Archway,11055,10300,Islington
20240112,Friday,Arsenal,3117,2929,Islington
20240112,Friday,Caledonian Road,6624,6330,Islington
20240112,Friday,Farringdon,51363,50092,Islington
20240112,Friday,Finsbury Park,25319,24621,Islington
20240112,Friday,Highbury & Islington,19819,20917,Islington
20240112,Friday,Holloway Road,6893,6819,Islington
20240112,Friday,Old Street,21148,22255,Islington
20240112,Friday,Tufnell Park,7184,6899,Islington
20240113,Saturday,Angel,17967,19429,Islington
20240113,Saturday,Archway,9718,8885,Islington
20240113,Saturday,Arsenal,3601,3271,Islington
20240113,Saturday,Caledonian Road,5393,5256,Islington
20240113,Saturday,Farringdon,29805,30147,Islington
20240113,Saturday,Finsbury Park,26691,26596,Islington
20240113,Saturday,Highbury & Islington,18492,20509,Islington
20240113,Saturday,Holloway Road,5999,5858,Islington
20240113,Saturday,Old Street,19699,21963,Islington
20240113,Saturday,Tufnell Park,6929,6527,Islington
20240114,Sunday,Angel,11002,11298,Islington
20240114,Sunday,Archway,6689,6350,Islington
20240114,Sunday,Arsenal,2280,2290,Islington
20240114,Sunday,Caledonian Road,3933,3904,Islington
20240114,Sunday,Farringdon,17601,17132,Islington
20240114,Sunday,Finsbury Park,17670,18090,Islington
20240114,Sunday,Highbury & Islington,11527,13176,Islington
20240114,Sunday,Holloway Road,3999,4195,Islington
20240114,Sunday,Old Street,12455,12434,Islington
20240114,Sunday,Tufnell Park,4519,4578,Islington
20240115,Monday,Angel,14536,15307,Islington
20240115,Monday,Archway,11344,10916,Islington
20240115,Monday,Arsenal,2473,2644,Islington
20240115,Monday,Caledonian Road,6064,6031,Islington
20240115,Monday,Farringdon,58583,57211,Islington
20240115,Monday,Finsbury Park,24859,23328,Islington
20240115,Monday,Highbury & Islington,18209,18696,Islington
20240115,Monday,Holloway Road,6349,6460,Islington
20240115,Monday,Old Street,21978,21896,Islington
20240115,Monday,Tufnell Park,6471,6293,Islington
20240116,Tuesday,Angel,19780,20950,Islington
20240116,Tuesday,Archway,12275,11842,Islington
20240116,Tuesday,Arsenal,3358,3149,Islington
20240116,Tuesday,Caledonian Road,7078,6827,Islington
20240116,Tuesday,Farringdon,73761,73099,Islington
20240116,Tuesday,Finsbury Park,27441,26686,Islington
20240116,Tuesday,Highbury & Islington,20556,21218,Islington
20240116,Tuesday,Holloway Road,7050,7117,Islington
20240116,Tuesday,Old Street,28241,27543,Islington
20240116,Tuesday,Tufnell Park,7313,7198,Islington
20240117,Wednesday,Angel,19556,20315,Islington
20240117,Wednesday,Archway,12110,11804,Islington
20240117,Wednesday,Arsenal,3435,3218,Islington
20240117,Wednesday,Caledonian Road,7223,6927,Islington
20240117,Wednesday,Farringdon,73106,72397,Islington
20240117,Wednesday,Finsbury Park,27764,26625,Islington
20240117,Wednesday,Highbury & Islington,20948,21665,Islington
20240117,Wednesday,Holloway Road,7104,7004,Islington
20240117,Wednesday,Old Street,28168,27351,Islington
20240117,Wednesday,Tufnell Park,7542,7502,Islington
20240118,Thursday,Angel,21107,21982,Islington
20240118,Thursday,Archway,12699,12126,Islington
20240118,Thursday,Arsenal,3670,3346,Islington
20240118,Thursday,Caledonian Road,7194,6870,Islington
20240118,Thursday,Farringdon,79286,75592,Islington
20240118,Thursday,Finsbury Park,29076,27626,Islington
20240118,Thursday,Highbury & Islington,21279,21961,Islington
20240118,Thursday,Holloway Road,7174,7037,Islington
20240118,Thursday,Old Street,31011,30821,Islington
20240118,Thursday,Tufnell Park,7939,7677,Islington
20240119,Friday,Angel,19219,20551,Islington
20240119,Friday,Archway,11913,11186,Islington
20240119,Friday,Arsenal,3390,3129,Islington
20240119,Friday,Caledonian Road,7132,6695,Islington
20240119,Friday,Farringdon,54448,52617,Islington
20240119,Friday,Finsbury Park,27331,25792,Islington
