date,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
2019-07-20,-34.0,-26.26,-319.32,-21.44,-116.75,-7.58,-0.56,-1.75,0.11,-0.07,-0.45,-10.29,-494.06
2019-07-21,-34.12,-26.83,-326.05,-21.5,-121.85,-8.24,-0.64,-1.89,0.12,-0.08,-0.48,-11.21,-507.45
2019-07-22,-34.08,-27.31,-331.56,-21.46,-126.68,-8.9,-0.73,-2.03,0.13,-0.1,-0.52,-12.14,-519.15
2019-07-23,-33.88,-27.69,-335.89,-21.32,-131.23,-9.56,-0.81,-2.16,0.13,-0.12,-0.55,-13.07,-529.2
2019-07-24,-33.52,-27.98,-339.05,-21.08,-135.5,-10.22,-0.9,-2.3,0.14,-0.14,-0.59,-14.01,-537.61
2019-07-25,-33.02,-28.17,-341.08,-20.75,-139.48,-10.88,-0.98,-2.44,0.15,-0.16,-0.62,-14.94,-544.43
2019-07-26,-32.38,-28.28,-342.01,-20.34,-143.17,-11.54,-1.07,-2.57,0.15,-0.18,-0.66,-15.86,-549.67
2019-07-27,-31.6,-28.31,-341.86,-19.85,-146.56,-12.18,-1.16,-2.7,0.16,-0.2,-0.69,-16.77,-553.35
2019-07-28,-30.7,-28.25,-340.67,-19.28,-149.64,-12.81,-1.24,-2.83,0.17,-0.22,-0.73,-17.67,-555.51
2019-07-29,-29.69,-28.11,-338.45,-18.64,-152.41,-13.43,-1.33,-2.95,0.17,-0.24,-0.76,-18.55,-556.16
2019-07-30,-28.57,-27.9,-335.25,-17.94,-154.85,-14.04,-1.41,-3.07,0.18,-0.26,-0.79,-19.4,-555.33
2019-07-31,-27.34,-27.61,-331.09,-17.17,-156.96,-14.62,-1.5,-3.19,0.18,-0.28,-0.82,-20.23,-553.06
2019-08-01,-26.02,-27.24,-325.99,-16.35,-158.74,-15.18,-1.58,-3.3,0.19,-0.3,-0.85,-21.03,-549.35
2019-08-02,-24.61,-26.81,-319.99,-15.48,-160.18,-15.72,-1.66,-3.41,0.2,-0.32,-0.88,-21.79,-544.25
2019-08-03,-23.13,-26.31,-313.11,-14.55,-161.27,-16.23,-1.73,-3.51,0.2,-0.34,-0.91,-22.52,-537.77
2019-08-04,-21.57,-25.74,-305.39,-13.59,-162.01,-16.71,-1.8,-3.6,0.21,-0.36,-0.94,-23.2,-529.93
2019-08-05,-19.95,-25.12,-296.85,-12.59,-162.38,-17.15,-1.87,-3.69,0.21,-0.38,-0.96,-23.84,-520.77
2019-08-06,-18.26,-24.43,-287.51,-11.56,-162.39,-17.57,-1.94,-3.76,0.22,-0.4,-0.98,-24.43,-510.31
2019-08-07,-16.53,-23.68,-277.41,-10.5,-162.02,-17.94,-2.0,-3.83,0.22,-0.41,-1.0,-24.96,-498.57
2019-08-08,-14.76,-22.89,-266.58,-9.41,-161.27,-18.28,-2.05,-3.9,0.23,-0.43,-1.02,-25.44,-485.59
2019-08-09,-12.95,-22.04,-255.04,-8.31,-160.13,-18.57,-2.1,-3.95,0.23,-0.44,-1.04,-25.86,-471.38
2019-08-10,-11.11,-21.14,-242.83,-7.19,-158.59,-18.81,-2.15,-3.99,0.24,-0.46,-1.05,-26.22,-455.96
2019-08-11,-9.26,-20.19,-229.97,-6.06,-156.66,-19.01,-2.19,-4.02,0.24,-0.47,-1.06,-26.5,-439.38
2019-08-12,-7.38,-19.2,-216.49,-4.93,-154.31,-19.15,-2.22,-4.04,0.25,-0.48,-1.07,-26.71,-421.64
2019-08-13,-5.51,-18.17,-202.41,-3.8,-151.55,-19.25,-2.25,-4.05,0.25,-0.49,-1.07,-26.85,-402.78
2019-08-14,-3.63,-17.1,-187.77,-2.67,-148.37,-19.28,-2.26,-4.05,0.26,-0.5,-1.07,-26.91,-382.82
2019-08-15,-1.77,-15.99,-172.6,-1.56,-144.76,-19.26,-2.28,-4.03,0.26,-0.5,-1.07,-26.88,-361.79
2019-08-16,0.08,-14.85,-156.92,-0.46,-140.71,-19.18,-2.28,-4.0,0.27,-0.51,-1.07,-26.77,-339.71
2019-08-17,1.91,-13.68,-140.76,0.63,-136.23,-19.03,-2.27,-3.96,0.27,-0.51,-1.06,-26.56,-316.6
2019-08-18,3.7,-12.48,-124.16,1.69,-131.29,-18.81,-2.26,-3.9,0.28,-0.51,-1.05,-26.26,-292.5
2019-08-19,5.46,-11.25,-107.13,2.72,-125.9,-18.53,-2.24,-3.83,0.28,-0.51,-1.04,-25.86,-267.43
2019-08-20,7.16,-10.0,-89.71,3.71,-120.05,-18.17,-2.2,-3.75,0.28,-0.51,-1.02,-25.36,-241.4
2019-08-21,8.82,-8.73,-71.92,4.67,-113.73,-17.74,-2.16,-3.64,0.29,-0.5,-1.0,-24.75,-214.46
2019-08-22,10.41,-7.44,-53.8,5.59,-106.93,-17.23,-2.11,-3.53,0.29,-0.49,-0.97,-24.03,-186.62
2019-08-23,11.94,-6.14,-35.37,6.45,-99.65,-16.64,-2.04,-3.39,0.3,-0.48,-0.94,-23.19,-157.9
2019-08-24,13.39,-4.82,-16.66,7.27,-91.89,-15.97,-1.97,-3.24,0.3,-0.47,-0.9,-22.24,-128.34
2019-08-25,14.76,-3.49,2.3,8.03,-83.63,-15.21,-1.88,-3.07,0.3,-0.45,-0.87,-21.17,-97.96
2019-08-26,16.04,-2.16,21.48,8.72,-74.86,-14.36,-1.78,-2.88,0.31,-0.43,-0.82,-19.97,-66.78
2019-08-27,17.22,-0.81,40.85,9.36,-65.59,-13.43,-1.67,-2.67,0.31,-0.41,-0.77,-18.64,-34.83
2019-08-28,18.29,0.53,60.39,9.91,-55.8,-12.4,-1.55,-2.44,0.31,-0.38,-0.72,-17.17,-2.14
2019-08-29,19.25,1.87,80.07,10.4,-45.49,-11.27,-1.41,-2.19,0.32,-0.35,-0.66,-15.57,31.28
2019-08-30,20.09,3.22,99.85,10.8,-34.65,-10.05,-1.26,-1.92,0.32,-0.32,-0.6,-13.83,65.39
2019-08-31,20.81,4.55,119.72,11.12,-23.28,-8.72,-1.09,-1.63,0.32,-0.29,-0.53,-11.95,100.17
2019-09-01,21.39,5.88,139.64,11.34,-11.36,-7.3,-0.92,-1.32,0.32,-0.25,-0.46,-9.91,135.59
2019-09-02,21.82,7.21,159.58,11.47,1.1,-5.76,-0.72,-0.99,0.33,-0.21,-0.38,-7.72,171.63
2019-09-03,22.11,8.51,179.51,11.51,14.12,-4.12,-0.51,-0.63,0.33,-0.16,-0.29,-5.38,208.27
2019-09-04,22.24,9.8,199.41,11.43,27.71,-2.36,-0.29,-0.25,0.33,-0.11,-0.2,-2.88,245.48
2019-09-05,22.21,11.08,219.25,11.25,41.86,-0.49,-0.05,0.15,0.33,-0.06,-0.1,-0.21,283.23
2019-09-06,22.0,12.33,239.0,10.96,56.58,1.5,0.21,0.58,0.33,0.0,0.0,2.63,321.5
2019-09-07,21.61,13.55,258.44,10.55,71.75,3.59,0.48,1.03,0.33,0.06,0.11,5.6,359.89
2019-09-08,21.02,14.68,276.55,10.03,86.64,5.68,0.75,1.48,0.33,0.12,0.22,8.59,396.5
2019-09-09,20.19,15.63,292.16,9.43,100.42,7.65,1.01,1.91,0.33,0.18,0.32,11.41,429.06
2019-09-10,19.11,16.35,304.06,8.76,112.21,9.39,1.24,2.29,0.33,0.24,0.42,13.91,455.29
2019-09-11,17.74,16.75,311.06,8.03,121.18,10.78,1.43,2.6,0.32,0.28,0.49,15.92,472.93
2019-09-12,16.06,16.77,311.95,7.26,126.46,11.71,1.57,2.82,0.31,0.32,0.55,17.27,479.7
2019-09-13,14.04,16.33,305.54,6.46,127.21,12.04,1.63,2.92,0.29,0.33,0.58,17.79,473.33
2019-09-14,11.7,15.4,291.09,5.65,122.88,11.72,1.6,2.88,0.27,0.33,0.58,17.39,452.4
2019-09-15,9.19,14.04,269.67,4.84,114.16,10.83,1.51,2.73,0.24,0.32,0.56,16.18,418.89
2019-09-16,6.72,12.38,242.78,4.05,102.04,9.51,1.36,2.48,0.21,0.29,0.51,14.36,375.61
2019-09-17,4.49,10.52,211.95,3.29,87.53,7.9,1.17,2.16,0.18,0.26,0.45,12.11,325.41
2019-09-18,2.69,8.58,178.7,2.58,71.63,6.13,0.95,1.8,0.14,0.21,0.38,9.61,271.09
2019-09-19,1.53,6.66,144.53,1.92,55.32,4.35,0.73,1.41,0.11,0.17,0.3,7.07,215.5
2019-09-20,1.2,4.89,110.97,1.34,39.6,2.7,0.51,1.03,0.08,0.12,0.22,4.65,161.46
2019-09-21,1.91,3.37,79.54,0.84,25.49,1.3,0.31,0.67,0.05,0.08,0.14,2.55,111.79
2019-09-22,3.85,2.2,51.75,0.44,13.96,0.3,0.15,0.36,0.03,0.04,0.08,0.96,69.32
2019-09-23,7.23,1.52,29.12,0.16,6.02,-0.17,0.04,0.13,0.01,0.02,0.03,0.06,36.88
2019-09-24,12.25,1.42,13.17,0.0,2.67,0.04,0.0,0.0,0.0,0.0,-0.0,0.04,17.29
2019-09-25,18.43,1.89,5.38,-0.03,4.14,0.9,0.03,-0.03,-0.0,-0.0,-0.01,0.89,12.27
2019-09-26,22.63,2.42,7.17,-0.0,7.62,1.75,0.08,-0.0,-0.0,-0.0,0.0,1.83,19.04
2019-09-27,21.97,2.5,18.89,0.03,10.21,1.96,0.11,0.02,0.0,0.0,0.0,2.09,33.74
2019-09-28,17.45,2.19,36.92,0.05,11.58,1.61,0.11,0.02,0.0,0.0,0.0,1.75,52.49
2019-09-29,11.01,1.67,56.58,0.06,12.04,0.96,0.1,0.01,0.0,0.0,0.0,1.08,71.43
2019-09-30,4.58,1.13,73.25,0.04,11.92,0.29,0.08,0.0,0.0,0.0,-0.0,0.37,86.71
2019-10-01,-0.25,0.7,83.22,0.01,11.49,-0.19,0.07,-0.01,-0.0,-0.0,-0.0,-0.13,95.29
2019-10-02,-3.36,0.42,86.65,-0.03,10.86,-0.46,0.06,-0.01,-0.0,-0.0,-0.0,-0.43,97.47
2019-10-03,-5.0,0.27,84.65,-0.08,10.08,-0.55,0.05,-0.02,-0.0,-0.0,-0.0,-0.53,94.39
2019-10-04,-5.39,0.22,78.33,-0.12,9.23,-0.49,0.05,-0.02,-0.0,-0.0,-0.0,-0.48,87.19
2019-10-05,-4.78,0.28,68.81,-0.15,8.35,-0.31,0.05,-0.02,-0.0,-0.0,-0.0,-0.29,76.99
2019-10-06,-3.4,0.42,57.19,-0.17,7.51,-0.04,0.05,-0.02,-0.0,-0.0,-0.0,-0.01,64.94
2019-10-07,-1.5,0.62,44.58,-0.15,6.78,0.3,0.06,-0.01,-0.0,-0.0,-0.0,0.34,52.17
2019-10-08,0.68,0.87,32.11,-0.1,6.19,0.67,0.07,-0.01,-0.0,-0.0,-0.0,0.73,39.81
2019-10-09,2.92,1.17,20.87,-0.0,5.83,1.04,0.08,-0.0,-0.0,-0.0,0.0,1.13,29.0
2019-10-10,5.0,1.48,11.79,0.15,5.74,1.39,0.1,0.01,0.0,0.0,0.0,1.51,20.67
2019-10-11,6.9,1.82,4.97,0.34,5.91,1.72,0.12,0.02,0.01,0.01,0.0,1.87,14.91
2019-10-12,8.62,2.17,0.31,0.59,6.34,2.03,0.14,0.02,0.01,0.01,0.01,2.22,11.62
2019-10-13,10.18,2.55,-2.28,0.88,7.01,2.31,0.16,0.03,0.01,0.02,0.01,2.54,10.69
2019-10-14,11.57,2.93,-2.9,1.21,7.91,2.56,0.18,0.04,0.02,0.02,0.02,2.85,12.0
2019-10-15,12.82,3.33,-1.63,1.59,9.03,2.8,0.21,0.06,0.02,0.03,0.02,3.13,15.46
2019-10-16,13.92,3.75,1.43,2.02,10.35,3.01,0.23,0.07,0.03,0.03,0.02,3.4,20.95
2019-10-17,14.88,4.17,6.18,2.48,11.87,3.21,0.26,0.08,0.04,0.04,0.03,3.65,28.36
2019-10-18,15.72,4.61,12.54,2.98,13.56,3.38,0.29,0.09,0.04,0.05,0.03,3.89,37.58
2019-10-19,16.44,5.05,20.4,3.52,15.43,3.53,0.32,0.1,0.05,0.06,0.04,4.11,48.51
2019-10-20,17.06,5.5,29.68,4.1,17.45,3.66,0.36,0.12,0.06,0.07,0.05,4.31,61.04
2019-10-21,17.56,5.95,40.27,4.71,19.62,3.78,0.39,0.13,0.07,0.08,0.05,4.5,75.05
2019-10-22,17.98,6.41,52.09,5.35,21.92,3.87,0.42,0.15,0.08,0.09,0.06,4.67,90.45
2019-10-23,18.3,6.87,65.05,6.03,24.34,3.95,0.46,0.16,0.08,0.1,0.07,4.82,107.11
2019-10-24,18.55,7.33,79.04,6.73,26.87,4.02,0.49,0.18,0.09,0.11,0.08,4.96,124.94
2019-10-25,18.73,7.79,93.98,7.46,29.49,4.06,0.53,0.19,0.1,0.12,0.09,5.09,143.82
2019-10-26,18.85,8.25,109.77,8.22,32.2,4.1,0.57,0.21,0.11,0.13,0.09,5.2,163.64
2019-10-27,18.91,8.7,126.31,9.01,34.97,4.11,0.6,0.22,0.12,0.14,0.1,5.3,184.3
2019-10-28,18.92,9.15,143.52,9.82,37.81,4.12,0.64,0.24,0.13,0.15,0.11,5.39,205.68
2019-10-29,18.9,9.58,161.3,10.65,40.69,4.11,0.67,0.26,0.14,0.16,0.12,5.47,227.68
2019-10-30,18.85,10.02,179.55,11.5,43.6,4.08,0.71,0.27,0.15,0.18,0.13,5.53,250.2
2019-10-31,18.78,10.44,198.18,12.37,46.54,4.05,0.75,0.29,0.16,0.19,0.15,5.58,273.11
2019-11-01,18.69,10.84,217.1,13.26,49.49,4.0,0.78,0.31,0.17,0.2,0.16,5.62,296.31
2019-11-02,18.6,11.24,236.22,14.16,52.43,3.94,0.82,0.32,0.18,0.21,0.17,5.64,319.7
2019-11-03,18.51,11.62,255.44,15.08,55.36,3.87,0.85,0.34,0.19,0.23,0.18,5.66,343.16
2019-11-04,18.43,11.99,274.66,16.02,58.26,3.8,0.88,0.36,0.2,0.24,0.19,5.67,366.59
2019-11-05,18.38,12.33,293.79,16.96,61.12,3.71,0.92,0.38,0.21,0.25,0.21,5.67,389.88
2019-11-06,18.34,12.66,312.76,17.91,63.94,3.61,0.95,0.39,0.22,0.26,0.22,5.65,412.93
2019-11-07,18.34,12.97,331.55,18.87,66.7,3.51,0.98,0.41,0.23,0.27,0.24,5.63,435.73
2019-11-08,18.36,13.26,350.16,19.85,69.41,3.4,1.01,0.42,0.24,0.29,0.25,5.6,458.28
2019-11-09,18.4,13.53,368.58,20.83,72.07,3.28,1.04,0.44,0.24,0.3,0.27,5.56,480.58
2019-11-10,18.48,13.78,386.83,21.82,74.67,3.15,1.06,0.46,0.25,0.31,0.28,5.52,502.63
2019-11-11,18.58,14.02,404.91,22.82,77.23,3.01,1.09,0.47,0.26,0.32,0.3,5.46,524.43
2019-11-12,18.7,14.23,422.8,23.83,79.74,2.87,1.11,0.49,0.27,0.34,0.32,5.39,545.99
2019-11-13,18.86,14.43,440.52,24.85,82.19,2.71,1.14,0.51,0.28,0.35,0.33,5.32,567.31
2019-11-14,19.03,14.61,458.06,25.88,84.6,2.55,1.16,0.52,0.29,0.36,0.35,5.23,588.38
2019-11-15,19.24,14.76,475.42,26.92,86.96,2.39,1.18,0.54,0.29,0.37,0.37,5.14,609.2
2019-11-16,19.47,14.91,492.61,27.97,89.27,2.21,1.2,0.55,0.3,0.38,0.39,5.04,629.79
2019-11-17,19.72,15.03,509.62,29.03,91.53,2.02,1.22,0.57,0.31,0.4,0.41,4.93,650.13
2019-11-18,20.0,15.13,526.46,30.09,93.73,1.83,1.24,0.59,0.32,0.41,0.42,4.81,670.23
2019-11-19,20.31,15.22,543.13,31.17,95.9,1.63,1.26,0.6,0.32,0.42,0.44,4.68,690.09
2019-11-20,20.64,15.29,559.63,32.25,98.01,1.42,1.28,0.62,0.33,0.43,0.46,4.54,709.72
2019-11-21,21.0,15.34,575.95,33.34,100.07,1.21,1.29,0.63,0.34,0.44,0.49,4.4,729.1
2019-11-22,21.38,15.38,592.1,34.44,102.09,0.99,1.31,0.65,0.34,0.45,0.51,4.25,748.25
2019-11-23,21.78,15.39,608.08,35.55,104.06,0.76,1.32,0.66,0.35,0.47,0.53,4.08,767.17
2019-11-24,22.21,15.39,623.89,36.67,105.98,0.52,1.33,0.68,0.36,0.48,0.55,3.91,785.85
2019-11-25,22.67,15.37,639.53,37.8,107.85,0.27,1.35,0.69,0.36,0.49,0.57,3.74,804.29
2019-11-26,23.14,15.34,655.0,38.93,109.68,0.02,1.36,0.71,0.37,0.5,0.59,3.55,822.5
2019-11-27,23.65,15.29,670.31,40.07,111.46,-0.24,1.37,0.72,0.37,0.51,0.62,3.36,840.48
2019-11-28,24.17,15.22,685.44,41.23,113.19,-0.51,1.38,0.74,0.38,0.52,0.64,3.15,858.23
2019-11-29,24.72,15.13,700.41,42.39,114.88,-0.78,1.38,0.75,0.38,0.54,0.67,2.94,875.75
2019-11-30,25.3,15.03,715.22,43.55,116.52,-1.06,1.39,0.77,0.39,0.55,0.69,2.72,893.04
2019-12-01,25.9,14.91,729.85,44.73,118.11,-1.35,1.4,0.78,0.4,0.56,0.71,2.5,910.1
2019-12-02,26.52,14.77,744.32,45.91,119.66,-1.65,1.4,0.8,0.4,0.57,0.74,2.26,926.94
2019-12-03,27.16,14.62,758.63,47.11,121.17,-1.95,1.41,0.81,0.41,0.58,0.76,2.02,943.54
2019-12-04,27.83,14.45,772.77,48.3,122.62,-2.26,1.41,0.82,0.41,0.59,0.79,1.77,959.93
2019-12-05,28.52,14.27,786.75,49.51,124.04,-2.58,1.41,0.84,0.41,0.6,0.82,1.51,976.08
2019-12-06,29.23,14.07,800.57,50.73,125.41,-2.9,1.42,0.85,0.42,0.62,0.84,1.25,992.02
2019-12-07,29.97,13.85,814.23,51.95,126.73,-3.23,1.42,0.87,0.42,0.63,0.87,0.97,1007.73
2019-12-08,30.73,13.62,827.72,53.18,128.01,-3.57,1.42,0.88,0.43,0.64,0.9,0.69,1023.22
2019-12-09,31.51,13.37,841.05,54.42,129.25,-3.91,1.41,0.89,0.43,0.65,0.93,0.4,1038.49
2019-12-10,32.31,13.1,854.23,55.66,130.44,-4.26,1.41,0.91,0.44,0.66,0.95,0.11,1053.54
2019-12-11,33.14,12.82,867.24,56.92,131.59,-4.62,1.41,0.92,0.44,0.67,0.98,-0.2,1068.37
2019-12-12,33.98,12.53,880.09,58.18,132.7,-4.98,1.41,0.94,0.44,0.68,1.01,-0.51,1082.99
2019-12-13,34.85,12.22,892.79,59.44,133.76,-5.35,1.4,0.95,0.45,0.69,1.04,-0.82,1097.38
2019-12-14,35.74,11.89,905.33,60.72,134.78,-5.73,1.4,0.96,0.45,0.7,1.07,-1.15,1111.56
2019-12-15,36.66,11.55,917.71,62.0,135.75,-6.11,1.39,0.98,0.45,0.71,1.1,-1.48,1125.53
2019-12-16,37.59,11.19,929.94,63.29,136.69,-6.5,1.38,0.99,0.46,0.73,1.13,-1.82,1139.28
2019-12-17,38.54,10.82,942.01,64.58,137.58,-6.9,1.37,1.0,0.46,0.74,1.16,-2.17,1152.82
2019-12-18,39.52,10.43,953.92,65.88,138.43,-7.3,1.37,1.02,0.46,0.75,1.19,-2.52,1166.15
2019-12-19,40.52,10.03,965.68,67.19,139.24,-7.71,1.36,1.03,0.46,0.76,1.22,-2.88,1179.26
2019-12-20,41.54,9.62,977.29,68.51,140.01,-8.12,1.34,1.04,0.47,0.77,1.26,-3.25,1192.17
2019-12-21,42.58,9.18,988.74,69.83,140.74,-8.55,1.33,1.06,0.47,0.78,1.29,-3.62,1204.87
2019-12-22,43.63,8.74,1000.04,71.16,141.42,-8.97,1.32,1.07,0.47,0.79,1.32,-4.0,1217.35
2019-12-23,44.71,8.28,1011.19,72.49,142.07,-9.41,1.31,1.08,0.47,0.8,1.35,-4.39,1229.63
2019-12-24,45.82,7.81,1022.18,73.83,142.67,-9.84,1.29,1.09,0.47,0.81,1.39,-4.79,1241.71
2019-12-25,46.94,7.32,1033.03,75.18,143.24,-10.29,1.28,1.11,0.48,0.82,1.42,-5.19,1253.58
2019-12-26,48.08,6.82,1043.72,76.54,143.76,-10.74,1.26,1.12,0.48,0.83,1.45,-5.59,1265.24
2019-12-27,49.24,6.3,1054.27,77.9,144.25,-11.2,1.25,1.13,0.48,0.84,1.49,-6.01,1276.7
2019-12-28,50.42,5.77,1064.67,79.26,144.69,-11.66,1.23,1.14,0.48,0.85,1.52,-6.43,1287.96
2019-12-29,51.62,5.23,1074.92,80.63,145.1,-12.13,1.21,1.16,0.48,0.86,1.56,-6.86,1299.02
2019-12-30,52.84,4.67,1085.02,82.01,145.46,-12.6,1.19,1.17,0.48,0.87,1.59,-7.29,1309.87
2019-12-31,54.07,4.1,1094.97,83.4,145.79,-13.08,1.17,1.18,0.48,0.88,1.63,-7.73,1320.53
2020-01-01,55.33,3.52,1104.78,84.79,146.08,-13.56,1.15,1.19,0.49,0.89,1.66,-8.18,1330.99
2020-01-02,56.61,2.92,1114.44,86.18,146.33,-14.05,1.13,1.2,0.49,0.9,1.7,-8.63,1341.24
2020-01-03,57.9,2.31,1123.96,87.58,146.54,-14.55,1.11,1.22,0.49,0.91,1.73,-9.09,1351.31
2020-01-04,59.22,1.68,1133.33,88.99,146.72,-15.05,1.09,1.23,0.49,0.92,1.77,-9.55,1361.17
2020-01-05,60.55,1.05,1142.56,90.4,146.86,-15.56,1.07,1.24,0.49,0.93,1.81,-10.02,1370.84
2020-01-06,61.9,0.4,1151.64,91.82,146.96,-16.07,1.04,1.25,0.49,0.94,1.85,-10.5,1380.32
2020-01-07,63.27,-0.26,1160.59,93.25,147.02,-16.59,1.02,1.26,0.49,0.95,1.88,-10.98,1389.61
2020-01-08,64.66,-0.94,1169.39,94.67,147.04,-17.11,0.99,1.28,0.49,0.96,1.92,-11.47,1398.7
2020-01-09,66.07,-1.63,1178.05,96.11,147.03,-17.64,0.97,1.29,0.49,0.97,1.96,-11.96,1407.6
2020-01-10,67.49,-2.33,1186.56,97.55,146.99,-18.17,0.94,1.3,0.49,0.98,2.0,-12.46,1416.31
2020-01-11,68.93,-3.04,1194.94,98.99,146.9,-18.71,0.91,1.31,0.49,0.99,2.04,-12.97,1424.83
2020-01-12,70.39,-3.76,1203.18,100.44,146.78,-19.25,0.88,1.32,0.49,1.0,2.07,-13.48,1433.16
2020-01-13,71.87,-4.5,1211.28,101.9,146.63,-19.8,0.85,1.33,0.49,1.01,2.11,-14.0,1441.31
2020-01-14,73.36,-5.25,1219.24,103.36,146.44,-20.35,0.82,1.34,0.49,1.02,2.15,-14.52,1449.26
2020-01-15,74.87,-6.01,1227.07,104.82,146.21,-20.91,0.79,1.36,0.48,1.03,2.19,-15.05,1457.04
2020-01-16,76.4,-6.78,1234.75,106.29,145.95,-21.47,0.76,1.37,0.48,1.04,2.23,-15.58,1464.62
2020-01-17,77.95,-7.57,1242.3,107.76,145.65,-22.04,0.73,1.38,0.48,1.05,2.27,-16.12,1472.03
2020-01-18,79.51,-8.36,1249.72,109.24,145.32,-22.61,0.7,1.39,0.48,1.06,2.31,-16.67,1479.25
2020-01-19,81.09,-9.17,1257.0,110.73,144.96,-23.18,0.67,1.4,0.48,1.07,2.35,-17.21,1486.29
2020-01-20,82.68,-9.99,1264.14,112.21,144.56,-23.76,0.63,1.41,0.48,1.08,2.4,-17.77,1493.15
2020-01-21,84.29,-10.82,1271.15,113.7,144.12,-24.35,0.6,1.42,0.48,1.09,2.44,-18.33,1499.83
2020-01-22,85.92,-11.66,1278.03,115.2,143.66,-24.94,0.56,1.43,0.48,1.1,2.48,-18.89,1506.33
2020-01-23,87.57,-12.52,1284.78,116.7,143.16,-25.53,0.53,1.44,0.47,1.11,2.52,-19.46,1512.65
2020-01-24,89.23,-13.38,1291.39,118.21,142.62,-26.13,0.49,1.45,0.47,1.11,2.56,-20.04,1518.8
2020-01-25,90.9,-14.26,1297.87,119.71,142.06,-26.74,0.45,1.46,0.47,1.12,2.61,-20.62,1524.77
2020-01-26,92.59,-15.14,1304.22,121.23,141.46,-27.34,0.41,1.47,0.47,1.13,2.65,-21.21,1530.56
2020-01-27,94.3,-16.04,1310.44,122.74,140.83,-27.96,0.38,1.48,0.47,1.14,2.69,-21.8,1536.18
2020-01-28,96.02,-16.95,1316.53,124.26,140.16,-28.57,0.34,1.49,0.46,1.15,2.73,-22.39,1541.63
2020-01-29,97.76,-17.86,1322.5,125.79,139.47,-29.19,0.3,1.5,0.46,1.16,2.78,-22.99,1546.9
2020-01-30,99.51,-18.79,1328.33,127.32,138.74,-29.82,0.26,1.52,0.46,1.17,2.82,-23.59,1552.0
2020-01-31,101.28,-19.73,1334.04,128.85,137.98,-30.44,0.22,1.53,0.46,1.18,2.86,-24.2,1556.94
2020-02-01,103.06,-20.68,1339.62,130.39,137.19,-31.08,0.18,1.54,0.45,1.19,2.91,-24.82,1561.7
2020-02-02,104.86,-21.64,1345.07,131.92,136.37,-31.71,0.13,1.55,0.45,1.2,2.95,-25.43,1566.29
2020-02-03,106.67,-22.61,1350.4,133.47,135.52,-32.35,0.09,1.56,0.45,1.2,3.0,-26.06,1570.72
2020-02-04,108.5,-23.58,1355.6,135.01,134.64,-33.0,0.05,1.57,0.45,1.21,3.04,-26.68,1574.98
2020-02-05,110.34,-24.57,1360.68,136.56,133.72,-33.64,0.0,1.57,0.44,1.22,3.09,-27.31,1579.07
2020-02-06,112.19,-25.57,1365.63,138.11,132.78,-34.3,-0.04,1.58,0.44,1.23,3.13,-27.95,1583.0
2020-02-07,114.06,-26.58,1370.46,139.67,131.81,-34.95,-0.09,1.59,0.44,1.24,3.18,-28.59,1586.77
2020-02-08,115.94,-27.6,1375.17,141.23,130.8,-35.61,-0.13,1.6,0.43,1.25,3.22,-29.23,1590.37
2020-02-09,117.84,-28.62,1379.75,142.79,129.77,-36.27,-0.18,1.61,0.43,1.26,3.27,-29.88,1593.82
2020-02-10,119.74,-29.66,1384.22,144.36,128.71,-36.94,-0.22,1.62,0.43,1.27,3.31,-30.53,1597.1
2020-02-11,121.67,-30.7,1388.56,145.92,127.62,-37.61,-0.27,1.63,0.42,1.27,3.36,-31.19,1600.22
2020-02-12,123.6,-31.76,1392.79,147.5,126.5,-38.28,-0.32,1.64,0.42,1.28,3.41,-31.85,1603.18
2020-02-13,125.55,-32.82,1396.89,149.07,125.36,-38.96,-0.37,1.65,0.41,1.29,3.45,-32.51,1605.98
2020-02-14,127.51,-33.89,1400.87,150.64,124.18,-39.64,-0.41,1.66,0.41,1.3,3.5,-33.18,1608.63
2020-02-15,129.49,-34.97,1404.74,152.22,122.98,-40.32,-0.46,1.67,0.41,1.31,3.55,-33.85,1611.12
2020-02-16,131.48,-36.06,1408.49,153.81,121.74,-41.01,-0.51,1.68,0.4,1.32,3.59,-34.53,1613.45
2020-02-17,133.48,-37.16,1412.12,155.39,120.49,-41.7,-0.56,1.69,0.4,1.32,3.64,-35.21,1615.63
2020-02-18,135.49,-38.26,1415.64,156.98,119.2,-42.39,-0.61,1.7,0.39,1.33,3.69,-35.89,1617.66
2020-02-19,137.51,-39.38,1419.04,158.56,117.89,-43.08,-0.67,1.71,0.39,1.34,3.74,-36.58,1619.53
2020-02-20,139.55,-40.5,1422.32,160.15,116.55,-43.78,-0.72,1.71,0.38,1.35,3.78,-37.27,1621.26
2020-02-21,141.6,-41.63,1425.49,161.75,115.18,-44.48,-0.77,1.72,0.38,1.36,3.83,-37.96,1622.83
2020-02-22,143.66,-42.77,1428.55,163.34,113.79,-45.19,-0.82,1.73,0.38,1.36,3.88,-38.66,1624.25
