date,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
2019-10-04,6.65,6.95,79.06,14.25,24.75,4.41,0.9,0.83,0.16,0.26,0.35,6.91,131.92
2019-10-05,6.82,10.65,134.75,14.47,42.36,7.73,1.69,1.89,0.3,0.59,0.71,12.91,215.14
2019-10-06,7.15,15.2,206.43,14.79,63.23,11.53,2.56,3.07,0.45,0.94,1.1,19.65,319.29
2019-10-07,7.61,20.1,285.72,15.11,85.27,15.46,3.43,4.27,0.6,1.3,1.49,26.55,432.74
2019-10-08,8.15,24.86,364.21,15.34,106.41,19.16,4.24,5.39,0.74,1.62,1.84,33.0,543.83
2019-10-09,8.75,29.0,433.53,15.37,124.59,22.29,4.92,6.33,0.85,1.9,2.14,38.43,640.92
2019-10-10,9.36,32.01,485.29,15.1,137.73,24.49,5.39,7.0,0.93,2.09,2.34,42.24,712.36
2019-10-11,9.96,33.42,511.08,14.42,143.75,25.42,5.58,7.29,0.96,2.17,2.42,43.83,746.5
2019-10-12,10.51,32.85,504.73,13.26,141.15,24.81,5.45,7.13,0.93,2.11,2.35,42.79,734.78
2019-10-13,11.02,30.48,468.83,11.68,130.66,22.82,5.02,6.56,0.86,1.94,2.16,39.36,681.0
2019-10-14,11.51,26.61,408.16,9.74,113.59,19.67,4.35,5.65,0.74,1.67,1.86,33.93,592.03
2019-10-15,12.0,21.54,327.52,7.52,91.24,15.59,3.48,4.47,0.58,1.32,1.47,26.92,474.75
2019-10-16,12.49,15.59,231.7,5.11,64.9,10.84,2.47,3.09,0.4,0.91,1.02,18.73,336.03
2019-10-17,13.02,9.04,125.5,2.58,35.87,5.63,1.36,1.58,0.21,0.46,0.52,9.76,182.75
2019-10-18,13.58,2.21,13.71,-0.0,5.46,0.21,0.21,0.0,0.0,0.0,0.0,0.42,21.79
2019-10-19,14.21,-4.66,-99.69,-2.56,-25.25,-5.23,-0.94,-1.58,-0.21,-0.47,-0.52,-8.96,-141.11
2019-10-20,14.89,-11.51,-213.87,-5.08,-56.05,-10.65,-2.08,-3.16,-0.42,-0.93,-1.05,-18.3,-304.81
2019-10-21,15.63,-18.35,-328.85,-7.58,-86.93,-16.05,-3.22,-4.74,-0.64,-1.39,-1.57,-27.6,-469.3
2019-10-22,16.43,-25.17,-444.61,-10.04,-117.89,-21.42,-4.35,-6.31,-0.85,-1.84,-2.1,-36.87,-634.57
2019-10-23,17.29,-31.97,-561.15,-12.47,-148.92,-26.78,-5.47,-7.87,-1.07,-2.3,-2.62,-46.11,-800.61
2019-10-24,18.21,-38.76,-678.45,-14.86,-180.04,-32.11,-6.58,-9.43,-1.29,-2.75,-3.15,-55.31,-967.42
2019-10-25,19.18,-45.53,-796.52,-17.23,-211.24,-37.43,-7.68,-10.98,-1.51,-3.2,-3.68,-64.48,-1134.98
2019-10-26,20.21,-52.28,-915.34,-19.56,-242.51,-42.72,-8.78,-12.53,-1.74,-3.65,-4.2,-73.61,-1303.3
2019-10-27,21.3,-59.02,-1034.91,-21.86,-273.86,-47.99,-9.87,-14.07,-1.96,-4.09,-4.73,-82.71,-1472.36
2019-10-28,22.44,-65.74,-1155.22,-24.13,-305.29,-53.24,-10.95,-15.61,-2.19,-4.53,-5.26,-91.77,-1642.15
2019-10-29,23.64,-72.45,-1276.27,-26.37,-336.78,-58.47,-12.02,-17.14,-2.42,-4.97,-5.79,-100.8,-1812.67
2019-10-30,24.9,-79.13,-1398.05,-28.57,-368.36,-63.67,-13.09,-18.67,-2.65,-5.4,-6.31,-109.8,-1983.91
2019-10-31,26.21,-85.81,-1520.55,-30.75,-400.0,-68.86,-14.15,-20.19,-2.88,-5.84,-6.84,-118.76,-2155.86
2019-11-01,27.58,-92.46,-1643.77,-32.89,-431.71,-74.03,-15.2,-21.71,-3.11,-6.27,-7.37,-127.69,-2328.52
2019-11-02,29.0,-99.1,-1767.7,-35.01,-463.49,-79.17,-16.24,-23.22,-3.35,-6.7,-7.9,-136.58,-2501.88
2019-11-03,30.47,-105.72,-1892.33,-37.09,-495.35,-84.29,-17.28,-24.72,-3.58,-7.12,-8.43,-145.44,-2675.92
2019-11-04,32.0,-112.33,-2017.66,-39.14,-527.26,-89.4,-18.31,-26.23,-3.82,-7.54,-8.96,-154.26,-2850.65
2019-11-05,33.59,-118.91,-2143.68,-41.16,-559.25,-94.48,-19.33,-27.72,-4.06,-7.96,-9.5,-163.05,-3026.05
2019-11-06,35.23,-125.49,-2270.38,-43.15,-591.3,-99.54,-20.34,-29.21,-4.31,-8.38,-10.03,-171.81,-3202.12
2019-11-07,36.92,-132.04,-2397.76,-45.11,-623.42,-104.58,-21.35,-30.7,-4.55,-8.8,-10.56,-180.53,-3378.85
2019-11-08,38.66,-138.58,-2525.81,-47.04,-655.59,-109.6,-22.35,-32.18,-4.79,-9.21,-11.09,-189.21,-3556.24
2019-11-09,40.46,-145.1,-2654.53,-48.94,-687.83,-114.59,-23.34,-33.65,-5.04,-9.62,-11.62,-197.87,-3734.27
2019-11-10,42.3,-151.6,-2783.9,-50.81,-720.14,-119.57,-24.32,-35.12,-5.29,-10.02,-12.16,-206.49,-3912.93
2019-11-11,44.2,-158.09,-2913.92,-52.65,-752.5,-124.53,-25.3,-36.58,-5.54,-10.43,-12.69,-215.07,-4092.23
2019-11-12,46.16,-164.56,-3044.59,-54.46,-784.92,-129.46,-26.27,-38.04,-5.79,-10.83,-13.22,-223.62,-4272.14
2019-11-13,48.16,-171.01,-3175.9,-56.24,-817.4,-134.38,-27.23,-39.5,-6.04,-11.23,-13.76,-232.13,-4452.67
2019-11-14,50.21,-177.44,-3307.83,-57.99,-849.93,-139.27,-28.19,-40.94,-6.3,-11.63,-14.29,-240.61,-4633.81
2019-11-15,52.32,-183.86,-3440.39,-59.71,-882.53,-144.14,-29.13,-42.39,-6.55,-12.02,-14.82,-249.06,-4815.55
2019-11-16,54.47,-190.26,-3573.58,-61.41,-915.17,-148.99,-30.08,-43.82,-6.81,-12.41,-15.36,-257.47,-4997.88
2019-11-17,56.68,-196.64,-3707.37,-63.07,-947.87,-153.82,-31.01,-45.26,-7.07,-12.8,-15.89,-265.85,-5180.8
2019-11-18,58.93,-203.01,-3841.76,-64.7,-980.62,-158.63,-31.93,-46.68,-7.33,-13.19,-16.43,-274.19,-5364.29
2019-11-19,61.23,-209.35,-3976.76,-66.31,-1013.43,-163.42,-32.85,-48.1,-7.59,-13.57,-16.96,-282.5,-5548.36
2019-11-20,63.58,-215.68,-4112.35,-67.89,-1046.28,-168.19,-33.77,-49.52,-7.86,-13.96,-17.5,-290.78,-5732.98
2019-11-21,65.99,-221.99,-4248.52,-69.44,-1079.19,-172.93,-34.67,-50.93,-8.12,-14.33,-18.03,-299.02,-5918.16
2019-11-22,68.43,-228.29,-4385.28,-70.96,-1112.14,-177.66,-35.57,-52.34,-8.39,-14.71,-18.57,-307.22,-6103.89
2019-11-23,70.93,-234.57,-4522.6,-72.45,-1145.14,-182.36,-36.46,-53.74,-8.65,-15.09,-19.1,-315.4,-6290.15
2019-11-24,73.47,-240.82,-4660.49,-73.91,-1178.19,-187.05,-37.34,-55.13,-8.92,-15.46,-19.64,-323.53,-6476.95
2019-11-25,76.07,-247.07,-4798.94,-75.35,-1211.28,-191.71,-38.22,-56.52,-9.19,-15.83,-20.17,-331.64,-6664.27
2019-11-26,78.7,-253.29,-4937.95,-76.75,-1244.42,-196.35,-39.09,-57.91,-9.46,-16.19,-20.71,-339.71,-6852.11
2019-11-27,81.39,-259.49,-5077.5,-78.13,-1277.59,-200.97,-39.95,-59.28,-9.74,-16.56,-21.24,-347.74,-7040.46
2019-11-28,84.12,-265.68,-5217.59,-79.49,-1310.82,-205.57,-40.8,-60.66,-10.01,-16.92,-21.78,-355.74,-7229.31
2019-11-29,86.9,-271.85,-5358.21,-80.81,-1344.08,-210.15,-41.65,-62.03,-10.29,-17.28,-22.31,-363.71,-7418.65
2019-11-30,89.72,-278.0,-5499.36,-82.11,-1377.38,-214.71,-42.49,-63.39,-10.56,-17.63,-22.85,-371.64,-7608.49
2019-12-01,92.59,-284.14,-5641.03,-83.38,-1410.72,-219.25,-43.33,-64.75,-10.84,-17.99,-23.38,-379.53,-7798.8
2019-12-02,95.5,-290.25,-5783.21,-84.62,-1444.1,-223.76,-44.15,-66.1,-11.12,-18.34,-23.92,-387.4,-7989.58
2019-12-03,98.46,-296.35,-5925.9,-85.83,-1477.52,-228.26,-44.97,-67.45,-11.4,-18.69,-24.46,-395.23,-8180.83
2019-12-04,101.46,-302.43,-6069.09,-87.02,-1510.97,-232.73,-45.79,-68.79,-11.68,-19.04,-24.99,-403.02,-8372.53
2019-12-05,104.5,-308.49,-6212.78,-88.18,-1544.45,-237.19,-46.6,-70.12,-11.97,-19.38,-25.53,-410.78,-8564.68
2019-12-06,107.59,-314.53,-6356.95,-89.32,-1577.97,-241.62,-47.39,-71.45,-12.25,-19.72,-26.06,-418.51,-8757.28
2019-12-07,110.72,-320.55,-6501.6,-90.43,-1611.52,-246.04,-48.19,-72.78,-12.53,-20.06,-26.6,-426.2,-8950.31
2019-12-08,113.9,-326.56,-6646.73,-91.51,-1645.11,-250.43,-48.97,-74.1,-12.82,-20.4,-27.13,-433.86,-9143.76
2019-12-09,117.11,-332.54,-6792.33,-92.57,-1678.72,-254.8,-49.75,-75.42,-13.11,-20.73,-27.67,-441.48,-9337.64
2019-12-10,120.37,-338.51,-6938.38,-93.6,-1712.37,-259.15,-50.53,-76.72,-13.4,-21.07,-28.2,-449.07,-9531.92
2019-12-11,123.68,-344.46,-7084.9,-94.6,-1746.04,-263.48,-51.29,-78.03,-13.69,-21.4,-28.74,-456.62,-9726.61
2019-12-12,127.02,-350.39,-7231.86,-95.58,-1779.74,-267.79,-52.05,-79.33,-13.98,-21.72,-29.27,-464.14,-9921.7
2019-12-13,130.4,-356.3,-7379.26,-96.53,-1813.46,-272.08,-52.8,-80.62,-14.27,-22.05,-29.81,-471.63,-10117.18
2019-12-14,133.83,-362.2,-7527.09,-97.45,-1847.21,-276.34,-53.55,-81.91,-14.56,-22.37,-30.34,-479.08,-10313.03
2019-12-15,137.29,-368.07,-7675.36,-98.35,-1880.99,-280.59,-54.29,-83.19,-14.86,-22.69,-30.87,-486.49,-10509.26
2019-12-16,140.8,-373.93,-7824.04,-99.23,-1914.78,-284.82,-55.02,-84.47,-15.15,-23.01,-31.41,-493.88,-10705.86
2019-12-17,144.35,-379.76,-7973.15,-100.08,-1948.6,-289.02,-55.75,-85.74,-15.45,-23.33,-31.94,-501.23,-10902.82
2019-12-18,147.93,-385.58,-8122.66,-100.9,-1982.44,-293.21,-56.47,-87.01,-15.75,-23.64,-32.48,-508.54,-11100.13
2019-12-19,151.56,-391.38,-8272.57,-101.7,-2016.3,-297.37,-57.18,-88.27,-16.05,-23.95,-33.01,-515.82,-11297.78
2019-12-20,155.22,-397.16,-8422.88,-102.48,-2050.18,-301.51,-57.88,-89.52,-16.34,-24.26,-33.54,-523.07,-11495.77
2019-12-21,158.92,-402.92,-8573.58,-103.23,-2084.08,-305.63,-58.58,-90.77,-16.64,-24.57,-34.07,-530.28,-11694.08
2019-12-22,162.66,-408.66,-8724.66,-103.95,-2117.99,-309.74,-59.28,-92.02,-16.95,-24.87,-34.61,-537.45,-11892.72
2019-12-23,166.44,-414.39,-8876.12,-104.65,-2151.92,-313.82,-59.96,-93.26,-17.25,-25.17,-35.14,-544.6,-12091.67
2019-12-24,170.25,-420.09,-9027.95,-105.33,-2185.86,-317.88,-60.64,-94.49,-17.55,-25.47,-35.67,-551.7,-12290.93
2019-12-25,174.11,-425.77,-9180.14,-105.98,-2219.82,-321.92,-61.32,-95.72,-17.86,-25.77,-36.2,-558.78,-12490.49
2019-12-26,178.0,-431.44,-9332.68,-106.61,-2253.79,-325.94,-61.98,-96.94,-18.16,-26.06,-36.73,-565.82,-12690.34
2019-12-27,181.92,-437.08,-9485.58,-107.21,-2287.77,-329.93,-62.64,-98.16,-18.47,-26.35,-37.27,-572.82,-12890.47
2019-12-28,185.89,-442.71,-9638.82,-107.79,-2321.76,-333.91,-63.3,-99.37,-18.77,-26.64,-37.8,-579.8,-13090.88
2019-12-29,189.89,-448.31,-9792.4,-108.35,-2355.76,-337.87,-63.95,-100.58,-19.08,-26.93,-38.33,-586.73,-13291.55
2019-12-30,193.92,-453.9,-9946.3,-108.88,-2389.77,-341.8,-64.59,-101.78,-19.39,-27.22,-38.86,-593.64,-13492.49
2019-12-31,197.99,-459.47,-10100.54,-109.39,-2423.78,-345.72,-65.22,-102.98,-19.7,-27.5,-39.39,-600.5,-13693.68
2020-01-01,202.09,-465.01,-10255.08,-109.88,-2457.81,-349.61,-65.85,-104.17,-20.01,-27.78,-39.91,-607.34,-13895.12
2020-01-02,206.23,-470.54,-10409.94,-110.34,-2491.83,-353.49,-66.47,-105.36,-20.32,-28.06,-40.44,-614.14,-14096.79
2020-01-03,210.41,-476.05,-10565.11,-110.78,-2525.86,-357.34,-67.09,-106.54,-20.63,-28.33,-40.97,-620.9,-14298.7
2020-01-04,214.61,-481.54,-10720.57,-111.19,-2559.9,-361.18,-67.7,-107.71,-20.94,-28.61,-41.5,-627.63,-14500.83
2020-01-05,218.85,-487.01,-10876.32,-111.59,-2593.93,-364.99,-68.3,-108.88,-21.26,-28.88,-42.03,-634.33,-14703.18
2020-01-06,223.13,-492.46,-11032.36,-111.96,-2627.97,-368.78,-68.9,-110.04,-21.57,-29.15,-42.55,-640.99,-14905.73
2020-01-07,227.43,-497.88,-11188.67,-112.3,-2662.0,-372.55,-69.49,-111.2,-21.89,-29.42,-43.08,-647.62,-15108.49
2020-01-08,231.77,-503.29,-11345.26,-112.63,-2696.04,-376.3,-70.07,-112.35,-22.2,-29.68,-43.6,-654.22,-15311.44
2020-01-09,236.15,-508.68,-11502.11,-112.93,-2730.07,-380.03,-70.65,-113.5,-22.52,-29.94,-44.13,-660.78,-15514.57
2020-01-10,240.55,-514.05,-11659.22,-113.21,-2764.1,-383.74,-71.23,-114.64,-22.84,-30.2,-44.65,-667.3,-15717.88
2020-01-11,244.98,-519.4,-11816.58,-113.47,-2798.12,-387.43,-71.79,-115.78,-23.15,-30.46,-45.18,-673.79,-15921.37
2020-01-12,249.45,-524.73,-11974.19,-113.71,-2832.14,-391.1,-72.35,-116.91,-23.47,-30.72,-45.7,-680.25,-16125.01
2020-01-13,253.95,-530.04,-12132.03,-113.92,-2866.15,-394.75,-72.91,-118.03,-23.79,-30.97,-46.23,-686.67,-16328.82
2020-01-14,258.48,-535.32,-12290.11,-114.11,-2900.15,-398.37,-73.45,-119.15,-24.11,-31.22,-46.75,-693.06,-16532.77
2020-01-15,263.04,-540.59,-12448.42,-114.29,-2934.15,-401.98,-74.0,-120.27,-24.43,-31.47,-47.27,-699.42,-16736.86
2020-01-16,267.62,-545.84,-12606.94,-114.44,-2968.13,-405.57,-74.53,-121.38,-24.75,-31.72,-47.79,-705.74,-16941.08
2020-01-17,272.24,-551.06,-12765.67,-114.56,-3002.11,-409.13,-75.06,-122.48,-25.07,-31.96,-48.31,-712.02,-17145.43
2020-01-18,276.89,-556.27,-12924.61,-114.67,-3036.07,-412.68,-75.58,-123.58,-25.4,-32.21,-48.83,-718.27,-17349.9
2020-01-19,281.56,-561.46,-13083.76,-114.76,-3070.02,-416.2,-76.1,-124.67,-25.72,-32.45,-49.35,-724.49,-17554.48
2020-01-20,286.27,-566.62,-13243.09,-114.82,-3103.96,-419.71,-76.61,-125.76,-26.04,-32.69,-49.87,-730.67,-17759.16
2020-01-21,291.0,-571.77,-13402.61,-114.86,-3137.88,-423.19,-77.12,-126.84,-26.36,-32.92,-50.39,-736.82,-17963.94
2020-01-22,295.76,-576.89,-13562.31,-114.89,-3171.78,-426.65,-77.62,-127.92,-26.69,-33.15,-50.9,-742.94,-18168.81
2020-01-23,300.55,-581.99,-13722.18,-114.89,-3205.67,-430.1,-78.11,-128.99,-27.01,-33.39,-51.42,-749.02,-18373.75
2020-01-24,305.37,-587.08,-13882.22,-114.87,-3239.53,-433.52,-78.6,-130.05,-27.34,-33.62,-51.94,-755.06,-18578.77
2020-01-25,310.21,-592.14,-14042.42,-114.83,-3273.38,-436.92,-79.08,-131.11,-27.67,-33.84,-52.45,-761.08,-18783.86
2020-01-26,315.08,-597.18,-14202.78,-114.78,-3307.21,-440.3,-79.56,-132.16,-27.99,-34.07,-52.97,-767.05,-18989.0
2020-01-27,319.97,-602.2,-14363.28,-114.7,-3341.02,-443.66,-80.03,-133.21,-28.32,-34.29,-53.48,-773.0,-19194.19
2020-01-28,324.9,-607.2,-14523.92,-114.6,-3374.8,-447.0,-80.5,-134.26,-28.65,-34.51,-53.99,-778.91,-19399.43
2020-01-29,329.84,-612.18,-14684.7,-114.48,-3408.57,-450.32,-80.95,-135.29,-28.97,-34.73,-54.51,-784.78,-19604.7
2020-01-30,334.82,-617.13,-14845.6,-114.34,-3442.3,-453.62,-81.41,-136.33,-29.3,-34.95,-55.02,-790.62,-19809.99
2020-01-31,339.81,-622.07,-15006.62,-114.18,-3476.01,-456.9,-81.85,-137.35,-29.63,-35.16,-55.53,-796.43,-20015.31
2020-02-01,344.84,-626.98,-15167.76,-114.01,-3509.7,-460.16,-82.3,-138.37,-29.96,-35.37,-56.04,-802.2,-20220.65
2020-02-02,349.88,-631.88,-15329.01,-113.81,-3543.35,-463.4,-82.73,-139.39,-30.29,-35.59,-56.55,-807.94,-20425.98
2020-02-03,354.95,-636.75,-15490.36,-113.59,-3576.98,-466.62,-83.16,-140.4,-30.62,-35.79,-57.05,-813.64,-20631.32
2020-02-04,360.05,-641.6,-15651.8,-113.36,-3610.58,-469.81,-83.59,-141.4,-30.95,-36.0,-57.56,-819.31,-20836.64
2020-02-05,365.16,-646.43,-15813.33,-113.1,-3644.14,-472.99,-84.01,-142.4,-31.28,-36.2,-58.07,-824.94,-21041.95
2020-02-06,370.3,-651.24,-15974.94,-112.83,-3677.68,-476.15,-84.42,-143.39,-31.61,-36.41,-58.57,-830.54,-21247.23
2020-02-07,375.47,-656.02,-16136.63,-112.54,-3711.18,-479.28,-84.83,-144.38,-31.94,-36.6,-59.08,-836.11,-21452.48
2020-02-08,380.65,-660.79,-16298.39,-112.23,-3744.65,-482.4,-85.23,-145.36,-32.27,-36.8,-59.58,-841.64,-21657.69
2020-02-09,385.86,-665.53,-16460.2,-111.9,-3778.08,-485.49,-85.62,-146.34,-32.6,-37.0,-60.08,-847.14,-21862.85
2020-02-10,391.09,-670.25,-16622.08,-111.55,-3811.47,-488.57,-86.02,-147.31,-32.93,-37.19,-60.59,-852.61,-22067.96
2020-02-11,396.34,-674.96,-16784.0,-111.19,-3844.83,-491.62,-86.4,-148.28,-33.26,-37.38,-61.09,-858.03,-22273.01
2020-02-12,401.61,-679.63,-16945.97,-110.8,-3878.15,-494.66,-86.78,-149.24,-33.6,-37.57,-61.59,-863.43,-22477.98
2020-02-13,406.9,-684.29,-17107.97,-110.4,-3911.43,-497.67,-87.15,-150.19,-33.93,-37.76,-62.08,-868.79,-22682.88
2020-02-14,412.21,-688.93,-17270.0,-109.98,-3944.67,-500.66,-87.52,-151.14,-34.26,-37.95,-62.58,-874.12,-22887.69
2020-02-15,417.54,-693.54,-17432.05,-109.55,-3977.87,-503.64,-87.89,-152.09,-34.59,-38.13,-63.08,-879.41,-23092.41
2020-02-16,422.89,-698.13,-17594.12,-109.09,-4011.02,-506.59,-88.24,-153.02,-34.93,-38.31,-63.58,-884.67,-23297.03
2020-02-17,428.26,-702.7,-17756.2,-108.62,-4044.13,-509.52,-88.6,-153.96,-35.26,-38.49,-64.07,-889.89,-23501.54
2020-02-18,433.65,-707.25,-17918.28,-108.13,-4077.2,-512.44,-88.94,-154.88,-35.59,-38.67,-64.56,-895.08,-23705.94
2020-02-19,439.06,-711.77,-18080.36,-107.62,-4110.22,-515.33,-89.29,-155.8,-35.93,-38.84,-65.06,-900.24,-23910.22
2020-02-20,444.49,-716.28,-18242.43,-107.1,-4143.19,-518.2,-89.62,-156.72,-36.26,-39.01,-65.55,-905.36,-24114.36
2020-02-21,449.93,-720.76,-18404.48,-106.56,-4176.12,-521.05,-89.95,-157.63,-36.59,-39.19,-66.04,-910.45,-24318.37
2020-02-22,455.4,-725.22,-18566.51,-106.0,-4209.0,-523.88,-90.28,-158.53,-36.93,-39.35,-66.53,-915.5,-24522.23
2020-02-23,460.88,-729.66,-18728.51,-105.43,-4241.82,-526.69,-90.6,-159.43,-37.26,-39.52,-67.02,-920.52,-24725.94
2020-02-24,466.37,-734.07,-18890.48,-104.83,-4274.6,-529.48,-90.91,-160.32,-37.59,-39.69,-67.5,-925.5,-24929.48
2020-02-25,471.89,-738.46,-19052.4,-104.23,-4307.32,-532.25,-91.22,-161.21,-37.93,-39.85,-67.99,-930.45,-25132.86
2020-02-26,477.42,-742.83,-19214.27,-103.6,-4339.99,-535.0,-91.53,-162.09,-38.26,-40.01,-68.47,-935.37,-25336.07
2020-02-27,482.96,-747.18,-19376.09,-102.96,-4372.61,-537.73,-91.83,-162.97,-38.6,-40.17,-68.96,-940.25,-25539.09
2020-02-28,488.52,-751.5,-19537.84,-102.31,-4405.17,-540.44,-92.12,-163.84,-38.93,-40.33,-69.44,-945.1,-25741.92
2020-02-29,494.1,-755.81,-19699.53,-101.64,-4437.67,-543.13,-92.41,-164.71,-39.26,-40.48,-69.92,-949.91,-25944.55
2020-03-01,499.69,-760.09,-19861.14,-100.95,-4470.12,-545.8,-92.69,-165.57,-39.6,-40.64,-70.4,-954.69,-26146.98
2020-03-02,505.3,-764.34,-20022.66,-100.24,-4502.51,-548.45,-92.97,-166.42,-39.93,-40.79,-70.88,-959.44,-26349.2
2020-03-03,510.92,-768.58,-20184.1,-99.53,-4534.84,-551.08,-93.24,-167.27,-40.26,-40.94,-71.36,-964.15,-26551.19
2020-03-04,516.55,-772.79,-20345.45,-98.79,-4567.1,-553.68,-93.51,-168.11,-40.6,-41.08,-71.83,-968.82,-26752.96
2020-03-05,522.2,-776.98,-20506.69,-98.04,-4599.31,-556.27,-93.78,-168.95,-40.93,-41.23,-72.31,-973.47,-26954.49
2020-03-06,527.86,-781.15,-20667.83,-97.28,-4631.45,-558.84,-94.03,-169.78,-41.27,-41.37,-72.78,-978.07,-27155.78
2020-03-07,533.53,-785.29,-20828.85,-96.5,-4663.53,-561.39,-94.29,-170.61,-41.6,-41.51,-73.26,-982.65,-27356.81
2020-03-08,539.22,-789.41,-20989.75,-95.7,-4695.55,-563.91,-94.53,-171.43,-41.93,-41.65,-73.73,-987.19,-27557.59
2020-03-09,544.92,-793.51,-21150.52,-94.89,-4727.5,-566.42,-94.78,-172.24,-42.26,-41.79,-74.2,-991.69,-27758.1
2020-03-10,550.63,-797.58,-21311.15,-94.07,-4759.38,-568.91,-95.01,-173.05,-42.6,-41.93,-74.67,-996.16,-27958.34
2020-03-11,556.36,-801.64,-21471.65,-93.23,-4791.19,-571.38,-95.25,-173.85,-42.93,-42.06,-75.13,-1000.6,-28158.3
2020-03-12,562.09,-805.66,-21632.0,-92.37,-4822.94,-573.82,-95.48,-174.65,-43.26,-42.19,-75.6,-1005.0,-28357.97
2020-03-13,567.84,-809.67,-21792.19,-91.51,-4854.61,-576.25,-95.7,-175.44,-43.6,-42.32,-76.06,-1009.37,-28557.35
2020-03-14,573.59,-813.65,-21952.23,-90.62,-4886.21,-578.66,-95.92,-176.23,-43.93,-42.45,-76.53,-1013.71,-28756.42
2020-03-15,579.36,-817.61,-22112.1,-89.73,-4917.74,-581.04,-96.13,-177.01,-44.26,-42.58,-76.99,-1018.01,-28955.18
2020-03-16,585.13,-821.55,-22271.79,-88.82,-4949.2,-583.41,-96.34,-177.79,-44.59,-42.7,-77.45,-1022.27,-29153.63
2020-03-17,590.92,-825.46,-22431.31,-87.89,-4980.58,-585.75,-96.54,-178.55,-44.92,-42.83,-77.91,-1026.5,-29351.74
2020-03-18,596.72,-829.35,-22590.63,-86.96,-5011.89,-588.08,-96.74,-179.32,-45.25,-42.95,-78.37,-1030.7,-29549.53
2020-03-19,602.52,-833.21,-22749.77,-86.0,-5043.12,-590.38,-96.93,-180.08,-45.58,-43.06,-78.82,-1034.87,-29746.97
2020-03-20,608.33,-837.05,-22908.7,-85.04,-5074.27,-592.67,-97.12,-180.83,-45.92,-43.18,-79.28,-1038.99,-29944.06
2020-03-21,614.16,-840.87,-23067.43,-84.06,-5105.35,-594.94,-97.31,-181.58,-46.25,-43.3,-79.73,-1043.09,-30140.8
2020-03-22,619.98,-844.67,-23225.95,-83.07,-5136.34,-597.18,-97.49,-182.32,-46.58,-43.41,-80.18,-1047.15,-30337.17
2020-03-23,625.82,-848.44,-23384.24,-82.07,-5167.26,-599.41,-97.66,-183.05,-46.91,-43.52,-80.63,-1051.18,-30533.18
2020-03-24,631.67,-852.18,-23542.31,-81.05,-5198.09,-601.61,-97.83,-183.78,-47.23,-43.63,-81.08,-1055.17,-30728.8
2020-03-25,637.52,-855.91,-23700.15,-80.02,-5228.84,-603.8,-98.0,-184.51,-47.56,-43.74,-81.53,-1059.13,-30924.04
2020-03-26,643.38,-859.61,-23857.75,-78.98,-5259.5,-605.96,-98.16,-185.23,-47.89,-43.85,-81.97,-1063.05,-31118.89
2020-03-27,649.24,-863.28,-24015.1,-77.92,-5290.08,-608.11,-98.31,-185.94,-48.22,-43.95,-82.42,-1066.94,-31313.33
2020-03-28,655.11,-866.94,-24172.2,-76.85,-5320.57,-610.23,-98.46,-186.65,-48.55,-44.05,-82.86,-1070.8,-31507.37
2020-03-29,660.99,-870.56,-24329.05,-75.77,-5350.98,-612.34,-98.61,-187.35,-48.87,-44.15,-83.3,-1074.62,-31700.98
2020-03-30,666.87,-874.17,-24485.62,-74.68,-5381.3,-614.42,-98.75,-188.04,-49.2,-44.25,-83.74,-1078.4,-31894.18
2020-03-31,672.76,-877.75,-24641.93,-73.58,-5411.53,-616.48,-98.89,-188.73,-49.53,-44.35,-84.18,-1082.16,-32086.94
2020-04-01,678.65,-881.3,-24797.96,-72.46,-5441.67,-618.53,-99.02,-189.42,-49.85,-44.44,-84.61,-1085.88,-32279.27
2020-04-02,684.54,-884.84,-24953.7,-71.33,-5471.71,-620.55,-99.15,-190.1,-50.18,-44.54,-85.05,-1089.56,-32471.15
2020-04-03,690.44,-888.34,-25109.15,-70.19,-5501.67,-622.56,-99.27,-190.77,-50.5,-44.63,-85.48,-1093.21,-32662.57
2020-04-04,696.35,-891.83,-25264.31,-69.04,-5531.53,-624.54,-99.39,-191.44,-50.83,-44.72,-85.91,-1096.83,-32853.54
2020-04-05,702.25,-895.29,-25419.16,-67.88,-5561.3,-626.51,-99.51,-192.1,-51.15,-44.81,-86.34,-1100.41,-33044.03
2020-04-06,708.16,-898.72,-25573.7,-66.71,-5590.97,-628.45,-99.62,-192.75,-51.48,-44.89,-86.77,-1103.96,-33234.05
2020-04-07,714.07,-902.13,-25727.92,-65.52,-5620.54,-630.38,-99.72,-193.4,-51.8,-44.98,-87.19,-1107.47,-33423.59
2020-04-08,719.99,-905.52,-25881.81,-64.33,-5650.02,-632.28,-99.82,-194.05,-52.12,-45.06,-87.62,-1110.95,-33612.63
2020-04-09,725.91,-908.88,-26035.38,-63.12,-5679.4,-634.17,-99.92,-194.69,-52.44,-45.14,-88.04,-1114.4,-33801.17
2020-04-10,731.82,-912.22,-26188.61,-61.9,-5708.68,-636.03,-100.01,-195.32,-52.76,-45.22,-88.46,-1117.81,-33989.21
