date,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
2019-09-26,39.76,0.44,-12.77,-8.85,-6.68,-3.71,-0.32,-0.5,-0.13,-0.21,-0.3,-5.18,-33.04
2019-09-27,21.56,-1.67,-30.51,-10.85,-16.24,-5.35,-0.54,-0.78,-0.17,-0.28,-0.36,-7.49,-66.77
2019-09-28,7.05,-1.99,-34.99,-10.7,-19.75,-5.62,-0.6,-0.85,-0.17,-0.28,-0.36,-7.89,-75.32
2019-09-29,-0.52,0.5,-18.37,-7.37,-13.48,-3.81,-0.41,-0.6,-0.11,-0.2,-0.25,-5.38,-44.1
2019-09-30,2.08,6.83,27.21,0.13,6.29,0.79,0.12,0.08,0.04,0.0,0.0,1.04,41.5
2019-10-01,16.1,17.06,103.61,11.68,40.22,8.16,1.0,1.21,0.28,0.32,0.38,11.34,183.91
2019-10-02,34.62,27.33,188.87,22.71,76.71,15.25,1.83,2.29,0.5,0.62,0.75,21.25,336.87
2019-10-03,50.22,33.76,259.59,28.65,103.73,19.06,2.27,2.87,0.62,0.79,0.95,26.56,452.29
2019-10-04,61.35,36.17,310.53,29.59,119.78,19.64,2.31,2.95,0.63,0.82,0.98,27.32,523.4
2019-10-05,67.97,35.34,341.0,26.79,126.0,17.79,2.07,2.65,0.57,0.74,0.89,24.7,553.81
2019-10-06,70.01,32.01,350.28,21.47,123.52,14.33,1.63,2.1,0.45,0.59,0.71,19.82,547.11
2019-10-07,67.43,26.97,337.69,14.89,113.47,10.08,1.11,1.44,0.31,0.41,0.49,13.85,506.87
2019-10-08,60.16,20.97,302.52,8.3,96.98,5.85,0.6,0.78,0.17,0.23,0.27,7.91,436.69
2019-10-09,48.16,14.78,244.08,2.93,75.2,2.46,0.21,0.26,0.06,0.08,0.1,3.17,340.16
2019-10-10,31.38,9.17,161.67,0.04,49.25,0.71,0.04,-0.0,0.0,0.0,-0.0,0.75,220.88
2019-10-11,10.58,4.54,58.96,0.04,20.63,0.87,0.12,0.04,-0.0,-0.0,-0.0,1.04,85.21
2019-10-12,-10.89,0.17,-47.12,0.66,-8.3,1.45,0.26,0.15,0.01,0.02,0.02,1.91,-52.68
2019-10-13,-32.2,-4.17,-152.32,1.29,-36.97,2.03,0.4,0.25,0.03,0.03,0.04,2.78,-189.39
2019-10-14,-53.36,-8.48,-256.63,1.92,-65.4,2.61,0.53,0.35,0.04,0.05,0.06,3.65,-324.93
2019-10-15,-74.36,-12.75,-360.06,2.56,-93.58,3.2,0.67,0.45,0.05,0.07,0.08,4.52,-459.31
2019-10-16,-95.21,-16.99,-462.61,3.19,-121.51,3.78,0.8,0.54,0.07,0.09,0.1,5.38,-592.54
2019-10-17,-115.91,-21.2,-564.29,3.83,-149.2,4.37,0.94,0.64,0.08,0.1,0.12,6.25,-724.6
2019-10-18,-136.45,-25.37,-665.1,4.48,-176.64,4.96,1.07,0.73,0.09,0.12,0.14,7.12,-855.51
2019-10-19,-156.84,-29.51,-765.03,5.13,-203.84,5.55,1.21,0.82,0.11,0.14,0.16,7.98,-985.27
2019-10-20,-177.07,-33.62,-864.1,5.78,-230.79,6.14,1.34,0.91,0.12,0.15,0.18,8.84,-1113.89
2019-10-21,-197.15,-37.69,-962.31,6.43,-257.5,6.73,1.47,1.0,0.13,0.17,0.2,9.7,-1241.37
2019-10-22,-217.09,-41.73,-1059.65,7.09,-283.98,7.32,1.61,1.08,0.14,0.19,0.22,10.56,-1367.7
2019-10-23,-236.87,-45.74,-1156.13,7.75,-310.21,7.92,1.74,1.16,0.16,0.21,0.24,11.42,-1492.9
2019-10-24,-256.5,-49.71,-1251.76,8.42,-336.19,8.52,1.87,1.24,0.17,0.22,0.26,12.28,-1616.97
2019-10-25,-275.97,-53.66,-1346.54,9.08,-361.95,9.11,2.0,1.32,0.18,0.24,0.28,13.14,-1739.92
2019-10-26,-295.3,-57.57,-1440.46,9.76,-387.46,9.71,2.13,1.4,0.2,0.26,0.3,14.0,-1861.73
2019-10-27,-314.48,-61.44,-1533.54,10.43,-412.73,10.31,2.26,1.47,0.21,0.27,0.32,14.85,-1982.43
2019-10-28,-333.51,-65.29,-1625.77,11.11,-437.77,10.92,2.4,1.54,0.22,0.29,0.34,15.71,-2102.01
2019-10-29,-352.39,-69.1,-1717.16,11.79,-462.57,11.52,2.53,1.62,0.24,0.31,0.36,16.56,-2220.48
2019-10-30,-371.13,-72.88,-1807.71,12.47,-487.13,12.12,2.65,1.68,0.25,0.32,0.37,17.41,-2337.84
2019-10-31,-389.71,-76.63,-1897.42,13.16,-511.46,12.73,2.78,1.75,0.26,0.34,0.39,18.26,-2454.09
2019-11-01,-408.15,-80.35,-1986.3,13.85,-535.56,13.34,2.91,1.82,0.28,0.36,0.41,19.11,-2569.24
2019-11-02,-426.44,-84.03,-2074.35,14.54,-559.42,13.95,3.04,1.88,0.29,0.37,0.43,19.96,-2683.3
2019-11-03,-444.58,-87.69,-2161.56,15.24,-583.05,14.56,3.17,1.94,0.3,0.39,0.45,20.81,-2796.25
2019-11-04,-462.57,-91.31,-2247.95,15.94,-606.45,15.17,3.3,2.0,0.32,0.41,0.47,21.66,-2908.12
2019-11-05,-480.43,-94.9,-2333.52,16.64,-629.62,15.78,3.42,2.06,0.33,0.43,0.49,22.5,-3018.9
2019-11-06,-498.13,-98.46,-2418.27,17.35,-652.56,16.4,3.55,2.11,0.34,0.44,0.51,23.35,-3128.59
2019-11-07,-515.69,-101.98,-2502.19,18.05,-675.27,17.01,3.68,2.17,0.36,0.46,0.52,24.19,-3237.2
2019-11-08,-533.11,-105.48,-2585.31,18.76,-697.75,17.63,3.8,2.22,0.37,0.48,0.54,25.03,-3344.74
2019-11-09,-550.38,-108.94,-2667.61,19.48,-720.0,18.24,3.93,2.27,0.38,0.49,0.56,25.87,-3451.2
2019-11-10,-567.5,-112.38,-2749.1,20.19,-742.03,18.86,4.05,2.32,0.4,0.51,0.58,26.71,-3556.6
2019-11-11,-584.49,-115.78,-2829.78,20.91,-763.83,19.48,4.18,2.36,0.41,0.53,0.6,27.55,-3660.92
2019-11-12,-601.33,-119.15,-2909.66,21.64,-785.4,20.1,4.3,2.41,0.42,0.54,0.61,28.39,-3764.19
2019-11-13,-618.03,-122.49,-2988.73,22.36,-806.75,20.72,4.42,2.45,0.44,0.56,0.63,29.22,-3866.39
2019-11-14,-634.58,-125.8,-3067.01,23.09,-827.88,21.35,4.55,2.49,0.45,0.58,0.65,30.06,-3967.54
2019-11-15,-651.0,-129.08,-3144.49,23.82,-848.78,21.97,4.67,2.53,0.46,0.59,0.67,30.89,-4067.64
2019-11-16,-667.27,-132.33,-3221.18,24.55,-869.46,22.59,4.79,2.57,0.48,0.61,0.68,31.72,-4166.69
2019-11-17,-683.4,-135.55,-3297.07,25.29,-889.92,23.22,4.91,2.6,0.49,0.63,0.7,32.55,-4264.7
2019-11-18,-699.4,-138.74,-3372.18,26.02,-910.16,23.85,5.04,2.64,0.5,0.64,0.72,33.38,-4361.67
2019-11-19,-715.25,-141.9,-3446.5,26.76,-930.17,24.47,5.16,2.67,0.52,0.66,0.74,34.21,-4457.6
2019-11-20,-730.96,-145.03,-3520.04,27.51,-949.97,25.1,5.28,2.7,0.53,0.68,0.75,35.04,-4552.49
2019-11-21,-746.53,-148.12,-3592.79,28.25,-969.55,25.73,5.4,2.73,0.54,0.69,0.77,35.86,-4646.36
2019-11-22,-761.97,-151.19,-3664.77,29.0,-988.92,26.36,5.52,2.75,0.56,0.71,0.79,36.69,-4739.2
2019-11-23,-777.26,-154.23,-3735.98,29.75,-1008.06,26.99,5.64,2.78,0.57,0.72,0.81,37.51,-4831.01
2019-11-24,-792.42,-157.24,-3806.41,30.5,-1026.99,27.62,5.76,2.8,0.58,0.74,0.82,38.33,-4921.81
2019-11-25,-807.44,-160.22,-3876.08,31.26,-1045.71,28.26,5.88,2.82,0.6,0.76,0.84,39.15,-5011.6
2019-11-26,-822.33,-163.17,-3944.97,32.01,-1064.21,28.89,5.99,2.84,0.61,0.77,0.86,39.97,-5100.37
2019-11-27,-837.07,-166.09,-4013.11,32.77,-1082.49,29.52,6.11,2.86,0.62,0.79,0.87,40.79,-5188.13
2019-11-28,-851.68,-168.98,-4080.48,33.53,-1100.57,30.16,6.23,2.88,0.64,0.81,0.89,41.6,-5274.89
2019-11-29,-866.16,-171.84,-4147.09,34.3,-1118.43,30.8,6.35,2.89,0.65,0.82,0.91,42.42,-5360.65
2019-11-30,-880.5,-174.67,-4212.95,35.06,-1136.08,31.43,6.46,2.91,0.66,0.84,0.92,43.23,-5445.41
2019-12-01,-894.71,-177.48,-4278.05,35.83,-1153.52,32.07,6.58,2.92,0.68,0.86,0.94,44.04,-5529.17
2019-12-02,-908.78,-180.25,-4342.4,36.6,-1170.74,32.71,6.69,2.93,0.69,0.87,0.95,44.85,-5611.95
2019-12-03,-922.71,-183.0,-4406.01,37.37,-1187.76,33.35,6.81,2.94,0.7,0.89,0.97,45.66,-5693.74
2019-12-04,-936.51,-185.71,-4468.87,38.15,-1204.58,33.98,6.93,2.95,0.72,0.9,0.99,46.46,-5774.55
2019-12-05,-950.18,-188.4,-4530.99,38.92,-1221.18,34.62,7.04,2.95,0.73,0.92,1.0,47.27,-5854.37
2019-12-06,-963.72,-191.06,-4592.37,39.7,-1237.58,35.27,7.15,2.96,0.74,0.94,1.02,48.07,-5933.23
2019-12-07,-977.12,-193.69,-4653.01,40.48,-1253.77,35.91,7.27,2.96,0.76,0.95,1.03,48.88,-6011.11
2019-12-08,-990.4,-196.29,-4712.91,41.27,-1269.75,36.55,7.38,2.96,0.77,0.97,1.05,49.68,-6088.02
2019-12-09,-1003.54,-198.87,-4772.09,42.05,-1285.54,37.19,7.49,2.96,0.78,0.98,1.07,50.48,-6163.97
2019-12-10,-1016.55,-201.42,-4830.54,42.84,-1301.11,37.83,7.61,2.96,0.8,1.0,1.08,51.27,-6238.95
2019-12-11,-1029.43,-203.93,-4888.26,43.62,-1316.49,38.48,7.72,2.95,0.81,1.02,1.1,52.07,-6312.98
2019-12-12,-1042.17,-206.42,-4945.25,44.41,-1331.66,39.12,7.83,2.95,0.82,1.03,1.11,52.87,-6386.06
2019-12-13,-1054.79,-208.89,-5001.53,45.2,-1346.63,39.77,7.94,2.94,0.84,1.05,1.13,53.66,-6458.19
2019-12-14,-1067.28,-211.32,-5057.09,46.0,-1361.4,40.41,8.05,2.93,0.85,1.06,1.14,54.45,-6529.36
2019-12-15,-1079.64,-213.73,-5111.93,46.79,-1375.98,41.06,8.16,2.92,0.86,1.08,1.16,55.24,-6599.6
2019-12-16,-1091.87,-216.11,-5166.06,47.59,-1390.35,41.7,8.27,2.91,0.88,1.1,1.17,56.03,-6668.9
2019-12-17,-1103.98,-218.46,-5219.48,48.39,-1404.52,42.35,8.38,2.9,0.89,1.11,1.19,56.82,-6737.26
2019-12-18,-1115.95,-220.78,-5272.19,49.19,-1418.5,42.99,8.49,2.88,0.9,1.13,1.2,57.6,-6804.69
2019-12-19,-1127.8,-223.08,-5324.2,49.99,-1432.28,43.64,8.6,2.87,0.92,1.14,1.22,58.38,-6871.19
2019-12-20,-1139.52,-225.35,-5375.51,50.79,-1445.86,44.29,8.71,2.85,0.93,1.16,1.23,59.17,-6936.76
2019-12-21,-1151.12,-227.59,-5426.12,51.6,-1459.25,44.93,8.81,2.83,0.94,1.18,1.25,59.95,-7001.42
2019-12-22,-1162.59,-229.81,-5476.03,52.4,-1472.44,45.58,8.92,2.81,0.96,1.19,1.26,60.72,-7065.15
2019-12-23,-1173.93,-231.99,-5525.25,53.21,-1485.44,46.23,9.03,2.79,0.97,1.21,1.28,61.5,-7127.97
2019-12-24,-1185.15,-234.16,-5573.77,54.02,-1498.25,46.88,9.13,2.77,0.98,1.22,1.29,62.28,-7189.89
2019-12-25,-1196.24,-236.29,-5621.61,54.83,-1510.87,47.53,9.24,2.74,1.0,1.24,1.31,63.05,-7250.89
2019-12-26,-1207.21,-238.4,-5668.77,55.64,-1523.29,48.18,9.34,2.72,1.01,1.25,1.32,63.82,-7310.99
2019-12-27,-1218.06,-240.48,-5715.24,56.45,-1535.53,48.83,9.45,2.69,1.02,1.27,1.33,64.59,-7370.2
2019-12-28,-1228.78,-242.54,-5761.03,57.27,-1547.57,49.48,9.55,2.66,1.04,1.28,1.35,65.36,-7428.5
2019-12-29,-1239.38,-244.57,-5806.14,58.08,-1559.43,50.13,9.66,2.63,1.05,1.3,1.36,66.13,-7485.92
2019-12-30,-1249.85,-246.57,-5850.58,58.9,-1571.09,50.77,9.76,2.6,1.06,1.32,1.38,66.89,-7542.45
2019-12-31,-1260.21,-248.55,-5894.34,59.72,-1582.57,51.42,9.87,2.57,1.08,1.33,1.39,67.65,-7598.09
2020-01-01,-1270.44,-250.5,-5937.44,60.54,-1593.87,52.07,9.97,2.53,1.09,1.35,1.41,68.42,-7652.85
2020-01-02,-1280.55,-252.42,-5979.87,61.36,-1604.97,52.72,10.07,2.5,1.1,1.36,1.42,69.17,-7706.73
2020-01-03,-1290.54,-254.32,-6021.63,62.18,-1615.9,53.37,10.17,2.46,1.12,1.38,1.43,69.93,-7759.74
2020-01-04,-1300.41,-256.19,-6062.74,63.0,-1626.63,54.02,10.27,2.42,1.13,1.39,1.45,70.69,-7811.87
2020-01-05,-1310.15,-258.04,-6103.18,63.83,-1637.19,54.68,10.38,2.38,1.14,1.41,1.46,71.44,-7863.14
2020-01-06,-1319.78,-259.86,-6142.97,64.65,-1647.56,55.33,10.48,2.34,1.15,1.42,1.47,72.19,-7913.55
2020-01-07,-1329.29,-261.66,-6182.11,65.48,-1657.75,55.98,10.58,2.3,1.17,1.44,1.49,72.94,-7963.1
2020-01-08,-1338.68,-263.43,-6220.6,66.3,-1667.76,56.63,10.68,2.26,1.18,1.45,1.5,73.69,-8011.79
2020-01-09,-1347.96,-265.17,-6258.44,67.13,-1677.59,57.28,10.78,2.21,1.19,1.47,1.51,74.44,-8059.63
2020-01-10,-1357.11,-266.89,-6295.63,67.96,-1687.24,57.93,10.87,2.17,1.21,1.48,1.53,75.18,-8106.62
2020-01-11,-1366.15,-268.59,-6332.18,68.79,-1696.71,58.58,10.97,2.12,1.22,1.5,1.54,75.93,-8152.76
2020-01-12,-1375.07,-270.26,-6368.1,69.62,-1706.0,59.23,11.07,2.07,1.23,1.51,1.55,76.67,-8198.07
2020-01-13,-1383.87,-271.9,-6403.37,70.45,-1715.11,59.88,11.17,2.02,1.25,1.53,1.57,77.41,-8242.53
2020-01-14,-1392.55,-273.52,-6438.01,71.28,-1724.05,60.53,11.27,1.97,1.26,1.54,1.58,78.14,-8286.16
2020-01-15,-1401.12,-275.12,-6472.02,72.12,-1732.81,61.18,11.36,1.92,1.27,1.56,1.59,78.88,-8328.96
2020-01-16,-1409.58,-276.69,-6505.41,72.95,-1741.4,61.83,11.46,1.87,1.28,1.57,1.6,79.61,-8370.94
2020-01-17,-1417.92,-278.24,-6538.16,73.79,-1749.81,62.48,11.56,1.81,1.3,1.59,1.62,80.34,-8412.09
2020-01-18,-1426.14,-279.76,-6570.29,74.62,-1758.05,63.12,11.65,1.76,1.31,1.6,1.63,81.07,-8452.42
2020-01-19,-1434.25,-281.26,-6601.8,75.46,-1766.12,63.77,11.75,1.7,1.32,1.62,1.64,81.8,-8491.93
2020-01-20,-1442.25,-282.73,-6632.7,76.29,-1774.02,64.42,11.84,1.64,1.34,1.63,1.65,82.53,-8530.63
2020-01-21,-1450.14,-284.18,-6662.98,77.13,-1781.74,65.07,11.93,1.58,1.35,1.65,1.67,83.25,-8568.52
2020-01-22,-1457.91,-285.61,-6692.64,77.97,-1789.3,65.72,12.03,1.52,1.36,1.66,1.68,83.97,-8605.61
2020-01-23,-1465.56,-287.01,-6721.7,78.8,-1796.68,66.37,12.12,1.46,1.37,1.68,1.69,84.69,-8641.89
2020-01-24,-1473.11,-288.39,-6750.15,79.64,-1803.9,67.01,12.21,1.4,1.39,1.69,1.7,85.41,-8677.38
2020-01-25,-1480.54,-289.74,-6777.99,80.48,-1810.94,67.66,12.31,1.33,1.4,1.7,1.71,86.12,-8712.07
2020-01-26,-1487.87,-291.07,-6805.24,81.32,-1817.82,68.31,12.4,1.27,1.41,1.72,1.73,86.83,-8745.97
2020-01-27,-1495.08,-292.38,-6831.88,82.16,-1824.54,68.95,12.49,1.2,1.43,1.73,1.74,87.55,-8779.09
2020-01-28,-1502.18,-293.66,-6857.93,83.0,-1831.09,69.6,12.58,1.14,1.44,1.75,1.75,88.26,-8811.42
2020-01-29,-1509.17,-294.92,-6883.38,83.84,-1837.47,70.25,12.67,1.07,1.45,1.76,1.76,88.96,-8842.97
2020-01-30,-1516.06,-296.16,-6908.25,84.68,-1843.69,70.89,12.76,1.0,1.46,1.78,1.77,89.67,-8873.74
2020-01-31,-1522.83,-297.37,-6932.52,85.52,-1849.74,71.54,12.85,0.93,1.48,1.79,1.79,90.37,-8903.74
2020-02-01,-1529.49,-298.56,-6956.21,86.36,-1855.64,72.18,12.94,0.86,1.49,1.81,1.8,91.07,-8932.98
2020-02-02,-1536.05,-299.73,-6979.32,87.2,-1861.37,72.82,13.03,0.79,1.5,1.82,1.81,91.77,-8961.44
2020-02-03,-1542.5,-300.87,-7001.85,88.05,-1866.94,73.47,13.12,0.71,1.51,1.83,1.82,92.47,-8989.15
2020-02-04,-1548.84,-301.99,-7023.8,88.89,-1872.35,74.11,13.2,0.64,1.53,1.85,1.83,93.16,-9016.09
2020-02-05,-1555.07,-303.09,-7045.17,89.73,-1877.6,74.75,13.29,0.56,1.54,1.86,1.84,93.85,-9042.29
2020-02-06,-1561.2,-304.17,-7065.97,90.57,-1882.69,75.39,13.38,0.49,1.55,1.88,1.85,94.54,-9067.73
2020-02-07,-1567.22,-305.22,-7086.21,91.41,-1887.63,76.04,13.47,0.41,1.56,1.89,1.86,95.23,-9092.42
2020-02-08,-1573.13,-306.25,-7105.88,92.25,-1892.41,76.68,13.55,0.33,1.58,1.9,1.88,95.91,-9116.37
2020-02-09,-1578.94,-307.26,-7124.98,93.1,-1897.03,77.32,13.64,0.25,1.59,1.92,1.89,96.6,-9139.58
2020-02-10,-1584.65,-308.25,-7143.52,93.94,-1901.49,77.96,13.72,0.17,1.6,1.93,1.9,97.28,-9162.05
2020-02-11,-1590.25,-309.22,-7161.51,94.78,-1905.8,78.59,13.81,0.09,1.61,1.95,1.91,97.96,-9183.79
2020-02-12,-1595.74,-310.16,-7178.94,95.62,-1909.96,79.23,13.89,0.01,1.63,1.96,1.92,98.63,-9204.8
2020-02-13,-1601.14,-311.08,-7195.81,96.46,-1913.96,79.87,13.98,-0.08,1.64,1.97,1.93,99.31,-9225.09
2020-02-14,-1606.43,-311.98,-7212.14,97.3,-1917.82,80.51,14.06,-0.16,1.65,1.99,1.94,99.98,-9244.65
2020-02-15,-1611.61,-312.86,-7227.92,98.15,-1921.52,81.14,14.14,-0.24,1.66,2.0,1.95,100.65,-9263.49
2020-02-16,-1616.7,-313.71,-7243.15,98.99,-1925.06,81.78,14.22,-0.33,1.68,2.01,1.96,101.32,-9281.62
2020-02-17,-1621.68,-314.55,-7257.84,99.83,-1928.46,82.41,14.31,-0.42,1.69,2.03,1.97,101.98,-9299.04
2020-02-18,-1626.56,-315.36,-7272.0,100.67,-1931.71,83.04,14.39,-0.51,1.7,2.04,1.98,102.65,-9315.75
2020-02-19,-1631.34,-316.15,-7285.61,101.51,-1934.81,83.68,14.47,-0.59,1.71,2.05,1.99,103.31,-9331.76
2020-02-20,-1636.02,-316.92,-7298.69,102.35,-1937.76,84.31,14.55,-0.68,1.72,2.07,2.0,103.97,-9347.06
2020-02-21,-1640.59,-317.67,-7311.24,103.19,-1940.57,84.94,14.63,-0.77,1.74,2.08,2.01,104.62,-9361.67
2020-02-22,-1645.07,-318.4,-7323.26,104.03,-1943.23,85.57,14.71,-0.87,1.75,2.09,2.02,105.28,-9375.59
2020-02-23,-1649.45,-319.1,-7334.76,104.86,-1945.74,86.2,14.79,-0.96,1.76,2.11,2.03,105.93,-9388.81
2020-02-24,-1653.73,-319.79,-7345.73,105.7,-1948.11,86.83,14.87,-1.05,1.77,2.12,2.04,106.58,-9401.36
2020-02-25,-1657.91,-320.46,-7356.18,106.54,-1950.34,87.46,14.95,-1.15,1.78,2.13,2.05,107.22,-9413.21
2020-02-26,-1662.0,-321.1,-7366.12,107.38,-1952.42,88.08,15.02,-1.24,1.8,2.15,2.06,107.87,-9424.39
2020-02-27,-1665.98,-321.72,-7375.54,108.21,-1954.36,88.71,15.1,-1.34,1.81,2.16,2.07,108.51,-9434.9
2020-02-28,-1669.87,-322.33,-7384.45,109.05,-1956.16,89.33,15.18,-1.43,1.82,2.17,2.08,109.15,-9444.73
2020-02-29,-1673.66,-322.91,-7392.84,109.88,-1957.82,89.96,15.25,-1.53,1.83,2.19,2.09,109.79,-9453.9
2020-03-01,-1677.36,-323.47,-7400.73,110.72,-1959.33,90.58,15.33,-1.63,1.84,2.2,2.1,110.42,-9462.4
2020-03-02,-1680.95,-324.02,-7408.12,111.55,-1960.71,91.2,15.41,-1.73,1.86,2.21,2.11,111.05,-9470.24
2020-03-03,-1684.46,-324.54,-7415.0,112.39,-1961.95,91.82,15.48,-1.83,1.87,2.22,2.12,111.68,-9477.42
2020-03-04,-1687.87,-325.04,-7421.39,113.22,-1963.05,92.44,15.56,-1.93,1.88,2.24,2.12,112.31,-9483.96
2020-03-05,-1691.18,-325.53,-7427.28,114.05,-1964.02,93.06,15.63,-2.03,1.89,2.25,2.13,112.94,-9489.84
2020-03-06,-1694.4,-325.99,-7432.68,114.88,-1964.85,93.67,15.7,-2.13,1.9,2.26,2.14,113.56,-9495.07
2020-03-07,-1697.52,-326.43,-7437.58,115.71,-1965.54,94.29,15.78,-2.23,1.92,2.28,2.15,114.18,-9499.66
2020-03-08,-1700.55,-326.86,-7442.0,116.54,-1966.1,94.91,15.85,-2.34,1.93,2.29,2.16,114.8,-9503.62
2020-03-09,-1703.49,-327.26,-7445.93,117.37,-1966.52,95.52,15.92,-2.44,1.94,2.3,2.17,115.41,-9506.94
2020-03-10,-1706.34,-327.64,-7449.38,118.2,-1966.82,96.13,15.99,-2.54,1.95,2.31,2.18,116.02,-9509.62
2020-03-11,-1709.09,-328.01,-7452.35,119.02,-1966.98,96.74,16.07,-2.65,1.96,2.33,2.19,116.63,-9511.68
2020-03-12,-1711.75,-328.36,-7454.84,119.85,-1967.0,97.35,16.14,-2.76,1.97,2.34,2.2,117.24,-9513.12
2020-03-13,-1714.32,-328.68,-7456.86,120.67,-1966.9,97.96,16.21,-2.86,1.98,2.35,2.2,117.84,-9513.93
2020-03-14,-1716.8,-328.99,-7458.41,121.5,-1966.67,98.57,16.28,-2.97,2.0,2.36,2.21,118.45,-9514.13
2020-03-15,-1719.19,-329.28,-7459.49,122.32,-1966.31,99.18,16.35,-3.08,2.01,2.37,2.22,119.05,-9513.71
2020-03-16,-1721.49,-329.55,-7460.1,123.14,-1965.82,99.78,16.42,-3.19,2.02,2.39,2.23,119.64,-9512.68
2020-03-17,-1723.69,-329.8,-7460.25,123.96,-1965.2,100.38,16.48,-3.3,2.03,2.4,2.24,120.24,-9511.05
2020-03-18,-1725.81,-330.04,-7459.93,124.78,-1964.46,100.99,16.55,-3.41,2.04,2.41,2.24,120.83,-9508.82
2020-03-19,-1727.84,-330.25,-7459.16,125.59,-1963.59,101.59,16.62,-3.52,2.05,2.42,2.25,121.42,-9505.98
2020-03-20,-1729.78,-330.45,-7457.93,126.41,-1962.59,102.19,16.69,-3.63,2.06,2.44,2.26,122.0,-9502.55
2020-03-21,-1731.64,-330.62,-7456.25,127.23,-1961.47,102.78,16.75,-3.74,2.08,2.45,2.27,122.59,-9498.53
2020-03-22,-1733.4,-330.78,-7454.12,128.04,-1960.23,103.38,16.82,-3.85,2.09,2.46,2.28,123.17,-9493.92
2020-03-23,-1735.08,-330.92,-7451.55,128.85,-1958.86,103.98,16.89,-3.97,2.1,2.47,2.28,123.75,-9488.73
2020-03-24,-1736.68,-331.05,-7448.53,129.66,-1957.37,104.57,16.95,-4.08,2.11,2.48,2.29,124.32,-9482.95
2020-03-25,-1738.18,-331.15,-7445.06,130.47,-1955.76,105.16,17.02,-4.2,2.12,2.49,2.3,124.9,-9476.6
2020-03-26,-1739.6,-331.24,-7441.16,131.28,-1954.03,105.75,17.08,-4.31,2.13,2.51,2.31,125.47,-9469.68
2020-03-27,-1740.94,-331.31,-7436.82,132.09,-1952.18,106.34,17.15,-4.43,2.14,2.52,2.31,126.04,-9462.18
2020-03-28,-1742.18,-331.36,-7432.04,132.89,-1950.21,106.93,17.21,-4.54,2.15,2.53,2.32,126.6,-9454.12
2020-03-29,-1743.35,-331.39,-7426.84,133.7,-1948.12,107.52,17.27,-4.66,2.16,2.54,2.33,127.16,-9445.49
2020-03-30,-1744.43,-331.41,-7421.21,134.5,-1945.91,108.1,17.33,-4.78,2.17,2.55,2.34,127.72,-9436.31
2020-03-31,-1745.43,-331.41,-7415.15,135.3,-1943.59,108.69,17.4,-4.89,2.19,2.56,2.34,128.28,-9426.57
2020-04-01,-1746.34,-331.39,-7408.67,136.1,-1941.15,109.27,17.46,-5.01,2.2,2.57,2.35,128.83,-9416.28
2020-04-02,-1747.17,-331.36,-7401.76,136.9,-1938.6,109.85,17.52,-5.13,2.21,2.59,2.36,129.39,-9405.44
2020-04-03,-1747.92,-331.3,-7394.44,137.69,-1935.93,110.42,17.58,-5.25,2.22,2.6,2.36,129.93,-9394.05
2020-04-04,-1748.58,-331.24,-7386.71,138.49,-1933.15,111.0,17.64,-5.37,2.23,2.61,2.37,130.48,-9382.13
2020-04-05,-1749.17,-331.15,-7378.56,139.28,-1930.25,111.58,17.7,-5.49,2.24,2.62,2.38,131.02,-9369.66
2020-04-06,-1749.67,-331.05,-7370.01,140.07,-1927.24,112.15,17.76,-5.61,2.25,2.63,2.38,131.56,-9356.67
2020-04-07,-1750.09,-330.93,-7361.04,140.86,-1924.13,112.72,17.82,-5.73,2.26,2.64,2.39,132.1,-9343.14
2020-04-08,-1750.43,-330.79,-7351.68,141.64,-1920.9,113.29,17.88,-5.85,2.27,2.65,2.4,132.63,-9329.09
2020-04-09,-1750.69,-330.64,-7341.91,142.43,-1917.56,113.86,17.93,-5.97,2.28,2.66,2.4,133.17,-9314.51
2020-04-10,-1750.88,-330.47,-7331.74,143.21,-1914.11,114.42,17.99,-6.1,2.29,2.67,2.41,133.69,-9299.41
2020-04-11,-1750.98,-330.28,-7321.18,143.99,-1910.56,114.99,18.05,-6.22,2.3,2.68,2.42,134.22,-9283.8
2020-04-12,-1751.0,-330.08,-7310.22,144.77,-1906.89,115.55,18.11,-6.34,2.31,2.69,2.42,134.74,-9267.68
2020-04-13,-1750.95,-329.86,-7298.87,145.55,-1903.12,116.11,18.16,-6.47,2.32,2.71,2.43,135.26,-9251.04
2020-04-14,-1750.82,-329.63,-7287.14,146.33,-1899.25,116.67,18.22,-6.59,2.33,2.72,2.44,135.78,-9233.91
2020-04-15,-1750.61,-329.38,-7275.02,147.1,-1895.27,117.23,18.27,-6.72,2.34,2.73,2.44,136.3,-9216.27
2020-04-16,-1750.32,-329.11,-7262.52,147.87,-1891.18,117.78,18.33,-6.84,2.35,2.74,2.45,136.81,-9198.13
2020-04-17,-1749.95,-328.83,-7249.63,148.64,-1886.99,118.34,18.38,-6.97,2.36,2.75,2.45,137.32,-9179.5
