date,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
2019-09-07,36.59,30.15,203.97,23.24,79.27,10.06,1.92,1.9,-0.01,0.29,0.17,14.32,350.96
2019-09-08,44.18,34.86,250.06,28.19,97.64,11.41,2.37,2.27,-0.09,0.37,0.21,16.53,427.26
2019-09-09,51.18,39.35,294.28,32.83,115.05,12.66,2.8,2.63,-0.16,0.44,0.26,18.63,500.14
2019-09-10,57.2,43.4,333.98,36.9,130.48,13.75,3.17,2.97,-0.21,0.51,0.3,20.48,565.24
2019-09-11,61.85,46.77,366.51,40.11,142.9,14.58,3.46,3.25,-0.24,0.56,0.34,21.94,618.23
2019-09-12,64.74,49.21,389.22,42.2,151.29,15.07,3.65,3.45,-0.26,0.6,0.37,22.86,654.78
2019-09-13,65.49,50.48,399.47,42.89,154.61,15.13,3.71,3.54,-0.25,0.61,0.38,23.12,670.56
2019-09-14,63.72,50.34,394.58,41.89,151.85,14.69,3.62,3.5,-0.23,0.59,0.38,22.56,661.22
2019-09-15,59.02,48.56,371.92,38.94,141.97,13.66,3.35,3.3,-0.18,0.55,0.36,21.04,622.43
2019-09-16,51.02,44.88,328.83,33.77,123.95,11.96,2.87,2.92,-0.1,0.46,0.32,18.43,549.86
2019-09-17,39.33,39.08,262.67,26.08,96.75,9.5,2.17,2.33,-0.0,0.33,0.25,14.58,439.17
2019-09-18,25.8,30.82,176.21,16.18,62.01,6.4,1.29,1.55,0.11,0.17,0.16,9.68,294.9
2019-09-19,21.25,19.35,94.04,6.6,31.98,3.58,0.6,0.73,0.12,0.04,0.06,5.15,157.13
2019-09-20,31.33,6.21,43.46,0.38,18.13,1.96,0.42,0.08,0.0,-0.0,-0.0,2.46,70.62
2019-09-21,37.79,-0.34,36.3,-0.53,18.42,1.61,0.46,-0.15,-0.07,0.02,-0.01,1.84,55.7
2019-09-22,37.41,-0.03,63.24,2.84,28.46,2.21,0.61,-0.04,-0.06,0.08,0.01,2.8,97.32
2019-09-23,32.64,4.79,110.32,8.74,44.13,3.39,0.81,0.3,-0.0,0.15,0.06,4.7,172.67
2019-09-24,25.88,11.76,163.58,15.38,61.3,4.77,1.02,0.72,0.09,0.23,0.12,6.95,258.96
2019-09-25,19.56,18.54,209.06,21.0,75.83,6.0,1.19,1.1,0.17,0.29,0.17,8.92,333.35
2019-09-26,15.63,23.24,235.68,24.2,84.46,6.77,1.28,1.34,0.22,0.32,0.2,10.12,377.71
2019-09-27,14.1,25.76,243.78,25.03,87.32,7.07,1.29,1.42,0.24,0.33,0.2,10.55,392.43
2019-09-28,14.51,26.43,236.54,23.92,85.36,7.0,1.23,1.38,0.24,0.31,0.2,10.35,382.6
2019-09-29,16.4,25.6,217.17,21.29,79.58,6.61,1.13,1.24,0.22,0.27,0.17,9.65,353.29
2019-09-30,19.31,23.63,188.86,17.56,70.94,6.0,0.99,1.03,0.18,0.23,0.14,8.57,309.56
2019-10-01,22.78,20.86,154.81,13.15,60.42,5.23,0.83,0.77,0.14,0.17,0.11,7.24,256.48
2019-10-02,26.35,17.62,118.22,8.49,48.99,4.38,0.65,0.5,0.09,0.11,0.07,5.8,199.13
2019-10-03,29.54,14.28,82.29,3.99,37.64,3.53,0.48,0.23,0.04,0.05,0.03,4.37,142.57
2019-10-04,31.92,11.17,50.21,0.08,27.33,2.75,0.33,0.0,-0.0,-0.0,-0.0,3.08,91.87
2019-10-05,33.1,8.57,24.53,-2.9,18.85,2.1,0.21,-0.18,-0.03,-0.04,-0.02,2.04,51.08
2019-10-06,33.11,6.48,5.2,-4.98,12.19,1.59,0.12,-0.31,-0.05,-0.07,-0.04,1.24,20.13
2019-10-07,32.08,4.85,-8.48,-6.26,7.16,1.19,0.05,-0.39,-0.07,-0.08,-0.05,0.65,-2.09
2019-10-08,30.11,3.6,-17.21,-6.84,3.54,0.89,-0.0,-0.42,-0.08,-0.09,-0.05,0.24,-16.67
2019-10-09,27.34,2.67,-21.68,-6.82,1.14,0.67,-0.03,-0.42,-0.07,-0.09,-0.05,-0.01,-24.7
2019-10-10,23.88,1.99,-22.6,-6.31,-0.24,0.52,-0.05,-0.39,-0.07,-0.09,-0.05,-0.13,-27.29
2019-10-11,19.85,1.5,-20.67,-5.41,-0.79,0.41,-0.05,-0.34,-0.06,-0.08,-0.04,-0.16,-25.53
2019-10-12,15.37,1.14,-16.58,-4.23,-0.73,0.34,-0.04,-0.27,-0.05,-0.06,-0.03,-0.12,-20.52
2019-10-13,10.55,0.83,-11.03,-2.86,-0.25,0.27,-0.03,-0.18,-0.03,-0.04,-0.02,-0.04,-13.36
2019-10-14,5.53,0.51,-4.73,-1.42,0.45,0.21,-0.02,-0.09,-0.02,-0.02,-0.01,0.05,-5.14
2019-10-15,0.42,0.12,1.63,0.0,1.17,0.13,0.0,0.0,0.0,0.0,0.0,0.12,3.04
2019-10-16,-4.69,-0.39,7.46,1.31,1.74,0.01,0.01,0.09,0.01,0.02,0.01,0.15,10.26
2019-10-17,-9.77,-1.04,12.65,2.49,2.12,-0.15,0.02,0.17,0.03,0.04,0.01,0.13,16.35
2019-10-18,-14.81,-1.83,17.21,3.54,2.33,-0.34,0.03,0.25,0.04,0.07,0.02,0.07,21.32
2019-10-19,-19.83,-2.76,21.14,4.46,2.36,-0.56,0.03,0.33,0.05,0.09,0.02,-0.05,25.16
2019-10-20,-24.83,-3.82,24.44,5.26,2.21,-0.82,0.03,0.4,0.06,0.11,0.02,-0.21,27.88
2019-10-21,-29.79,-5.01,27.11,5.93,1.89,-1.12,0.02,0.46,0.07,0.13,0.01,-0.42,29.5
2019-10-22,-34.72,-6.34,29.16,6.48,1.39,-1.45,0.01,0.52,0.08,0.15,0.01,-0.68,30.01
2019-10-23,-39.63,-7.8,30.59,6.91,0.71,-1.82,0.0,0.58,0.08,0.18,0.0,-0.98,29.42
2019-10-24,-44.51,-9.4,31.4,7.21,-0.14,-2.22,-0.01,0.63,0.09,0.2,-0.01,-1.32,27.74
2019-10-25,-49.36,-11.12,31.61,7.38,-1.17,-2.66,-0.03,0.68,0.09,0.22,-0.02,-1.72,24.98
2019-10-26,-54.18,-12.98,31.2,7.44,-2.37,-3.13,-0.05,0.72,0.09,0.24,-0.03,-2.16,21.13
2019-10-27,-58.98,-14.97,30.18,7.37,-3.74,-3.64,-0.08,0.76,0.09,0.26,-0.04,-2.64,16.21
2019-10-28,-63.74,-17.08,28.57,7.18,-5.28,-4.18,-0.11,0.79,0.09,0.28,-0.06,-3.17,10.22
2019-10-29,-68.48,-19.33,26.35,6.88,-6.99,-4.75,-0.14,0.82,0.09,0.3,-0.08,-3.74,3.16
2019-10-30,-73.19,-21.7,23.54,6.45,-8.87,-5.36,-0.17,0.85,0.09,0.33,-0.1,-4.36,-4.95
2019-10-31,-77.88,-24.2,20.13,5.9,-10.91,-6.0,-0.21,0.87,0.09,0.35,-0.12,-5.02,-14.11
2019-11-01,-82.53,-26.83,16.13,5.23,-13.13,-6.67,-0.25,0.88,0.08,0.37,-0.14,-5.73,-24.32
2019-11-02,-87.16,-29.58,11.55,4.45,-15.51,-7.38,-0.3,0.9,0.08,0.39,-0.17,-6.48,-35.57
2019-11-03,-91.76,-32.46,6.38,3.55,-18.05,-8.12,-0.34,0.9,0.07,0.41,-0.2,-7.28,-47.85
2019-11-04,-96.33,-35.46,0.64,2.53,-20.76,-8.89,-0.39,0.91,0.06,0.43,-0.23,-8.11,-61.16
2019-11-05,-100.88,-38.58,-5.69,1.4,-23.63,-9.7,-0.45,0.91,0.05,0.45,-0.26,-8.99,-75.49
2019-11-06,-105.4,-41.83,-12.59,0.15,-26.66,-10.54,-0.5,0.9,0.04,0.47,-0.29,-9.92,-90.84
2019-11-07,-109.89,-45.2,-20.05,-1.21,-29.86,-11.41,-0.56,0.89,0.03,0.49,-0.33,-10.88,-107.21
2019-11-08,-114.35,-48.69,-28.09,-2.69,-33.21,-12.31,-0.63,0.88,0.02,0.51,-0.36,-11.89,-124.57
2019-11-09,-118.79,-52.3,-36.69,-4.28,-36.73,-13.24,-0.69,0.86,0.0,0.53,-0.4,-12.94,-142.94
2019-11-10,-123.19,-56.03,-45.85,-5.98,-40.4,-14.21,-0.76,0.84,-0.01,0.55,-0.44,-14.03,-162.3
2019-11-11,-127.58,-59.88,-55.57,-7.8,-44.23,-15.2,-0.83,0.81,-0.03,0.57,-0.48,-15.17,-182.64
2019-11-12,-131.93,-63.85,-65.84,-9.72,-48.22,-16.23,-0.91,0.78,-0.05,0.59,-0.53,-16.34,-203.97
2019-11-13,-136.26,-67.94,-76.66,-11.76,-52.36,-17.29,-0.99,0.74,-0.06,0.61,-0.57,-17.56,-226.27
2019-11-14,-140.56,-72.14,-88.03,-13.91,-56.66,-18.38,-1.07,0.71,-0.08,0.63,-0.62,-18.81,-249.55
2019-11-15,-144.83,-76.46,-99.94,-16.16,-61.11,-19.5,-1.15,0.66,-0.1,0.65,-0.67,-20.11,-273.78
2019-11-16,-149.08,-80.89,-112.4,-18.53,-65.71,-20.65,-1.24,0.62,-0.13,0.67,-0.72,-21.44,-298.98
2019-11-17,-153.3,-85.44,-125.39,-21.0,-70.47,-21.83,-1.33,0.56,-0.15,0.69,-0.77,-22.82,-325.13
2019-11-18,-157.49,-90.11,-138.92,-23.58,-75.38,-23.04,-1.42,0.51,-0.17,0.71,-0.83,-24.24,-352.22
2019-11-19,-161.66,-94.88,-152.98,-26.27,-80.43,-24.29,-1.52,0.45,-0.2,0.73,-0.88,-25.69,-380.26
2019-11-20,-165.79,-99.77,-167.57,-29.06,-85.64,-25.56,-1.61,0.39,-0.22,0.75,-0.94,-27.19,-409.23
2019-11-21,-169.91,-104.77,-182.68,-31.96,-90.99,-26.86,-1.72,0.32,-0.25,0.77,-1.0,-28.72,-439.13
2019-11-22,-173.99,-109.89,-198.32,-34.96,-96.49,-28.19,-1.82,0.25,-0.28,0.79,-1.06,-30.3,-469.95
2019-11-23,-178.05,-115.11,-214.47,-38.07,-102.14,-29.54,-1.93,0.18,-0.31,0.81,-1.12,-31.91,-501.7
2019-11-24,-182.09,-120.44,-231.14,-41.28,-107.93,-30.93,-2.04,0.1,-0.34,0.83,-1.19,-33.56,-534.35
2019-11-25,-186.09,-125.88,-248.32,-44.59,-113.86,-32.35,-2.15,0.02,-0.37,0.85,-1.25,-35.25,-567.91
2019-11-26,-190.07,-131.43,-266.01,-48.01,-119.94,-33.79,-2.26,-0.07,-0.4,0.87,-1.32,-36.97,-602.37
2019-11-27,-194.03,-137.09,-284.2,-51.53,-126.17,-35.27,-2.38,-0.16,-0.43,0.89,-1.39,-38.74,-637.72
2019-11-28,-197.95,-142.85,-302.9,-55.14,-132.53,-36.77,-2.5,-0.25,-0.47,0.91,-1.46,-40.54,-673.96
2019-11-29,-201.86,-148.72,-322.1,-58.86,-139.03,-38.3,-2.62,-0.35,-0.5,0.92,-1.53,-42.38,-711.09
2019-11-30,-205.73,-154.69,-341.79,-62.68,-145.68,-39.85,-2.75,-0.45,-0.54,0.94,-1.6,-44.25,-749.09
2019-12-01,-209.58,-160.77,-361.97,-66.6,-152.46,-41.44,-2.88,-0.55,-0.57,0.96,-1.68,-46.16,-787.96
2019-12-02,-213.4,-166.96,-382.64,-70.62,-159.38,-43.05,-3.01,-0.66,-0.61,0.98,-1.76,-48.11,-827.7
2019-12-03,-217.2,-173.24,-403.8,-74.73,-166.43,-44.69,-3.14,-0.77,-0.65,1.0,-1.84,-50.09,-868.3
2019-12-04,-220.97,-179.63,-425.44,-78.94,-173.63,-46.35,-3.28,-0.89,-0.69,1.02,-1.91,-52.11,-909.75
2019-12-05,-224.72,-186.12,-447.56,-83.25,-180.95,-48.05,-3.42,-1.01,-0.73,1.04,-2.0,-54.16,-952.04
2019-12-06,-228.44,-192.71,-470.16,-87.65,-188.41,-49.77,-3.56,-1.13,-0.77,1.05,-2.08,-56.25,-995.18
2019-12-07,-232.13,-199.4,-493.23,-92.15,-196.01,-51.51,-3.7,-1.26,-0.81,1.07,-2.16,-58.38,-1039.16
2019-12-08,-235.8,-206.19,-516.77,-96.74,-203.73,-53.28,-3.85,-1.39,-0.86,1.09,-2.25,-60.54,-1083.97
2019-12-09,-239.44,-213.08,-540.77,-101.42,-211.59,-55.08,-4.0,-1.52,-0.9,1.11,-2.34,-62.73,-1129.6
2019-12-10,-243.06,-220.06,-565.24,-106.2,-219.58,-56.9,-4.15,-1.65,-0.95,1.13,-2.43,-64.96,-1176.04
2019-12-11,-246.65,-227.15,-590.17,-111.07,-227.69,-58.75,-4.31,-1.79,-0.99,1.14,-2.52,-67.22,-1223.31
2019-12-12,-250.21,-234.33,-615.56,-116.04,-235.94,-60.63,-4.46,-1.94,-1.04,1.16,-2.61,-69.52,-1271.37
2019-12-13,-253.75,-241.6,-641.39,-121.09,-244.31,-62.53,-4.62,-2.08,-1.09,1.18,-2.7,-71.84,-1320.24
2019-12-14,-257.27,-248.97,-667.68,-126.24,-252.81,-64.45,-4.78,-2.24,-1.14,1.2,-2.8,-74.21,-1369.91
2019-12-15,-260.76,-256.44,-694.42,-131.47,-261.43,-66.4,-4.95,-2.39,-1.19,1.22,-2.89,-76.6,-1420.36
2019-12-16,-264.22,-264.0,-721.6,-136.8,-270.18,-68.38,-5.11,-2.55,-1.24,1.23,-2.99,-79.03,-1471.6
2019-12-17,-267.66,-271.65,-749.22,-142.21,-279.05,-70.38,-5.28,-2.71,-1.29,1.25,-3.09,-81.49,-1523.62
2019-12-18,-271.07,-279.39,-777.27,-147.71,-288.05,-72.4,-5.45,-2.87,-1.34,1.27,-3.19,-83.98,-1576.4
2019-12-19,-274.46,-287.22,-805.76,-153.3,-297.16,-74.45,-5.63,-3.04,-1.4,1.28,-3.29,-86.51,-1629.96
2019-12-20,-277.83,-295.15,-834.68,-158.97,-306.4,-76.52,-5.8,-3.21,-1.45,1.3,-3.39,-89.06,-1684.27
2019-12-21,-281.16,-303.16,-864.03,-164.73,-315.76,-78.61,-5.98,-3.38,-1.51,1.32,-3.5,-91.65,-1739.34
2019-12-22,-284.48,-311.27,-893.81,-170.58,-325.23,-80.73,-6.16,-3.55,-1.56,1.34,-3.6,-94.27,-1795.16
2019-12-23,-287.77,-319.46,-924.0,-176.51,-334.83,-82.87,-6.34,-3.73,-1.62,1.35,-3.71,-96.92,-1851.71
2019-12-24,-291.03,-327.74,-954.61,-182.52,-344.54,-85.04,-6.53,-3.92,-1.68,1.37,-3.82,-99.6,-1909.01
2019-12-25,-294.27,-336.11,-985.63,-188.62,-354.36,-87.23,-6.71,-4.1,-1.73,1.39,-3.93,-102.31,-1967.04
2019-12-26,-297.48,-344.56,-1017.07,-194.8,-364.31,-89.44,-6.9,-4.29,-1.79,1.4,-4.04,-105.06,-2025.79
2019-12-27,-300.67,-353.1,-1048.91,-201.06,-374.36,-91.67,-7.09,-4.48,-1.85,1.42,-4.15,-107.83,-2085.26
2019-12-28,-303.84,-361.72,-1081.16,-207.41,-384.53,-93.92,-7.29,-4.68,-1.91,1.44,-4.26,-110.63,-2145.45
2019-12-29,-306.98,-370.43,-1113.81,-213.83,-394.81,-96.2,-7.48,-4.88,-1.98,1.45,-4.38,-113.46,-2206.34
2019-12-30,-310.09,-379.22,-1146.86,-220.34,-405.2,-98.5,-7.68,-5.08,-2.04,1.47,-4.49,-116.32,-2267.94
2019-12-31,-313.18,-388.09,-1180.3,-226.92,-415.71,-100.82,-7.88,-5.28,-2.1,1.49,-4.61,-119.21,-2330.23
2020-01-01,-316.25,-397.04,-1214.14,-233.59,-426.32,-103.16,-8.08,-5.49,-2.17,1.5,-4.73,-122.13,-2393.21
2020-01-02,-319.29,-406.08,-1248.36,-240.33,-437.04,-105.53,-8.28,-5.7,-2.23,1.52,-4.85,-125.07,-2456.88
2020-01-03,-322.31,-415.2,-1282.97,-247.15,-447.87,-107.91,-8.49,-5.91,-2.3,1.53,-4.97,-128.05,-2521.23
2020-01-04,-325.3,-424.39,-1317.96,-254.04,-458.8,-110.32,-8.7,-6.13,-2.36,1.55,-5.09,-131.05,-2586.24
2020-01-05,-328.27,-433.67,-1353.33,-261.01,-469.84,-112.75,-8.91,-6.35,-2.43,1.57,-5.21,-134.08,-2651.93
2020-01-06,-331.22,-443.02,-1389.07,-268.06,-480.99,-115.19,-9.12,-6.57,-2.5,1.58,-5.34,-137.14,-2718.28
2020-01-07,-334.14,-452.45,-1425.19,-275.18,-492.24,-117.66,-9.33,-6.79,-2.57,1.6,-5.46,-140.22,-2785.28
2020-01-08,-337.03,-461.95,-1461.67,-282.38,-503.59,-120.15,-9.55,-7.02,-2.64,1.61,-5.59,-143.33,-2852.93
2020-01-09,-339.91,-471.54,-1498.52,-289.65,-515.04,-122.66,-9.77,-7.25,-2.71,1.63,-5.72,-146.47,-2921.23
2020-01-10,-342.76,-481.19,-1535.73,-297.0,-526.6,-125.19,-9.99,-7.48,-2.78,1.64,-5.85,-149.64,-2990.16
2020-01-11,-345.58,-490.93,-1573.3,-304.41,-538.25,-127.74,-10.21,-7.72,-2.85,1.66,-5.98,-152.83,-3059.72
2020-01-12,-348.38,-500.73,-1611.23,-311.9,-550.01,-130.3,-10.43,-7.95,-2.92,1.67,-6.11,-156.04,-3129.92
2020-01-13,-351.16,-510.61,-1649.51,-319.46,-561.86,-132.89,-10.66,-8.19,-2.99,1.69,-6.24,-159.29,-3200.73
2020-01-14,-353.91,-520.56,-1688.14,-327.09,-573.81,-135.49,-10.89,-8.44,-3.07,1.7,-6.37,-162.55,-3272.15
2020-01-15,-356.64,-530.59,-1727.12,-334.79,-585.85,-138.12,-11.12,-8.68,-3.14,1.72,-6.51,-165.85,-3344.19
2020-01-16,-359.35,-540.68,-1766.43,-342.55,-598.0,-140.76,-11.35,-8.93,-3.22,1.74,-6.64,-169.17,-3416.83
2020-01-17,-362.03,-550.84,-1806.09,-350.39,-610.23,-143.42,-11.58,-9.18,-3.29,1.75,-6.78,-172.51,-3490.06
2020-01-18,-364.69,-561.08,-1846.08,-358.29,-622.56,-146.1,-11.82,-9.44,-3.37,1.76,-6.92,-175.88,-3563.89
2020-01-19,-367.33,-571.38,-1886.41,-366.27,-634.98,-148.8,-12.05,-9.69,-3.44,1.78,-7.06,-179.27,-3638.3
2020-01-20,-369.94,-581.75,-1927.07,-374.3,-647.49,-151.52,-12.29,-9.95,-3.52,1.79,-7.2,-182.68,-3713.29
2020-01-21,-372.53,-592.18,-1968.05,-382.41,-660.1,-154.25,-12.53,-10.21,-3.6,1.81,-7.34,-186.12,-3788.86
2020-01-22,-375.09,-602.69,-2009.36,-390.58,-672.79,-157.0,-12.77,-10.48,-3.68,1.82,-7.48,-189.59,-3864.99
2020-01-23,-377.63,-613.26,-2050.98,-398.81,-685.57,-159.77,-13.02,-10.74,-3.76,1.84,-7.62,-193.07,-3941.69
2020-01-24,-380.15,-623.89,-2092.92,-407.11,-698.44,-162.56,-13.26,-11.01,-3.84,1.85,-7.77,-196.58,-4018.94
2020-01-25,-382.65,-634.59,-2135.18,-415.47,-711.4,-165.36,-13.51,-11.28,-3.92,1.87,-7.91,-200.11,-4096.74
2020-01-26,-385.12,-645.35,-2177.75,-423.89,-724.44,-168.18,-13.76,-11.56,-4.0,1.88,-8.06,-203.67,-4175.09
2020-01-27,-387.57,-656.17,-2220.62,-432.38,-737.56,-171.01,-14.01,-11.83,-4.08,1.9,-8.2,-207.24,-4253.98
2020-01-28,-390.0,-667.06,-2263.8,-440.92,-750.78,-173.87,-14.26,-12.11,-4.17,1.91,-8.35,-210.84,-4333.4
2020-01-29,-392.4,-678.01,-2307.28,-449.53,-764.07,-176.74,-14.51,-12.39,-4.25,1.92,-8.5,-214.46,-4413.34
2020-01-30,-394.78,-689.02,-2351.05,-458.2,-777.45,-179.62,-14.77,-12.67,-4.33,1.94,-8.65,-218.1,-4493.81
2020-01-31,-397.14,-700.08,-2395.12,-466.92,-790.9,-182.52,-15.02,-12.96,-4.42,1.95,-8.8,-221.76,-4574.79
2020-02-01,-399.48,-711.21,-2439.48,-475.71,-804.44,-185.44,-15.28,-13.24,-4.5,1.96,-8.95,-225.45,-4656.29
2020-02-02,-401.79,-722.4,-2484.13,-484.55,-818.06,-188.37,-15.54,-13.53,-4.59,1.98,-9.1,-229.15,-4738.28
2020-02-03,-404.08,-733.64,-2529.06,-493.45,-831.75,-191.31,-15.8,-13.83,-4.67,1.99,-9.26,-232.88,-4820.78
2020-02-04,-406.34,-744.94,-2574.27,-502.41,-845.53,-194.27,-16.06,-14.12,-4.76,2.01,-9.41,-236.62,-4903.76
2020-02-05,-408.59,-756.29,-2619.76,-511.42,-859.37,-197.25,-16.33,-14.42,-4.85,2.02,-9.56,-240.39,-4987.24
2020-02-06,-410.81,-767.71,-2665.53,-520.49,-873.3,-200.24,-16.59,-14.71,-4.94,2.03,-9.72,-244.17,-5071.19
2020-02-07,-413.01,-779.17,-2711.56,-529.61,-887.3,-203.25,-16.86,-15.01,-5.02,2.05,-9.88,-247.97,-5155.62
2020-02-08,-415.19,-790.69,-2757.87,-538.79,-901.37,-206.27,-17.13,-15.32,-5.11,2.06,-10.03,-251.8,-5240.52
2020-02-09,-417.34,-802.27,-2804.43,-548.02,-915.52,-209.3,-17.4,-15.62,-5.2,2.07,-10.19,-255.64,-5325.88
2020-02-10,-419.48,-813.89,-2851.26,-557.31,-929.73,-212.35,-17.67,-15.93,-5.29,2.09,-10.35,-259.5,-5411.7
2020-02-11,-421.59,-825.57,-2898.35,-566.64,-944.02,-215.41,-17.94,-16.23,-5.38,2.1,-10.51,-263.38,-5497.97
2020-02-12,-423.67,-837.3,-2945.7,-576.03,-958.38,-218.48,-18.21,-16.54,-5.47,2.11,-10.67,-267.28,-5584.68
2020-02-13,-425.74,-849.08,-2993.29,-585.47,-972.81,-221.57,-18.49,-16.86,-5.56,2.12,-10.83,-271.19,-5671.84
2020-02-14,-427.78,-860.91,-3041.13,-594.96,-987.3,-224.67,-18.76,-17.17,-5.66,2.14,-11.0,-275.12,-5759.43
2020-02-15,-429.81,-872.78,-3089.22,-604.5,-1001.86,-227.79,-19.04,-17.49,-5.75,2.15,-11.16,-279.07,-5847.44
2020-02-16,-431.81,-884.71,-3137.55,-614.08,-1016.49,-230.91,-19.32,-17.8,-5.84,2.16,-11.32,-283.04,-5935.88
2020-02-17,-433.78,-896.68,-3186.12,-623.72,-1031.19,-234.05,-19.6,-18.12,-5.94,2.17,-11.49,-287.02,-6024.74
2020-02-18,-435.74,-908.7,-3234.93,-633.4,-1045.94,-237.2,-19.88,-18.45,-6.03,2.19,-11.65,-291.03,-6114.0
2020-02-19,-437.67,-920.77,-3283.96,-643.13,-1060.76,-240.37,-20.16,-18.77,-6.12,2.2,-11.82,-295.04,-6203.68
2020-02-20,-439.59,-932.88,-3333.23,-652.91,-1075.65,-243.54,-20.45,-19.1,-6.22,2.21,-11.98,-299.08,-6293.75
2020-02-21,-441.48,-945.03,-3382.72,-662.73,-1090.59,-246.73,-20.73,-19.42,-6.31,2.22,-12.15,-303.13,-6384.21
2020-02-22,-443.35,-957.23,-3432.44,-672.6,-1105.6,-249.93,-21.02,-19.75,-6.41,2.24,-12.32,-307.19,-6475.06
2020-02-23,-445.19,-969.48,-3482.37,-682.51,-1120.66,-253.14,-21.31,-20.08,-6.51,2.25,-12.49,-311.27,-6566.29
2020-02-24,-447.02,-981.76,-3532.52,-692.47,-1135.79,-256.36,-21.59,-20.41,-6.6,2.26,-12.66,-315.37,-6657.9
2020-02-25,-448.82,-994.09,-3582.88,-702.47,-1150.97,-259.59,-21.88,-20.75,-6.7,2.27,-12.83,-319.48,-6749.88
2020-02-26,-450.61,-1006.45,-3633.45,-712.51,-1166.2,-262.84,-22.17,-21.08,-6.8,2.28,-13.0,-323.6,-6842.22
2020-02-27,-452.37,-1018.86,-3684.23,-722.59,-1181.5,-266.09,-22.47,-21.42,-6.9,2.3,-13.17,-327.74,-6934.92
2020-02-28,-454.11,-1031.31,-3735.21,-732.72,-1196.84,-269.35,-22.76,-21.76,-6.99,2.31,-13.34,-331.9,-7027.97
2020-02-29,-455.83,-1043.79,-3786.39,-742.88,-1212.25,-272.63,-23.05,-22.1,-7.09,2.32,-13.51,-336.06,-7121.37
2020-03-01,-457.52,-1056.31,-3837.76,-753.09,-1227.7,-275.91,-23.35,-22.44,-7.19,2.33,-13.69,-340.25,-7215.11
2020-03-02,-459.2,-1068.87,-3889.33,-763.33,-1243.21,-279.21,-23.64,-22.79,-7.29,2.34,-13.86,-344.44,-7309.19
2020-03-03,-460.86,-1081.47,-3941.09,-773.61,-1258.77,-282.51,-23.94,-23.13,-7.39,2.35,-14.03,-348.65,-7403.59
2020-03-04,-462.49,-1094.1,-3993.04,-783.93,-1274.37,-285.82,-24.24,-23.48,-7.49,2.36,-14.21,-352.87,-7498.32
2020-03-05,-464.1,-1106.77,-4045.17,-794.29,-1290.03,-289.14,-24.54,-23.83,-7.59,2.38,-14.38,-357.1,-7593.36
2020-03-06,-465.7,-1119.47,-4097.48,-804.69,-1305.74,-292.48,-24.83,-24.17,-7.69,2.39,-14.56,-361.35,-7688.72
2020-03-07,-467.27,-1132.2,-4149.97,-815.12,-1321.49,-295.82,-25.14,-24.53,-7.79,2.4,-14.74,-365.61,-7784.38
2020-03-08,-468.82,-1144.97,-4202.63,-825.58,-1337.29,-299.16,-25.44,-24.88,-7.9,2.41,-14.91,-369.88,-7880.34
2020-03-09,-470.35,-1157.77,-4255.46,-836.08,-1353.13,-302.52,-25.74,-25.23,-8.0,2.42,-15.09,-374.16,-7976.6
2020-03-10,-471.86,-1170.6,-4308.45,-846.62,-1369.02,-305.89,-26.04,-25.59,-8.1,2.43,-15.27,-378.45,-8073.14
2020-03-11,-473.35,-1183.46,-4361.62,-857.18,-1384.95,-309.26,-26.35,-25.94,-8.2,2.44,-15.45,-382.76,-8169.97
2020-03-12,-474.81,-1196.35,-4414.94,-867.78,-1400.93,-312.64,-26.65,-26.3,-8.31,2.45,-15.62,-387.07,-8267.07
2020-03-13,-476.26,-1209.27,-4468.42,-878.42,-1416.95,-316.03,-26.96,-26.66,-8.41,2.46,-15.8,-391.4,-8364.45
2020-03-14,-477.69,-1222.22,-4522.05,-889.08,-1433.0,-319.43,-27.26,-27.02,-8.51,2.47,-15.98,-395.73,-8462.09
2020-03-15,-479.09,-1235.2,-4575.83,-899.78,-1449.1,-322.83,-27.57,-27.38,-8.62,2.48,-16.16,-400.08,-8559.99
2020-03-16,-480.48,-1248.2,-4629.77,-910.5,-1465.24,-326.24,-27.88,-27.74,-8.72,2.49,-16.34,-404.44,-8658.14
2020-03-17,-481.84,-1261.23,-4683.84,-921.25,-1481.41,-329.66,-28.19,-28.11,-8.83,2.5,-16.53,-408.8,-8756.54
2020-03-18,-483.19,-1274.28,-4738.06,-932.04,-1497.62,-333.09,-28.49,-28.47,-8.93,2.51,-16.71,-413.18,-8855.18
2020-03-19,-484.51,-1287.36,-4792.42,-942.85,-1513.87,-336.52,-28.8,-28.84,-9.04,2.52,-16.89,-417.56,-8954.06
2020-03-20,-485.82,-1300.47,-4846.91,-953.69,-1530.15,-339.96,-29.11,-29.21,-9.14,2.53,-17.07,-421.96,-9053.16
2020-03-21,-487.1,-1313.59,-4901.53,-964.55,-1546.46,-343.4,-29.43,-29.58,-9.25,2.54,-17.25,-426.36,-9152.49
2020-03-22,-488.37,-1326.74,-4956.28,-975.44,-1562.81,-346.85,-29.74,-29.94,-9.35,2.55,-17.44,-430.77,-9252.04
