Site,ReadingDateTime,Value
London N. Kensington (RBKC North Kensington),10/11/2018,10.470833333333333
London N. Kensington (RBKC North Kensington),11/11/2018,7.466666666666666
London N. Kensington (RBKC North Kensington),12/11/2018,9.834375
London N. Kensington (RBKC North Kensington),13/11/2018,11.603125
London N. Kensington (RBKC North Kensington),14/11/2018,12.776041666666666
London N. Kensington (RBKC North Kensington),15/11/2018,21.934375
London N. Kensington (RBKC North Kensington),16/11/2018,14.766666666666666
London N. Kensington (RBKC North Kensington),17/11/2018,23.48125
London N. Kensington (RBKC North Kensington),18/11/2018,18.251041666666666
London N. Kensington (RBKC North Kensington),19/11/2018,8.382291666666667
London N. Kensington (RBKC North Kensington),20/11/2018,12.796875
London N. Kensington (RBKC North Kensington),21/11/2018,23.255208333333332
London N. Kensington (RBKC North Kensington),22/11/2018,44.115625
London N. Kensington (RBKC North Kensington),23/11/2018,37.39895833333333
London N. Kensington (RBKC North Kensington),24/11/2018,26.559375
London N. Kensington (RBKC North Kensington),25/11/2018,18.625
London N. Kensington (RBKC North Kensington),26/11/2018,12.99375
London N. Kensington (RBKC North Kensington),27/11/2018,17.48125
London N. Kensington (RBKC North Kensington),28/11/2018,7.675
London N. Kensington (RBKC North Kensington),29/11/2018,8.338541666666666
London N. Kensington (RBKC North Kensington),30/11/2018,12.007291666666667
London N. Kensington (RBKC North Kensington),01/12/2018,6.007291666666667
London N. Kensington (RBKC North Kensington),02/12/2018,3.1625
London N. Kensington (RBKC North Kensington),03/12/2018,10.643749999999999
London N. Kensington (RBKC North Kensington),04/12/2018,12.101041666666667
London N. Kensington (RBKC North Kensington),05/12/2018,8.301041666666666
London N. Kensington (RBKC North Kensington),06/12/2018,6.715625
London N. Kensington (RBKC North Kensington),07/12/2018,6.258
London N. Kensington (RBKC North Kensington),08/12/2018,10.68475
London N. Kensington (RBKC North Kensington),09/12/2018,6.597916666666666
London N. Kensington (RBKC North Kensington),10/12/2018,10.84375
London N. Kensington (RBKC North Kensington),11/12/2018,19.661083333333334
London N. Kensington (RBKC North Kensington),12/12/2018,16.538875
London N. Kensington (RBKC North Kensington),13/12/2018,19.215958333333333
London N. Kensington (RBKC North Kensington),14/12/2018,24.36075
London N. Kensington (RBKC North Kensington),15/12/2018,17.960416666666667
