count_date,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,road_type
2020-11-11,58.89,35.29,322.77,33.73,99.18,17.55,1.96,2.26,0.39,0.4,1.03,23.590000000000003,Major
2020-11-12,58.9,35.33,323.01,33.72,99.27,17.58,1.96,2.27,0.39,0.41,1.04,23.65,Major
2020-11-13,58.91,35.36,323.24,33.71,99.36,17.61,1.96,2.27,0.39,0.41,1.04,23.68,Major
2020-11-14,58.93,35.4,323.48,33.7,99.45,17.63,1.97,2.27,0.39,0.41,1.04,23.709999999999997,Major
2020-11-15,58.94,35.44,323.71,33.69,99.54,17.66,1.97,2.28,0.39,0.41,1.04,23.75,Major
2020-11-16,58.95,35.48,323.95,33.68,99.64,17.69,1.97,2.28,0.39,0.41,1.04,23.78,Major
2020-11-17,58.97,35.51,324.18,33.67,99.73,17.72,1.97,2.29,0.39,0.41,1.04,23.819999999999997,Major
2020-11-18,58.98,35.55,324.42,33.66,99.82,17.74,1.98,2.29,0.39,0.41,1.04,23.849999999999998,Major
2020-11-19,58.99,35.59,324.66,33.65,99.91,17.77,1.98,2.3,0.39,0.41,1.04,23.89,Major
2020-11-20,59.01,35.63,324.89,33.64,100.01,17.8,1.98,2.3,0.39,0.41,1.04,23.92,Major
2020-11-21,59.02,35.67,325.13,33.63,100.1,17.83,1.98,2.31,0.39,0.41,1.05,23.97,Major
2020-11-22,59.03,35.7,325.37,33.62,100.19,17.85,1.99,2.31,0.39,0.41,1.05,24.0,Major
2020-11-23,59.05,35.74,325.61,33.61,100.29,17.88,1.99,2.32,0.39,0.41,1.05,24.04,Major
2020-11-24,59.06,35.78,325.85,33.6,100.38,17.91,1.99,2.32,0.39,0.41,1.05,24.07,Major
2020-11-25,59.08,35.82,326.08,33.59,100.47,17.94,1.99,2.33,0.39,0.41,1.05,24.11,Major
2020-11-26,59.09,35.86,326.32,33.58,100.57,17.97,2.0,2.33,0.39,0.41,1.05,24.15,Major
2020-11-27,59.1,35.9,326.56,33.57,100.66,17.99,2.0,2.34,0.39,0.41,1.05,24.18,Major
2020-11-28,59.12,35.93,326.8,33.56,100.75,18.02,2.0,2.34,0.39,0.41,1.05,24.21,Major
2020-11-29,59.13,35.97,327.04,33.55,100.85,18.05,2.0,2.34,0.39,0.41,1.05,24.240000000000002,Major
2020-11-30,59.15,36.01,327.28,33.54,100.94,18.08,2.01,2.35,0.4,0.42,1.06,24.319999999999997,Major
2020-12-01,59.16,36.05,327.52,33.53,101.04,18.11,2.01,2.35,0.4,0.42,1.06,24.349999999999998,Major
2020-12-02,59.18,36.09,327.76,33.52,101.13,18.13,2.01,2.36,0.4,0.42,1.06,24.38,Major
2020-12-03,59.19,36.13,328.0,33.51,101.23,18.16,2.01,2.36,0.4,0.42,1.06,24.41,Major
2020-12-04,59.21,36.17,328.24,33.5,101.32,18.19,2.02,2.37,0.4,0.42,1.06,24.46,Major
2020-12-05,59.22,36.2,328.48,33.49,101.42,18.22,2.02,2.37,0.4,0.42,1.06,24.49,Major
2020-12-06,59.24,36.24,328.72,33.48,101.51,18.25,2.02,2.38,0.4,0.42,1.06,24.529999999999998,Major
2020-12-07,59.25,36.28,328.96,33.47,101.61,18.27,2.02,2.38,0.4,0.42,1.06,24.549999999999997,Major
2020-12-08,59.27,36.32,329.2,33.46,101.7,18.3,2.03,2.39,0.4,0.42,1.06,24.6,Major
2020-12-09,59.29,36.36,329.44,33.45,101.8,18.33,2.03,2.39,0.4,0.42,1.06,24.63,Major
2020-12-10,59.3,36.4,329.68,33.44,101.89,18.36,2.03,2.4,0.4,0.42,1.07,24.68,Major
2020-12-11,59.32,36.44,329.92,33.43,101.99,18.38,2.04,2.4,0.4,0.42,1.07,24.709999999999997,Major
2020-12-12,59.33,36.48,330.16,33.42,102.09,18.41,2.04,2.41,0.4,0.42,1.07,24.75,Major
2020-12-13,59.35,36.52,330.41,33.41,102.18,18.44,2.04,2.41,0.4,0.42,1.07,24.78,Major
2020-12-14,59.37,36.56,330.65,33.4,102.28,18.47,2.04,2.42,0.4,0.42,1.07,24.82,Major
2020-12-15,59.38,36.6,330.89,33.39,102.37,18.5,2.05,2.42,0.4,0.42,1.07,24.86,Major
2020-12-16,59.4,36.63,331.13,33.38,102.47,18.53,2.05,2.43,0.4,0.42,1.07,24.900000000000002,Major
2020-12-17,59.42,36.67,331.37,33.37,102.57,18.55,2.05,2.43,0.4,0.43,1.07,24.93,Major
2020-12-18,59.43,36.71,331.62,33.36,102.66,18.58,2.05,2.44,0.41,0.43,1.07,24.98,Major
2020-12-19,59.45,36.75,331.86,33.35,102.76,18.61,2.06,2.44,0.41,0.43,1.08,25.03,Major
2020-12-20,59.47,36.79,332.1,33.34,102.86,18.64,2.06,2.45,0.41,0.43,1.08,25.07,Major
2020-12-21,59.48,36.83,332.35,33.33,102.96,18.67,2.06,2.45,0.41,0.43,1.08,25.1,Major
2020-12-22,59.5,36.87,332.59,33.33,103.05,18.69,2.06,2.46,0.41,0.43,1.08,25.130000000000003,Major
2020-12-23,59.52,36.91,332.83,33.32,103.15,18.72,2.07,2.46,0.41,0.43,1.08,25.17,Major
2020-12-24,59.54,36.95,333.08,33.31,103.25,18.75,2.07,2.47,0.41,0.43,1.08,25.21,Major
2020-12-25,59.55,36.99,333.32,33.3,103.35,18.78,2.07,2.47,0.41,0.43,1.08,25.240000000000002,Major
2020-12-26,59.57,37.03,333.56,33.29,103.44,18.81,2.07,2.47,0.41,0.43,1.08,25.269999999999996,Major
2020-12-27,59.59,37.07,333.81,33.28,103.54,18.83,2.08,2.48,0.41,0.43,1.08,25.309999999999995,Major
2020-12-28,59.61,37.11,334.05,33.27,103.64,18.86,2.08,2.48,0.41,0.43,1.09,25.349999999999998,Major
2020-12-29,59.62,37.15,334.3,33.26,103.74,18.89,2.08,2.49,0.41,0.43,1.09,25.39,Major
2020-12-30,59.64,37.19,334.54,33.25,103.84,18.92,2.08,2.49,0.41,0.43,1.09,25.42,Major
2020-12-31,59.66,37.23,334.79,33.24,103.93,18.95,2.09,2.5,0.41,0.43,1.09,25.47,Major
2021-01-01,59.68,37.27,335.03,33.23,104.03,18.97,2.09,2.5,0.41,0.43,1.09,25.49,Major
2021-01-02,59.7,37.31,335.28,33.22,104.13,19.0,2.09,2.51,0.41,0.43,1.09,25.53,Major
2021-01-03,59.72,37.35,335.52,33.21,104.23,19.03,2.09,2.51,0.41,0.44,1.09,25.570000000000004,Major
2021-01-04,59.73,37.39,335.77,33.2,104.33,19.06,2.1,2.52,0.41,0.44,1.09,25.62,Major
2021-01-05,59.75,37.43,336.01,33.19,104.43,19.09,2.1,2.52,0.41,0.44,1.09,25.650000000000002,Major
2021-01-06,59.77,37.47,336.26,33.18,104.53,19.12,2.1,2.53,0.42,0.44,1.1,25.710000000000008,Major
2021-01-07,59.79,37.51,336.5,33.17,104.63,19.14,2.1,2.53,0.42,0.44,1.1,25.730000000000008,Major
2021-01-08,59.81,37.55,336.75,33.16,104.72,19.17,2.11,2.54,0.42,0.44,1.1,25.780000000000005,Major
2021-01-09,59.83,37.59,337.0,33.15,104.82,19.2,2.11,2.54,0.42,0.44,1.1,25.810000000000002,Major
2021-01-10,59.85,37.63,337.24,33.14,104.92,19.23,2.11,2.55,0.42,0.44,1.1,25.850000000000005,Major
2021-01-11,59.87,37.67,337.49,33.14,105.02,19.26,2.12,2.55,0.42,0.44,1.1,25.890000000000008,Major
2021-01-12,59.89,37.71,337.74,33.13,105.12,19.28,2.12,2.56,0.42,0.44,1.1,25.920000000000005,Major
2021-01-13,59.91,37.75,337.98,33.12,105.22,19.31,2.12,2.56,0.42,0.44,1.1,25.950000000000003,Major
2021-01-14,59.93,37.79,338.23,33.11,105.32,19.34,2.12,2.57,0.42,0.44,1.1,25.990000000000006,Major
2021-01-15,59.95,37.83,338.48,33.1,105.42,19.37,2.13,2.57,0.42,0.44,1.11,26.040000000000003,Major
2021-01-16,59.96,37.87,338.72,33.09,105.52,19.4,2.13,2.58,0.42,0.44,1.11,26.080000000000002,Major
2021-01-17,59.98,37.92,338.97,33.08,105.62,19.43,2.13,2.58,0.42,0.44,1.11,26.110000000000003,Major
2021-01-18,60.0,37.96,339.22,33.07,105.72,19.45,2.13,2.59,0.42,0.44,1.11,26.14,Major
2021-01-19,60.02,38.0,339.47,33.06,105.82,19.48,2.14,2.59,0.42,0.45,1.11,26.19,Major
2021-01-20,60.05,38.04,339.71,33.05,105.92,19.51,2.14,2.6,0.42,0.45,1.11,26.230000000000004,Major
2021-01-21,60.07,38.08,339.96,33.04,106.02,19.54,2.14,2.6,0.42,0.45,1.11,26.26,Major
2021-01-22,60.09,38.12,340.21,33.03,106.13,19.57,2.14,2.61,0.42,0.45,1.11,26.3,Major
2021-01-23,60.11,38.16,340.46,33.02,106.23,19.6,2.15,2.61,0.42,0.45,1.11,26.34,Major
2021-01-24,60.13,38.2,340.7,33.02,106.33,19.62,2.15,2.62,0.43,0.45,1.12,26.39,Major
2021-01-25,60.15,38.24,340.95,33.01,106.43,19.65,2.15,2.62,0.43,0.45,1.12,26.419999999999998,Major
2021-01-26,60.17,38.28,341.2,33.0,106.53,19.68,2.15,2.63,0.43,0.45,1.12,26.459999999999997,Major
2021-01-27,60.19,38.32,341.45,32.99,106.63,19.71,2.16,2.63,0.43,0.45,1.12,26.5,Major
2021-01-28,60.21,38.37,341.7,32.98,106.73,19.74,2.16,2.64,0.43,0.45,1.12,26.54,Major
2021-01-29,60.23,38.41,341.95,32.97,106.83,19.77,2.16,2.64,0.43,0.45,1.12,26.57,Major
2021-01-30,60.25,38.45,342.19,32.96,106.93,19.79,2.17,2.65,0.43,0.45,1.12,26.61,Major
2021-01-31,60.27,38.49,342.44,32.95,107.04,19.82,2.17,2.65,0.43,0.45,1.12,26.64,Major
2021-02-01,60.3,38.53,342.69,32.94,107.14,19.85,2.17,2.66,0.43,0.45,1.12,26.680000000000003,Major
2021-02-02,60.32,38.57,342.94,32.93,107.24,19.88,2.17,2.66,0.43,0.45,1.13,26.719999999999995,Major
2021-02-03,60.34,38.61,343.19,32.92,107.34,19.91,2.18,2.67,0.43,0.45,1.13,26.769999999999996,Major
2021-02-04,60.36,38.65,343.44,32.92,107.44,19.93,2.18,2.67,0.43,0.46,1.13,26.8,Major
2021-02-05,60.38,38.69,343.69,32.91,107.55,19.96,2.18,2.68,0.43,0.46,1.13,26.84,Major
2021-02-06,60.4,38.74,343.94,32.9,107.65,19.99,2.18,2.68,0.43,0.46,1.13,26.869999999999997,Major
2021-02-07,60.43,38.78,344.19,32.89,107.75,20.02,2.19,2.69,0.43,0.46,1.13,26.92,Major
2021-02-08,60.45,38.82,344.44,32.88,107.85,20.05,2.19,2.69,0.43,0.46,1.13,26.950000000000003,Major
2021-02-09,60.47,38.86,344.69,32.87,107.96,20.08,2.19,2.7,0.43,0.46,1.13,26.99,Major
2021-02-10,60.49,38.9,344.93,32.86,108.06,20.1,2.19,2.7,0.43,0.46,1.13,27.01,Major
2021-02-11,60.52,38.94,345.18,32.85,108.16,20.13,2.2,2.71,0.44,0.46,1.14,27.080000000000002,Major
2021-02-12,60.54,38.98,345.43,32.84,108.26,20.16,2.2,2.71,0.44,0.46,1.14,27.110000000000003,Major
2021-02-13,60.56,39.03,345.68,32.83,108.37,20.19,2.2,2.72,0.44,0.46,1.14,27.150000000000002,Major
2021-02-14,60.58,39.07,345.93,32.83,108.47,20.22,2.2,2.73,0.44,0.46,1.14,27.19,Major
2021-02-15,60.61,39.11,346.18,32.82,108.57,20.25,2.21,2.73,0.44,0.46,1.14,27.230000000000004,Major
2021-02-16,60.63,39.15,346.43,32.81,108.67,20.27,2.21,2.74,0.44,0.46,1.14,27.26,Major
2021-02-17,60.65,39.19,346.68,32.8,108.78,20.3,2.21,2.74,0.44,0.46,1.14,27.290000000000003,Major
2021-02-18,60.68,39.23,346.93,32.79,108.88,20.33,2.22,2.75,0.44,0.46,1.14,27.34,Major
2021-02-19,60.7,39.28,347.18,32.78,108.98,20.36,2.22,2.75,0.44,0.47,1.14,27.38,Major
2021-02-20,60.72,39.32,347.43,32.77,109.09,20.39,2.22,2.76,0.44,0.47,1.15,27.429999999999996,Major
2021-02-21,60.75,39.36,347.68,32.76,109.19,20.42,2.22,2.76,0.44,0.47,1.15,27.459999999999997,Major
2021-02-22,60.77,39.4,347.94,32.75,109.29,20.44,2.23,2.77,0.44,0.47,1.15,27.5,Major
2021-02-23,60.79,39.44,348.19,32.75,109.4,20.47,2.23,2.77,0.44,0.47,1.15,27.529999999999998,Major
2021-02-24,60.82,39.49,348.44,32.74,109.5,20.5,2.23,2.78,0.44,0.47,1.15,27.57,Major
2021-02-25,60.84,39.53,348.69,32.73,109.61,20.53,2.23,2.78,0.44,0.47,1.15,27.6,Major
2021-02-26,60.86,39.57,348.94,32.72,109.71,20.56,2.24,2.79,0.44,0.47,1.15,27.649999999999995,Major
2021-02-27,60.89,39.61,349.19,32.71,109.81,20.59,2.24,2.79,0.44,0.47,1.15,27.679999999999996,Major
2021-02-28,60.91,39.65,349.44,32.7,109.92,20.61,2.24,2.8,0.44,0.47,1.15,27.71,Major
2021-03-01,60.94,39.7,349.69,32.69,110.02,20.64,2.24,2.8,0.45,0.47,1.16,27.76,Major
2021-03-02,60.96,39.74,349.94,32.69,110.13,20.67,2.25,2.81,0.45,0.47,1.16,27.81,Major
2021-03-03,60.99,39.78,350.19,32.68,110.23,20.7,2.25,2.81,0.45,0.47,1.16,27.839999999999996,Major
2021-03-04,61.01,39.82,350.44,32.67,110.33,20.73,2.25,2.82,0.45,0.47,1.16,27.88,Major
2021-03-05,61.04,39.86,350.69,32.66,110.44,20.75,2.26,2.82,0.45,0.47,1.16,27.909999999999997,Major
2021-03-06,61.06,39.91,350.94,32.65,110.54,20.78,2.26,2.83,0.45,0.47,1.16,27.949999999999996,Major
2021-03-07,61.08,39.95,351.19,32.64,110.65,20.81,2.26,2.83,0.45,0.48,1.16,27.99,Major
2021-03-08,61.11,39.99,351.45,32.63,110.75,20.84,2.26,2.84,0.45,0.48,1.16,28.03,Major
2021-03-09,61.13,40.03,351.7,32.62,110.86,20.87,2.27,2.84,0.45,0.48,1.16,28.07,Major
2021-03-10,61.16,40.07,351.95,32.62,110.96,20.9,2.27,2.85,0.45,0.48,1.16,28.11,Major
2021-03-11,61.18,40.12,352.2,32.61,111.07,20.92,2.27,2.85,0.45,0.48,1.17,28.14,Major
2021-03-12,61.21,40.16,352.45,32.6,111.17,20.95,2.27,2.86,0.45,0.48,1.17,28.18,Major
2021-03-13,61.24,40.2,352.7,32.59,111.27,20.98,2.28,2.86,0.45,0.48,1.17,28.22,Major
2021-03-14,61.26,40.24,352.95,32.58,111.38,21.01,2.28,2.87,0.45,0.48,1.17,28.260000000000005,Major
2021-03-15,61.29,40.29,353.2,32.57,111.48,21.04,2.28,2.87,0.45,0.48,1.17,28.29,Major
2021-03-16,61.31,40.33,353.45,32.57,111.59,21.07,2.28,2.88,0.45,0.48,1.17,28.33,Major
2021-03-17,61.34,40.37,353.71,32.56,111.69,21.09,2.29,2.88,0.45,0.48,1.17,28.36,Major
2021-03-18,61.36,40.41,353.96,32.55,111.8,21.12,2.29,2.89,0.46,0.48,1.17,28.410000000000004,Major
2021-03-19,61.39,40.46,354.21,32.54,111.91,21.15,2.29,2.89,0.46,0.48,1.17,28.439999999999998,Major
2021-03-20,61.42,40.5,354.46,32.53,112.01,21.18,2.3,2.9,0.46,0.48,1.18,28.5,Major
2021-03-21,61.44,40.54,354.71,32.52,112.12,21.21,2.3,2.91,0.46,0.48,1.18,28.540000000000003,Major
2021-03-22,61.47,40.58,354.96,32.51,112.22,21.23,2.3,2.91,0.46,0.49,1.18,28.57,Major
2021-03-23,61.49,40.63,355.21,32.51,112.33,21.26,2.3,2.92,0.46,0.49,1.18,28.610000000000003,Major
2021-03-24,61.52,40.67,355.47,32.5,112.43,21.29,2.31,2.92,0.46,0.49,1.18,28.649999999999995,Major
2021-03-25,61.55,40.71,355.72,32.49,112.54,21.32,2.31,2.93,0.46,0.49,1.18,28.689999999999998,Major
2021-03-26,61.57,40.75,355.97,32.48,112.64,21.35,2.31,2.93,0.46,0.49,1.18,28.72,Major
2021-03-27,61.6,40.8,356.22,32.47,112.75,21.38,2.31,2.94,0.46,0.49,1.18,28.759999999999998,Major
2021-03-28,61.63,40.84,356.47,32.46,112.85,21.4,2.32,2.94,0.46,0.49,1.18,28.79,Major
2021-03-29,61.65,40.88,356.72,32.46,112.96,21.43,2.32,2.95,0.46,0.49,1.19,28.84,Major
2021-03-30,61.68,40.92,356.97,32.45,113.07,21.46,2.32,2.95,0.46,0.49,1.19,28.87,Major
2021-03-31,61.71,40.97,357.22,32.44,113.17,21.49,2.33,2.96,0.46,0.49,1.19,28.92,Major
2021-04-01,61.73,41.01,357.48,32.43,113.28,21.52,2.33,2.96,0.46,0.49,1.19,28.950000000000003,Major
2021-04-02,61.76,41.05,357.73,32.42,113.38,21.54,2.33,2.97,0.46,0.49,1.19,28.979999999999997,Major
2021-04-03,61.79,41.09,357.98,32.41,113.49,21.57,2.33,2.97,0.46,0.49,1.19,29.009999999999998,Major
2021-04-04,61.82,41.14,358.23,32.41,113.6,21.6,2.34,2.98,0.46,0.49,1.19,29.060000000000002,Major
2021-04-05,61.84,41.18,358.48,32.4,113.7,21.63,2.34,2.98,0.47,0.49,1.19,29.099999999999998,Major
2021-04-06,61.87,41.22,358.73,32.39,113.81,21.66,2.34,2.99,0.47,0.5,1.19,29.150000000000002,Major
2021-04-07,61.9,41.26,358.98,32.38,113.91,21.68,2.34,2.99,0.47,0.5,1.2,29.179999999999996,Major
2021-04-08,61.93,41.31,359.23,32.37,114.02,21.71,2.35,3.0,0.47,0.5,1.2,29.23,Major
2021-04-09,61.95,41.35,359.49,32.37,114.13,21.74,2.35,3.0,0.47,0.5,1.2,29.259999999999998,Major
2021-04-10,61.98,41.39,359.74,32.36,114.23,21.77,2.35,3.01,0.47,0.5,1.2,29.3,Major
2021-04-11,62.01,41.44,359.99,32.35,114.34,21.8,2.35,3.01,0.47,0.5,1.2,29.330000000000002,Major
2021-04-12,62.04,41.48,360.24,32.34,114.45,21.82,2.36,3.02,0.47,0.5,1.2,29.369999999999997,Major
2021-04-13,62.07,41.52,360.49,32.33,114.55,21.85,2.36,3.02,0.47,0.5,1.2,29.4,Major
2021-04-14,62.09,41.56,360.74,32.33,114.66,21.88,2.36,3.03,0.47,0.5,1.2,29.439999999999998,Major
2021-04-15,62.12,41.61,360.99,32.32,114.76,21.91,2.37,3.04,0.47,0.5,1.2,29.49,Major
2021-04-16,62.15,41.65,361.24,32.31,114.87,21.94,2.37,3.04,0.47,0.5,1.21,29.53,Major
2021-04-17,62.18,41.69,361.49,32.3,114.98,21.96,2.37,3.05,0.47,0.5,1.21,29.560000000000002,Major
2021-04-18,62.21,41.74,361.74,32.29,115.08,21.99,2.37,3.05,0.47,0.5,1.21,29.59,Major
2021-04-19,62.24,41.78,361.99,32.29,115.19,22.02,2.38,3.06,0.47,0.5,1.21,29.639999999999997,Major
2021-04-20,62.27,41.82,362.25,32.28,115.3,22.05,2.38,3.06,0.47,0.5,1.21,29.669999999999998,Major
2021-04-21,62.29,41.86,362.5,32.27,115.4,22.08,2.38,3.07,0.47,0.51,1.21,29.72,Major
2021-04-22,62.32,41.91,362.75,32.26,115.51,22.1,2.38,3.07,0.47,0.51,1.21,29.740000000000002,Major
2021-04-23,62.35,41.95,363.0,32.25,115.62,22.13,2.39,3.08,0.48,0.51,1.21,29.800000000000004,Major
2021-04-24,62.38,41.99,363.25,32.25,115.72,22.16,2.39,3.08,0.48,0.51,1.21,29.830000000000005,Major
2021-04-25,62.41,42.04,363.5,32.24,115.83,22.19,2.39,3.09,0.48,0.51,1.22,29.880000000000003,Major
2021-04-26,62.44,42.08,363.75,32.23,115.94,22.22,2.39,3.09,0.48,0.51,1.22,29.91,Major
2021-04-27,62.47,42.12,364.0,32.22,116.04,22.24,2.4,3.1,0.48,0.51,1.22,29.95,Major
2021-04-28,62.5,42.17,364.25,32.21,116.15,22.27,2.4,3.1,0.48,0.51,1.22,29.98,Major
2021-04-29,62.53,42.21,364.5,32.21,116.26,22.3,2.4,3.11,0.48,0.51,1.22,30.02,Major
2021-04-30,62.56,42.25,364.75,32.2,116.37,22.33,2.41,3.11,0.48,0.51,1.22,30.06,Major
2021-05-01,62.59,42.29,365.0,32.19,116.47,22.35,2.41,3.12,0.48,0.51,1.22,30.090000000000003,Major
2021-05-02,62.62,42.34,365.25,32.18,116.58,22.38,2.41,3.12,0.48,0.51,1.22,30.12,Major
2021-05-03,62.65,42.38,365.5,32.17,116.69,22.41,2.41,3.13,0.48,0.51,1.22,30.16,Major
2021-05-04,62.68,42.42,365.75,32.17,116.79,22.44,2.42,3.13,0.48,0.51,1.23,30.21,Major
2021-05-05,62.71,42.47,366.0,32.16,116.9,22.47,2.42,3.14,0.48,0.52,1.23,30.26,Major
2021-05-06,62.74,42.51,366.25,32.15,117.01,22.49,2.42,3.15,0.48,0.52,1.23,30.289999999999996,Major
2021-05-07,62.77,42.55,366.5,32.14,117.12,22.52,2.42,3.15,0.48,0.52,1.23,30.319999999999997,Major
2021-05-08,62.8,42.6,366.75,32.14,117.22,22.55,2.43,3.16,0.48,0.52,1.23,30.37,Major
2021-05-09,62.83,42.64,367.0,32.13,117.33,22.58,2.43,3.16,0.48,0.52,1.23,30.4,Major
2021-05-10,62.86,42.68,367.25,32.12,117.44,22.6,2.43,3.17,0.48,0.52,1.23,30.430000000000003,Major
2021-05-11,62.89,42.73,367.5,32.11,117.54,22.63,2.44,3.17,0.49,0.52,1.23,30.48,Major
2021-05-12,62.92,42.77,367.75,32.11,117.65,22.66,2.44,3.18,0.49,0.52,1.23,30.52,Major
2021-05-13,62.95,42.81,368.0,32.1,117.76,22.69,2.44,3.18,0.49,0.52,1.24,30.56,Major
2021-05-14,62.98,42.85,368.25,32.09,117.87,22.72,2.44,3.19,0.49,0.52,1.24,30.599999999999998,Major
2021-05-15,63.01,42.9,368.49,32.08,117.97,22.74,2.45,3.19,0.49,0.52,1.24,30.629999999999995,Major
2021-05-16,63.04,42.94,368.74,32.08,118.08,22.77,2.45,3.2,0.49,0.52,1.24,30.669999999999995,Major
2021-05-17,63.07,42.98,368.99,32.07,118.19,22.8,2.45,3.2,0.49,0.52,1.24,30.699999999999996,Major
2021-05-18,63.1,43.03,369.24,32.06,118.29,22.83,2.45,3.21,0.49,0.52,1.24,30.739999999999995,Major
2021-05-19,63.14,43.07,369.49,32.05,118.4,22.85,2.46,3.21,0.49,0.52,1.24,30.77,Major
2021-05-20,63.17,43.11,369.74,32.04,118.51,22.88,2.46,3.22,0.49,0.53,1.24,30.819999999999997,Major
2021-05-21,63.2,43.16,369.99,32.04,118.62,22.91,2.46,3.22,0.49,0.53,1.24,30.849999999999998,Major
2021-05-22,63.23,43.2,370.24,32.03,118.72,22.94,2.46,3.23,0.49,0.53,1.25,30.900000000000002,Major
2021-05-23,63.26,43.24,370.48,32.02,118.83,22.96,2.47,3.23,0.49,0.53,1.25,30.93,Major
2021-05-24,63.29,43.29,370.73,32.01,118.94,22.99,2.47,3.24,0.49,0.53,1.25,30.969999999999995,Major
2021-05-25,63.32,43.33,370.98,32.01,119.05,23.02,2.47,3.25,0.49,0.53,1.25,31.009999999999998,Major
2021-05-26,63.36,43.37,371.23,32.0,119.15,23.05,2.48,3.25,0.49,0.53,1.25,31.05,Major
2021-05-27,63.39,43.41,371.48,31.99,119.26,23.07,2.48,3.26,0.49,0.53,1.25,31.080000000000002,Major
2021-05-28,63.42,43.46,371.72,31.99,119.37,23.1,2.48,3.26,0.49,0.53,1.25,31.110000000000003,Major
2021-05-29,63.45,43.5,371.97,31.98,119.48,23.13,2.48,3.27,0.5,0.53,1.25,31.16,Major
2021-05-30,63.48,43.54,372.22,31.97,119.58,23.16,2.49,3.27,0.5,0.53,1.25,31.2,Major
2021-05-31,63.52,43.59,372.47,31.96,119.69,23.18,2.49,3.28,0.5,0.53,1.26,31.240000000000006,Major
2021-06-01,63.55,43.63,372.71,31.96,119.8,23.21,2.49,3.28,0.5,0.53,1.26,31.270000000000007,Major
2021-06-02,63.58,43.67,372.96,31.95,119.9,23.24,2.49,3.29,0.5,0.53,1.26,31.31,Major
2021-06-03,63.61,43.72,373.21,31.94,120.01,23.26,2.5,3.29,0.5,0.54,1.26,31.35,Major
2021-06-04,63.64,43.76,373.45,31.93,120.12,23.29,2.5,3.3,0.5,0.54,1.26,31.39,Major
2021-06-05,63.68,43.8,373.7,31.93,120.23,23.32,2.5,3.3,0.5,0.54,1.26,31.42,Major
2021-06-06,63.71,43.85,373.95,31.92,120.33,23.35,2.5,3.31,0.5,0.54,1.26,31.46,Major
2021-06-07,63.74,43.89,374.19,31.91,120.44,23.37,2.51,3.31,0.5,0.54,1.26,31.490000000000002,Major
2021-06-08,63.77,43.93,374.44,31.9,120.55,23.4,2.51,3.32,0.5,0.54,1.26,31.529999999999998,Major
2021-06-09,63.81,43.98,374.69,31.9,120.66,23.43,2.51,3.32,0.5,0.54,1.27,31.569999999999997,Major
2021-06-10,63.84,44.02,374.93,31.89,120.76,23.46,2.52,3.33,0.5,0.54,1.27,31.62,Major
2021-06-11,63.87,44.06,375.18,31.88,120.87,23.48,2.52,3.33,0.5,0.54,1.27,31.639999999999997,Major
2021-06-12,63.91,44.1,375.43,31.88,120.98,23.51,2.52,3.34,0.5,0.54,1.27,31.68,Major
2021-06-13,63.94,44.15,375.67,31.87,121.09,23.54,2.52,3.34,0.5,0.54,1.27,31.709999999999997,Major
2021-06-14,63.97,44.19,375.92,31.86,121.19,23.56,2.53,3.35,0.5,0.54,1.27,31.75,Major
2021-06-15,64.01,44.23,376.16,31.85,121.3,23.59,2.53,3.36,0.5,0.54,1.27,31.79,Major
2021-06-16,64.04,44.28,376.41,31.85,121.41,23.62,2.53,3.36,0.5,0.54,1.27,31.82,Major
2021-06-17,64.07,44.32,376.65,31.84,121.52,23.65,2.53,3.37,0.51,0.54,1.27,31.87,Major
2021-06-18,64.11,44.36,376.9,31.83,121.62,23.67,2.54,3.37,0.51,0.55,1.27,31.910000000000004,Major
2021-06-19,64.14,44.41,377.14,31.83,121.73,23.7,2.54,3.38,0.51,0.55,1.28,31.96,Major
2021-06-20,64.17,44.45,377.39,31.82,121.84,23.73,2.54,3.38,0.51,0.55,1.28,31.990000000000002,Major
2021-06-21,64.21,44.49,377.63,31.81,121.94,23.75,2.54,3.39,0.51,0.55,1.28,32.02,Major
2021-06-22,64.24,44.54,377.88,31.81,122.05,23.78,2.55,3.39,0.51,0.55,1.28,32.06,Major
2021-06-23,64.27,44.58,378.12,31.8,122.16,23.81,2.55,3.4,0.51,0.55,1.28,32.1,Major
2021-06-24,64.31,44.62,378.36,31.79,122.27,23.83,2.55,3.4,0.51,0.55,1.28,32.12,Major
2021-06-25,64.34,44.66,378.61,31.78,122.37,23.86,2.55,3.41,0.51,0.55,1.28,32.160000000000004,Major
2021-06-26,64.38,44.71,378.85,31.78,122.48,23.89,2.56,3.41,0.51,0.55,1.28,32.2,Major
2021-06-27,64.41,44.75,379.09,31.77,122.59,23.92,2.56,3.42,0.51,0.55,1.28,32.24,Major
2021-06-28,64.44,44.79,379.34,31.76,122.69,23.94,2.56,3.42,0.51,0.55,1.29,32.27,Major
2021-06-29,64.48,44.84,379.58,31.76,122.8,23.97,2.57,3.43,0.51,0.55,1.29,32.32,Major
