count_date,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,road_type
2019-09-01,73.03,43.13,250.04,26.06,120.79,16.75,2.53,6.91,0.66,0.76,0.38,27.990000000000002,Major
2019-09-02,72.98,43.11,249.84,26.03,120.75,16.75,2.53,6.9,0.66,0.76,0.38,27.98,Major
2019-09-03,72.94,43.08,249.64,26.01,120.7,16.76,2.53,6.9,0.66,0.76,0.38,27.990000000000006,Major
2019-09-04,72.89,43.05,249.44,25.98,120.65,16.76,2.53,6.9,0.66,0.76,0.38,27.990000000000006,Major
2019-09-05,72.85,43.03,249.24,25.96,120.61,16.77,2.53,6.9,0.66,0.76,0.38,28.000000000000004,Major
2019-09-06,72.81,43.0,249.04,25.93,120.56,16.77,2.52,6.9,0.66,0.76,0.38,27.99,Major
2019-09-07,72.76,42.97,248.84,25.91,120.51,16.78,2.52,6.9,0.66,0.76,0.38,28.000000000000004,Major
2019-09-08,72.72,42.95,248.64,25.89,120.47,16.78,2.52,6.89,0.66,0.76,0.38,27.990000000000002,Major
2019-09-09,72.68,42.92,248.45,25.86,120.42,16.79,2.52,6.89,0.66,0.76,0.38,28.0,Major
2019-09-10,72.64,42.89,248.25,25.84,120.37,16.79,2.52,6.89,0.66,0.76,0.38,28.0,Major
2019-09-11,72.59,42.87,248.06,25.81,120.33,16.8,2.52,6.89,0.66,0.76,0.38,28.01,Major
2019-09-12,72.55,42.84,247.86,25.79,120.28,16.8,2.52,6.89,0.66,0.76,0.39,28.020000000000003,Major
2019-09-13,72.51,42.81,247.67,25.77,120.23,16.81,2.52,6.89,0.66,0.76,0.39,28.03,Major
2019-09-14,72.46,42.79,247.47,25.74,120.19,16.81,2.51,6.89,0.66,0.76,0.39,28.020000000000003,Major
2019-09-15,72.42,42.76,247.28,25.72,120.14,16.82,2.51,6.89,0.66,0.76,0.39,28.03,Major
2019-09-16,72.38,42.73,247.09,25.69,120.1,16.82,2.51,6.88,0.65,0.75,0.39,27.999999999999996,Major
2019-09-17,72.34,42.71,246.9,25.67,120.05,16.83,2.51,6.88,0.65,0.75,0.39,28.009999999999994,Major
2019-09-18,72.3,42.68,246.71,25.65,120.0,16.83,2.51,6.88,0.65,0.75,0.39,28.009999999999994,Major
2019-09-19,72.25,42.65,246.52,25.62,119.96,16.84,2.51,6.88,0.65,0.75,0.39,28.02,Major
2019-09-20,72.21,42.63,246.33,25.6,119.91,16.85,2.51,6.88,0.65,0.75,0.39,28.029999999999998,Major
2019-09-21,72.17,42.6,246.14,25.58,119.87,16.85,2.51,6.88,0.65,0.75,0.39,28.029999999999998,Major
2019-09-22,72.13,42.57,245.95,25.55,119.82,16.86,2.5,6.88,0.65,0.75,0.39,28.029999999999998,Major
2019-09-23,72.09,42.55,245.76,25.53,119.78,16.86,2.5,6.88,0.65,0.75,0.4,28.039999999999996,Major
2019-09-24,72.05,42.52,245.57,25.51,119.73,16.87,2.5,6.87,0.65,0.75,0.4,28.04,Major
2019-09-25,72.01,42.49,245.39,25.48,119.69,16.87,2.5,6.87,0.65,0.75,0.4,28.04,Major
2019-09-26,71.96,42.47,245.2,25.46,119.64,16.88,2.5,6.87,0.65,0.75,0.4,28.049999999999997,Major
2019-09-27,71.92,42.44,245.02,25.44,119.6,16.88,2.5,6.87,0.65,0.75,0.4,28.049999999999997,Major
2019-09-28,71.88,42.41,244.83,25.41,119.55,16.89,2.5,6.87,0.65,0.75,0.4,28.06,Major
2019-09-29,71.84,42.39,244.65,25.39,119.51,16.9,2.5,6.87,0.65,0.75,0.4,28.069999999999997,Major
2019-09-30,71.8,42.36,244.46,25.37,119.46,16.9,2.5,6.87,0.65,0.75,0.4,28.069999999999997,Major
2019-10-01,71.76,42.33,244.28,25.34,119.42,16.91,2.49,6.87,0.65,0.75,0.4,28.069999999999997,Major
2019-10-02,71.72,42.31,244.1,25.32,119.37,16.91,2.49,6.87,0.65,0.74,0.4,28.059999999999995,Major
2019-10-03,71.68,42.28,243.92,25.3,119.33,16.92,2.49,6.86,0.65,0.74,0.41,28.07,Major
2019-10-04,71.64,42.26,243.74,25.27,119.29,16.93,2.49,6.86,0.65,0.74,0.41,28.08,Major
2019-10-05,71.6,42.23,243.56,25.25,119.24,16.93,2.49,6.86,0.65,0.74,0.41,28.08,Major
2019-10-06,71.56,42.2,243.38,25.23,119.2,16.94,2.49,6.86,0.65,0.74,0.41,28.089999999999996,Major
2019-10-07,71.52,42.18,243.2,25.2,119.15,16.94,2.49,6.86,0.65,0.74,0.41,28.089999999999996,Major
2019-10-08,71.48,42.15,243.02,25.18,119.11,16.95,2.49,6.86,0.65,0.74,0.41,28.099999999999994,Major
2019-10-09,71.44,42.12,242.84,25.16,119.07,16.96,2.48,6.86,0.65,0.74,0.41,28.099999999999998,Major
2019-10-10,71.4,42.1,242.66,25.14,119.02,16.96,2.48,6.86,0.65,0.74,0.41,28.099999999999998,Major
2019-10-11,71.36,42.07,242.49,25.11,118.98,16.97,2.48,6.86,0.65,0.74,0.41,28.109999999999996,Major
2019-10-12,71.32,42.05,242.31,25.09,118.93,16.97,2.48,6.86,0.65,0.74,0.41,28.109999999999996,Major
2019-10-13,71.28,42.02,242.13,25.07,118.89,16.98,2.48,6.85,0.64,0.74,0.42,28.110000000000003,Major
2019-10-14,71.25,41.99,241.96,25.04,118.85,16.99,2.48,6.85,0.64,0.74,0.42,28.12,Major
2019-10-15,71.21,41.97,241.79,25.02,118.8,16.99,2.48,6.85,0.64,0.74,0.42,28.12,Major
2019-10-16,71.17,41.94,241.61,25.0,118.76,17.0,2.48,6.85,0.64,0.74,0.42,28.13,Major
2019-10-17,71.13,41.91,241.44,24.98,118.72,17.01,2.48,6.85,0.64,0.73,0.42,28.130000000000006,Major
2019-10-18,71.09,41.89,241.27,24.95,118.68,17.01,2.48,6.85,0.64,0.73,0.42,28.130000000000006,Major
2019-10-19,71.05,41.86,241.09,24.93,118.63,17.02,2.47,6.85,0.64,0.73,0.42,28.13,Major
2019-10-20,71.02,41.84,240.92,24.91,118.59,17.02,2.47,6.85,0.64,0.73,0.42,28.13,Major
2019-10-21,70.98,41.81,240.75,24.89,118.55,17.03,2.47,6.85,0.64,0.73,0.42,28.140000000000004,Major
2019-10-22,70.94,41.78,240.58,24.86,118.5,17.04,2.47,6.85,0.64,0.73,0.43,28.16,Major
2019-10-23,70.9,41.76,240.41,24.84,118.46,17.04,2.47,6.85,0.64,0.73,0.43,28.16,Major
2019-10-24,70.86,41.73,240.24,24.82,118.42,17.05,2.47,6.85,0.64,0.73,0.43,28.169999999999998,Major
2019-10-25,70.83,41.71,240.08,24.8,118.38,17.06,2.47,6.85,0.64,0.73,0.43,28.179999999999996,Major
2019-10-26,70.79,41.68,239.91,24.77,118.33,17.06,2.47,6.85,0.64,0.73,0.43,28.179999999999996,Major
2019-10-27,70.75,41.65,239.74,24.75,118.29,17.07,2.47,6.84,0.64,0.73,0.43,28.18,Major
2019-10-28,70.71,41.63,239.57,24.73,118.25,17.08,2.46,6.84,0.64,0.73,0.43,28.18,Major
2019-10-29,70.68,41.6,239.41,24.71,118.21,17.08,2.46,6.84,0.64,0.73,0.43,28.18,Major
2019-10-30,70.64,41.58,239.24,24.69,118.17,17.09,2.46,6.84,0.64,0.73,0.43,28.19,Major
2019-10-31,70.6,41.55,239.08,24.66,118.12,17.1,2.46,6.84,0.64,0.73,0.44,28.210000000000004,Major
2019-11-01,70.57,41.52,238.91,24.64,118.08,17.1,2.46,6.84,0.64,0.73,0.44,28.210000000000004,Major
2019-11-02,70.53,41.5,238.75,24.62,118.04,17.11,2.46,6.84,0.64,0.72,0.44,28.21,Major
2019-11-03,70.49,41.47,238.59,24.6,118.0,17.12,2.46,6.84,0.64,0.72,0.44,28.220000000000002,Major
2019-11-04,70.46,41.45,238.43,24.58,117.96,17.12,2.46,6.84,0.64,0.72,0.44,28.220000000000002,Major
2019-11-05,70.42,41.42,238.26,24.55,117.92,17.13,2.46,6.84,0.64,0.72,0.44,28.23,Major
2019-11-06,70.39,41.4,238.1,24.53,117.88,17.14,2.46,6.84,0.64,0.72,0.44,28.240000000000002,Major
2019-11-07,70.35,41.37,237.94,24.51,117.83,17.14,2.46,6.84,0.64,0.72,0.44,28.240000000000002,Major
2019-11-08,70.31,41.34,237.78,24.49,117.79,17.15,2.45,6.84,0.64,0.72,0.45,28.249999999999996,Major
2019-11-09,70.28,41.32,237.62,24.47,117.75,17.16,2.45,6.84,0.64,0.72,0.45,28.259999999999998,Major
2019-11-10,70.24,41.29,237.46,24.45,117.71,17.16,2.45,6.84,0.64,0.72,0.45,28.259999999999998,Major
2019-11-11,70.21,41.27,237.31,24.42,117.67,17.17,2.45,6.84,0.63,0.72,0.45,28.259999999999998,Major
2019-11-12,70.17,41.24,237.15,24.4,117.63,17.18,2.45,6.84,0.63,0.72,0.45,28.269999999999996,Major
2019-11-13,70.14,41.22,236.99,24.38,117.59,17.19,2.45,6.84,0.63,0.72,0.45,28.279999999999998,Major
2019-11-14,70.1,41.19,236.84,24.36,117.55,17.19,2.45,6.84,0.63,0.72,0.45,28.279999999999998,Major
2019-11-15,70.07,41.16,236.68,24.34,117.51,17.2,2.45,6.84,0.63,0.72,0.45,28.289999999999996,Major
2019-11-16,70.03,41.14,236.53,24.32,117.47,17.21,2.45,6.84,0.63,0.72,0.46,28.31,Major
2019-11-17,70.0,41.11,236.37,24.3,117.43,17.21,2.45,6.84,0.63,0.71,0.46,28.3,Major
2019-11-18,69.96,41.09,236.22,24.27,117.39,17.22,2.44,6.84,0.63,0.71,0.46,28.3,Major
2019-11-19,69.93,41.06,236.06,24.25,117.35,17.23,2.44,6.83,0.63,0.71,0.46,28.3,Major
2019-11-20,69.89,41.04,235.91,24.23,117.31,17.23,2.44,6.83,0.63,0.71,0.46,28.3,Major
2019-11-21,69.86,41.01,235.76,24.21,117.27,17.24,2.44,6.83,0.63,0.71,0.46,28.31,Major
2019-11-22,69.82,40.99,235.61,24.19,117.23,17.25,2.44,6.83,0.63,0.71,0.46,28.320000000000004,Major
2019-11-23,69.79,40.96,235.46,24.17,117.19,17.26,2.44,6.83,0.63,0.71,0.46,28.330000000000002,Major
2019-11-24,69.76,40.93,235.3,24.15,117.15,17.26,2.44,6.83,0.63,0.71,0.47,28.34,Major
2019-11-25,69.72,40.91,235.16,24.13,117.11,17.27,2.44,6.83,0.63,0.71,0.47,28.349999999999998,Major
2019-11-26,69.69,40.88,235.01,24.1,117.07,17.28,2.44,6.83,0.63,0.71,0.47,28.360000000000003,Major
2019-11-27,69.66,40.86,234.86,24.08,117.03,17.29,2.44,6.83,0.63,0.71,0.47,28.37,Major
2019-11-28,69.62,40.83,234.71,24.06,116.99,17.29,2.44,6.83,0.63,0.71,0.47,28.37,Major
2019-11-29,69.59,40.81,234.56,24.04,116.95,17.3,2.44,6.83,0.63,0.71,0.47,28.38,Major
2019-11-30,69.56,40.78,234.41,24.02,116.91,17.31,2.43,6.83,0.63,0.71,0.47,28.38,Major
2019-12-01,69.52,40.76,234.27,24.0,116.87,17.32,2.43,6.83,0.63,0.71,0.48,28.4,Major
2019-12-02,69.49,40.73,234.12,23.98,116.84,17.32,2.43,6.83,0.63,0.7,0.48,28.389999999999997,Major
2019-12-03,69.46,40.71,233.98,23.96,116.8,17.33,2.43,6.83,0.63,0.7,0.48,28.399999999999995,Major
2019-12-04,69.43,40.68,233.83,23.94,116.76,17.34,2.43,6.83,0.63,0.7,0.48,28.41,Major
2019-12-05,69.39,40.66,233.69,23.92,116.72,17.35,2.43,6.83,0.63,0.7,0.48,28.419999999999998,Major
2019-12-06,69.36,40.63,233.54,23.9,116.68,17.35,2.43,6.83,0.63,0.7,0.48,28.419999999999998,Major
2019-12-07,69.33,40.61,233.4,23.87,116.64,17.36,2.43,6.83,0.63,0.7,0.48,28.429999999999996,Major
2019-12-08,69.3,40.58,233.26,23.85,116.6,17.37,2.43,6.83,0.63,0.7,0.48,28.44,Major
2019-12-09,69.26,40.56,233.12,23.83,116.57,17.38,2.43,6.83,0.62,0.7,0.49,28.45,Major
2019-12-10,69.23,40.53,232.98,23.81,116.53,17.38,2.43,6.83,0.62,0.7,0.49,28.45,Major
2019-12-11,69.2,40.5,232.84,23.79,116.49,17.39,2.43,6.83,0.62,0.7,0.49,28.459999999999997,Major
2019-12-12,69.17,40.48,232.7,23.77,116.45,17.4,2.42,6.83,0.62,0.7,0.49,28.459999999999997,Major
2019-12-13,69.14,40.45,232.56,23.75,116.41,17.41,2.42,6.83,0.62,0.7,0.49,28.469999999999995,Major
2019-12-14,69.11,40.43,232.42,23.73,116.38,17.42,2.42,6.83,0.62,0.7,0.49,28.48,Major
2019-12-15,69.08,40.4,232.28,23.71,116.34,17.42,2.42,6.83,0.62,0.7,0.49,28.48,Major
2019-12-16,69.04,40.38,232.14,23.69,116.3,17.43,2.42,6.83,0.62,0.7,0.5,28.5,Major
2019-12-17,69.01,40.35,232.0,23.67,116.26,17.44,2.42,6.83,0.62,0.69,0.5,28.5,Major
2019-12-18,68.98,40.33,231.87,23.65,116.23,17.45,2.42,6.83,0.62,0.69,0.5,28.509999999999998,Major
2019-12-19,68.95,40.3,231.73,23.63,116.19,17.46,2.42,6.84,0.62,0.69,0.5,28.530000000000005,Major
2019-12-20,68.92,40.28,231.6,23.61,116.15,17.46,2.42,6.84,0.62,0.69,0.5,28.530000000000005,Major
2019-12-21,68.89,40.25,231.46,23.59,116.12,17.47,2.42,6.84,0.62,0.69,0.5,28.540000000000003,Major
2019-12-22,68.86,40.23,231.33,23.57,116.08,17.48,2.42,6.84,0.62,0.69,0.5,28.55,Major
2019-12-23,68.83,40.2,231.19,23.55,116.04,17.49,2.42,6.84,0.62,0.69,0.51,28.57,Major
2019-12-24,68.8,40.18,231.06,23.53,116.0,17.5,2.42,6.84,0.62,0.69,0.51,28.580000000000005,Major
2019-12-25,68.77,40.15,230.93,23.51,115.97,17.5,2.41,6.84,0.62,0.69,0.51,28.570000000000004,Major
2019-12-26,68.74,40.13,230.79,23.49,115.93,17.51,2.41,6.84,0.62,0.69,0.51,28.580000000000005,Major
2019-12-27,68.71,40.11,230.66,23.47,115.89,17.52,2.41,6.84,0.62,0.69,0.51,28.590000000000003,Major
2019-12-28,68.68,40.08,230.53,23.45,115.86,17.53,2.41,6.84,0.62,0.69,0.51,28.600000000000005,Major
2019-12-29,68.65,40.06,230.4,23.43,115.82,17.54,2.41,6.84,0.62,0.69,0.52,28.62,Major
2019-12-30,68.62,40.03,230.27,23.41,115.79,17.54,2.41,6.84,0.62,0.69,0.52,28.62,Major
2019-12-31,68.59,40.01,230.14,23.39,115.75,17.55,2.41,6.84,0.62,0.69,0.52,28.630000000000003,Major
2020-01-01,68.57,39.98,230.01,23.37,115.71,17.56,2.41,6.84,0.62,0.68,0.52,28.63,Major
2020-01-02,68.54,39.96,229.89,23.35,115.68,17.57,2.41,6.84,0.62,0.68,0.52,28.64,Major
2020-01-03,68.51,39.93,229.76,23.33,115.64,17.58,2.41,6.84,0.62,0.68,0.52,28.65,Major
2020-01-04,68.48,39.91,229.63,23.31,115.61,17.59,2.41,6.84,0.62,0.68,0.52,28.66,Major
2020-01-05,68.45,39.88,229.5,23.29,115.57,17.59,2.41,6.84,0.62,0.68,0.53,28.67,Major
2020-01-06,68.42,39.86,229.38,23.27,115.54,17.6,2.41,6.84,0.62,0.68,0.53,28.680000000000003,Major
2020-01-07,68.39,39.83,229.25,23.25,115.5,17.61,2.41,6.84,0.62,0.68,0.53,28.69,Major
2020-01-08,68.37,39.81,229.13,23.23,115.46,17.62,2.4,6.84,0.61,0.68,0.53,28.68,Major
2020-01-09,68.34,39.78,229.0,23.21,115.43,17.63,2.4,6.84,0.61,0.68,0.53,28.689999999999998,Major
2020-01-10,68.31,39.76,228.88,23.19,115.39,17.64,2.4,6.84,0.61,0.68,0.53,28.7,Major
2020-01-11,68.28,39.73,228.76,23.17,115.36,17.64,2.4,6.84,0.61,0.68,0.54,28.709999999999997,Major
2020-01-12,68.25,39.71,228.63,23.16,115.32,17.65,2.4,6.85,0.61,0.68,0.54,28.729999999999997,Major
2020-01-13,68.23,39.69,228.51,23.14,115.29,17.66,2.4,6.85,0.61,0.68,0.54,28.739999999999995,Major
2020-01-14,68.2,39.66,228.39,23.12,115.25,17.67,2.4,6.85,0.61,0.68,0.54,28.75,Major
2020-01-15,68.17,39.64,228.27,23.1,115.22,17.68,2.4,6.85,0.61,0.68,0.54,28.759999999999998,Major
2020-01-16,68.15,39.61,228.15,23.08,115.19,17.69,2.4,6.85,0.61,0.67,0.54,28.759999999999998,Major
2020-01-17,68.12,39.59,228.03,23.06,115.15,17.7,2.4,6.85,0.61,0.67,0.55,28.779999999999998,Major
2020-01-18,68.09,39.56,227.91,23.04,115.12,17.71,2.4,6.85,0.61,0.67,0.55,28.790000000000003,Major
2020-01-19,68.07,39.54,227.79,23.02,115.08,17.71,2.4,6.85,0.61,0.67,0.55,28.790000000000003,Major
2020-01-20,68.04,39.52,227.67,23.0,115.05,17.72,2.4,6.85,0.61,0.67,0.55,28.8,Major
2020-01-21,68.01,39.49,227.56,22.98,115.01,17.73,2.4,6.85,0.61,0.67,0.55,28.81,Major
2020-01-22,67.99,39.47,227.44,22.96,114.98,17.74,2.4,6.85,0.61,0.67,0.55,28.819999999999997,Major
2020-01-23,67.96,39.44,227.32,22.94,114.95,17.75,2.4,6.85,0.61,0.67,0.55,28.830000000000002,Major
2020-01-24,67.93,39.42,227.21,22.93,114.91,17.76,2.39,6.85,0.61,0.67,0.56,28.84,Major
2020-01-25,67.91,39.39,227.09,22.91,114.88,17.77,2.39,6.85,0.61,0.67,0.56,28.849999999999998,Major
2020-01-26,67.88,39.37,226.98,22.89,114.84,17.78,2.39,6.86,0.61,0.67,0.56,28.87,Major
2020-01-27,67.86,39.35,226.86,22.87,114.81,17.78,2.39,6.86,0.61,0.67,0.56,28.87,Major
2020-01-28,67.83,39.32,226.75,22.85,114.78,17.79,2.39,6.86,0.61,0.67,0.56,28.88,Major
2020-01-29,67.81,39.3,226.63,22.83,114.74,17.8,2.39,6.86,0.61,0.67,0.56,28.89,Major
2020-01-30,67.78,39.27,226.52,22.81,114.71,17.81,2.39,6.86,0.61,0.67,0.57,28.91,Major
2020-01-31,67.76,39.25,226.41,22.79,114.68,17.82,2.39,6.86,0.61,0.66,0.57,28.91,Major
2020-02-01,67.73,39.22,226.3,22.78,114.64,17.83,2.39,6.86,0.61,0.66,0.57,28.919999999999998,Major
2020-02-02,67.71,39.2,226.19,22.76,114.61,17.84,2.39,6.86,0.61,0.66,0.57,28.93,Major
2020-02-03,67.68,39.18,226.08,22.74,114.58,17.85,2.39,6.86,0.61,0.66,0.57,28.94,Major
2020-02-04,67.66,39.15,225.97,22.72,114.55,17.86,2.39,6.86,0.61,0.66,0.57,28.95,Major
2020-02-05,67.63,39.13,225.86,22.7,114.51,17.87,2.39,6.86,0.61,0.66,0.58,28.97,Major
2020-02-06,67.61,39.1,225.75,22.68,114.48,17.87,2.39,6.87,0.61,0.66,0.58,28.98,Major
2020-02-07,67.59,39.08,225.64,22.66,114.45,17.88,2.39,6.87,0.61,0.66,0.58,28.99,Major
2020-02-08,67.56,39.06,225.53,22.65,114.42,17.89,2.39,6.87,0.6,0.66,0.58,28.990000000000002,Major
2020-02-09,67.54,39.03,225.42,22.63,114.38,17.9,2.39,6.87,0.6,0.66,0.58,29.0,Major
2020-02-10,67.51,39.01,225.32,22.61,114.35,17.91,2.39,6.87,0.6,0.66,0.59,29.020000000000003,Major
2020-02-11,67.49,38.99,225.21,22.59,114.32,17.92,2.39,6.87,0.6,0.66,0.59,29.030000000000005,Major
2020-02-12,67.47,38.96,225.11,22.57,114.29,17.93,2.38,6.87,0.6,0.66,0.59,29.03,Major
2020-02-13,67.44,38.94,225.0,22.56,114.26,17.94,2.38,6.87,0.6,0.66,0.59,29.040000000000003,Major
2020-02-14,67.42,38.91,224.9,22.54,114.22,17.95,2.38,6.87,0.6,0.65,0.59,29.04,Major
2020-02-15,67.4,38.89,224.79,22.52,114.19,17.96,2.38,6.87,0.6,0.65,0.59,29.05,Major
2020-02-16,67.37,38.87,224.69,22.5,114.16,17.97,2.38,6.88,0.6,0.65,0.6,29.08,Major
2020-02-17,67.35,38.84,224.59,22.48,114.13,17.98,2.38,6.88,0.6,0.65,0.6,29.09,Major
2020-02-18,67.33,38.82,224.48,22.46,114.1,17.99,2.38,6.88,0.6,0.65,0.6,29.099999999999998,Major
2020-02-19,67.31,38.8,224.38,22.45,114.07,17.99,2.38,6.88,0.6,0.65,0.6,29.099999999999998,Major
2020-02-20,67.28,38.77,224.28,22.43,114.03,18.0,2.38,6.88,0.6,0.65,0.6,29.11,Major
2020-02-21,67.26,38.75,224.18,22.41,114.0,18.01,2.38,6.88,0.6,0.65,0.6,29.12,Major
2020-02-22,67.24,38.72,224.08,22.39,113.97,18.02,2.38,6.88,0.6,0.65,0.61,29.139999999999997,Major
2020-02-23,67.22,38.7,223.98,22.37,113.94,18.03,2.38,6.88,0.6,0.65,0.61,29.15,Major
2020-02-24,67.2,38.68,223.88,22.36,113.91,18.04,2.38,6.88,0.6,0.65,0.61,29.159999999999997,Major
2020-02-25,67.17,38.65,223.78,22.34,113.88,18.05,2.38,6.89,0.6,0.65,0.61,29.18,Major
2020-02-26,67.15,38.63,223.68,22.32,113.85,18.06,2.38,6.89,0.6,0.65,0.61,29.189999999999998,Major
2020-02-27,67.13,38.61,223.58,22.3,113.82,18.07,2.38,6.89,0.6,0.65,0.61,29.2,Major
2020-02-28,67.11,38.58,223.49,22.29,113.79,18.08,2.38,6.89,0.6,0.65,0.62,29.22,Major
2020-02-29,67.09,38.56,223.39,22.27,113.76,18.09,2.38,6.89,0.6,0.64,0.62,29.220000000000002,Major
2020-03-01,67.07,38.54,223.29,22.25,113.73,18.1,2.38,6.89,0.6,0.64,0.62,29.230000000000004,Major
2020-03-02,67.05,38.51,223.2,22.23,113.7,18.11,2.38,6.89,0.6,0.64,0.62,29.240000000000002,Major
2020-03-03,67.03,38.49,223.1,22.22,113.67,18.12,2.38,6.9,0.6,0.64,0.62,29.26,Major
2020-03-04,67.01,38.47,223.01,22.2,113.64,18.13,2.38,6.9,0.6,0.64,0.63,29.279999999999998,Major
2020-03-05,66.99,38.44,222.91,22.18,113.61,18.14,2.37,6.9,0.6,0.64,0.63,29.280000000000005,Major
2020-03-06,66.97,38.42,222.82,22.16,113.58,18.15,2.37,6.9,0.6,0.64,0.63,29.290000000000003,Major
2020-03-07,66.95,38.4,222.73,22.15,113.55,18.16,2.37,6.9,0.6,0.64,0.63,29.3,Major
2020-03-08,66.93,38.37,222.64,22.13,113.52,18.17,2.37,6.9,0.6,0.64,0.63,29.310000000000006,Major
2020-03-09,66.91,38.35,222.54,22.11,113.49,18.18,2.37,6.9,0.6,0.64,0.64,29.330000000000005,Major
2020-03-10,66.89,38.33,222.45,22.09,113.46,18.19,2.37,6.91,0.59,0.64,0.64,29.340000000000003,Major
2020-03-11,66.87,38.3,222.36,22.08,113.43,18.2,2.37,6.91,0.59,0.64,0.64,29.35,Major
2020-03-12,66.85,38.28,222.27,22.06,113.4,18.21,2.37,6.91,0.59,0.64,0.64,29.360000000000003,Major
2020-03-13,66.83,38.26,222.18,22.04,113.37,18.22,2.37,6.91,0.59,0.64,0.64,29.37,Major
2020-03-14,66.81,38.23,222.09,22.03,113.34,18.23,2.37,6.91,0.59,0.64,0.64,29.380000000000003,Major
2020-03-15,66.79,38.21,222.0,22.01,113.31,18.24,2.37,6.91,0.59,0.63,0.65,29.389999999999997,Major
2020-03-16,66.77,38.19,221.91,21.99,113.29,18.25,2.37,6.91,0.59,0.63,0.65,29.4,Major
2020-03-17,66.75,38.16,221.83,21.97,113.26,18.26,2.37,6.92,0.59,0.63,0.65,29.42,Major
2020-03-18,66.73,38.14,221.74,21.96,113.23,18.27,2.37,6.92,0.59,0.63,0.65,29.43,Major
2020-03-19,66.71,38.12,221.65,21.94,113.2,18.28,2.37,6.92,0.59,0.63,0.65,29.439999999999998,Major
2020-03-20,66.7,38.1,221.57,21.92,113.17,18.29,2.37,6.92,0.59,0.63,0.66,29.459999999999997,Major
2020-03-21,66.68,38.07,221.48,21.91,113.14,18.3,2.37,6.92,0.59,0.63,0.66,29.470000000000002,Major
2020-03-22,66.66,38.05,221.4,21.89,113.11,18.31,2.37,6.92,0.59,0.63,0.66,29.48,Major
2020-03-23,66.64,38.03,221.31,21.87,113.09,18.32,2.37,6.93,0.59,0.63,0.66,29.5,Major
2020-03-24,66.62,38.0,221.23,21.86,113.06,18.33,2.37,6.93,0.59,0.63,0.66,29.509999999999998,Major
2020-03-25,66.61,37.98,221.14,21.84,113.03,18.34,2.37,6.93,0.59,0.63,0.67,29.53,Major
2020-03-26,66.59,37.96,221.06,21.82,113.0,18.35,2.37,6.93,0.59,0.63,0.67,29.540000000000003,Major
2020-03-27,66.57,37.94,220.98,21.81,112.97,18.36,2.37,6.93,0.59,0.63,0.67,29.55,Major
2020-03-28,66.55,37.91,220.89,21.79,112.95,18.37,2.37,6.93,0.59,0.63,0.67,29.560000000000002,Major
2020-03-29,66.54,37.89,220.81,21.77,112.92,18.38,2.37,6.93,0.59,0.63,0.67,29.57,Major
2020-03-30,66.52,37.87,220.73,21.76,112.89,18.39,2.37,6.94,0.59,0.62,0.67,29.580000000000005,Major
2020-03-31,66.5,37.84,220.65,21.74,112.87,18.4,2.37,6.94,0.59,0.62,0.68,29.6,Major
2020-04-01,66.49,37.82,220.57,21.72,112.84,18.41,2.37,6.94,0.59,0.62,0.68,29.610000000000003,Major
2020-04-02,66.47,37.8,220.49,21.71,112.81,18.42,2.37,6.94,0.59,0.62,0.68,29.620000000000005,Major
2020-04-03,66.45,37.78,220.41,21.69,112.78,18.43,2.36,6.94,0.59,0.62,0.68,29.62,Major
2020-04-04,66.44,37.75,220.33,21.67,112.76,18.44,2.36,6.95,0.59,0.62,0.68,29.64,Major
2020-04-05,66.42,37.73,220.26,21.66,112.73,18.45,2.36,6.95,0.59,0.62,0.69,29.66,Major
2020-04-06,66.41,37.71,220.18,21.64,112.7,18.46,2.36,6.95,0.59,0.62,0.69,29.67,Major
2020-04-07,66.39,37.69,220.1,21.62,112.68,18.47,2.36,6.95,0.59,0.62,0.69,29.68,Major
2020-04-08,66.37,37.66,220.02,21.61,112.65,18.48,2.36,6.95,0.59,0.62,0.69,29.69,Major
2020-04-09,66.36,37.64,219.95,21.59,112.62,18.49,2.36,6.95,0.59,0.62,0.69,29.7,Major
2020-04-10,66.34,37.62,219.87,21.57,112.6,18.5,2.36,6.96,0.59,0.62,0.7,29.73,Major
2020-04-11,66.33,37.6,219.8,21.56,112.57,18.51,2.36,6.96,0.59,0.62,0.7,29.740000000000002,Major
2020-04-12,66.31,37.57,219.72,21.54,112.54,18.52,2.36,6.96,0.58,0.62,0.7,29.74,Major
2020-04-13,66.3,37.55,219.65,21.53,112.52,18.53,2.36,6.96,0.58,0.62,0.7,29.75,Major
2020-04-14,66.28,37.53,219.58,21.51,112.49,18.54,2.36,6.96,0.58,0.61,0.7,29.749999999999996,Major
2020-04-15,66.27,37.51,219.5,21.49,112.47,18.55,2.36,6.97,0.58,0.61,0.71,29.779999999999998,Major
2020-04-16,66.25,37.48,219.43,21.48,112.44,18.57,2.36,6.97,0.58,0.61,0.71,29.799999999999997,Major
2020-04-17,66.24,37.46,219.36,21.46,112.42,18.58,2.36,6.97,0.58,0.61,0.71,29.809999999999995,Major
