Date,NO_weighted_value(ug m-3)
2024-06-29,17.5
2024-06-30,12.05
2024-07-01,16.85
2024-07-02,27.6
2024-07-03,14.2
2024-07-04,18.549999999999997
2024-07-05,32.1
2024-07-06,33.15
2024-07-07,15.5
2024-07-08,17.0
2024-07-09,27.9
2024-07-10,37.05
2024-07-11,37.15
2024-07-12,25.95
2024-07-13,22.2
2024-07-14,18.05
2024-07-15,25.75
2024-07-16,36.5
2024-07-17,51.6
2024-07-18,35.6
2024-07-19,25.2
2024-07-20,21.0
2024-07-21,26.0
2024-07-22,31.75
2024-07-23,27.75
2024-07-24,33.8
2024-07-25,23.95
2024-07-26,31.35
2024-07-27,32.7
2024-07-28,19.65
2024-07-29,16.35
2024-07-30,19.75
2024-07-31,31.5
